"EFF_DATE","STAR_COMPUTER_CODE","ARTCC","ROUTE_PORTION_TYPE","ROUTE_NAME","BODY_SEQ","TRANSITION_COMPUTER_CODE","POINT_SEQ","POINT","ICAO_REGION_CODE","POINT_TYPE","NEXT_POINT","ARPT_RWY_ASSOC","File","Action","Mods"
"2026/03/19","APLES.EMMLN2","ZLA","BODY","APLES-RNDAL","1","","10","RNDAL","K2","RP   ","PDZ","HHR","2","Deleted",""
"2026/03/19","APLES.EMMLN2","ZLA","BODY","APLES-RNDAL","1","","20","PDZ","","VORTAC","RRIZE","HHR","2","Deleted",""
"2026/03/19","APLES.EMMLN2","ZLA","BODY","APLES-RNDAL","1","","30","RRIZE","K2","RP   ","CAPTZ","HHR","2","Deleted",""
"2026/03/19","APLES.EMMLN2","ZLA","BODY","APLES-RNDAL","1","","40","CAPTZ","K2","RP   ","APLES","HHR","2","Deleted",""
"2026/03/19","APLES.EMMLN2","ZLA","BODY","APLES-RNDAL","1","","50","APLES","K2","RP   ","","HHR","2","Deleted",""
"2026/03/19","APLES.EMMLN2","ZLA","BODY","APLES-SLI","1","","10","SLI","","VORTAC","AHEIM","FUL, LGB, SLI","2","Deleted",""
"2026/03/19","APLES.EMMLN2","ZLA","BODY","APLES-SLI","1","","20","AHEIM","K2","RP   ","DOWDD","FUL, LGB, SLI","2","Deleted",""
"2026/03/19","APLES.EMMLN2","ZLA","BODY","APLES-SLI","1","","30","DOWDD","K2","RP   ","PDZ","FUL, LGB, SLI","2","Deleted",""
"2026/03/19","APLES.EMMLN2","ZLA","BODY","APLES-SLI","1","","40","PDZ","","VORTAC","RRIZE","FUL, LGB, SLI","2","Deleted",""
"2026/03/19","APLES.EMMLN2","ZLA","BODY","APLES-SLI","1","","50","RRIZE","K2","RP   ","CAPTZ","FUL, LGB, SLI","2","Deleted",""
"2026/03/19","APLES.EMMLN2","ZLA","BODY","APLES-SLI","1","","60","CAPTZ","K2","RP   ","APLES","FUL, LGB, SLI","2","Deleted",""
"2026/03/19","APLES.EMMLN2","ZLA","BODY","APLES-SLI","1","","70","APLES","K2","RP   ","","FUL, LGB, SLI","2","Deleted",""
"2026/03/19","APLES.EMMLN2","ZLA","BODY","APLES-SLI","2","","10","SLI","","VORTAC","POXKU","SNA","2","Deleted",""
"2026/03/19","APLES.EMMLN2","ZLA","BODY","APLES-SLI","2","","20","POXKU","K2","RP   ","RNDAL","SNA","2","Deleted",""
"2026/03/19","APLES.EMMLN2","ZLA","BODY","APLES-SLI","2","","30","RNDAL","K2","RP   ","PDZ","SNA","2","Deleted",""
"2026/03/19","APLES.EMMLN2","ZLA","BODY","APLES-SLI","2","","40","PDZ","","VORTAC","RRIZE","SNA","2","Deleted",""
"2026/03/19","APLES.EMMLN2","ZLA","BODY","APLES-SLI","2","","50","RRIZE","K2","RP   ","CAPTZ","SNA","2","Deleted",""
"2026/03/19","APLES.EMMLN2","ZLA","BODY","APLES-SLI","2","","60","CAPTZ","K2","RP   ","APLES","SNA","2","Deleted",""
"2026/03/19","APLES.EMMLN2","ZLA","BODY","APLES-SLI","2","","70","APLES","K2","RP   ","","SNA","2","Deleted",""
"2026/03/19","APLES.EMMLN2","ZLA","TRANSITION","DAGGETT TRANSITION","1","DAG.EMMLN2","10","APLES","K2","RP   ","BASAL","","2","Deleted",""
"2026/03/19","APLES.EMMLN2","ZLA","TRANSITION","DAGGETT TRANSITION","1","DAG.EMMLN2","20","BASAL","K2","RP   ","DAG","","2","Deleted",""
"2026/03/19","APLES.EMMLN2","ZLA","TRANSITION","DAGGETT TRANSITION","1","DAG.EMMLN2","30","DAG","","VORTAC","","","2","Deleted",""
"2026/03/19","APLES.EMMLN2","ZLA","TRANSITION","HECTOR TRANSITION","1","HEC.EMMLN2","10","APLES","K2","RP   ","GILLM","","2","Deleted",""
"2026/03/19","APLES.EMMLN2","ZLA","TRANSITION","HECTOR TRANSITION","1","HEC.EMMLN2","20","GILLM","K2","RP   ","HEC","","2","Deleted",""
"2026/03/19","APLES.EMMLN2","ZLA","TRANSITION","HECTOR TRANSITION","1","HEC.EMMLN2","30","HEC","","VORTAC","","","2","Deleted",""
"2026/03/19","BANKR.BANKR5","ZTL","BODY","BANKR-BLNCE","1","","10","BLNCE","K7","WP   ","OPALS","CLT/36C, CLT/36L, CLT/36R","2","Deleted",""
"2026/03/19","BANKR.BANKR5","ZTL","BODY","BANKR-BLNCE","1","","20","OPALS","K7","WP   ","CONTR","CLT/36C, CLT/36L, CLT/36R","2","Deleted",""
"2026/03/19","BANKR.BANKR5","ZTL","BODY","BANKR-BLNCE","1","","30","CONTR","K7","WP   ","DEBBT","CLT/36C, CLT/36L, CLT/36R","2","Deleted",""
"2026/03/19","BANKR.BANKR5","ZTL","BODY","BANKR-BLNCE","1","","40","DEBBT","K7","WP   ","BANKR","CLT/36C, CLT/36L, CLT/36R","2","Deleted",""
"2026/03/19","BANKR.BANKR5","ZTL","BODY","BANKR-BLNCE","1","","50","BANKR","K7","WP   ","","CLT/36C, CLT/36L, CLT/36R","2","Deleted",""
"2026/03/19","BANKR.BANKR5","ZTL","BODY","BANKR-JRDEN","1","","10","JRDEN","K7","WP   ","AAIRE","CLT/18C, CLT/18L, CLT/18R","2","Deleted",""
"2026/03/19","BANKR.BANKR5","ZTL","BODY","BANKR-JRDEN","1","","20","AAIRE","K7","WP   ","DOSBE","CLT/18C, CLT/18L, CLT/18R","2","Deleted",""
"2026/03/19","BANKR.BANKR5","ZTL","BODY","BANKR-JRDEN","1","","30","DOSBE","K7","WP   ","STKUP","CLT/18C, CLT/18L, CLT/18R","2","Deleted",""
"2026/03/19","BANKR.BANKR5","ZTL","BODY","BANKR-JRDEN","1","","40","STKUP","K7","WP   ","DEELX","CLT/18C, CLT/18L, CLT/18R","2","Deleted",""
"2026/03/19","BANKR.BANKR5","ZTL","BODY","BANKR-JRDEN","1","","50","DEELX","K7","WP   ","FOBAR","CLT/18C, CLT/18L, CLT/18R","2","Deleted",""
"2026/03/19","BANKR.BANKR5","ZTL","BODY","BANKR-JRDEN","1","","60","FOBAR","K7","WP   ","ROBRR","CLT/18C, CLT/18L, CLT/18R","2","Deleted",""
"2026/03/19","BANKR.BANKR5","ZTL","BODY","BANKR-JRDEN","1","","70","ROBRR","K7","WP   ","DEBBT","CLT/18C, CLT/18L, CLT/18R","2","Deleted",""
"2026/03/19","BANKR.BANKR5","ZTL","BODY","BANKR-JRDEN","1","","80","DEBBT","K7","WP   ","BANKR","CLT/18C, CLT/18L, CLT/18R","2","Deleted",""
"2026/03/19","BANKR.BANKR5","ZTL","BODY","BANKR-JRDEN","1","","90","BANKR","K7","WP   ","","CLT/18C, CLT/18L, CLT/18R","2","Deleted",""
"2026/03/19","BANKR.BANKR5","ZTL","TRANSITION","PONZE TRANSITION","1","PONZE.BANKR5","10","BANKR","K7","WP   ","CRDET","","2","Deleted",""
"2026/03/19","BANKR.BANKR5","ZTL","TRANSITION","PONZE TRANSITION","1","PONZE.BANKR5","20","CRDET","K7","WP   ","CHKNG","","2","Deleted",""
"2026/03/19","BANKR.BANKR5","ZTL","TRANSITION","PONZE TRANSITION","1","PONZE.BANKR5","30","CHKNG","K7","WP   ","NTRST","","2","Deleted",""
"2026/03/19","BANKR.BANKR5","ZTL","TRANSITION","PONZE TRANSITION","1","PONZE.BANKR5","40","NTRST","K7","WP   ","PONZE","","2","Deleted",""
"2026/03/19","BANKR.BANKR5","ZTL","TRANSITION","PONZE TRANSITION","1","PONZE.BANKR5","50","PONZE","K7","WP   ","","","2","Deleted",""
"2026/03/19","CAPKO.RAVNN8","ZDC","BODY","CAPKO-AMRTN","1","","10","AMRTN","K6","WP   ","MALXX","MTN","2","Deleted",""
"2026/03/19","CAPKO.RAVNN8","ZDC","BODY","CAPKO-AMRTN","1","","20","MALXX","K6","WP   ","RAVNN","MTN","2","Deleted",""
"2026/03/19","CAPKO.RAVNN8","ZDC","BODY","CAPKO-AMRTN","1","","30","RAVNN","K6","WP   ","CAPKO","MTN","2","Deleted",""
"2026/03/19","CAPKO.RAVNN8","ZDC","BODY","CAPKO-AMRTN","1","","40","CAPKO","K6","WP   ","","MTN","2","Deleted",""
"2026/03/19","CAPKO.RAVNN8","ZDC","BODY","CAPKO-DUDDS","1","","10","DUDDS","K6","RP   ","SEEED","BWI/33R","2","Deleted",""
"2026/03/19","CAPKO.RAVNN8","ZDC","BODY","CAPKO-DUDDS","1","","20","SEEED","K6","WP   ","RAVNN","BWI/33R","2","Deleted",""
"2026/03/19","CAPKO.RAVNN8","ZDC","BODY","CAPKO-DUDDS","1","","30","RAVNN","K6","WP   ","CAPKO","BWI/33R","2","Deleted",""
"2026/03/19","CAPKO.RAVNN8","ZDC","BODY","CAPKO-DUDDS","1","","40","CAPKO","K6","WP   ","","BWI/33R","2","Deleted",""
"2026/03/19","CAPKO.RAVNN8","ZDC","BODY","CAPKO-FHRST","1","","10","FHRST","K6","WP   ","BMTTR","BWI/28","2","Deleted",""
"2026/03/19","CAPKO.RAVNN8","ZDC","BODY","CAPKO-FHRST","1","","20","BMTTR","K6","WP   ","TOGAH","BWI/28","2","Deleted",""
"2026/03/19","CAPKO.RAVNN8","ZDC","BODY","CAPKO-FHRST","1","","30","TOGAH","K6","WP   ","SEEED","BWI/28","2","Deleted",""
"2026/03/19","CAPKO.RAVNN8","ZDC","BODY","CAPKO-FHRST","1","","40","SEEED","K6","WP   ","RAVNN","BWI/28","2","Deleted",""
"2026/03/19","CAPKO.RAVNN8","ZDC","BODY","CAPKO-FHRST","1","","50","RAVNN","K6","WP   ","CAPKO","BWI/28","2","Deleted",""
"2026/03/19","CAPKO.RAVNN8","ZDC","BODY","CAPKO-FHRST","1","","60","CAPKO","K6","WP   ","","BWI/28","2","Deleted",""
"2026/03/19","CAPKO.RAVNN8","ZDC","BODY","CAPKO-HUTOO","1","","10","HUTOO","K6","WP   ","HUNNN","BWI/10","2","Deleted",""
"2026/03/19","CAPKO.RAVNN8","ZDC","BODY","CAPKO-HUTOO","1","","20","HUNNN","K6","WP   ","LURRL","BWI/10","2","Deleted",""
"2026/03/19","CAPKO.RAVNN8","ZDC","BODY","CAPKO-HUTOO","1","","30","LURRL","K6","WP   ","ANCRR","BWI/10","2","Deleted",""
"2026/03/19","CAPKO.RAVNN8","ZDC","BODY","CAPKO-HUTOO","1","","40","ANCRR","K6","WP   ","NAVEY","BWI/10","2","Deleted",""
"2026/03/19","CAPKO.RAVNN8","ZDC","BODY","CAPKO-HUTOO","1","","50","NAVEY","K6","WP   ","SEEED","BWI/10","2","Deleted",""
"2026/03/19","CAPKO.RAVNN8","ZDC","BODY","CAPKO-HUTOO","1","","60","SEEED","K6","WP   ","RAVNN","BWI/10","2","Deleted",""
"2026/03/19","CAPKO.RAVNN8","ZDC","BODY","CAPKO-HUTOO","1","","70","RAVNN","K6","WP   ","CAPKO","BWI/10","2","Deleted",""
"2026/03/19","CAPKO.RAVNN8","ZDC","BODY","CAPKO-HUTOO","1","","80","CAPKO","K6","WP   ","","BWI/10","2","Deleted",""
"2026/03/19","CAPKO.RAVNN8","ZDC","BODY","CAPKO-KOOLZ","1","","10","KOOLZ","K6","WP   ","SEEED","BWI/33L","2","Deleted",""
"2026/03/19","CAPKO.RAVNN8","ZDC","BODY","CAPKO-KOOLZ","1","","20","SEEED","K6","WP   ","RAVNN","BWI/33L","2","Deleted",""
"2026/03/19","CAPKO.RAVNN8","ZDC","BODY","CAPKO-KOOLZ","1","","30","RAVNN","K6","WP   ","CAPKO","BWI/33L","2","Deleted",""
"2026/03/19","CAPKO.RAVNN8","ZDC","BODY","CAPKO-KOOLZ","1","","40","CAPKO","K6","WP   ","","BWI/33L","2","Deleted",""
"2026/03/19","CAPKO.RAVNN8","ZDC","BODY","CAPKO-RYJON","1","","10","RYJON","K6","WP   ","DADLE","BWI/15L","2","Deleted",""
"2026/03/19","CAPKO.RAVNN8","ZDC","BODY","CAPKO-RYJON","1","","20","DADLE","K6","WP   ","DAAXX","BWI/15L","2","Deleted",""
"2026/03/19","CAPKO.RAVNN8","ZDC","BODY","CAPKO-RYJON","1","","30","DAAXX","K6","WP   ","DRZZT","BWI/15L","2","Deleted",""
"2026/03/19","CAPKO.RAVNN8","ZDC","BODY","CAPKO-RYJON","1","","40","DRZZT","K6","WP   ","BRRKE","BWI/15L","2","Deleted",""
"2026/03/19","CAPKO.RAVNN8","ZDC","BODY","CAPKO-RYJON","1","","50","BRRKE","K6","WP   ","SEEED","BWI/15L","2","Deleted",""
"2026/03/19","CAPKO.RAVNN8","ZDC","BODY","CAPKO-RYJON","1","","60","SEEED","K6","WP   ","RAVNN","BWI/15L","2","Deleted",""
"2026/03/19","CAPKO.RAVNN8","ZDC","BODY","CAPKO-RYJON","1","","70","RAVNN","K6","WP   ","CAPKO","BWI/15L","2","Deleted",""
"2026/03/19","CAPKO.RAVNN8","ZDC","BODY","CAPKO-RYJON","1","","80","CAPKO","K6","WP   ","","BWI/15L","2","Deleted",""
"2026/03/19","CAPKO.RAVNN8","ZDC","BODY","CAPKO-ZOEYY","1","","10","ZOEYY","K6","WP   ","ZARTZ","BWI/15R","2","Deleted",""
"2026/03/19","CAPKO.RAVNN8","ZDC","BODY","CAPKO-ZOEYY","1","","20","ZARTZ","K6","WP   ","HUNNN","BWI/15R","2","Deleted",""
"2026/03/19","CAPKO.RAVNN8","ZDC","BODY","CAPKO-ZOEYY","1","","30","HUNNN","K6","WP   ","LURRL","BWI/15R","2","Deleted",""
"2026/03/19","CAPKO.RAVNN8","ZDC","BODY","CAPKO-ZOEYY","1","","40","LURRL","K6","WP   ","ANCRR","BWI/15R","2","Deleted",""
"2026/03/19","CAPKO.RAVNN8","ZDC","BODY","CAPKO-ZOEYY","1","","50","ANCRR","K6","WP   ","NAVEY","BWI/15R","2","Deleted",""
"2026/03/19","CAPKO.RAVNN8","ZDC","BODY","CAPKO-ZOEYY","1","","60","NAVEY","K6","WP   ","SEEED","BWI/15R","2","Deleted",""
"2026/03/19","CAPKO.RAVNN8","ZDC","BODY","CAPKO-ZOEYY","1","","70","SEEED","K6","WP   ","RAVNN","BWI/15R","2","Deleted",""
"2026/03/19","CAPKO.RAVNN8","ZDC","BODY","CAPKO-ZOEYY","1","","80","RAVNN","K6","WP   ","CAPKO","BWI/15R","2","Deleted",""
"2026/03/19","CAPKO.RAVNN8","ZDC","BODY","CAPKO-ZOEYY","1","","90","CAPKO","K6","WP   ","","BWI/15R","2","Deleted",""
"2026/03/19","CAPKO.RAVNN8","ZDC","TRANSITION","CACYE TRANSITION","1","CACYE.RAVNN8","10","CAPKO","K6","WP   ","ELDEE","","2","Deleted",""
"2026/03/19","CAPKO.RAVNN8","ZDC","TRANSITION","CACYE TRANSITION","1","CACYE.RAVNN8","20","ELDEE","K6","WP   ","REXEE","","2","Deleted",""
"2026/03/19","CAPKO.RAVNN8","ZDC","TRANSITION","CACYE TRANSITION","1","CACYE.RAVNN8","30","REXEE","K6","WP   ","UDUDE","","2","Deleted",""
"2026/03/19","CAPKO.RAVNN8","ZDC","TRANSITION","CACYE TRANSITION","1","CACYE.RAVNN8","40","UDUDE","K6","WP   ","FIMBO","","2","Deleted",""
"2026/03/19","CAPKO.RAVNN8","ZDC","TRANSITION","CACYE TRANSITION","1","CACYE.RAVNN8","50","FIMBO","K6","WP   ","DNKEY","","2","Deleted",""
"2026/03/19","CAPKO.RAVNN8","ZDC","TRANSITION","CACYE TRANSITION","1","CACYE.RAVNN8","60","DNKEY","K6","WP   ","ECHOZ","","2","Deleted",""
"2026/03/19","CAPKO.RAVNN8","ZDC","TRANSITION","CACYE TRANSITION","1","CACYE.RAVNN8","70","ECHOZ","K6","WP   ","CAASH","","2","Deleted",""
"2026/03/19","CAPKO.RAVNN8","ZDC","TRANSITION","CACYE TRANSITION","1","CACYE.RAVNN8","80","CAASH","K6","WP   ","AKELL","","2","Deleted",""
"2026/03/19","CAPKO.RAVNN8","ZDC","TRANSITION","CACYE TRANSITION","1","CACYE.RAVNN8","90","AKELL","K6","WP   ","YAEGR","","2","Deleted",""
"2026/03/19","CAPKO.RAVNN8","ZDC","TRANSITION","CACYE TRANSITION","1","CACYE.RAVNN8","100","YAEGR","K6","WP   ","WYTEA","","2","Deleted",""
"2026/03/19","CAPKO.RAVNN8","ZDC","TRANSITION","CACYE TRANSITION","1","CACYE.RAVNN8","110","WYTEA","K6","WP   ","TBART","","2","Deleted",""
"2026/03/19","CAPKO.RAVNN8","ZDC","TRANSITION","CACYE TRANSITION","1","CACYE.RAVNN8","120","TBART","K6","WP   ","CACYE","","2","Deleted",""
"2026/03/19","CAPKO.RAVNN8","ZDC","TRANSITION","CACYE TRANSITION","1","CACYE.RAVNN8","130","CACYE","K6","WP   ","","","2","Deleted",""
"2026/03/19","CAPKO.RAVNN8","ZDC","TRANSITION","CJAAE TRANSITION","1","CJAAE.RAVNN8","10","CAPKO","K6","WP   ","ELDEE","","2","Deleted",""
"2026/03/19","CAPKO.RAVNN8","ZDC","TRANSITION","CJAAE TRANSITION","1","CJAAE.RAVNN8","20","ELDEE","K6","WP   ","REXEE","","2","Deleted",""
"2026/03/19","CAPKO.RAVNN8","ZDC","TRANSITION","CJAAE TRANSITION","1","CJAAE.RAVNN8","30","REXEE","K6","WP   ","UDUDE","","2","Deleted",""
"2026/03/19","CAPKO.RAVNN8","ZDC","TRANSITION","CJAAE TRANSITION","1","CJAAE.RAVNN8","40","UDUDE","K6","WP   ","FIMBO","","2","Deleted",""
"2026/03/19","CAPKO.RAVNN8","ZDC","TRANSITION","CJAAE TRANSITION","1","CJAAE.RAVNN8","50","FIMBO","K6","WP   ","DNKEY","","2","Deleted",""
"2026/03/19","CAPKO.RAVNN8","ZDC","TRANSITION","CJAAE TRANSITION","1","CJAAE.RAVNN8","60","DNKEY","K6","WP   ","ECHOZ","","2","Deleted",""
"2026/03/19","CAPKO.RAVNN8","ZDC","TRANSITION","CJAAE TRANSITION","1","CJAAE.RAVNN8","70","ECHOZ","K6","WP   ","CAASH","","2","Deleted",""
"2026/03/19","CAPKO.RAVNN8","ZDC","TRANSITION","CJAAE TRANSITION","1","CJAAE.RAVNN8","80","CAASH","K6","WP   ","AKELL","","2","Deleted",""
"2026/03/19","CAPKO.RAVNN8","ZDC","TRANSITION","CJAAE TRANSITION","1","CJAAE.RAVNN8","90","AKELL","K6","WP   ","YAEGR","","2","Deleted",""
"2026/03/19","CAPKO.RAVNN8","ZDC","TRANSITION","CJAAE TRANSITION","1","CJAAE.RAVNN8","100","YAEGR","K6","WP   ","WYTEA","","2","Deleted",""
"2026/03/19","CAPKO.RAVNN8","ZDC","TRANSITION","CJAAE TRANSITION","1","CJAAE.RAVNN8","110","WYTEA","K6","WP   ","TBART","","2","Deleted",""
"2026/03/19","CAPKO.RAVNN8","ZDC","TRANSITION","CJAAE TRANSITION","1","CJAAE.RAVNN8","120","TBART","K6","WP   ","JOOEY","","2","Deleted",""
"2026/03/19","CAPKO.RAVNN8","ZDC","TRANSITION","CJAAE TRANSITION","1","CJAAE.RAVNN8","130","JOOEY","K6","WP   ","CJAAE","","2","Deleted",""
"2026/03/19","CAPKO.RAVNN8","ZDC","TRANSITION","CJAAE TRANSITION","1","CJAAE.RAVNN8","140","CJAAE","K6","WP   ","","","2","Deleted",""
"2026/03/19","CAPKO.RAVNN8","ZDC","TRANSITION","HBUDA TRANSITION","1","HBUDA.RAVNN8","10","CAPKO","K6","WP   ","JAYOH","","2","Deleted",""
"2026/03/19","CAPKO.RAVNN8","ZDC","TRANSITION","HBUDA TRANSITION","1","HBUDA.RAVNN8","20","JAYOH","K6","WP   ","WALKN","","2","Deleted",""
"2026/03/19","CAPKO.RAVNN8","ZDC","TRANSITION","HBUDA TRANSITION","1","HBUDA.RAVNN8","30","WALKN","K6","WP   ","DFORT","","2","Deleted",""
"2026/03/19","CAPKO.RAVNN8","ZDC","TRANSITION","HBUDA TRANSITION","1","HBUDA.RAVNN8","40","DFORT","K6","WP   ","ACROW","","2","Deleted",""
"2026/03/19","CAPKO.RAVNN8","ZDC","TRANSITION","HBUDA TRANSITION","1","HBUDA.RAVNN8","50","ACROW","K6","WP   ","TOOJM","","2","Deleted",""
"2026/03/19","CAPKO.RAVNN8","ZDC","TRANSITION","HBUDA TRANSITION","1","HBUDA.RAVNN8","60","TOOJM","K6","WP   ","JBAAY","","2","Deleted",""
"2026/03/19","CAPKO.RAVNN8","ZDC","TRANSITION","HBUDA TRANSITION","1","HBUDA.RAVNN8","70","JBAAY","K6","WP   ","HBUDA","","2","Deleted",""
"2026/03/19","CAPKO.RAVNN8","ZDC","TRANSITION","HBUDA TRANSITION","1","HBUDA.RAVNN8","80","HBUDA","K6","WP   ","","","2","Deleted",""
"2026/03/19","CAPKO.RAVNN8","ZDC","TRANSITION","JOOEY TRANSITION","1","JOOEY.RAVNN8","10","CAPKO","K6","WP   ","ELDEE","","2","Deleted",""
"2026/03/19","CAPKO.RAVNN8","ZDC","TRANSITION","JOOEY TRANSITION","1","JOOEY.RAVNN8","20","ELDEE","K6","WP   ","REXEE","","2","Deleted",""
"2026/03/19","CAPKO.RAVNN8","ZDC","TRANSITION","JOOEY TRANSITION","1","JOOEY.RAVNN8","30","REXEE","K6","WP   ","UDUDE","","2","Deleted",""
"2026/03/19","CAPKO.RAVNN8","ZDC","TRANSITION","JOOEY TRANSITION","1","JOOEY.RAVNN8","40","UDUDE","K6","WP   ","FIMBO","","2","Deleted",""
"2026/03/19","CAPKO.RAVNN8","ZDC","TRANSITION","JOOEY TRANSITION","1","JOOEY.RAVNN8","50","FIMBO","K6","WP   ","DNKEY","","2","Deleted",""
"2026/03/19","CAPKO.RAVNN8","ZDC","TRANSITION","JOOEY TRANSITION","1","JOOEY.RAVNN8","60","DNKEY","K6","WP   ","ECHOZ","","2","Deleted",""
"2026/03/19","CAPKO.RAVNN8","ZDC","TRANSITION","JOOEY TRANSITION","1","JOOEY.RAVNN8","70","ECHOZ","K6","WP   ","CAASH","","2","Deleted",""
"2026/03/19","CAPKO.RAVNN8","ZDC","TRANSITION","JOOEY TRANSITION","1","JOOEY.RAVNN8","80","CAASH","K6","WP   ","AKELL","","2","Deleted",""
"2026/03/19","CAPKO.RAVNN8","ZDC","TRANSITION","JOOEY TRANSITION","1","JOOEY.RAVNN8","90","AKELL","K6","WP   ","YAEGR","","2","Deleted",""
"2026/03/19","CAPKO.RAVNN8","ZDC","TRANSITION","JOOEY TRANSITION","1","JOOEY.RAVNN8","100","YAEGR","K6","WP   ","WYTEA","","2","Deleted",""
"2026/03/19","CAPKO.RAVNN8","ZDC","TRANSITION","JOOEY TRANSITION","1","JOOEY.RAVNN8","110","WYTEA","K6","WP   ","TBART","","2","Deleted",""
"2026/03/19","CAPKO.RAVNN8","ZDC","TRANSITION","JOOEY TRANSITION","1","JOOEY.RAVNN8","120","TBART","K6","WP   ","JOOEY","","2","Deleted",""
"2026/03/19","CAPKO.RAVNN8","ZDC","TRANSITION","JOOEY TRANSITION","1","JOOEY.RAVNN8","130","JOOEY","K6","WP   ","","","2","Deleted",""
"2026/03/19","CAPKO.RAVNN8","ZDC","TRANSITION","THHMP TRANSITION","1","THHMP.RAVNN8","10","CAPKO","K6","WP   ","JAYOH","","2","Deleted",""
"2026/03/19","CAPKO.RAVNN8","ZDC","TRANSITION","THHMP TRANSITION","1","THHMP.RAVNN8","20","JAYOH","K6","WP   ","WALKN","","2","Deleted",""
"2026/03/19","CAPKO.RAVNN8","ZDC","TRANSITION","THHMP TRANSITION","1","THHMP.RAVNN8","30","WALKN","K6","WP   ","DFORT","","2","Deleted",""
"2026/03/19","CAPKO.RAVNN8","ZDC","TRANSITION","THHMP TRANSITION","1","THHMP.RAVNN8","40","DFORT","K6","WP   ","ACROW","","2","Deleted",""
"2026/03/19","CAPKO.RAVNN8","ZDC","TRANSITION","THHMP TRANSITION","1","THHMP.RAVNN8","50","ACROW","K6","WP   ","WHHTE","","2","Deleted",""
"2026/03/19","CAPKO.RAVNN8","ZDC","TRANSITION","THHMP TRANSITION","1","THHMP.RAVNN8","60","WHHTE","K6","WP   ","FZEEK","","2","Deleted",""
"2026/03/19","CAPKO.RAVNN8","ZDC","TRANSITION","THHMP TRANSITION","1","THHMP.RAVNN8","70","FZEEK","K6","WP   ","THHMP","","2","Deleted",""
"2026/03/19","CAPKO.RAVNN8","ZDC","TRANSITION","THHMP TRANSITION","1","THHMP.RAVNN8","80","THHMP","K6","WP   ","","","2","Deleted",""
"2026/03/19","CCR.CCR2","ZOA","BODY","CCR-ELKOE","1","","10","ELKOE","K2","RP   ","ISYOH","SMF","2","Deleted",""
"2026/03/19","CCR.CCR2","ZOA","BODY","CCR-ELKOE","1","","20","ISYOH","K2","RP   ","CCR","SMF","2","Deleted",""
"2026/03/19","CCR.CCR2","ZOA","BODY","CCR-ELKOE","1","","30","CCR","","VOR/DME","","SMF","2","Deleted",""
"2026/03/19","CHSLY.CHSLY6","ZTL","BODY","CHSLY-EPAYE","1","","10","EPAYE","K7","WP   ","CAATT","CLT/36C, CLT/36L, CLT/36R","2","Deleted",""
"2026/03/19","CHSLY.CHSLY6","ZTL","BODY","CHSLY-EPAYE","1","","20","CAATT","K7","WP   ","WHIZE","CLT/36C, CLT/36L, CLT/36R","2","Deleted",""
"2026/03/19","CHSLY.CHSLY6","ZTL","BODY","CHSLY-EPAYE","1","","30","WHIZE","K7","WP   ","JAMGO","CLT/36C, CLT/36L, CLT/36R","2","Deleted",""
"2026/03/19","CHSLY.CHSLY6","ZTL","BODY","CHSLY-EPAYE","1","","40","JAMGO","K7","WP   ","SLPOH","CLT/36C, CLT/36L, CLT/36R","2","Deleted",""
"2026/03/19","CHSLY.CHSLY6","ZTL","BODY","CHSLY-EPAYE","1","","50","SLPOH","K7","WP   ","CHSLY","CLT/36C, CLT/36L, CLT/36R","2","Deleted",""
"2026/03/19","CHSLY.CHSLY6","ZTL","BODY","CHSLY-EPAYE","1","","60","CHSLY","K7","WP   ","","CLT/36C, CLT/36L, CLT/36R","2","Deleted",""
"2026/03/19","CHSLY.CHSLY6","ZTL","BODY","CHSLY-HEELZ","1","","10","HEELZ","K7","WP   ","NODEW","CLT/18C, CLT/18L, CLT/18R","2","Deleted",""
"2026/03/19","CHSLY.CHSLY6","ZTL","BODY","CHSLY-HEELZ","1","","20","NODEW","K7","WP   ","KRISS","CLT/18C, CLT/18L, CLT/18R","2","Deleted",""
"2026/03/19","CHSLY.CHSLY6","ZTL","BODY","CHSLY-HEELZ","1","","30","KRISS","K7","WP   ","CHSLY","CLT/18C, CLT/18L, CLT/18R","2","Deleted",""
"2026/03/19","CHSLY.CHSLY6","ZTL","BODY","CHSLY-HEELZ","1","","40","CHSLY","K7","WP   ","","CLT/18C, CLT/18L, CLT/18R","2","Deleted",""
"2026/03/19","CHSLY.CHSLY6","ZTL","TRANSITION","AIROW TRANSITION","1","AIROW.CHSLY6","10","CHSLY","K7","WP   ","BOOTS","","2","Deleted",""
"2026/03/19","CHSLY.CHSLY6","ZTL","TRANSITION","AIROW TRANSITION","1","AIROW.CHSLY6","20","BOOTS","K7","WP   ","DENTT","","2","Deleted",""
"2026/03/19","CHSLY.CHSLY6","ZTL","TRANSITION","AIROW TRANSITION","1","AIROW.CHSLY6","30","DENTT","K7","WP   ","SKLES","","2","Deleted",""
"2026/03/19","CHSLY.CHSLY6","ZTL","TRANSITION","AIROW TRANSITION","1","AIROW.CHSLY6","40","SKLES","K7","WP   ","BURRZ","","2","Deleted",""
"2026/03/19","CHSLY.CHSLY6","ZTL","TRANSITION","AIROW TRANSITION","1","AIROW.CHSLY6","50","BURRZ","K7","WP   ","BLUEJ","","2","Deleted",""
