"EFF_DATE","FIX_ID","ICAO_REGION_CODE","STATE_CODE","COUNTRY_CODE","LAT_DEG","LAT_MIN","LAT_SEC","LAT_HEMIS","LAT_DECIMAL","LONG_DEG","LONG_MIN","LONG_SEC","LONG_HEMIS","LONG_DECIMAL","FIX_ID_OLD","CHARTING_REMARK","FIX_USE_CODE","ARTCC_ID_HIGH","ARTCC_ID_LOW","PITCH_FLAG","CATCH_FLAG","SUA_ATCAA_FLAG","MIN_RECEP_ALT","COMPULSORY","CHARTS","File","Action","Mods"
"2026/05/14","IFECA","K5","IN","US","40","26","13.15","N","40.43698611","85","17","28.02","W","-85.29111666","","","WP   ","ZID","ZID","N","N","N","","","IAP","2","Modified","LAT_SEC LAT_DECIMAL LONG_SEC LONG_DECIMAL"
"2026/04/16","IKABE","K3","MN","US","43","30","22.91","N","43.50636388","93","17","49.57","W","-93.29710277","","","RP   ","ZMP","ZMP","N","N","N","","","IAP","2","Deleted",""
"2026/04/16","INDEP","K7","TN","US","36","28","26.81","N","36.47411388","85","15","34.79","W","-85.25966388","","","RP   ","ZID","ZID","N","N","N","","","IAP","2","Deleted",""
"2026/04/16","INDOO","K4","TX","US","32","24","56.26","N","32.41562777","95","28","9.36","W","-95.46926666","RIBBY","","RP   ","ZFW","ZFW","N","N","N","","","CONTROLLER LOW,ENROUTE LOW,IAP","2","Deleted",""
"2026/04/16","INILE","K5","WI","US","45","36","53.86","N","45.61496111","89","20","31.54","W","-89.34209444","","","RP   ","ZMP","ZMP","N","N","N","","","IAP","2","Deleted",""
"2026/04/16","ISYOH","K2","CA","US","38","21","59.64","N","38.36656666","121","44","12.97","W","-121.73693611","","RNAV","RP   ","ZOA","ZOA","N","N","N","","","IAP,STAR","1","Modified","CHARTING_REMARK FIX_USE_CODE"
"2026/05/14","ISYOH","K2","CA","US","38","21","59.64","N","38.36656666","121","44","12.97","W","-121.73693611","","","WP   ","ZOA","ZOA","N","N","N","","","IAP,STAR","2","Modified","CHARTING_REMARK FIX_USE_CODE"
"2026/04/16","ITECO","K4","LA","US","32","24","5.74","N","32.40159444","93","35","53.83","W","-93.59828611","","RNAV","MR   ","ZFW","ZFW","N","N","N","","","MILITARY IAP","1","Modified","LAT_MIN LAT_SEC LAT_DECIMAL LONG_SEC LONG_DECIMAL CHARTING_REMARK"
"2026/05/14","ITECO","K4","LA","US","32","23","59.34","N","32.39981666","93","35","49.48","W","-93.59707777","","","MR   ","ZFW","ZFW","N","N","N","","","MILITARY IAP","2","Modified","LAT_MIN LAT_SEC LAT_DECIMAL LONG_SEC LONG_DECIMAL CHARTING_REMARK"
"2026/04/16","IVUPE","K2","CA","US","39","15","0.17","N","39.25004722","123","8","40.93","W","-123.14470277","","","WP   ","ZOA","ZOA","N","N","N","","","SPECIAL IAP","2","Deleted",""
"2026/04/16","IYABU","K2","CA","US","39","15","31.58","N","39.25877222","123","16","22.77","W","-123.27299166","","","WP   ","ZOA","ZOA","N","N","N","","","SPECIAL IAP","2","Deleted",""
"2026/04/16","IZANO","K4","AR","US","33","37","17.59","N","33.62155277","93","51","29.72","W","-93.85825555","","","RP   ","ZFW","ZFW","N","N","N","","","IAP","2","Deleted",""
"2026/04/16","JABOS","K1","WY","US","44","16","53.41","N","44.28150277","109","33","37.66","W","-109.56046111","","","WP   ","ZLC","ZLC","N","N","N","","","IAP","2","Deleted",""
"2026/04/16","JADEX","K6","VA","US","36","56","56.04","N","36.9489","76","17","42.97","W","-76.29526944","","","WP   ","ZDC","ZDC","N","N","N","","","IAP","2","Deleted",""
"2026/04/16","JALEB","K2","NM","US","32","8","0.42","N","32.13345","104","26","10.8","W","-104.43633333","","","RP   ","ZAB","ZAB","N","N","N","","","ENROUTE LOW,IAP","2","Deleted",""
"2026/04/16","JAMMS","K3","IA","US","41","47","11.56","N","41.78654444","91","16","4.46","W","-91.26790555","","","RP   ","ZAU","ZAU","N","N","N","","","IAP","2","Deleted",""
"2026/04/16","JAMOM","K5","OH","US","41","27","19.61","N","41.45544722","81","40","17.32","W","-81.67147777","","","WP   ","ZOB","ZOB","N","N","N","","","SPECIAL IAP","2","Deleted",""
"2026/04/16","JANEE","K5","OH","US","40","12","29.28","N","40.20813333","84","12","33","W","-84.20916666","","","RP   ","","ZID","N","N","N","","","IAP","2","Deleted",""
"2026/04/16","JANLO","K5","OH","US","41","29","1.36","N","41.48371111","81","30","55","W","-81.51527777","","","WP   ","ZOB","ZOB","N","N","N","","","SPECIAL IAP","2","Deleted",""
"2026/04/16","JARAL","K6","MD","US","38","48","40.96","N","38.81137777","77","2","1.34","W","-77.03370555","","","RP   ","ZDC","ZDC","N","N","N","","","IAP","1","Modified","CHARTING_REMARK"
"2026/05/14","JARAL","K6","MD","US","38","48","40.96","N","38.81137777","77","2","1.34","W","-77.03370555","","RNAV","RP   ","ZDC","ZDC","N","N","N","","","IAP","2","Modified","CHARTING_REMARK"
"2026/04/16","JARAM","K5","KY","US","36","58","55.56","N","36.9821","83","56","5.4","W","-83.93483333","","","RP   ","ZID","ZID","N","N","N","","","CONTROLLER,ENROUTE LOW,IAP","1","Modified","CHARTS"
"2026/05/14","JARAM","K5","KY","US","36","58","55.56","N","36.9821","83","56","5.4","W","-83.93483333","","","RP   ","ZID","ZID","N","N","N","","","CONTROLLER LOW,ENROUTE LOW","2","Modified","CHARTS"
"2026/04/16","JARBU","K6","ME","US","45","38","19.03","N","45.63861944","70","22","56.05","W","-70.38223611","","","WP   ","ZBW","ZBW","N","N","N","","","IAP","1","Modified","LAT_MIN LAT_SEC LAT_DECIMAL LONG_SEC LONG_DECIMAL"
"2026/05/14","JARBU","K6","ME","US","45","39","56.93","N","45.66581388","70","22","42.08","W","-70.37835555","","","WP   ","ZBW","ZBW","N","N","N","","","IAP","2","Modified","LAT_MIN LAT_SEC LAT_DECIMAL LONG_SEC LONG_DECIMAL"
"2026/04/16","JAROT","K5","IN","US","40","51","6.83","N","40.85189722","85","27","54.55","W","-85.46515277","","","RP   ","ZAU","ZAU","N","N","N","","","IAP","2","Deleted",""
"2026/04/16","JATAV","K7","GA","US","32","24","41.87","N","32.41163055","83","19","38.88","W","-83.32746666","","","WP   ","ZTL","ZTL","N","N","N","","","IAP","2","Deleted",""
"2026/04/16","JEBAT","K6","VA","US","36","51","42.05","N","36.86168055","75","59","16.07","W","-75.98779722","","","WP   ","ZDC","ZDC","N","N","N","","","IAP","2","Deleted",""
"2026/04/16","JEDOK","K2","CA","US","39","21","3.86","N","39.35107222","121","57","25.24","W","-121.95701111","","","WP   ","ZOA","ZOA","N","N","N","","","SPECIAL IAP","2","Deleted",""
"2026/04/16","JEDRI","K5","OH","US","40","19","52.93","N","40.33136944","83","55","43.87","W","-83.92885277","","","RP   ","ZID","ZID","N","N","N","","","IAP","2","Deleted",""
"2026/04/16","JEGUP","K3","MN","US","47","54","55.31","N","47.91536388","96","59","4.5","W","-96.98458333","","","RP   ","ZMP","ZMP","N","N","N","","","IAP","2","Deleted",""
"2026/04/16","JEKUM","K5","IN","US","40","26","38.99","N","40.44416388","86","10","59.93","W","-86.18331388","","","WP   ","ZAU","ZAU","N","N","N","","","SPECIAL IAP","2","Deleted",""
"2026/04/16","JELBI","K4","LA","US","31","8","24.24","N","31.14006666","92","23","48.98","W","-92.39693888","CFDVF","","RP   ","ZHU","ZHU","N","N","N","","","IAP","2","Deleted",""
"2026/04/16","JELID","K5","KY","US","38","0","31.89","N","38.00885833","84","38","10.35","W","-84.63620833","","RNAV","RP   ","ZID","ZID","N","N","N","","","IAP","1","Modified","LAT_SEC LAT_DECIMAL LONG_SEC LONG_DECIMAL"
"2026/05/14","JELID","K5","KY","US","38","0","29.07","N","38.008075","84","38","13.51","W","-84.63708611","","RNAV","RP   ","ZID","ZID","N","N","N","","","IAP","2","Modified","LAT_SEC LAT_DECIMAL LONG_SEC LONG_DECIMAL"
"2026/04/16","JERNU","K5","IL","US","41","39","40.52","N","41.66125555","87","54","46.24","W","-87.91284444","","","WP   ","ZAU","ZAU","N","N","N","","","IAP","2","Deleted",""
"2026/04/16","JESSI","PH","HI","US","20","15","54.76","N","20.26521111","156","25","10.37","W","-156.41954722","","","RP   ","","ZHN","N","N","N","","","ENROUTE HIGH,ENROUTE LOW,MILITARY IAP","1","Modified","ARTCC_ID_HIGH CHARTS"
"2026/05/14","JESSI","PH","HI","US","20","15","54.76","N","20.26521111","156","25","10.37","W","-156.41954722","","","RP   ","ZHN","ZHN","N","N","N","","","CONTROLLER HIGH,CONTROLLER LOW,ENROUTE HIGH,ENROUTE LOW","2","Modified","ARTCC_ID_HIGH CHARTS"
"2026/04/16","JETIX","K6","CT","US","41","53","49.49","N","41.89708055","72","44","32.34","W","-72.74231666","","RNAV","RP   ","ZBW","ZBW","N","N","N","","","IAP,MILITARY IAP","1","Modified","CHARTS"
"2026/05/14","JETIX","K6","CT","US","41","53","49.49","N","41.89708055","72","44","32.34","W","-72.74231666","","RNAV","RP   ","ZBW","ZBW","N","N","N","","","IAP","2","Modified","CHARTS"
"2026/04/16","JEVGA","K6","VA","US","38","54","10.86","N","38.90301666","77","5","12.38","W","-77.08677222","","","RP   ","ZDC","ZDC","N","N","N","","","IAP","2","Deleted",""
"2026/04/16","JEXIR","K3","MN","US","45","32","9.43","N","45.53595277","95","56","3.42","W","-95.93428333","","","RP   ","ZMP","ZMP","N","N","N","","","IAP","2","Deleted",""
"2026/04/16","JIMMY","K6","VA","US","37","3","18.71","N","37.05519722","76","3","46.16","W","-76.06282222","","RNAV","RP   ","","ZDC","N","N","N","","","IAP","2","Deleted",""
"2026/04/16","JIMOB","K5","WI","US","45","36","13.05","N","45.603625","89","16","21.81","W","-89.272725","CFHUI","","RP   ","ZMP","ZMP","N","N","N","","","IAP","2","Deleted",""
"2026/04/16","JITOB","K3","MN","US","48","11","1.44","N","48.18373333","96","25","52.52","W","-96.43125555","","","RP   ","ZMP","ZMP","N","N","N","","","IAP","2","Deleted",""
"2026/04/16","JIVBA","K7","GA","US","31","14","17.17","N","31.23810277","81","54","6.78","W","-81.90188333","","","WP   ","ZJX","ZJX","N","N","N","","","IAP","1","Modified","LAT_SEC LAT_DECIMAL LONG_SEC LONG_DECIMAL"
"2026/05/14","JIVBA","K7","GA","US","31","14","6.63","N","31.235175","81","54","8.12","W","-81.90225555","","","WP   ","ZJX","ZJX","N","N","N","","","IAP","2","Modified","LAT_SEC LAT_DECIMAL LONG_SEC LONG_DECIMAL"
"2026/04/16","JIVBU","K5","IN","US","40","47","20.62","N","40.78906111","85","26","5.66","W","-85.43490555","","","RP   ","ZAU","ZAU","N","N","N","","","IAP","1","Modified","LAT_SEC LAT_DECIMAL LONG_SEC LONG_DECIMAL"
"2026/05/14","JIVBU","K5","IN","US","40","47","20.8","N","40.78911111","85","26","5.9","W","-85.43497222","","","RP   ","ZAU","ZAU","N","N","N","","","IAP","2","Modified","LAT_SEC LAT_DECIMAL LONG_SEC LONG_DECIMAL"
"2026/04/16","JOBAX","K3","MO","US","36","59","27.8","N","36.99105555","92","45","15.07","W","-92.75418611","","","RP   ","ZKC","ZKC","N","N","N","","","IAP","2","Deleted",""
"2026/04/16","JOBOD","K3","SD","US","45","9","59.14","N","45.16642777","100","56","4.36","W","-100.93454444","","RNAV","RP   ","ZMP","ZMP","N","N","N","","","IAP","1","Modified","LONG_SEC LONG_DECIMAL CHARTS"
"2026/05/14","JOBOD","K3","SD","US","45","9","59.14","N","45.16642777","100","56","4.25","W","-100.93451388","","RNAV","RP   ","ZMP","ZMP","N","N","N","","","CONTROLLER LOW,ENROUTE LOW,IAP","2","Modified","LONG_SEC LONG_DECIMAL CHARTS"
"2026/04/16","JOGAB","K4","LA","US","32","28","42.9","N","32.47858333","93","38","51.53","W","-93.64764722","","","MR   ","ZFW","ZFW","N","N","N","","","MILITARY IAP","1","Modified","LAT_SEC LAT_DECIMAL LONG_SEC LONG_DECIMAL"
"2026/05/14","JOGAB","K4","LA","US","32","28","42.94","N","32.47859444","93","38","51.46","W","-93.64762777","","","MR   ","ZFW","ZFW","N","N","N","","","MILITARY IAP","2","Modified","LAT_SEC LAT_DECIMAL LONG_SEC LONG_DECIMAL"
"2026/04/16","JOGPU","K3","MO","US","37","24","52.6","N","37.41461111","93","33","28.65","W","-93.55795833","","","WP   ","ZKC","ZKC","N","N","N","","","IAP","2","Deleted",""
"2026/04/16","JOLLY","K4","TX","US","31","52","2.85","N","31.86745833","95","39","28.91","W","-95.65803055","","","RP   ","ZFW","ZFW","N","N","N","","","IAP","2","Deleted",""
"2026/04/16","JOLVU","K5","IN","US","39","57","10.91","N","39.95303055","86","3","8.14","W","-86.05226111","","","RP   ","ZID","ZID","N","N","N","","","CONTROLLER,ENROUTE LOW,IAP","2","Deleted",""
"2026/04/16","JOSAL","K5","KY","US","36","44","36.85","N","36.74356944","87","24","20.14","W","-87.40559444","","","MW   ","ZME","ZME","N","N","N","","","MILITARY IAP","1","Modified","LAT_SEC LAT_DECIMAL LONG_SEC LONG_DECIMAL"
"2026/05/14","JOSAL","K5","KY","US","36","44","36.63","N","36.74350833","87","24","20.41","W","-87.40566944","","","MW   ","ZME","ZME","N","N","N","","","MILITARY IAP","2","Modified","LAT_SEC LAT_DECIMAL LONG_SEC LONG_DECIMAL"
"2026/04/16","JOTED","K2","AZ","US","32","7","48.46","N","32.13012777","111","19","27.97","W","-111.32443611","","","RP   ","ZAB","ZAB","N","N","N","","","IAP","2","Deleted",""
"2026/04/16","JOVAR","K5","IL","US","38","59","47.62","N","38.99656111","88","12","37.06","W","-88.21029444","","RNAV","RP   ","ZKC","ZKC","N","N","N","","","CONTROLLER,ENROUTE LOW,IAP","1","Modified","CHARTS"
"2026/05/14","JOVAR","K5","IL","US","38","59","47.62","N","38.99656111","88","12","37.06","W","-88.21029444","","RNAV","RP   ","ZKC","ZKC","N","N","N","","","CONTROLLER LOW,ENROUTE LOW,IAP","2","Modified","CHARTS"
"2026/04/16","JOVIR","K3","MN","US","44","30","27.74","N","44.50770555","95","16","52.26","W","-95.28118333","MEDPY","","RP   ","ZMP","ZMP","N","N","N","","","IAP","2","Deleted",""
"2026/04/16","JUGUD","K4","TX","US","31","57","21.92","N","31.95608888","103","1","44.46","W","-103.02901666","","","RP   ","ZFW","ZFW","N","N","N","","","CONTROLLER,ENROUTE LOW,IAP","1","Modified","CHARTS"
"2026/05/14","JUGUD","K4","TX","US","31","57","21.92","N","31.95608888","103","1","44.46","W","-103.02901666","","","RP   ","ZFW","ZFW","N","N","N","","","CONTROLLER LOW,ENROUTE LOW","2","Modified","CHARTS"
"2026/04/16","JULBU","K3","MN","US","43","41","15.55","N","43.68765277","93","22","17.8","W","-93.37161111","","","RP   ","ZMP","ZMP","N","N","N","","","IAP","2","Deleted",""
"2026/04/16","JWASH","K6","MD","US","38","36","39.58","N","38.61099444","77","3","14.14","W","-77.05392777","","","WP   ","ZDC","ZDC","N","N","N","","","IAP","2","Deleted",""
"2026/04/16","KALDA","K6","VA","US","37","50","31.06","N","37.84196111","75","37","35.34","W","-75.62648333","","","WP   ","","ZDC","N","N","N","","","CONTROLLER HIGH,CONTROLLER LOW,ENROUTE HIGH,SID,STAR","1","Modified","CHARTS"
"2026/05/14","KALDA","K6","VA","US","37","50","31.06","N","37.84196111","75","37","35.34","W","-75.62648333","","","WP   ","","ZDC","N","N","N","","","CONTROLLER HIGH,CONTROLLER LOW,ENROUTE HIGH,ENROUTE LOW,SID,STAR","2","Modified","CHARTS"
"2026/04/16","KASKL","K5","IN","US","38","0","11.85","N","38.00329166","87","35","52.86","W","-87.59801666","DARRY","","RP   ","ZID","ZID","N","N","N","","","IAP","1","Modified","FIX_ID_OLD"
"2026/05/14","KASKL","K5","IN","US","38","0","11.85","N","38.00329166","87","35","52.86","W","-87.59801666","","","RP   ","ZID","ZID","N","N","N","","","IAP","2","Modified","FIX_ID_OLD"
"2026/04/16","KASSI","PA","AK","US","60","17","8.57","N","60.28571388","151","17","30.84","W","-151.2919","","RNAV","RP   ","ZAN","ZAN","N","N","N","","","CONTROLLER LOW,ENROUTE LOW,IAP","1","Modified","CHARTS"
"2026/05/14","KASSI","PA","AK","US","60","17","8.57","N","60.28571388","151","17","30.84","W","-151.2919","","RNAV","RP   ","ZAN","ZAN","N","N","N","","","CONTROLLER LOW,ENROUTE LOW,IAP,SPECIAL IAP","2","Modified","CHARTS"
"2026/04/16","KATTO","K3","MN","US","48","7","35.69","N","48.12658055","96","18","31.36","W","-96.30871111","","","RP   ","ZMP","ZMP","N","N","N","","","IAP","2","Deleted",""
"2026/04/16","KEBDE","K1","WY","US","44","17","48.75","N","44.296875","109","31","8.48","W","-109.51902222","","","WP   ","ZLC","ZLC","N","N","N","","","IAP","2","Deleted",""
"2026/04/16","KEDLE","K5","KY","US","37","30","23.17","N","37.50643611","85","48","51.17","W","-85.81421388","","","RP   ","ZID","ZID","N","N","N","","","CONTROLLER LOW,ENROUTE LOW,IAP","2","Deleted",""
"2026/04/16","KEHFY","K2","NM","US","32","20","58.9","N","32.34969444","103","59","42.39","W","-103.99510833","","","RP   ","ZAB","ZAB","N","N","N","","","ENROUTE LOW,IAP","2","Deleted",""
"2026/04/16","KENDE","K3","MN","US","46","1","36.78","N","46.02688333","95","22","5.27","W","-95.36813055","","","RP   ","ZMP","ZMP","N","N","N","","","IAP","2","Deleted",""
"2026/04/16","KENEC","K3","KS","US","39","13","48.1","N","39.23002777","95","49","53.75","W","-95.83159722","","RNAV","RP   ","ZKC","ZKC","N","N","N","","","CONTROLLER,ENROUTE LOW,IAP","1","Modified","CHARTS"
"2026/05/14","KENEC","K3","KS","US","39","13","48.1","N","39.23002777","95","49","53.75","W","-95.83159722","","RNAV","RP   ","ZKC","ZKC","N","N","N","","","CONTROLLER LOW,ENROUTE LOW,IAP","2","Modified","CHARTS"
"2026/04/16","KESPE","K2","NM","US","35","6","14.67","N","35.104075","103","41","50.62","W","-103.69739444","","","WP   ","ZAB","ZAB","N","N","N","","","IAP","1","Modified","LAT_SEC LAT_DECIMAL LONG_MIN LONG_SEC LONG_DECIMAL"
"2026/05/14","KESPE","K2","NM","US","35","6","1.42","N","35.10039444","103","42","6.73","W","-103.70186944","","","WP   ","ZAB","ZAB","N","N","N","","","IAP","2","Modified","LAT_SEC LAT_DECIMAL LONG_MIN LONG_SEC LONG_DECIMAL"
"2026/04/16","KEYED","K6","NY","US","41","0","51.45","N","41.01429166","72","41","31.84","W","-72.69217777","","RNAV","RP   ","","ZBW","N","N","N","","","CONTROLLER LOW,ENROUTE LOW,IAP,SECTIONAL,SPECIAL IAP,STAR","1","Modified","CHARTS"
"2026/05/14","KEYED","K6","NY","US","41","0","51.45","N","41.01429166","72","41","31.84","W","-72.69217777","","RNAV","RP   ","","ZBW","N","N","N","","","CONTROLLER LOW,ENROUTE LOW,IAP,SPECIAL IAP,STAR","2","Modified","CHARTS"
"2026/04/16","KEYLE","K3","KS","US","37","36","0.9","N","37.60025","99","53","19.66","W","-99.88879444","CFJDU","","RP   ","ZKC","ZKC","N","N","N","","","IAP","2","Deleted",""
"2026/04/16","KIKKE","K4","TX","US","31","57","22.51","N","31.95625277","95","36","12.85","W","-95.60356944","","","RP   ","ZFW","ZFW","N","N","N","","","IAP","2","Deleted",""
"2026/04/16","KLYNE","K5","OH","US","40","41","54.46","N","40.69846111","83","18","44.19","W","-83.312275","","","WP   ","ZOB","ZOB","N","N","N","","","CONTROLLER,ENROUTE HIGH","1","Modified","CHARTS"
"2026/05/14","KLYNE","K5","OH","US","40","41","54.46","N","40.69846111","83","18","44.19","W","-83.312275","","","WP   ","ZOB","ZOB","N","N","N","","","CONTROLLER HIGH,CONTROLLER LOW,ENROUTE HIGH,ENROUTE LOW,SID","2","Modified","CHARTS"
"2026/04/16","KRAMS","K4","AR","US","34","37","49.53","N","34.630425","93","10","37.86","W","-93.17718333","","","RP   ","ZME","ZME","N","N","N","","","CONTROLLER LOW,ENROUTE LOW","2","Deleted",""
"2026/04/16","KRKWD","K2","CA","US","38","45","1.19","N","38.75033055","120","5","37.21","W","-120.09366944","","","WP   ","ZOA","ZOA","N","N","N","","","CONTROLLER LOW,ENROUTE LOW,STAR","1","Modified","CHARTS"
"2026/05/14","KRKWD","K2","CA","US","38","45","1.19","N","38.75033055","120","5","37.21","W","-120.09366944","","","WP   ","ZOA","ZOA","N","N","N","","","CONTROLLER LOW,ENROUTE LOW,SID,STAR","2","Modified","CHARTS"
"2026/04/16","KRMKO","K7","NC","US","36","28","18.46","N","36.47179444","76","39","29.21","W","-76.65811388","","","WP   ","ZDC","ZDC","N","N","N","","","SPECIAL DP,SPECIAL IAP","1","Modified","LAT_MIN LAT_SEC LAT_DECIMAL LONG_MIN LONG_SEC LONG_DECIMAL"
"2026/05/14","KRMKO","K7","NC","US","36","29","23.25","N","36.48979166","76","37","10.47","W","-76.619575","","","WP   ","ZDC","ZDC","N","N","N","","","SPECIAL DP,SPECIAL IAP","2","Modified","LAT_MIN LAT_SEC LAT_DECIMAL LONG_MIN LONG_SEC LONG_DECIMAL"
"2026/04/16","KUDDO","K3","KS","US","37","59","1.34","N","37.98370555","99","42","48.72","W","-99.71353333","","","RP   ","ZKC","ZKC","N","N","N","","","CONTROLLER LOW,ENROUTE LOW,IAP","1","Modified","CHARTS"
"2026/05/14","KUDDO","K3","KS","US","37","59","1.34","N","37.98370555","99","42","48.72","W","-99.71353333","","","RP   ","ZKC","ZKC","N","N","N","","","CONTROLLER LOW,ENROUTE LOW","2","Modified","CHARTS"
"2026/04/16","KUDIC","K3","KS","US","37","52","57.52","N","37.88264444","100","20","23.86","W","-100.33996111","","","RP   ","ZKC","ZKC","N","N","N","","","CONTROLLER LOW,ENROUTE LOW,IAP","1","Modified","CHARTS"
"2026/05/14","KUDIC","K3","KS","US","37","52","57.52","N","37.88264444","100","20","23.86","W","-100.33996111","","","RP   ","ZKC","ZKC","N","N","N","","","CONTROLLER LOW,ENROUTE LOW","2","Modified","CHARTS"
"2026/04/16","KUKGE","K3","MN","US","44","25","40.17","N","44.427825","94","58","30.15","W","-94.97504166","MEBYE","","RP   ","ZMP","ZMP","N","N","N","","","ENROUTE LOW,IAP","1","Modified","CHARTS"
"2026/05/14","KUKGE","K3","MN","US","44","25","40.17","N","44.427825","94","58","30.15","W","-94.97504166","MEBYE","","RP   ","ZMP","ZMP","N","N","N","","","CONTROLLER LOW,ENROUTE LOW","2","Modified","CHARTS"
"2026/04/16","LANIC","K2","NM","US","32","5","24.66","N","32.09018333","104","23","23.97","W","-104.38999166","","RNAV","RP   ","ZAB","ZAB","N","N","N","","","CONTROLLER,ENROUTE LOW,IAP","1","Modified","CHARTS"
"2026/05/14","LANIC","K2","NM","US","32","5","24.66","N","32.09018333","104","23","23.97","W","-104.38999166","","RNAV","RP   ","ZAB","ZAB","N","N","N","","","CONTROLLER LOW,ENROUTE LOW,IAP","2","Modified","CHARTS"
