"Orig","Route String","Dest","Hours1","Type","Area","Altitude","Aircraft","Direction","Seq","DCNTR","ACNTR","File","Action","Mods"
"MIA","MIA ALTNN2 DUCEN Q87 VIYAP CHECR STOCR5 CLT","CLT","","H","","","","","1","ZMA","ZTL","2","Modified","Route String"
"MIA","MIA FOLZZ3 ALYRA PELCN Y309 FLRDA SAGGY CHIEZ Q161 KALDA Q439 SARDI RICED RICED4 DXR","DXR","","H","FROM MIA,HST,OPF,TMB,X51 TO DXR,HPN","","","","1","ZMA","ZNY","1","Modified","Route String Aircraft"
"MIA","MIA FOLZZ3 ALYRA PELCN Y309 FLRDA SAGGY CHIEZ Q161 KALDA EEGOR1 DXR","DXR","","H","FROM MIA,HST,OPF,TMB,X51 TO DXR,HPN","","JETS ONLY RNAV 1 - DME/DME/IRU OR GPS","","1","ZMA","ZNY","2","Modified","Route String Aircraft"
"MIA","MIA MIA2 MATLK SLOAO1 MCO","MCO","","L","","AT OR ABOVE 130","RNAV TURBOPROPS","","2","ZMA","ZJX","1","Modified","Route String Area Aircraft"
"MIA","MIA DORRL2 MATLK SLOAO1 MCO","MCO","","L","FROM MIA, TMB, HWO, OPF, TNT, X51  TO MCO, COI, ISM, LEE,ORL, SFB, TIX, X04","AT OR ABOVE 130","TURBOPROPS:  RNAV 1 - DME/DME/IRU OR GPS","","2","ZMA","ZJX","2","Modified","Route String Area Aircraft"
"MIA","MIA HURCN4 SMELZ Q116 JAWJA CABLO DEFUN J2 SJI MNSTR1 MSY","MSY","","H","","","","","1","ZMA","ZHU","1","Modified","Route String Area Aircraft"
"MIA","MIA HURCN4 SMELZ Q116 JAWJA CABLO DEFUN J2 SJI MNSTR2 MSY","MSY","","H","TO MSY,NEW,NBG","","JETS ONLY: RNAV 1 - DME/DME/IRU OR GPS","","1","ZMA","ZHU","2","Modified","Route String Area Aircraft"
"MIILS","MIILS KAYCC KYLOH NELIE Q75 GVE AIROW CHSLY6 CLT","CLT","","NAR","","","","WESTBOUND","1","ZUL","ZTL","1","Modified","Route String"
"MIILS","MIILS KAYCC KYLOH NELIE Q75 GVE AIROW CHSLY7 CLT","CLT","","NAR","","","","WESTBOUND","1","ZUL","ZTL","2","Modified","Route String"
"MIILS","MIILS KJOHN ALB J49 PSB Q71 GEFFS HVQ VXV NIOLA MERDN TRSSH1 MSY","MSY","","NAR","","","","WESTBOUND","1","ZUL","ZHU","1","Modified","Route String"
"MIILS","MIILS KJOHN ALB J49 PSB Q71 GEFFS HVQ VXV NIOLA MERDN TRSSH2 MSY","MSY","","NAR","","","","WESTBOUND","1","ZUL","ZHU","2","Modified","Route String"
"MKE","MKE SQUIB MKG HOCKE DERLO WOZEE GONZZ LAGGS BTV BTV","BTV","","H","MKE METRO","","","","1","ZAU","ZBW","1","Modified","Route String"
"MKE","MKE SQUIB MKG HOCKE DERLO WOZEE GONZZ LAGGS BTV","BTV","","H","MKE METRO","","","","1","ZAU","ZBW","2","Modified","Route String"
"MMU","MMU BREZY V39 CMK GREKI V39 SOARS V487 CAM GRNMT BTV BTV","BTV","","L","","110-170INCL","","","1","ZNY","ZBW","1","Modified","Route String Altitude"
"MMU","MMU BREZY V39 CMK GREKI V39 SOARS V487 CAM GRNMT BTV","BTV","","L","","110-170 INCL","","","1","ZNY","ZBW","2","Modified","Route String Altitude"
"MSY","MSY CATLN Q56 KELLN Q58 PEETT THHMP RAVNN8 BWI","BWI","","H","","","TURBOJETS","","2","ZHU","ZDC","1","Modified","Route String Area Aircraft"
"MSY","MSY CATLN Q56 KELLN Q58 PEETT THHMP RAVNN9 BWI","BWI","","H","TO BWI, MTN","","JETS ONLY: RNAV 1 - DME/DME/IRU OR GPS REQUIRED","","2","ZHU","ZDC","2","Modified","Route String Area Aircraft"
"MSY","MSY CATLN BESTT JONZE5 CLT","CLT","1400-0100","H","","","TURBOJETS","","1","ZHU","ZTL","1","Modified","Route String"
"MSY","MSY CATLN BESTT JONZE6 CLT","CLT","1400-0100","H","","","TURBOJETS","","1","ZHU","ZTL","2","Modified","Route String"
"MT","MT REEDO ART SYR J59 PSB HVQ LNDIZ PARQR4 CLT","CLT","","NAR","","","","WESTBOUND","1","","ZTL","1","Modified","Route String"
"MT","MT REEDO ART SYR J59 PSB HVQ LNDIZ PARQR5 CLT","CLT","","NAR","","","","WESTBOUND","1","","ZTL","2","Modified","Route String"
"OAJ","OAJ JAYDB OKNEE MLLET3 CLT","CLT","","H","","AOB FL220","","","1","ZDC","ZTL","1","Modified","Route String"
"OAJ","OAJ JAYDB OKNEE MLLET4 CLT","CLT","","H","","AOB FL220","","","1","ZDC","ZTL","2","Modified","Route String"
"OAK","OAK SYRAH Q128 JSICA ILC BCE TXO LBB DILLO KIDDZ5 HOU","HOU","","H","KHOU, KEFD, KGLS, KLBX","","TURBOJETS - DME/DME/IRU OR GPS","","2","ZOA","ZHU","1","Modified","Area Aircraft"
"OAK","OAK SYRAH Q128 JSICA ILC BCE TXO LBB DILLO KIDDZ5 HOU","HOU","","H","TO KHOU, KEFD, KGLS, KLBX","","JETS ONLY - RNAV 1 - DME/DME/IRU OR GPS","","2","ZOA","ZHU","2","Modified","Area Aircraft"
"OKC","OKC CVE ELLVR NNEAL KIDDZ5 HOU","HOU","","H","","","TURBOJETS - DME/DME/IRU OR GPS","","1","ZFW","ZHU","1","Modified","Route String Area Aircraft"
"OKC","OKC CVE ELLVR KIDDZ5 HOU","HOU","","H","TO KHOU, KEFD, KGLS, KLBX","","JETS ONLY - RNAV 1 - DME/DME/IRU OR GPS","","1","ZFW","ZHU","2","Modified","Route String Area Aircraft"
"ONT","ONT PDZ PDZ270013 RNDAL V363 DANAH SXC AVX","AVX","","TEC","CCB CNO EMT HMT REI L65 AJO RAL RIR RIV SBD F70 ONT POC TO AVX","JMPQ70","","","1","ZLA","ZLA","1","Modified","Route String"
"ONT","ONT PDZ V388 RNDAL V363 DANAH SXC AVX","AVX","","TEC","CCB CNO EMT HMT REI L65 AJO RAL RIR RIV SBD F70 ONT POC TO AVX","JMPQ70","","","1","ZLA","ZLA","2","Modified","Route String"
"ONT","ONT PDZ V388 SLI FUL","FUL","","TEC","CCB CNO EMT HMT REI L65 AJO RAL RIR RIV SBD F70 ONT POC TO FUL LGB SLI TOA","JMPQ40","","","1","ZLA","ZLA","1","Modified","Area"
"ONT","ONT PDZ V388 SLI FUL","FUL","","TEC","CCB CNO EMT HMT L65 AJO RAL RIR RIV F70 ONT POC TO FUL LGB SLI TOA","JMPQ40","","","1","ZLA","ZLA","2","Modified","Area"
"ONT","ONT PDZ POWUP HHR","HHR","","TEC","CCB CNO EMT HMT REI L65 AJO RAL RIR RIV SBD F70 ONT POC TO HHR","JMPQ30","","","1","ZLA","ZLA","1","Modified","Area"
"ONT","ONT PDZ POWUP HHR","HHR","","TEC","CCB CNO EMT HMT L65 AJO RAL RIR RIV F70 ONT POC TO HHR","JMPQ30","","","1","ZLA","ZLA","2","Modified","Area"
"ONT","ONT PDZ V388 DOWDD LAX","LAX","","TEC","CCB CNO EMT HMT REI L65 AJO RAL RIR RIV SBD F70 ONT POC TO LAX","JMPQ40","","","1","ZLA","ZLA","1","Modified","Route String Area"
"ONT","ONT PDZ V388 DOWDD FUELR LAX","LAX","","TEC","CCB CNO EMT HMT L65 AJO RAL RIR RIV F70 ONT POC TO LAX","JMPQ40","","","1","ZLA","ZLA","2","Modified","Route String Area"
"ONT","ONT PDZ V388 SLI V8 TANDY LAX","LAX","","TEC","CCB CNO EMT HMT REI L65 AJO RAL RIR RIV SBD F70 ONT POC TO LAX (LAXE)","PQ40","","","2","ZLA","ZLA","1","Modified","Area"
"ONT","ONT PDZ V388 SLI V8 TANDY LAX","LAX","","TEC","CCB CNO EMT HMT L65 AJO RAL RIR RIV F70 ONT POC TO LAX (LAXE)","PQ40","","","2","ZLA","ZLA","2","Modified","Area"
"ONT","ONT PDZ V388 SLI LGB","LGB","","TEC","CCB CNO EMT HMT REI L65 AJO RAL RIR RIV SBD F70 ONT POC TO FUL LGB SLI TOA","JMPQ40","","","1","ZLA","ZLA","1","Modified","Area"
"ONT","ONT PDZ V388 SLI LGB","LGB","","TEC","CCB CNO EMT HMT L65 AJO RAL RIR RIV F70 ONT POC TO FUL LGB SLI TOA","JMPQ40","","","1","ZLA","ZLA","2","Modified","Area"
"ONT","ONT PDZ V186 ROBNN V208 JLI RNM","RNM","","TEC","CCB CNO EMT HMT REI L65 AJO RAL RIR RIV SBD F70 ONT POC TO RNM","JM110PQ70","","","1","ZLA","ZLA","1","Modified","Altitude"
"ONT","ONT PDZ V186 ROBNN V208 JLI RNM","RNM","","TEC","CCB CNO EMT HMT REI L65 AJO RAL RIR RIV SBD F70 ONT POC TO RNM","JM110PQ90","","","1","ZLA","ZLA","2","Modified","Altitude"
"ONT","ONT PDZ V186 DEANO V27 KWANG SBA","SBA","","TEC","CCB CNO EMT HMT REI L65 AJO RAL RIR RIV SBD F70 ONT POC TO SBA","PQ60","","","1","ZLA","ZLA","1","Modified","Altitude"
"ONT","ONT PDZ V186 DEANO V27 KWANG SBA","SBA","","TEC","CCB CNO EMT HMT REI L65 AJO RAL RIR RIV SBD F70 ONT POC TO SBA","PQ80","","","1","ZLA","ZLA","2","Modified","Altitude"
"ONT","ONT PDZ V388 SLI SLI","SLI","","TEC","CCB CNO EMT HMT REI L65 AJO RAL RIR RIV SBD F70 ONT POC TO FUL LGB SLI TOA","JMPQ40","","","1","ZLA","ZLA","1","Modified","Area"
"ONT","ONT PDZ V388 SLI SLI","SLI","","TEC","CCB CNO EMT HMT L65 AJO RAL RIR RIV F70 ONT POC TO FUL LGB SLI TOA","JMPQ40","","","1","ZLA","ZLA","2","Modified","Area"
"ONT","ONT PDZ V388 RNDAL V363 POXKU V8 SLI SNA","SNA","","TEC","CCB CNO EMT HMT REI L65 AJO RAL RIR RIV SBD F70 ONT POC TO SNA","JMPQ40","","","1","ZLA","ZLA","1","Modified","Area"
"ONT","ONT PDZ V388 RNDAL V363 POXKU V8 SLI SNA","SNA","","TEC","CCB CNO EMT HMT L65 AJO RAL RIR RIV F70 ONT POC TO SNA","JMPQ40","","","1","ZLA","ZLA","2","Modified","Area"
"ONT","ONT PDZ V388 SLI TOA","TOA","","TEC","CCB CNO EMT HMT REI L65 AJO RAL RIR RIV SBD F70 ONT POC TO FUL LGB SLI TOA","JMPQ40","","","1","ZLA","ZLA","1","Modified","Area"
"ONT","ONT PDZ V388 SLI TOA","TOA","","TEC","CCB CNO EMT HMT L65 AJO RAL RIR RIV F70 ONT POC TO FUL LGB SLI TOA","JMPQ40","","","1","ZLA","ZLA","2","Modified","Area"
"ORD","ORD EBAKE WISMO POSTS PADDE SVM DKK GONZZ LAGGS BTV BTV","BTV","","H","","","","","1","ZAU","ZBW","1","Modified","Route String"
"ORD","ORD EBAKE WISMO POSTS PADDE SVM DKK GONZZ LAGGS BTV","BTV","","H","","","","","1","ZAU","ZBW","2","Modified","Route String"
"ORD","ORD EARND ELANR EMMLY ERECO IIU SKYWA FILPZ4 CLT","CLT","","H","","","","","1","ZAU","ZTL","1","Modified","Route String"
"ORD","ORD EARND ELANR EMMLY ERECO IIU SKYWA FILPZ5 CLT","CLT","","H","","","","","1","ZAU","ZTL","2","Modified","Route String"
"ORD","ORD BACEN BLOKR BEKKI ENL J71 MEM J35 MCB TRSSH1 MSY","MSY","","H","TO MSY,NEW,NBG","","","","1","ZAU","ZHU","1","Modified","Route String Aircraft"
"ORD","ORD BACEN BLOKR BEKKI ENL J71 MEM J35 MCB TRSSH2 MSY","MSY","","H","TO MSY,NEW,NBG","","RNAV 1 - DME/DME/IRU OR GPS","","1","ZAU","ZHU","2","Modified","Route String Aircraft"
"ORF","ORF NUTIY1 THHMP RAVNN8 BWI","BWI","","H","","","JETS","","1","ZDC","ZDC","1","Modified","Route String Area Aircraft"
"ORF","ORF NUTIY1 THHMP RAVNN9 BWI","BWI","","H","TO BWI, MTN","","JETS ONLY: RNAV 1 - DME/DME/IRU OR GPS REQUIRED","","1","ZDC","ZDC","2","Modified","Route String Area Aircraft"
"ORF","ORF NUTIY1 NUTIY COUPN CHSLY6 CLT","CLT","","H","","AOB FL220","","","1","ZDC","ZTL","1","Modified","Route String"
"ORF","ORF NUTIY1 NUTIY COUPN CHSLY7 CLT","CLT","","H","","AOB FL220","","","1","ZDC","ZTL","2","Modified","Route String"
"ORL","ORL NYTES2 NYTES MZULO HESTA LENDS GRUBR Y299 SEELO GARIC ZORDO Q111 RUKRR THHMP RAVNN8 BWI","BWI","","H","TO BWI,DMW,MTN","","","","1","ZJX","ZDC","1","Modified","Route String Area Aircraft"
"ORL","ORL NYTES2 NYTES MZULO HESTA LENDS GRUBR Y299 SEELO GARIC ZORDO Q111 RUKRR THHMP RAVNN9 BWI","BWI","","H","TO BWI, MTN","","JETS ONLY: RNAV 1 - DME/DME/IRU OR GPS REQUIRED","","1","ZJX","ZDC","2","Modified","Route String Area Aircraft"
"ORL","ORL NYTES2 NYTES WORMS GUANO BKENI VIYAP Q87 RAYVO Q113 AARNN THHMP RAVNN8 BWI","BWI","","H","TO BWI,DMW,MTN","","","","2","ZJX","ZDC","1","Modified","Route String Area Aircraft"
"ORL","ORL NYTES2 NYTES WORMS GUANO BKENI VIYAP Q87 RAYVO Q113 AARNN THHMP RAVNN9 BWI","BWI","","H","TO BWI, MTN","","JETS ONLY: RNAV 1 - DME/DME/IRU OR GPS REQUIRED","","2","ZJX","ZDC","2","Modified","Route String Area Aircraft"
"ORL","ORL TOLLZ2 TOLLZ MZULO HESTA LENDS GRUBR Y299 SEELO GARIC ZORDO Q111 RUKRR THHMP RAVNN8 BWI","BWI","","H","TO BWI,DMW,MTN","","","","3","ZJX","ZDC","1","Modified","Route String Area Aircraft"
"ORL","ORL TOLLZ2 TOLLZ MZULO HESTA LENDS GRUBR Y299 SEELO GARIC ZORDO Q111 RUKRR THHMP RAVNN9 BWI","BWI","","H","TO BWI MTN","","JETS ONLY: RNAV 1 - DME/DME/IRU OR GPS REQUIRED","","3","ZJX","ZDC","2","Modified","Route String Area Aircraft"
"ORL","ORL TOLLZ2 TOLLZ WORMS GUANO BKENI VIYAP Q87 RAYVO Q113 AARNN THHMP RAVNN8 BWI","BWI","","H","TO BWI,DMW,MTN","","","","4","ZJX","ZDC","1","Modified","Route String Area Aircraft"
"ORL","ORL TOLLZ2 TOLLZ WORMS GUANO BKENI VIYAP Q87 RAYVO Q113 AARNN THHMP RAVNN9 BWI","BWI","","H","TO BWI, MTN","","JETS ONLY: RNAV 1 - DME/DME/IRU OR GPS REQUIRED","","4","ZJX","ZDC","2","Modified","Route String Area Aircraft"
"ORL","ORL NYTES2 NYTES WORMS GUANO BKENI VIYAP CHECR STOCR4 CLT","CLT","","H","","","","","1","ZJX","ZTL","1","Modified","Route String"
"ORL","ORL NYTES2 NYTES WORMS GUANO BKENI VIYAP CHECR STOCR5 CLT","CLT","","H","","","","","1","ZJX","ZTL","2","Modified","Route String"
"OXR","OXR VTU054 TOAKS BUR","BUR","","TEC","OXR CMA TO BUR","JMPQ50","","","3","ZLA","ZLA","1","Modified","Route String"
"OXR","OXR VTU GINNA BUR","BUR","","TEC","OXR CMA TO BUR","JMPQ50","","","3","ZLA","ZLA","2","Modified","Route String"
"OXR","OXR VTU VTU044013 GINNA V326 VNY V186 PDZ PDZ092015 JESEX TIQMU F70","F70","","TEC","OXR CMA TO F70","PQ50","","","2","ZLA","ZLA","1","Modified","Route String"
"OXR","OXR VTU GINNA V326 VNY V186 PDZ JESEX TIQMU F70","F70","","TEC","OXR CMA TO F70","PQ50","","","2","ZLA","ZLA","2","Modified","Route String"
"OXR","OXR VTU V25 RZS CALLI IZA","IZA","","TEC","OXR CMA TO IZA","JMPQ60","","","1","ZLA","ZLA","1","Modified","Altitude"
"OXR","OXR VTU V25 RZS CALLI IZA","IZA","","TEC","OXR CMA TO IZA","JMPQ80","","","1","ZLA","ZLA","2","Modified","Altitude"
"OXR","OXR VTU V27 GVO LPC","LPC","","TEC","OXR CMA TO LPC","JMPQ60","","","1","ZLA","ZLA","1","Modified","Altitude"
"OXR","OXR VTU V27 GVO LPC","LPC","","TEC","OXR CMA TO LPC","JMPQ80","","","1","ZLA","ZLA","2","Modified","Altitude"
"OXR","OXR VTU GINNA V326 VNY V186 ROBNN V208 JLI RNM","RNM","","TEC","OXR CMA TO RNM","PQ70","","","5","ZLA","ZLA","1","Modified","Altitude"
"OXR","OXR VTU GINNA V326 VNY V186 ROBNN V208 JLI RNM","RNM","","TEC","OXR CMA TO RNM","PQ90","","","5","ZLA","ZLA","2","Modified","Altitude"
"OXR","OXR VTU GINNA V326 VNY V186 ROBNN V208 JLI RNM","RNM","","TEC","OXR CMA TO RNM (LAX E)","PQ70","","","6","ZLA","ZLA","1","Modified","Altitude"
"OXR","OXR VTU GINNA V326 VNY V186 ROBNN V208 JLI RNM","RNM","","TEC","OXR CMA TO RNM (LAX E)","PQ90","","","6","ZLA","ZLA","2","Modified","Altitude"
"OXR","OXR VTU V208 SXC V27 REDIN V165 SARGS SAN","SAN","","TEC","OXR CMA TO SAN (SANE)","J110M90","","","10","ZLA","ZLA","1","Modified","Area"
"OXR","OXR VTU V208 SXC V27 REDIN V165 SARGS SAN","SAN","","TEC","OXR CMA TO SAN (SAN E)","J110M90","","","10","ZLA","ZLA","2","Modified","Area"
"OXR","OXR KWANG SBA","SBA","","TEC","OXR CMA TO SBA","JMPQ40","","","3","ZLA","ZLA","1","Modified","Altitude"
"OXR","OXR KWANG SBA","SBA","","TEC","OXR CMA TO SBA","JMPQ80","","","3","ZLA","ZLA","2","Modified","Altitude"
"OXR","OXR CMA CMA072 GINNA VNY","VNY","","TEC","OXR CMA TO WHP VNY","JMPQ50","","","1","ZLA","ZLA","1","Modified","Route String"
"OXR","OXR CMA GINNA VNY","VNY","","TEC","OXR CMA TO WHP VNY","JMPQ50","","","1","ZLA","ZLA","2","Modified","Route String"
"OXR","OXR CMA CMA072 GINNA WHP","WHP","","TEC","OXR CMA TO WHP VNY","JMPQ50","","","2","ZLA","ZLA","1","Modified","Route String"
"OXR","OXR CMA GINNA WHP","WHP","","TEC","OXR CMA TO WHP VNY","JMPQ50","","","2","ZLA","ZLA","2","Modified","Route String"
"PBI","PBI SLIDZ3 LENDS GRUBR Y299 SEELO GARIC ZORDO Q111 RUKRR THHMP RAVNN8 BWI","BWI","","H","TO BWI,DMW,MTN","","","","3","ZMA","ZDC","1","Modified","Route String Area Aircraft"
"PBI","PBI SLIDZ3 LENDS GRUBR Y299 SEELO GARIC ZORDO Q111 RUKRR THHMP RAVNN9 BWI","BWI","","H","TO BWI MTN","","JETS ONLY: RNAV 1 - DME/DME/IRU OR GPS REQUIRED","","3","ZMA","ZDC","2","Modified","Route String Area Aircraft"
"PBI","PBI TBIRD7 VIYAP Q87 RAYVO Q113 AARNN THHMP RAVNN8 BWI","BWI","","H","TO BWI,DMW,MTN","","","","4","ZMA","ZDC","1","Modified","Route String Area Aircraft"
"PBI","PBI TBIRD7 VIYAP Q87 RAYVO Q113 AARNN THHMP RAVNN9 BWI","BWI","","H","TO BWI, MTN","","JETS ONLY: RNAV 1 - DME/DME/IRU OR GPS REQUIRED","","4","ZMA","ZDC","2","Modified","Route String Area Aircraft"
"PBI","PBI TBIRD7 VIYAP CHECR STOCR4 CLT","CLT","","H","","","","","2","ZMA","ZTL","1","Modified","Route String"
"PBI","PBI TBIRD7 VIYAP CHECR STOCR5 CLT","CLT","","H","","","","","2","ZMA","ZTL","2","Modified","Route String"
"PBI","PBI SLIDZ3 LENDS PELCN Y309 FLRDA SAGGY CHIEZ Q161 KALDA Q439 SARDI RICED RICED4 DXR","DXR","","H","TO DXR,HPN","","","","1","ZMA","ZNY","1","Modified","Route String Aircraft"
"PBI","PBI SLIDZ3 LENDS PELCN Y309 FLRDA SAGGY CHIEZ Q161 KALDA EEGOR1 DXR","DXR","","H","TO DXR,HPN","","JETS ONLY RNAV 1 - DME/DME/IRU OR GPS","","1","ZMA","ZNY","2","Modified","Route String Aircraft"
"PBI","PBI SLIDZ3 LENDS PELCN Y309 FLRDA SAGGY CHIEZ Q161 KALDA Q439 SARDI RICED RICED4 HPN","HPN","","H","TO DXR,HPN","","","","2","ZMA","ZNY","1","Modified","Route String Aircraft"
"PBI","PBI SLIDZ3 LENDS PELCN Y309 FLRDA SAGGY CHIEZ Q161 KALDA EEGOR1 HPN","HPN","","H","TO DXR,HPN","","JETS ONLY RNAV 1 - DME/DME/IRU OR GPS","","2","ZMA","ZNY","2","Modified","Route String Aircraft"
"PDK","PDK EAONE KELLN Q58 PEETT THHMP RAVNN8 BWI","BWI","","H","FROM ATLANTA METRO (PDK, FTY, RYY)","","TURBOJETS","","1","ZTL","ZDC","1","Modified","Route String Area Aircraft"
"PDK","PDK EAONE KELLN Q58 PEETT THHMP RAVNN9 BWI","BWI","","H","FROM PDK, FTY, RYY TO BWI, MTN","","JETS ONLY: RNAV 1 - DME/DME/IRU OR GPS REQUIRED","","1","ZTL","ZDC","2","Modified","Route String Area Aircraft"
"PDX","PDX IMB J15 BOI MTU HBU PNH MQP ELLVR NNEAL KIDDZ5 HOU","HOU","","H","","FL240 AND ABOVE","ALL RNAV","","2","ZSE","ZHU","1","Modified","Route String Area Altitude Aircraft"
"PDX","PDX IMB J15 BOI MTU HBU PNH MQP ELLVR KIDDZ5 HOU","HOU","","H","TO KHOU, KEFD, KGLS, KLBX","","JETS ONLY - RNAV 1 - DME/DME/IRU OR GPS","","2","ZSE","ZHU","2","Modified","Route String Area Altitude Aircraft"
"PGV","PGV SDAIL CHSLY6 CLT","CLT","","H","","AOB FL220","","","1","ZDC","ZTL","1","Modified","Route String"
"PGV","PGV SDAIL CHSLY7 CLT","CLT","","H","","AOB FL220","","","1","ZDC","ZTL","2","Modified","Route String"
"PGV","PGV ISO V1 JAYDB OKNEE MLLET3 CLT","CLT","","H","","AOB FL220","","","2","ZDC","ZTL","1","Modified","Route String"
"PGV","PGV ISO V1 JAYDB OKNEE MLLET4 CLT","CLT","","H","","AOB FL220","","","2","ZDC","ZTL","2","Modified","Route String"
"PHF","PHF COUPN CHSLY6 CLT","CLT","","H","","AOB FL220","","","1","ZDC","ZTL","1","Modified","Route String"
"PHF","PHF COUPN CHSLY7 CLT","CLT","","H","","AOB FL220","","","1","ZDC","ZTL","2","Modified","Route String"
"PHL","PHL DITCH LUIGI HNNAH LLUND BIZEX CAM GRNMT BTV BTV","BTV","","H","","","","","1","ZNY","ZBW","1","Modified","Route String"
"PHL","PHL DITCH LUIGI HNNAH LLUND BIZEX CAM GRNMT BTV","BTV","","H","","","","","1","ZNY","ZBW","2","Modified","Route String"
"PHL","PHL STOEN Q75 GVE AIROW CHSLY6 CLT","CLT","","H","","","","","1","ZNY","ZTL","1","Modified","Route String"
"PHL","PHL STOEN Q75 GVE AIROW CHSLY7 CLT","CLT","","H","","","","","1","ZNY","ZTL","2","Modified","Route String"
"PHL","PHL DITCH T416 DRIFT T320 RICED RICED4 HPN","HPN","1100-0300","L","","90-170 INCL","90-170 INCL PROPS","","1","ZNY","ZNY","1","Modified","Route String Hours1 Area Aircraft"
"PHL","PHL DITCH T416 DRIFT T320 BRIGS EEGOR1 HPN","HPN","","L","TO DXR, HPN","90-170 INCL","ACFT 210K OR GREATER: RNAV 1 - DME/DME/IRU OR GPS","","1","ZNY","ZNY","2","Modified","Route String Hours1 Area Aircraft"
"PHL","PHL STOEN REEFI EMI J48 CSN FANPO Q40 NIOLA MERDN TRSSH1 MSY","MSY","","H","TO MSY,NEW,NBG","","","","1","ZNY","ZHU","1","Modified","Route String Aircraft"
"PHL","PHL STOEN REEFI EMI J48 CSN FANPO Q40 NIOLA MERDN TRSSH2 MSY","MSY","","H","TO MSY,NEW,NBG","","RNAV 1 - DME/DME/IRU OR GPS","","1","ZNY","ZHU","2","Modified","Route String Aircraft"
"PHX","PHX PORZL RKCTY2 DTW","DTW","","H","","","DME/DME/IRU OR GPS REQUIRED","","1","ZAB","ZOB","2","Deleted",""
"PHX","PHX PXV WWOOD HANBL3 DTW","DTW","","H","","","DME/DME/IRU OR GPS REQUIRED","","2","ZAB","ZOB","2","Deleted",""
"PHX","PHX PORZL KKISS2 DTW","DTW","","H","","","DME/DME/IRU OR GPS REQUIRED","","3","ZAB","ZOB","2","Deleted",""
"PHX","PHX PXV WWOOD LECTR3 DTW","DTW","","H","","","DME/DME/IRU OR GPS REQUIRED","","4","ZAB","ZOB","2","Deleted",""
"PIT","PIT AHTIY BURGS HVQ LNDIZ PARQR4 CLT","CLT","","H","","","RNAV ONLY","","1","ZOB","ZTL","1","Modified","Route String"
"PIT","PIT AHTIY BURGS HVQ LNDIZ PARQR5 CLT","CLT","","H","","","RNAV ONLY","","1","ZOB","ZTL","2","Modified","Route String"
"PMD","PMD PMD V386 FIM OXR","OXR","","TEC","EDW L00 MHV PMD WJF TO CMA OXR NTD","JMPQ80","","","2","ZLA","ZLA","2","Deleted",""
"POC","POC PDZ PDZ270013 RNDAL V363 DANAH SXC AVX","AVX","","TEC","CCB CNO EMT HMT REI L65 AJO RAL RIR RIV SBD F70 ONT POC TO AVX","JMPQ70","","","1","ZLA","ZLA","1","Modified","Route String"
"POC","POC PDZ V388 RNDAL V363 DANAH SXC AVX","AVX","","TEC","CCB CNO EMT HMT REI L65 AJO RAL RIR RIV SBD F70 ONT POC TO AVX","JMPQ70","","","1","ZLA","ZLA","2","Modified","Route String"
"POC","POC PDZ V388 SLI FUL","FUL","","TEC","CCB CNO EMT HMT REI L65 AJO RAL RIR RIV SBD F70 ONT POC TO FUL LGB SLI TOA","JMPQ40","","","1","ZLA","ZLA","1","Modified","Area"
"POC","POC PDZ V388 SLI FUL","FUL","","TEC","CCB CNO EMT HMT L65 AJO RAL RIR RIV F70 ONT POC TO FUL LGB SLI TOA","JMPQ40","","","1","ZLA","ZLA","2","Modified","Area"
"POC","POC PDZ POWUP HHR","HHR","","TEC","CCB CNO EMT HMT REI L65 AJO RAL RIR RIV SBD F70 ONT POC TO HHR","JMPQ30","","","1","ZLA","ZLA","1","Modified","Area"
"POC","POC PDZ POWUP HHR","HHR","","TEC","CCB CNO EMT HMT L65 AJO RAL RIR RIV F70 ONT POC TO HHR","JMPQ30","","","1","ZLA","ZLA","2","Modified","Area"
"POC","POC PDZ V388 DOWDD LAX","LAX","","TEC","CCB CNO EMT HMT REI L65 AJO RAL RIR RIV SBD F70 ONT POC TO LAX","JMPQ40","","","1","ZLA","ZLA","1","Modified","Route String Area"
"POC","POC PDZ V388 DOWDD FUELR LAX","LAX","","TEC","CCB CNO EMT HMT L65 AJO RAL RIR RIV F70 ONT POC TO LAX","JMPQ40","","","1","ZLA","ZLA","2","Modified","Route String Area"
"POC","POC PDZ V388 SLI V8 TANDY LAX","LAX","","TEC","CCB CNO EMT HMT REI L65 AJO RAL RIR RIV SBD F70 ONT POC TO LAX (LAXE)","PQ40","","","2","ZLA","ZLA","1","Modified","Area"
"POC","POC PDZ V388 SLI V8 TANDY LAX","LAX","","TEC","CCB CNO EMT HMT L65 AJO RAL RIR RIV F70 ONT POC TO LAX (LAXE)","PQ40","","","2","ZLA","ZLA","2","Modified","Area"
"POC","POC PDZ V388 SLI LGB","LGB","","TEC","CCB CNO EMT HMT REI L65 AJO RAL RIR RIV SBD F70 ONT POC TO FUL LGB SLI TOA","JMPQ40","","","1","ZLA","ZLA","1","Modified","Area"
"POC","POC PDZ V388 SLI LGB","LGB","","TEC","CCB CNO EMT HMT L65 AJO RAL RIR RIV F70 ONT POC TO FUL LGB SLI TOA","JMPQ40","","","1","ZLA","ZLA","2","Modified","Area"
