procedureKey,procedureType,bodyPathKey,transitionPathKey,bodyStartPointKey,bodyEndPointKey,transitionStartPointKey,transitionEndPointKey,joinPointKey,joinStatus
PROCEDURE:DP:ARCHZ1.ARCHZ,DP,PROC_PATH:PROCEDURE:DP:ARCHZ1.ARCHZ:BODY:SCANT-ARCHZ:1:,PROC_PATH:PROCEDURE:DP:ARCHZ1.ARCHZ:TRANSITION:WINEN_TRANSITION:1:ARCHZ1.WINEN,POINT:FIX:SCANT:K2,POINT:FIX:ARCHZ:K2,POINT:FIX:ARCHZ:K2,POINT:FIX:WINEN:K2,POINT:FIX:ARCHZ:K2,matched
PROCEDURE:DP:ARDIA7.ARDIA,DP,PROC_PATH:PROCEDURE:DP:ARDIA7.ARDIA:BODY:ARDIA:1:,PROC_PATH:PROCEDURE:DP:ARDIA7.ARDIA:TRANSITION:COLLEGE_STATION_TRANSITION:1:ARDIA7.CLL,POINT:FIX:ARDIA:K4,POINT:FIX:ARDIA:K4,POINT:FIX:ARDIA:K4,POINT:NAVAID:CLL:VORTAC:US:TX:COLLEGE_STATION,POINT:FIX:ARDIA:K4,matched
PROCEDURE:DP:ARDIA7.ARDIA,DP,PROC_PATH:PROCEDURE:DP:ARDIA7.ARDIA:BODY:ARDIA:1:,PROC_PATH:PROCEDURE:DP:ARDIA7.ARDIA:TRANSITION:ELLVR_TRANSITION:1:ARDIA7.ELLVR,POINT:FIX:ARDIA:K4,POINT:FIX:ARDIA:K4,POINT:FIX:ARDIA:K4,POINT:FIX:ELLVR:K4,POINT:FIX:ARDIA:K4,matched
PROCEDURE:DP:ARDIA7.ARDIA,DP,PROC_PATH:PROCEDURE:DP:ARDIA7.ARDIA:BODY:GVINE-ARDIA:1:,PROC_PATH:PROCEDURE:DP:ARDIA7.ARDIA:TRANSITION:COLLEGE_STATION_TRANSITION:1:ARDIA7.CLL,POINT:FIX:GVINE:K4,POINT:FIX:ARDIA:K4,POINT:FIX:ARDIA:K4,POINT:NAVAID:CLL:VORTAC:US:TX:COLLEGE_STATION,POINT:FIX:ARDIA:K4,matched
PROCEDURE:DP:ARDIA7.ARDIA,DP,PROC_PATH:PROCEDURE:DP:ARDIA7.ARDIA:BODY:GVINE-ARDIA:1:,PROC_PATH:PROCEDURE:DP:ARDIA7.ARDIA:TRANSITION:ELLVR_TRANSITION:1:ARDIA7.ELLVR,POINT:FIX:GVINE:K4,POINT:FIX:ARDIA:K4,POINT:FIX:ARDIA:K4,POINT:FIX:ELLVR:K4,POINT:FIX:ARDIA:K4,matched
PROCEDURE:DP:ARDIA7.ARDIA,DP,PROC_PATH:PROCEDURE:DP:ARDIA7.ARDIA:BODY:LARRN-ARDIA:1:,PROC_PATH:PROCEDURE:DP:ARDIA7.ARDIA:TRANSITION:COLLEGE_STATION_TRANSITION:1:ARDIA7.CLL,POINT:FIX:LARRN:K4,POINT:FIX:ARDIA:K4,POINT:FIX:ARDIA:K4,POINT:NAVAID:CLL:VORTAC:US:TX:COLLEGE_STATION,POINT:FIX:ARDIA:K4,matched
PROCEDURE:DP:ARDIA7.ARDIA,DP,PROC_PATH:PROCEDURE:DP:ARDIA7.ARDIA:BODY:LARRN-ARDIA:1:,PROC_PATH:PROCEDURE:DP:ARDIA7.ARDIA:TRANSITION:ELLVR_TRANSITION:1:ARDIA7.ELLVR,POINT:FIX:LARRN:K4,POINT:FIX:ARDIA:K4,POINT:FIX:ARDIA:K4,POINT:FIX:ELLVR:K4,POINT:FIX:ARDIA:K4,matched
PROCEDURE:DP:ARDIA7.ARDIA,DP,PROC_PATH:PROCEDURE:DP:ARDIA7.ARDIA:BODY:MECHL-ARDIA:1:,PROC_PATH:PROCEDURE:DP:ARDIA7.ARDIA:TRANSITION:COLLEGE_STATION_TRANSITION:1:ARDIA7.CLL,POINT:FIX:MECHL:K4,POINT:FIX:ARDIA:K4,POINT:FIX:ARDIA:K4,POINT:NAVAID:CLL:VORTAC:US:TX:COLLEGE_STATION,POINT:FIX:ARDIA:K4,matched
PROCEDURE:DP:ARDIA7.ARDIA,DP,PROC_PATH:PROCEDURE:DP:ARDIA7.ARDIA:BODY:MECHL-ARDIA:1:,PROC_PATH:PROCEDURE:DP:ARDIA7.ARDIA:TRANSITION:ELLVR_TRANSITION:1:ARDIA7.ELLVR,POINT:FIX:MECHL:K4,POINT:FIX:ARDIA:K4,POINT:FIX:ARDIA:K4,POINT:FIX:ELLVR:K4,POINT:FIX:ARDIA:K4,matched
PROCEDURE:DP:ARDIA7.ARDIA,DP,PROC_PATH:PROCEDURE:DP:ARDIA7.ARDIA:BODY:TREXX-ARDIA:1:,PROC_PATH:PROCEDURE:DP:ARDIA7.ARDIA:TRANSITION:COLLEGE_STATION_TRANSITION:1:ARDIA7.CLL,POINT:FIX:TREXX:K4,POINT:FIX:ARDIA:K4,POINT:FIX:ARDIA:K4,POINT:NAVAID:CLL:VORTAC:US:TX:COLLEGE_STATION,POINT:FIX:ARDIA:K4,matched
PROCEDURE:DP:ARDIA7.ARDIA,DP,PROC_PATH:PROCEDURE:DP:ARDIA7.ARDIA:BODY:TREXX-ARDIA:1:,PROC_PATH:PROCEDURE:DP:ARDIA7.ARDIA:TRANSITION:ELLVR_TRANSITION:1:ARDIA7.ELLVR,POINT:FIX:TREXX:K4,POINT:FIX:ARDIA:K4,POINT:FIX:ARDIA:K4,POINT:FIX:ELLVR:K4,POINT:FIX:ARDIA:K4,matched
PROCEDURE:DP:ARSNL5.CSN,DP,PROC_PATH:PROCEDURE:DP:ARSNL5.CSN:BODY:GADZI-CSN:1:,PROC_PATH:PROCEDURE:DP:ARSNL5.CSN:TRANSITION:FLUKY_TRANSITION:1:ARSNL5.FLUKY,POINT:FIX:GADZI:K6,POINT:NAVAID:CSN:VORTAC:US:VA:CASANOVA,POINT:NAVAID:CSN:VORTAC:US:VA:CASANOVA,POINT:FIX:FLUKY:K6,POINT:NAVAID:CSN:VORTAC:US:VA:CASANOVA,matched
PROCEDURE:DP:ARSNL5.CSN,DP,PROC_PATH:PROCEDURE:DP:ARSNL5.CSN:BODY:GADZI-CSN:1:,PROC_PATH:PROCEDURE:DP:ARSNL5.CSN:TRANSITION:GORDONSVILLE_TRANSITION:1:ARSNL5.GVE,POINT:FIX:GADZI:K6,POINT:NAVAID:CSN:VORTAC:US:VA:CASANOVA,POINT:NAVAID:CSN:VORTAC:US:VA:CASANOVA,POINT:NAVAID:GVE:VORTAC:US:VA:GORDONSVILLE,POINT:NAVAID:CSN:VORTAC:US:VA:CASANOVA,matched
PROCEDURE:DP:ARSNL5.CSN,DP,PROC_PATH:PROCEDURE:DP:ARSNL5.CSN:BODY:GADZI-CSN:1:,PROC_PATH:PROCEDURE:DP:ARSNL5.CSN:TRANSITION:LINDEN_TRANSITION:1:ARSNL5.LDN,POINT:FIX:GADZI:K6,POINT:NAVAID:CSN:VORTAC:US:VA:CASANOVA,POINT:NAVAID:CSN:VORTAC:US:VA:CASANOVA,POINT:NAVAID:LDN:VORTAC:US:VA:LINDEN,POINT:NAVAID:CSN:VORTAC:US:VA:CASANOVA,matched
PROCEDURE:DP:ARSNL5.CSN,DP,PROC_PATH:PROCEDURE:DP:ARSNL5.CSN:BODY:GADZI-CSN:1:,PROC_PATH:PROCEDURE:DP:ARSNL5.CSN:TRANSITION:MARTINSBURG_TRANSITION:1:ARSNL5.MRB,POINT:FIX:GADZI:K6,POINT:NAVAID:CSN:VORTAC:US:VA:CASANOVA,POINT:NAVAID:CSN:VORTAC:US:VA:CASANOVA,POINT:NAVAID:MRB:VORTAC:US:WV:MARTINSBURG,POINT:NAVAID:CSN:VORTAC:US:VA:CASANOVA,matched
PROCEDURE:DP:ARSNL5.CSN,DP,PROC_PATH:PROCEDURE:DP:ARSNL5.CSN:BODY:GADZI-CSN:1:,PROC_PATH:PROCEDURE:DP:ARSNL5.CSN:TRANSITION:MONTEBELLO_TRANSITION:1:ARSNL5.MOL,POINT:FIX:GADZI:K6,POINT:NAVAID:CSN:VORTAC:US:VA:CASANOVA,POINT:NAVAID:CSN:VORTAC:US:VA:CASANOVA,POINT:NAVAID:MOL:VOR/DME:US:VA:MONTEBELLO,POINT:NAVAID:CSN:VORTAC:US:VA:CASANOVA,matched
PROCEDURE:DP:ARSNL5.CSN,DP,PROC_PATH:PROCEDURE:DP:ARSNL5.CSN:BODY:GADZI-CSN:1:,PROC_PATH:PROCEDURE:DP:ARSNL5.CSN:TRANSITION:WITTO_TRANSITION:1:ARSNL5.WITTO,POINT:FIX:GADZI:K6,POINT:NAVAID:CSN:VORTAC:US:VA:CASANOVA,POINT:NAVAID:CSN:VORTAC:US:VA:CASANOVA,POINT:FIX:WITTO:K6,POINT:NAVAID:CSN:VORTAC:US:VA:CASANOVA,matched
PROCEDURE:DP:ARSNL5.CSN,DP,PROC_PATH:PROCEDURE:DP:ARSNL5.CSN:BODY:GADZI-CSN:1:,PROC_PATH:PROCEDURE:DP:ARSNL5.CSN:TRANSITION:WOOLY_TRANSITION:1:ARSNL5.WOOLY,POINT:FIX:GADZI:K6,POINT:NAVAID:CSN:VORTAC:US:VA:CASANOVA,POINT:NAVAID:CSN:VORTAC:US:VA:CASANOVA,POINT:FIX:WOOLY:K6,POINT:NAVAID:CSN:VORTAC:US:VA:CASANOVA,matched
PROCEDURE:DP:ARSNL5.CSN,DP,PROC_PATH:PROCEDURE:DP:ARSNL5.CSN:BODY:SHRLI-CSN:1:,PROC_PATH:PROCEDURE:DP:ARSNL5.CSN:TRANSITION:FLUKY_TRANSITION:1:ARSNL5.FLUKY,POINT:FIX:SHRLI:K6,POINT:NAVAID:CSN:VORTAC:US:VA:CASANOVA,POINT:NAVAID:CSN:VORTAC:US:VA:CASANOVA,POINT:FIX:FLUKY:K6,POINT:NAVAID:CSN:VORTAC:US:VA:CASANOVA,matched
PROCEDURE:DP:ARSNL5.CSN,DP,PROC_PATH:PROCEDURE:DP:ARSNL5.CSN:BODY:SHRLI-CSN:1:,PROC_PATH:PROCEDURE:DP:ARSNL5.CSN:TRANSITION:GORDONSVILLE_TRANSITION:1:ARSNL5.GVE,POINT:FIX:SHRLI:K6,POINT:NAVAID:CSN:VORTAC:US:VA:CASANOVA,POINT:NAVAID:CSN:VORTAC:US:VA:CASANOVA,POINT:NAVAID:GVE:VORTAC:US:VA:GORDONSVILLE,POINT:NAVAID:CSN:VORTAC:US:VA:CASANOVA,matched
PROCEDURE:DP:ARSNL5.CSN,DP,PROC_PATH:PROCEDURE:DP:ARSNL5.CSN:BODY:SHRLI-CSN:1:,PROC_PATH:PROCEDURE:DP:ARSNL5.CSN:TRANSITION:LINDEN_TRANSITION:1:ARSNL5.LDN,POINT:FIX:SHRLI:K6,POINT:NAVAID:CSN:VORTAC:US:VA:CASANOVA,POINT:NAVAID:CSN:VORTAC:US:VA:CASANOVA,POINT:NAVAID:LDN:VORTAC:US:VA:LINDEN,POINT:NAVAID:CSN:VORTAC:US:VA:CASANOVA,matched
PROCEDURE:DP:ARSNL5.CSN,DP,PROC_PATH:PROCEDURE:DP:ARSNL5.CSN:BODY:SHRLI-CSN:1:,PROC_PATH:PROCEDURE:DP:ARSNL5.CSN:TRANSITION:MARTINSBURG_TRANSITION:1:ARSNL5.MRB,POINT:FIX:SHRLI:K6,POINT:NAVAID:CSN:VORTAC:US:VA:CASANOVA,POINT:NAVAID:CSN:VORTAC:US:VA:CASANOVA,POINT:NAVAID:MRB:VORTAC:US:WV:MARTINSBURG,POINT:NAVAID:CSN:VORTAC:US:VA:CASANOVA,matched
PROCEDURE:DP:ARSNL5.CSN,DP,PROC_PATH:PROCEDURE:DP:ARSNL5.CSN:BODY:SHRLI-CSN:1:,PROC_PATH:PROCEDURE:DP:ARSNL5.CSN:TRANSITION:MONTEBELLO_TRANSITION:1:ARSNL5.MOL,POINT:FIX:SHRLI:K6,POINT:NAVAID:CSN:VORTAC:US:VA:CASANOVA,POINT:NAVAID:CSN:VORTAC:US:VA:CASANOVA,POINT:NAVAID:MOL:VOR/DME:US:VA:MONTEBELLO,POINT:NAVAID:CSN:VORTAC:US:VA:CASANOVA,matched
PROCEDURE:DP:ARSNL5.CSN,DP,PROC_PATH:PROCEDURE:DP:ARSNL5.CSN:BODY:SHRLI-CSN:1:,PROC_PATH:PROCEDURE:DP:ARSNL5.CSN:TRANSITION:WITTO_TRANSITION:1:ARSNL5.WITTO,POINT:FIX:SHRLI:K6,POINT:NAVAID:CSN:VORTAC:US:VA:CASANOVA,POINT:NAVAID:CSN:VORTAC:US:VA:CASANOVA,POINT:FIX:WITTO:K6,POINT:NAVAID:CSN:VORTAC:US:VA:CASANOVA,matched
PROCEDURE:DP:ARSNL5.CSN,DP,PROC_PATH:PROCEDURE:DP:ARSNL5.CSN:BODY:SHRLI-CSN:1:,PROC_PATH:PROCEDURE:DP:ARSNL5.CSN:TRANSITION:WOOLY_TRANSITION:1:ARSNL5.WOOLY,POINT:FIX:SHRLI:K6,POINT:NAVAID:CSN:VORTAC:US:VA:CASANOVA,POINT:NAVAID:CSN:VORTAC:US:VA:CASANOVA,POINT:FIX:WOOLY:K6,POINT:NAVAID:CSN:VORTAC:US:VA:CASANOVA,matched
PROCEDURE:DP:ATKNN5.ATKNN,DP,PROC_PATH:PROCEDURE:DP:ATKNN5.ATKNN:BODY:BIVKE-ATKNN:1:,PROC_PATH:PROCEDURE:DP:ATKNN5.ATKNN:TRANSITION:FLOGS_TRANSITION:1:ATKNN5.FLOGS,POINT:FIX:BIVKE:K4,POINT:FIX:ATKNN:K2,POINT:FIX:ATKNN:K2,POINT:FIX:FLOGS:K2,POINT:FIX:ATKNN:K2,matched
PROCEDURE:DP:ATKNN5.ATKNN,DP,PROC_PATH:PROCEDURE:DP:ATKNN5.ATKNN:BODY:BIVKE-ATKNN:1:,PROC_PATH:PROCEDURE:DP:ATKNN5.ATKNN:TRANSITION:GREBE_TRANSITION:1:ATKNN5.GREBE,POINT:FIX:BIVKE:K4,POINT:FIX:ATKNN:K2,POINT:FIX:ATKNN:K2,POINT:FIX:GREBE:K2,POINT:FIX:ATKNN:K2,matched
PROCEDURE:DP:ATKNN5.ATKNN,DP,PROC_PATH:PROCEDURE:DP:ATKNN5.ATKNN:BODY:BIVKE-ATKNN:1:,PROC_PATH:PROCEDURE:DP:ATKNN5.ATKNN:TRANSITION:NOCHI_TRANSITION:1:ATKNN5.NOCHI,POINT:FIX:BIVKE:K4,POINT:FIX:ATKNN:K2,POINT:FIX:ATKNN:K2,POINT:FIX:NOCHI:K2,POINT:FIX:ATKNN:K2,matched
PROCEDURE:DP:ATKNN5.ATKNN,DP,PROC_PATH:PROCEDURE:DP:ATKNN5.ATKNN:BODY:BIVKE-ATKNN:1:,PROC_PATH:PROCEDURE:DP:ATKNN5.ATKNN:TRANSITION:SLNNK_TRANSITION:1:ATKNN5.SLNNK,POINT:FIX:BIVKE:K4,POINT:FIX:ATKNN:K2,POINT:FIX:ATKNN:K2,POINT:FIX:SLNNK:K2,POINT:FIX:ATKNN:K2,matched
PROCEDURE:DP:ATKNN5.ATKNN,DP,PROC_PATH:PROCEDURE:DP:ATKNN5.ATKNN:BODY:JAPOD-ATKNN:1:,PROC_PATH:PROCEDURE:DP:ATKNN5.ATKNN:TRANSITION:FLOGS_TRANSITION:1:ATKNN5.FLOGS,POINT:FIX:JAPOD:K4,POINT:FIX:ATKNN:K2,POINT:FIX:ATKNN:K2,POINT:FIX:FLOGS:K2,POINT:FIX:ATKNN:K2,matched
PROCEDURE:DP:ATKNN5.ATKNN,DP,PROC_PATH:PROCEDURE:DP:ATKNN5.ATKNN:BODY:JAPOD-ATKNN:1:,PROC_PATH:PROCEDURE:DP:ATKNN5.ATKNN:TRANSITION:GREBE_TRANSITION:1:ATKNN5.GREBE,POINT:FIX:JAPOD:K4,POINT:FIX:ATKNN:K2,POINT:FIX:ATKNN:K2,POINT:FIX:GREBE:K2,POINT:FIX:ATKNN:K2,matched
PROCEDURE:DP:ATKNN5.ATKNN,DP,PROC_PATH:PROCEDURE:DP:ATKNN5.ATKNN:BODY:JAPOD-ATKNN:1:,PROC_PATH:PROCEDURE:DP:ATKNN5.ATKNN:TRANSITION:NOCHI_TRANSITION:1:ATKNN5.NOCHI,POINT:FIX:JAPOD:K4,POINT:FIX:ATKNN:K2,POINT:FIX:ATKNN:K2,POINT:FIX:NOCHI:K2,POINT:FIX:ATKNN:K2,matched
PROCEDURE:DP:ATKNN5.ATKNN,DP,PROC_PATH:PROCEDURE:DP:ATKNN5.ATKNN:BODY:JAPOD-ATKNN:1:,PROC_PATH:PROCEDURE:DP:ATKNN5.ATKNN:TRANSITION:SLNNK_TRANSITION:1:ATKNN5.SLNNK,POINT:FIX:JAPOD:K4,POINT:FIX:ATKNN:K2,POINT:FIX:ATKNN:K2,POINT:FIX:SLNNK:K2,POINT:FIX:ATKNN:K2,matched
PROCEDURE:DP:AUTMN6.AUTMN,DP,PROC_PATH:PROCEDURE:DP:AUTMN6.AUTMN:BODY:BEEAL-AUTMN:1:,PROC_PATH:PROCEDURE:DP:AUTMN6.AUTMN:TRANSITION:LUVEC_TRANSITION:1:AUTMN6.LUVEC,POINT:FIX:BEEAL:K7,POINT:FIX:AUTMN:K4,POINT:FIX:AUTMN:K4,POINT:FIX:LUVEC:K4,POINT:FIX:AUTMN:K4,matched
PROCEDURE:DP:AUTMN6.AUTMN,DP,PROC_PATH:PROCEDURE:DP:AUTMN6.AUTMN:BODY:GADEC-AUTMN:1:,PROC_PATH:PROCEDURE:DP:AUTMN6.AUTMN:TRANSITION:LUVEC_TRANSITION:1:AUTMN6.LUVEC,POINT:FIX:GADEC:K7,POINT:FIX:AUTMN:K4,POINT:FIX:AUTMN:K4,POINT:FIX:LUVEC:K4,POINT:FIX:AUTMN:K4,matched
PROCEDURE:DP:AUTMN6.AUTMN,DP,PROC_PATH:PROCEDURE:DP:AUTMN6.AUTMN:BODY:HURTN-AUTMN:1:,PROC_PATH:PROCEDURE:DP:AUTMN6.AUTMN:TRANSITION:LUVEC_TRANSITION:1:AUTMN6.LUVEC,POINT:FIX:HURTN:K7,POINT:FIX:AUTMN:K4,POINT:FIX:AUTMN:K4,POINT:FIX:LUVEC:K4,POINT:FIX:AUTMN:K4,matched
PROCEDURE:DP:AUTMN6.AUTMN,DP,PROC_PATH:PROCEDURE:DP:AUTMN6.AUTMN:BODY:SHAAA-AUTMN:1:,PROC_PATH:PROCEDURE:DP:AUTMN6.AUTMN:TRANSITION:LUVEC_TRANSITION:1:AUTMN6.LUVEC,POINT:FIX:SHAAA:K4,POINT:FIX:AUTMN:K4,POINT:FIX:AUTMN:K4,POINT:FIX:LUVEC:K4,POINT:FIX:AUTMN:K4,matched
PROCEDURE:DP:AVILA4.AVILA,DP,PROC_PATH:PROCEDURE:DP:AVILA4.AVILA:BODY:AVILA:1:,PROC_PATH:PROCEDURE:DP:AVILA4.AVILA:TRANSITION:GAVIOTA_TRANSITION:1:AVILA4.GVO,POINT:FIX:AVILA:K2,POINT:FIX:AVILA:K2,POINT:FIX:AVILA:K2,POINT:NAVAID:GVO:VORTAC:US:CA:GAVIOTA,POINT:FIX:AVILA:K2,matched
PROCEDURE:DP:AVILA4.AVILA,DP,PROC_PATH:PROCEDURE:DP:AVILA4.AVILA:BODY:AVILA:1:,PROC_PATH:PROCEDURE:DP:AVILA4.AVILA:TRANSITION:MORRO_BAY_TRANSITION:1:AVILA4.MQO,POINT:FIX:AVILA:K2,POINT:FIX:AVILA:K2,POINT:FIX:AVILA:K2,POINT:NAVAID:MQO:VORTAC:US:CA:SAN_LUIS_OBISPO,POINT:FIX:AVILA:K2,matched
PROCEDURE:DP:AVILA4.AVILA,DP,PROC_PATH:PROCEDURE:DP:AVILA4.AVILA:BODY:AVILA:1:,PROC_PATH:PROCEDURE:DP:AVILA4.AVILA:TRANSITION:WINCH_TRANSITION:1:AVILA4.WINCH,POINT:FIX:AVILA:K2,POINT:FIX:AVILA:K2,POINT:FIX:AVILA:K2,POINT:FIX:WINCH:K2,POINT:FIX:AVILA:K2,matched
PROCEDURE:DP:AZONE7.AZONE,DP,PROC_PATH:PROCEDURE:DP:AZONE7.AZONE:BODY:JAAXX-AZONE:1:,PROC_PATH:PROCEDURE:DP:AZONE7.AZONE:TRANSITION:PITEW_TRANSITION:1:AZONE7.PITEW,POINT:FIX:JAAXX:K7,POINT:FIX:AZONE:K7,POINT:FIX:AZONE:K7,POINT:FIX:PITEW:K7,POINT:FIX:AZONE:K7,matched
PROCEDURE:DP:AZONE7.AZONE,DP,PROC_PATH:PROCEDURE:DP:AZONE7.AZONE:BODY:RIBZZ-AZONE:1:,PROC_PATH:PROCEDURE:DP:AZONE7.AZONE:TRANSITION:PITEW_TRANSITION:1:AZONE7.PITEW,POINT:FIX:RIBZZ:K7,POINT:FIX:AZONE:K7,POINT:FIX:AZONE:K7,POINT:FIX:PITEW:K7,POINT:FIX:AZONE:K7,matched
PROCEDURE:DP:AZONE7.AZONE,DP,PROC_PATH:PROCEDURE:DP:AZONE7.AZONE:BODY:TOWND-AZONE:1:,PROC_PATH:PROCEDURE:DP:AZONE7.AZONE:TRANSITION:PITEW_TRANSITION:1:AZONE7.PITEW,POINT:FIX:TOWND:K7,POINT:FIX:AZONE:K7,POINT:FIX:AZONE:K7,POINT:FIX:PITEW:K7,POINT:FIX:AZONE:K7,matched
PROCEDURE:DP:BALDY3.MAXXO,DP,PROC_PATH:PROCEDURE:DP:BALDY3.MAXXO:BODY:GILAA-MAXXO:1:,PROC_PATH:PROCEDURE:DP:BALDY3.MAXXO:TRANSITION:ANTON_CHICO_TRANSITION:1:BALDY3.ACH,POINT:FIX:GILAA:K2,POINT:FIX:MAXXO:K2,POINT:FIX:MAXXO:K2,POINT:NAVAID:ACH:VORTAC:US:NM:ANTON_CHICO,POINT:FIX:MAXXO:K2,matched
PROCEDURE:DP:BALDY3.MAXXO,DP,PROC_PATH:PROCEDURE:DP:BALDY3.MAXXO:BODY:GILAA-MAXXO:1:,PROC_PATH:PROCEDURE:DP:BALDY3.MAXXO:TRANSITION:CORONA_TRANSITION:1:BALDY3.CNX,POINT:FIX:GILAA:K2,POINT:FIX:MAXXO:K2,POINT:FIX:MAXXO:K2,POINT:NAVAID:CNX:VORTAC:US:NM:CORONA,POINT:FIX:MAXXO:K2,matched
PROCEDURE:DP:BANGR9.BANGR,DP,PROC_PATH:PROCEDURE:DP:BANGR9.BANGR:BODY:CAVOB-BANGR:1:,PROC_PATH:PROCEDURE:DP:BANGR9.BANGR:TRANSITION:ARRIE_TRANSITION:1:BANGR9.ARRIE,POINT:FIX:CAVOB:K1,POINT:FIX:BANGR:K1,POINT:FIX:BANGR:K1,POINT:FIX:ARRIE:K1,POINT:FIX:BANGR:K1,matched
PROCEDURE:DP:BANGR9.BANGR,DP,PROC_PATH:PROCEDURE:DP:BANGR9.BANGR:BODY:CAVOB-BANGR:1:,PROC_PATH:PROCEDURE:DP:BANGR9.BANGR:TRANSITION:PANGL_TRANSITION:1:BANGR9.PANGL,POINT:FIX:CAVOB:K1,POINT:FIX:BANGR:K1,POINT:FIX:BANGR:K1,POINT:FIX:PANGL:K1,POINT:FIX:BANGR:K1,matched
PROCEDURE:DP:BANGR9.BANGR,DP,PROC_PATH:PROCEDURE:DP:BANGR9.BANGR:BODY:CUSBU-BANGR:1:,PROC_PATH:PROCEDURE:DP:BANGR9.BANGR:TRANSITION:ARRIE_TRANSITION:1:BANGR9.ARRIE,POINT:FIX:CUSBU:K1,POINT:FIX:BANGR:K1,POINT:FIX:BANGR:K1,POINT:FIX:ARRIE:K1,POINT:FIX:BANGR:K1,matched
PROCEDURE:DP:BANGR9.BANGR,DP,PROC_PATH:PROCEDURE:DP:BANGR9.BANGR:BODY:CUSBU-BANGR:1:,PROC_PATH:PROCEDURE:DP:BANGR9.BANGR:TRANSITION:PANGL_TRANSITION:1:BANGR9.PANGL,POINT:FIX:CUSBU:K1,POINT:FIX:BANGR:K1,POINT:FIX:BANGR:K1,POINT:FIX:PANGL:K1,POINT:FIX:BANGR:K1,matched
PROCEDURE:DP:BANGR9.BANGR,DP,PROC_PATH:PROCEDURE:DP:BANGR9.BANGR:BODY:DODVE-BANGR:1:,PROC_PATH:PROCEDURE:DP:BANGR9.BANGR:TRANSITION:ARRIE_TRANSITION:1:BANGR9.ARRIE,POINT:FIX:DODVE:K1,POINT:FIX:BANGR:K1,POINT:FIX:BANGR:K1,POINT:FIX:ARRIE:K1,POINT:FIX:BANGR:K1,matched
PROCEDURE:DP:BANGR9.BANGR,DP,PROC_PATH:PROCEDURE:DP:BANGR9.BANGR:BODY:DODVE-BANGR:1:,PROC_PATH:PROCEDURE:DP:BANGR9.BANGR:TRANSITION:PANGL_TRANSITION:1:BANGR9.PANGL,POINT:FIX:DODVE:K1,POINT:FIX:BANGR:K1,POINT:FIX:BANGR:K1,POINT:FIX:PANGL:K1,POINT:FIX:BANGR:K1,matched
PROCEDURE:DP:BANGR9.BANGR,DP,PROC_PATH:PROCEDURE:DP:BANGR9.BANGR:BODY:NESOE-BANGR:1:,PROC_PATH:PROCEDURE:DP:BANGR9.BANGR:TRANSITION:ARRIE_TRANSITION:1:BANGR9.ARRIE,POINT:FIX:NESOE:K1,POINT:FIX:BANGR:K1,POINT:FIX:BANGR:K1,POINT:FIX:ARRIE:K1,POINT:FIX:BANGR:K1,matched
PROCEDURE:DP:BANGR9.BANGR,DP,PROC_PATH:PROCEDURE:DP:BANGR9.BANGR:BODY:NESOE-BANGR:1:,PROC_PATH:PROCEDURE:DP:BANGR9.BANGR:TRANSITION:PANGL_TRANSITION:1:BANGR9.PANGL,POINT:FIX:NESOE:K1,POINT:FIX:BANGR:K1,POINT:FIX:BANGR:K1,POINT:FIX:PANGL:K1,POINT:FIX:BANGR:K1,matched
PROCEDURE:DP:BANGR9.BANGR,DP,PROC_PATH:PROCEDURE:DP:BANGR9.BANGR:BODY:OTLIE-BANGR:1:,PROC_PATH:PROCEDURE:DP:BANGR9.BANGR:TRANSITION:ARRIE_TRANSITION:1:BANGR9.ARRIE,POINT:FIX:OTLIE:K1,POINT:FIX:BANGR:K1,POINT:FIX:BANGR:K1,POINT:FIX:ARRIE:K1,POINT:FIX:BANGR:K1,matched
PROCEDURE:DP:BANGR9.BANGR,DP,PROC_PATH:PROCEDURE:DP:BANGR9.BANGR:BODY:OTLIE-BANGR:1:,PROC_PATH:PROCEDURE:DP:BANGR9.BANGR:TRANSITION:PANGL_TRANSITION:1:BANGR9.PANGL,POINT:FIX:OTLIE:K1,POINT:FIX:BANGR:K1,POINT:FIX:BANGR:K1,POINT:FIX:PANGL:K1,POINT:FIX:BANGR:K1,matched
PROCEDURE:DP:BANGR9.BANGR,DP,PROC_PATH:PROCEDURE:DP:BANGR9.BANGR:BODY:WESET-BANGR:1:,PROC_PATH:PROCEDURE:DP:BANGR9.BANGR:TRANSITION:ARRIE_TRANSITION:1:BANGR9.ARRIE,POINT:FIX:WESET:K1,POINT:FIX:BANGR:K1,POINT:FIX:BANGR:K1,POINT:FIX:ARRIE:K1,POINT:FIX:BANGR:K1,matched
PROCEDURE:DP:BANGR9.BANGR,DP,PROC_PATH:PROCEDURE:DP:BANGR9.BANGR:BODY:WESET-BANGR:1:,PROC_PATH:PROCEDURE:DP:BANGR9.BANGR:TRANSITION:PANGL_TRANSITION:1:BANGR9.PANGL,POINT:FIX:WESET:K1,POINT:FIX:BANGR:K1,POINT:FIX:BANGR:K1,POINT:FIX:PANGL:K1,POINT:FIX:BANGR:K1,matched
