procedureKey,procedureType,procedurePathKey,routeName,routeNameFirstToken,routeNameLastToken,operationalStartRawPoint,operationalEndRawPoint,directionNameStatus
PROCEDURE:DP:SILKS6.SILKS,DP,PROC_PATH:PROCEDURE:DP:SILKS6.SILKS:BODY:LASNG-SILKS:1:,LASNG-SILKS,LASNG,SILKS,LASNG,SILKS,matches_operational_endpoints
PROCEDURE:DP:SINGG1.SINGG,DP,PROC_PATH:PROCEDURE:DP:SINGG1.SINGG:BODY:SINGG:1:,SINGG,SINGG,SINGG,SINGG,SINGG,name_not_parseable
PROCEDURE:DP:SJC3.MOONY,DP,PROC_PATH:PROCEDURE:DP:SJC3.MOONY:BODY:MOONY:1:,MOONY,MOONY,MOONY,MOONY,MOONY,name_not_parseable
PROCEDURE:DP:SJN9.SJN,DP,PROC_PATH:PROCEDURE:DP:SJN9.SJN:BODY:SJN:1:,SJN,SJN,SJN,SJN,SJN,name_not_parseable
PROCEDURE:DP:SKIFF7.SKIFF,DP,PROC_PATH:PROCEDURE:DP:SKIFF7.SKIFF:BODY:SKIFF:1:,SKIFF,SKIFF,SKIFF,SKIFF,SKIFF,name_not_parseable
PROCEDURE:DP:SKORR6.SKORR,DP,PROC_PATH:PROCEDURE:DP:SKORR6.SKORR:BODY:SKORR:1:,SKORR,SKORR,SKORR,SKORR,SKORR,name_not_parseable
PROCEDURE:DP:SKOTT2.SKOTT,DP,PROC_PATH:PROCEDURE:DP:SKOTT2.SKOTT:BODY:FCA-SKOTT:1:,FCA-SKOTT,FCA,SKOTT,FCA,SKOTT,matches_operational_endpoints
PROCEDURE:DP:SKOWL2.DOOZI,DP,PROC_PATH:PROCEDURE:DP:SKOWL2.DOOZI:BODY:DOOZI:1:,DOOZI,DOOZI,DOOZI,DOOZI,DOOZI,name_not_parseable
PROCEDURE:DP:SKWRL2.SKWRL,DP,PROC_PATH:PROCEDURE:DP:SKWRL2.SKWRL:BODY:RCKYY-SKWRL:1:,RCKYY-SKWRL,RCKYY,SKWRL,RCKYY,SKWRL,matches_operational_endpoints
PROCEDURE:DP:SKYEE1.SKYEE,DP,PROC_PATH:PROCEDURE:DP:SKYEE1.SKYEE:BODY:SATLE-SKYEE:1:,SATLE-SKYEE,SATLE,SKYEE,SATLE,SKYEE,matches_operational_endpoints
PROCEDURE:DP:SKYL1.WAGES,DP,PROC_PATH:PROCEDURE:DP:SKYL1.WAGES:BODY:PORTE-WAGES:1:,PORTE-WAGES,PORTE,WAGES,PORTE,WAGES,matches_operational_endpoints
PROCEDURE:DP:SKYL1.WAGES,DP,PROC_PATH:PROCEDURE:DP:SKYL1.WAGES:BODY:SIXDY-WAGES:1:,SIXDY-WAGES,SIXDY,WAGES,SIXDY,WAGES,matches_operational_endpoints
PROCEDURE:DP:SLAPP2.SLAPP,DP,PROC_PATH:PROCEDURE:DP:SLAPP2.SLAPP:BODY:RAYVE-SLAPP:1:,RAYVE-SLAPP,RAYVE,SLAPP,RAYVE,SLAPP,matches_operational_endpoints
PROCEDURE:DP:SLATR1.SLATR,DP,PROC_PATH:PROCEDURE:DP:SLATR1.SLATR:BODY:FAVUL-SLATR:1:,FAVUL-SLATR,FAVUL,SLATR,FAVUL,SLATR,matches_operational_endpoints
PROCEDURE:DP:SLATR1.SLATR,DP,PROC_PATH:PROCEDURE:DP:SLATR1.SLATR:BODY:SLATR:1:,SLATR,SLATR,SLATR,SLATR,SLATR,name_not_parseable
PROCEDURE:DP:SLAYR4.SLAYR,DP,PROC_PATH:PROCEDURE:DP:SLAYR4.SLAYR:BODY:BDOGG-SLAYR:1:,BDOGG-SLAYR,BDOGG,SLAYR,BDOGG,SLAYR,matches_operational_endpoints
PROCEDURE:DP:SLEEK2.SLEEK,DP,PROC_PATH:PROCEDURE:DP:SLEEK2.SLEEK:BODY:BOGEI-SLEEK:1:,BOGEI-SLEEK,BOGEI,SLEEK,BOGEI,SLEEK,matches_operational_endpoints
PROCEDURE:DP:SLEEK2.SLEEK,DP,PROC_PATH:PROCEDURE:DP:SLEEK2.SLEEK:BODY:BRKEM-SLEEK:1:,BRKEM-SLEEK,BRKEM,SLEEK,BRKEM,SLEEK,matches_operational_endpoints
PROCEDURE:DP:SLEEK2.SLEEK,DP,PROC_PATH:PROCEDURE:DP:SLEEK2.SLEEK:BODY:KIDNG-SLEEK:1:,KIDNG-SLEEK,KIDNG,SLEEK,KIDNG,SLEEK,matches_operational_endpoints
PROCEDURE:DP:SLEEK2.SLEEK,DP,PROC_PATH:PROCEDURE:DP:SLEEK2.SLEEK:BODY:RAYDR-SLEEK:1:,RAYDR-SLEEK,RAYDR,SLEEK,RAYDR,SLEEK,matches_operational_endpoints
PROCEDURE:DP:SLEEK2.SLEEK,DP,PROC_PATH:PROCEDURE:DP:SLEEK2.SLEEK:BODY:STAKR-SLEEK:1:,STAKR-SLEEK,STAKR,SLEEK,STAKR,SLEEK,matches_operational_endpoints
PROCEDURE:DP:SLENA2.SLENA,DP,PROC_PATH:PROCEDURE:DP:SLENA2.SLENA:BODY:YENNS-SLENA:1:,YENNS-SLENA,YENNS,SLENA,YENNS,SLENA,matches_operational_endpoints
PROCEDURE:DP:SLI8.SLI,DP,PROC_PATH:PROCEDURE:DP:SLI8.SLI:BODY:SLI:1:,SLI,SLI,SLI,SLI,SLI,name_not_parseable
PROCEDURE:DP:SLIDZ3.SLIDZ,DP,PROC_PATH:PROCEDURE:DP:SLIDZ3.SLIDZ:BODY:CRRMN-FIXAS:1:,CRRMN-FIXAS,CRRMN,FIXAS,CRRMN,FIXAS,matches_operational_endpoints
PROCEDURE:DP:SLIDZ3.SLIDZ,DP,PROC_PATH:PROCEDURE:DP:SLIDZ3.SLIDZ:BODY:CRYER-FIXAS:1:,CRYER-FIXAS,CRYER,FIXAS,CRYER,FIXAS,matches_operational_endpoints
PROCEDURE:DP:SLIDZ3.SLIDZ,DP,PROC_PATH:PROCEDURE:DP:SLIDZ3.SLIDZ:BODY:SLIDZ-FIXAS:1:,SLIDZ-FIXAS,SLIDZ,FIXAS,SLIDZ,FIXAS,matches_operational_endpoints
PROCEDURE:DP:SLIDZ3.SLIDZ,DP,PROC_PATH:PROCEDURE:DP:SLIDZ3.SLIDZ:BODY:SMGLR-FIXAS:1:,SMGLR-FIXAS,SMGLR,FIXAS,SMGLR,FIXAS,matches_operational_endpoints
PROCEDURE:DP:SLNT3.REBAS,DP,PROC_PATH:PROCEDURE:DP:SLNT3.REBAS:BODY:REBAS:1:,REBAS,REBAS,REBAS,REBAS,REBAS,name_not_parseable
PROCEDURE:DP:SMERF7.SMERF,DP,PROC_PATH:PROCEDURE:DP:SMERF7.SMERF:BODY:ZOGAP-SMERF:1:,ZOGAP-SMERF,ZOGAP,SMERF,ZOGAP,SMERF,matches_operational_endpoints
PROCEDURE:DP:SMKEY2.SMKEY,DP,PROC_PATH:PROCEDURE:DP:SMKEY2.SMKEY:BODY:CPARK-SMKEY:1:,CPARK-SMKEY,CPARK,SMKEY,CPARK,SMKEY,matches_operational_endpoints
PROCEDURE:DP:SMKEY2.SMKEY,DP,PROC_PATH:PROCEDURE:DP:SMKEY2.SMKEY:BODY:MPASS-SMKEY:1:,MPASS-SMKEY,MPASS,SMKEY,MPASS,SMKEY,matches_operational_endpoints
PROCEDURE:DP:SMKEY2.SMKEY,DP,PROC_PATH:PROCEDURE:DP:SMKEY2.SMKEY:BODY:PICKT-SMKEY:1:,PICKT-SMKEY,PICKT,SMKEY,PICKT,SMKEY,matches_operational_endpoints
PROCEDURE:DP:SMKEY2.SMKEY,DP,PROC_PATH:PROCEDURE:DP:SMKEY2.SMKEY:BODY:RONII-SMKEY:1:,RONII-SMKEY,RONII,SMKEY,RONII,SMKEY,matches_operational_endpoints
PROCEDURE:DP:SMKKY1.SMKKY,DP,PROC_PATH:PROCEDURE:DP:SMKKY1.SMKKY:BODY:BLAAZ-SMKKY:1:,BLAAZ-SMKKY,BLAAZ,SMKKY,BLAAZ,SMKKY,matches_operational_endpoints
PROCEDURE:DP:SMLTZ3.SMLTZ,DP,PROC_PATH:PROCEDURE:DP:SMLTZ3.SMLTZ:BODY:GRITZ-SMLTZ:1:,GRITZ-SMLTZ,GRITZ,SMLTZ,GRITZ,SMLTZ,matches_operational_endpoints
PROCEDURE:DP:SMLTZ3.SMLTZ,DP,PROC_PATH:PROCEDURE:DP:SMLTZ3.SMLTZ:BODY:SKNNR-SMLTZ:1:,SKNNR-SMLTZ,SKNNR,SMLTZ,SKNNR,SMLTZ,matches_operational_endpoints
PROCEDURE:DP:SMLTZ3.SMLTZ,DP,PROC_PATH:PROCEDURE:DP:SMLTZ3.SMLTZ:BODY:SLAWW-SMLTZ:1:,SLAWW-SMLTZ,SLAWW,SMLTZ,SLAWW,SMLTZ,matches_operational_endpoints
PROCEDURE:DP:SMLTZ3.SMLTZ,DP,PROC_PATH:PROCEDURE:DP:SMLTZ3.SMLTZ:BODY:SNUFY-SMLTZ:1:,SNUFY-SMLTZ,SNUFY,SMLTZ,SNUFY,SMLTZ,matches_operational_endpoints
PROCEDURE:DP:SMLTZ3.SMLTZ,DP,PROC_PATH:PROCEDURE:DP:SMLTZ3.SMLTZ:BODY:WLSON-SMLTZ:1:,WLSON-SMLTZ,WLSON,SMLTZ,WLSON,SMLTZ,matches_operational_endpoints
PROCEDURE:DP:SMMUR2.SMMUR,DP,PROC_PATH:PROCEDURE:DP:SMMUR2.SMMUR:BODY:BOGEI-SMMUR:1:,BOGEI-SMMUR,BOGEI,SMMUR,BOGEI,SMMUR,matches_operational_endpoints
PROCEDURE:DP:SMMUR2.SMMUR,DP,PROC_PATH:PROCEDURE:DP:SMMUR2.SMMUR:BODY:BRKEM-SMMUR:1:,BRKEM-SMMUR,BRKEM,SMMUR,BRKEM,SMMUR,matches_operational_endpoints
PROCEDURE:DP:SMMUR2.SMMUR,DP,PROC_PATH:PROCEDURE:DP:SMMUR2.SMMUR:BODY:KIDNG-SMMUR:1:,KIDNG-SMMUR,KIDNG,SMMUR,KIDNG,SMMUR,matches_operational_endpoints
PROCEDURE:DP:SMMUR2.SMMUR,DP,PROC_PATH:PROCEDURE:DP:SMMUR2.SMMUR:BODY:RAYDR-SMMUR:1:,RAYDR-SMMUR,RAYDR,SMMUR,RAYDR,SMMUR,matches_operational_endpoints
PROCEDURE:DP:SMMUR2.SMMUR,DP,PROC_PATH:PROCEDURE:DP:SMMUR2.SMMUR:BODY:SOLAR-SMMUR:1:,SOLAR-SMMUR,SOLAR,SMMUR,SOLAR,SMMUR,matches_operational_endpoints
PROCEDURE:DP:SMO3.CHOII,DP,PROC_PATH:PROCEDURE:DP:SMO3.CHOII:BODY:TREKK-CHOII:1:,TREKK-CHOII,TREKK,CHOII,TREKK,CHOII,matches_operational_endpoints
PROCEDURE:DP:SMO3.CHOII,DP,PROC_PATH:PROCEDURE:DP:SMO3.CHOII:BODY:WRASH-CHOII:1:,WRASH-CHOII,WRASH,CHOII,WRASH,CHOII,matches_operational_endpoints
PROCEDURE:DP:SNAKO3.SNAKO,DP,PROC_PATH:PROCEDURE:DP:SNAKO3.SNAKO:BODY:SNAKO:1:,SNAKO,SNAKO,SNAKO,SNAKO,SNAKO,name_not_parseable
PROCEDURE:DP:SNAPR2.SNAPR,DP,PROC_PATH:PROCEDURE:DP:SNAPR2.SNAPR:BODY:CLPSO-SNAPR:1:,CLPSO-SNAPR,CLPSO,SNAPR,CLPSO,SNAPR,matches_operational_endpoints
PROCEDURE:DP:SNAPR2.SNAPR,DP,PROC_PATH:PROCEDURE:DP:SNAPR2.SNAPR:BODY:DREDS-SNAPR:1:,DREDS-SNAPR,DREDS,SNAPR,DREDS,SNAPR,matches_operational_endpoints
PROCEDURE:DP:SNAPR2.SNAPR,DP,PROC_PATH:PROCEDURE:DP:SNAPR2.SNAPR:BODY:MRLEE-SNAPR:1:,MRLEE-SNAPR,MRLEE,SNAPR,MRLEE,SNAPR,matches_operational_endpoints
PROCEDURE:DP:SNDLR3.SNDLR,DP,PROC_PATH:PROCEDURE:DP:SNDLR3.SNDLR:BODY:BRDEE-SNDLR:1:,BRDEE-SNDLR,BRDEE,SNDLR,BRDEE,SNDLR,matches_operational_endpoints
PROCEDURE:DP:SNDLR3.SNDLR,DP,PROC_PATH:PROCEDURE:DP:SNDLR3.SNDLR:BODY:MKLEE-SNDLR:1:,MKLEE-SNDLR,MKLEE,SNDLR,MKLEE,SNDLR,matches_operational_endpoints
PROCEDURE:DP:SNDLR3.SNDLR,DP,PROC_PATH:PROCEDURE:DP:SNDLR3.SNDLR:BODY:PINGL-SNDLR:1:,PINGL-SNDLR,PINGL,SNDLR,PINGL,SNDLR,matches_operational_endpoints
PROCEDURE:DP:SNDLR3.SNDLR,DP,PROC_PATH:PROCEDURE:DP:SNDLR3.SNDLR:BODY:SNDLR:1:,SNDLR,SNDLR,SNDLR,SNDLR,SNDLR,name_not_parseable
PROCEDURE:DP:SNDLR3.SNDLR,DP,PROC_PATH:PROCEDURE:DP:SNDLR3.SNDLR:BODY:SPYKS-SNDLR:1:,SPYKS-SNDLR,SPYKS,SNDLR,SPYKS,SNDLR,matches_operational_endpoints
PROCEDURE:DP:SNDRS3.SNDRS,DP,PROC_PATH:PROCEDURE:DP:SNDRS3.SNDRS:BODY:BESST-SNDRS:1:,BESST-SNDRS,BESST,SNDRS,BESST,SNDRS,matches_operational_endpoints
PROCEDURE:DP:SNDRS3.SNDRS,DP,PROC_PATH:PROCEDURE:DP:SNDRS3.SNDRS:BODY:BOOSE-SNDRS:1:,BOOSE-SNDRS,BOOSE,SNDRS,BOOSE,SNDRS,matches_operational_endpoints
PROCEDURE:DP:SNDRS3.SNDRS,DP,PROC_PATH:PROCEDURE:DP:SNDRS3.SNDRS:BODY:EEERI-SNDRS:1:,EEERI-SNDRS,EEERI,SNDRS,EEERI,SNDRS,matches_operational_endpoints
PROCEDURE:DP:SNDRS3.SNDRS,DP,PROC_PATH:PROCEDURE:DP:SNDRS3.SNDRS:BODY:JWELS-SNDRS:1:,JWELS-SNDRS,JWELS,SNDRS,JWELS,SNDRS,matches_operational_endpoints
PROCEDURE:DP:SNDRS3.SNDRS,DP,PROC_PATH:PROCEDURE:DP:SNDRS3.SNDRS:BODY:NITRN-SNDRS:1:,NITRN-SNDRS,NITRN,SNDRS,NITRN,SNDRS,matches_operational_endpoints
PROCEDURE:DP:SNDRS3.SNDRS,DP,PROC_PATH:PROCEDURE:DP:SNDRS3.SNDRS:BODY:SERGY-SNDRS:1:,SERGY-SNDRS,SERGY,SNDRS,SERGY,SNDRS,matches_operational_endpoints
PROCEDURE:DP:SNGRA2.SNGRA,DP,PROC_PATH:PROCEDURE:DP:SNGRA2.SNGRA:BODY:SNGRA-CHAKA:1:,SNGRA-CHAKA,SNGRA,CHAKA,SNGRA,CHAKA,matches_operational_endpoints
PROCEDURE:DP:SNIDR2.SNIDR,DP,PROC_PATH:PROCEDURE:DP:SNIDR2.SNIDR:BODY:WRKIT-SNIDR:1:,WRKIT-SNIDR,WRKIT,SNIDR,WRKIT,SNIDR,matches_operational_endpoints
PROCEDURE:DP:SNOBL6.SNOBL,DP,PROC_PATH:PROCEDURE:DP:SNOBL6.SNOBL:BODY:QUAKY-SNOBL:1:,QUAKY-SNOBL,QUAKY,SNOBL,QUAKY,SNOBL,matches_operational_endpoints
PROCEDURE:DP:SNOOZ5.SNOOZ,DP,PROC_PATH:PROCEDURE:DP:SNOOZ5.SNOOZ:BODY:SNOOZ:1:,SNOOZ,SNOOZ,SNOOZ,SNOOZ,SNOOZ,name_not_parseable
PROCEDURE:DP:SNSET4.SNSET,DP,PROC_PATH:PROCEDURE:DP:SNSET4.SNSET:BODY:MEERZ-SNSET:1:,MEERZ-SNSET,MEERZ,SNSET,MEERZ,SNSET,matches_operational_endpoints
PROCEDURE:DP:SNSET4.SNSET,DP,PROC_PATH:PROCEDURE:DP:SNSET4.SNSET:BODY:NNOLN-SNSET:1:,NNOLN-SNSET,NNOLN,SNSET,NNOLN,SNSET,matches_operational_endpoints
PROCEDURE:DP:SNSET4.SNSET,DP,PROC_PATH:PROCEDURE:DP:SNSET4.SNSET:BODY:RAMBL-SNSET:1:,RAMBL-SNSET,RAMBL,SNSET,RAMBL,SNSET,matches_operational_endpoints
PROCEDURE:DP:SNSHN5.SNSHN,DP,PROC_PATH:PROCEDURE:DP:SNSHN5.SNSHN:BODY:DINNK-SNSHN:1:,DINNK-SNSHN,DINNK,SNSHN,DINNK,SNSHN,matches_operational_endpoints
PROCEDURE:DP:SNSHN5.SNSHN,DP,PROC_PATH:PROCEDURE:DP:SNSHN5.SNSHN:BODY:LEESI-SNSHN:1:,LEESI-SNSHN,LEESI,SNSHN,LEESI,SNSHN,matches_operational_endpoints
PROCEDURE:DP:SNTNA2.SNTNA,DP,PROC_PATH:PROCEDURE:DP:SNTNA2.SNTNA:BODY:KYNNG-SNTNA:1:,KYNNG-SNTNA,KYNNG,SNTNA,KYNNG,SNTNA,matches_operational_endpoints
PROCEDURE:DP:SOFTY1.SOFTY,DP,PROC_PATH:PROCEDURE:DP:SOFTY1.SOFTY:BODY:OBERS-SOFTY:1:,OBERS-SOFTY,OBERS,SOFTY,OBERS,SOFTY,matches_operational_endpoints
PROCEDURE:DP:SOKOY3.SOKOY,DP,PROC_PATH:PROCEDURE:DP:SOKOY3.SOKOY:BODY:SOKOY:1:,SOKOY,SOKOY,SOKOY,SOKOY,SOKOY,name_not_parseable
PROCEDURE:DP:SOOKI6.SOOKI,DP,PROC_PATH:PROCEDURE:DP:SOOKI6.SOOKI:BODY:ERECA-SOOKI:1:,ERECA-SOOKI,ERECA,SOOKI,ERECA,SOOKI,matches_operational_endpoints
PROCEDURE:DP:SOOKI6.SOOKI,DP,PROC_PATH:PROCEDURE:DP:SOOKI6.SOOKI:BODY:FIMBI-SOOKI:1:,FIMBI-SOOKI,FIMBI,SOOKI,FIMBI,SOOKI,matches_operational_endpoints
PROCEDURE:DP:SOOKI6.SOOKI,DP,PROC_PATH:PROCEDURE:DP:SOOKI6.SOOKI:BODY:LEAVY-SOOKI:1:,LEAVY-SOOKI,LEAVY,SOOKI,LEAVY,SOOKI,matches_operational_endpoints
PROCEDURE:DP:SOOKI6.SOOKI,DP,PROC_PATH:PROCEDURE:DP:SOOKI6.SOOKI:BODY:REVGE-SOOKI:1:,REVGE-SOOKI,REVGE,SOOKI,REVGE,SOOKI,matches_operational_endpoints
PROCEDURE:DP:SPACX2.SPACX,DP,PROC_PATH:PROCEDURE:DP:SPACX2.SPACX:BODY:SPACX:1:,SPACX,SPACX,SPACX,SPACX,SPACX,name_not_parseable
PROCEDURE:DP:SPILR1.SPILR,DP,PROC_PATH:PROCEDURE:DP:SPILR1.SPILR:BODY:BAALK-SPILR:1:,BAALK-SPILR,BAALK,SPILR,BAALK,SPILR,matches_operational_endpoints
PROCEDURE:DP:SPILR1.SPILR,DP,PROC_PATH:PROCEDURE:DP:SPILR1.SPILR:BODY:DROPA-SPILR:1:,DROPA-SPILR,DROPA,SPILR,DROPA,SPILR,matches_operational_endpoints
PROCEDURE:DP:SPILR1.SPILR,DP,PROC_PATH:PROCEDURE:DP:SPILR1.SPILR:BODY:GADSN-SPILR:1:,GADSN-SPILR,GADSN,SPILR,GADSN,SPILR,matches_operational_endpoints
PROCEDURE:DP:SPILR1.SPILR,DP,PROC_PATH:PROCEDURE:DP:SPILR1.SPILR:BODY:RRROE-SPILR:1:,RRROE-SPILR,RRROE,SPILR,RRROE,SPILR,matches_operational_endpoints
PROCEDURE:DP:SPILR1.SPILR,DP,PROC_PATH:PROCEDURE:DP:SPILR1.SPILR:BODY:WININ-SPILR:1:,WININ-SPILR,WININ,SPILR,WININ,SPILR,matches_operational_endpoints
PROCEDURE:DP:SPK1.FFU,DP,PROC_PATH:PROCEDURE:DP:SPK1.FFU:BODY:CALUB-FFU:1:,CALUB-FFU,CALUB,FFU,CALUB,FFU,matches_operational_endpoints
PROCEDURE:DP:SPRKS1.FMG,DP,PROC_PATH:PROCEDURE:DP:SPRKS1.FMG:BODY:FMG:1:,FMG,FMG,FMG,FMG,FMG,name_not_parseable
PROCEDURE:DP:SPTNS1.TECKY,DP,PROC_PATH:PROCEDURE:DP:SPTNS1.TECKY:BODY:MLPTS-TECKY:1:,MLPTS-TECKY,MLPTS,TECKY,MLPTS,TECKY,matches_operational_endpoints
PROCEDURE:DP:SPTNS1.TECKY,DP,PROC_PATH:PROCEDURE:DP:SPTNS1.TECKY:BODY:STCLR-TECKY:1:,STCLR-TECKY,STCLR,TECKY,STCLR,TECKY,matches_operational_endpoints
PROCEDURE:DP:SQA1.SQA,DP,PROC_PATH:PROCEDURE:DP:SQA1.SQA:BODY:CEPMO-SQA:1:,CEPMO-SQA,CEPMO,SQA,CEPMO,SQA,matches_operational_endpoints
PROCEDURE:DP:SQUAT5.SQUAT,DP,PROC_PATH:PROCEDURE:DP:SQUAT5.SQUAT:BODY:GNBRL-SQUAT:1:,GNBRL-SQUAT,GNBRL,SQUAT,GNBRL,SQUAT,matches_operational_endpoints
PROCEDURE:DP:SQURL2.SQURL,DP,PROC_PATH:PROCEDURE:DP:SQURL2.SQURL:BODY:SQURL:1:,SQURL,SQURL,SQURL,SQURL,SQURL,name_not_parseable
PROCEDURE:DP:SSO1.SSO,DP,PROC_PATH:PROCEDURE:DP:SSO1.SSO:BODY:HORBU-SSO:1:,HORBU-SSO,HORBU,SSO,HORBU,SSO,matches_operational_endpoints
PROCEDURE:DP:SSO1.SSO,DP,PROC_PATH:PROCEDURE:DP:SSO1.SSO:BODY:SSO:1:,SSO,SSO,SSO,SSO,SSO,name_not_parseable
PROCEDURE:DP:SSOXS7.SSOXS,DP,PROC_PATH:PROCEDURE:DP:SSOXS7.SSOXS:BODY:CLAWW-SSOXS:1:,CLAWW-SSOXS,CLAWW,SSOXS,CLAWW,SSOXS,matches_operational_endpoints
PROCEDURE:DP:SSOXS7.SSOXS,DP,PROC_PATH:PROCEDURE:DP:SSOXS7.SSOXS:BODY:KIRAA-SSOXS:1:,KIRAA-SSOXS,KIRAA,SSOXS,KIRAA,SSOXS,matches_operational_endpoints
PROCEDURE:DP:SSOXS7.SSOXS,DP,PROC_PATH:PROCEDURE:DP:SSOXS7.SSOXS:BODY:NHANT-SSOXS:1:,NHANT-SSOXS,NHANT,SSOXS,NHANT,SSOXS,matches_operational_endpoints
PROCEDURE:DP:SSOXS7.SSOXS,DP,PROC_PATH:PROCEDURE:DP:SSOXS7.SSOXS:BODY:TASKT-SSOXS:1:,TASKT-SSOXS,TASKT,SSOXS,TASKT,SSOXS,matches_operational_endpoints
PROCEDURE:DP:SSOXS7.SSOXS,DP,PROC_PATH:PROCEDURE:DP:SSOXS7.SSOXS:BODY:TEKKK-SSOXS:1:,TEKKK-SSOXS,TEKKK,SSOXS,TEKKK,SSOXS,matches_operational_endpoints
PROCEDURE:DP:SSOXS7.SSOXS,DP,PROC_PATH:PROCEDURE:DP:SSOXS7.SSOXS:BODY:TJAYY-SSOXS:1:,TJAYY-SSOXS,TJAYY,SSOXS,TJAYY,SSOXS,matches_operational_endpoints
PROCEDURE:DP:SSTIK5.SSTIK,DP,PROC_PATH:PROCEDURE:DP:SSTIK5.SSTIK:BODY:SSTIK-PORTE:1:,SSTIK-PORTE,SSTIK,PORTE,SSTIK,PORTE,matches_operational_endpoints
PROCEDURE:DP:SSYKO3.SSYKO,DP,PROC_PATH:PROCEDURE:DP:SSYKO3.SSYKO:BODY:CASTN-SSYKO:1:,CASTN-SSYKO,CASTN,SSYKO,CASTN,SSYKO,matches_operational_endpoints
PROCEDURE:DP:STACO2.STACO,DP,PROC_PATH:PROCEDURE:DP:STACO2.STACO:BODY:HOKPI-STACO:1:,HOKPI-STACO,HOKPI,STACO,HOKPI,STACO,matches_operational_endpoints
PROCEDURE:DP:STACO2.STACO,DP,PROC_PATH:PROCEDURE:DP:STACO2.STACO:BODY:ZESER-STACO:1:,ZESER-STACO,ZESER,STACO,ZESER,STACO,matches_operational_endpoints
PROCEDURE:DP:STAKK5.STAKK,DP,PROC_PATH:PROCEDURE:DP:STAKK5.STAKK:BODY:HLN-STAKK:1:,HLN-STAKK,HLN,STAKK,HLN,STAKK,matches_operational_endpoints
PROCEDURE:DP:STAKK5.STAKK,DP,PROC_PATH:PROCEDURE:DP:STAKK5.STAKK:BODY:STAKK:1:,STAKK,STAKK,STAKK,STAKK,STAKK,name_not_parseable
PROCEDURE:DP:STAYY4.STAYY,DP,PROC_PATH:PROCEDURE:DP:STAYY4.STAYY:BODY:BIKKL-STAYY:1:,BIKKL-STAYY,BIKKL,STAYY,BIKKL,STAYY,matches_operational_endpoints
PROCEDURE:DP:STEAD1.FMG,DP,PROC_PATH:PROCEDURE:DP:STEAD1.FMG:BODY:FMG:1:,FMG,FMG,FMG,FMG,FMG,name_not_parseable
PROCEDURE:DP:STHBY1.STHBY,DP,PROC_PATH:PROCEDURE:DP:STHBY1.STHBY:BODY:DSTAR-STHBY:1:,DSTAR-STHBY,DSTAR,STHBY,DSTAR,STHBY,matches_operational_endpoints
PROCEDURE:DP:STHBY1.STHBY,DP,PROC_PATH:PROCEDURE:DP:STHBY1.STHBY:BODY:EWOKK-STHBY:1:,EWOKK-STHBY,EWOKK,STHBY,EWOKK,STHBY,matches_operational_endpoints
PROCEDURE:DP:STIGR2.STIGR,DP,PROC_PATH:PROCEDURE:DP:STIGR2.STIGR:BODY:STIGR:1:,STIGR,STIGR,STIGR,STIGR,STIGR,name_not_parseable
PROCEDURE:DP:STKA1.SSR,DP,PROC_PATH:PROCEDURE:DP:STKA1.SSR:BODY:SSR:1:,SSR,SSR,SSR,SSR,SSR,name_not_parseable
PROCEDURE:DP:STPHN3.STPHN,DP,PROC_PATH:PROCEDURE:DP:STPHN3.STPHN:BODY:SQRRL-STPHN:1:,SQRRL-STPHN,SQRRL,STPHN,SQRRL,STPHN,matches_operational_endpoints
PROCEDURE:DP:STRRM1.STRRM,DP,PROC_PATH:PROCEDURE:DP:STRRM1.STRRM:BODY:JUTAK-STRRM:1:,JUTAK-STRRM,JUTAK,STRRM,JUTAK,STRRM,matches_operational_endpoints
PROCEDURE:DP:STRRM1.STRRM,DP,PROC_PATH:PROCEDURE:DP:STRRM1.STRRM:BODY:SPRKY-STRRM:1:,SPRKY-STRRM,SPRKY,STRRM,SPRKY,STRRM,matches_operational_endpoints
PROCEDURE:DP:STRYA8.STRYA,DP,PROC_PATH:PROCEDURE:DP:STRYA8.STRYA:BODY:KNTKY-STRYA:1:,KNTKY-STRYA,KNTKY,STRYA,KNTKY,STRYA,matches_operational_endpoints
PROCEDURE:DP:STUNO1.STUNO,DP,PROC_PATH:PROCEDURE:DP:STUNO1.STUNO:BODY:BRYSE-STUNO:1:,BRYSE-STUNO,BRYSE,STUNO,BRYSE,STUNO,matches_operational_endpoints
PROCEDURE:DP:STUNO1.STUNO,DP,PROC_PATH:PROCEDURE:DP:STUNO1.STUNO:BODY:GULLA-STUNO:1:,GULLA-STUNO,GULLA,STUNO,GULLA,STUNO,matches_operational_endpoints
PROCEDURE:DP:STUNO1.STUNO,DP,PROC_PATH:PROCEDURE:DP:STUNO1.STUNO:BODY:TYLOR-STUNO:1:,TYLOR-STUNO,TYLOR,STUNO,TYLOR,STUNO,matches_operational_endpoints
PROCEDURE:DP:STYCK8.STYCK,DP,PROC_PATH:PROCEDURE:DP:STYCK8.STYCK:BODY:BBYSE-STYCK:1:,BBYSE-STYCK,BBYSE,STYCK,BBYSE,STYCK,matches_operational_endpoints
