airwayKey,airwayPathKey,fromOccurrenceKey,toOccurrenceKey,fromPointKey,toPointKey,fromPointSeq,toPointSeq,magCourse,oppositeMagCourse,minEnrouteAltFt,minEnrouteAltOppositeFt,gpsMinEnrouteAltFt,gapFlag,signalGapFlag,dogleg,forwardEndpointResolved,reverseDirectionEvidence,reverseEvidenceStatus,sourceTable,sourceRowId
AIRWAY:T228,AIRWAY_PATH:T228:A,AWY_OCC:T228:A:50,AWY_OCC:T228:A:60,POINT:NAVAID:HPB:VOR/DME:US:AK:HOOPER_BAY,POINT:FIX:ITKIC:PA,50,60,0.04,180.67,,,5000,N,N,Y,true,oppositeMagCourse,explicit_opposite_fields_present,AWY_SEG_ALT,5970
AIRWAY:T228,AIRWAY_PATH:T228:A,AWY_OCC:T228:A:60,AWY_OCC:T228:A:70,POINT:FIX:ITKIC:PA,POINT:FIX:FAIRE:PA,60,70,0.04,180.67,,,5000,N,N,N,true,oppositeMagCourse,explicit_opposite_fields_present,AWY_SEG_ALT,5971
AIRWAY:T228,AIRWAY_PATH:T228:A,AWY_OCC:T228:A:70,AWY_OCC:T228:A:80,POINT:FIX:FAIRE:PA,POINT:NAVAID:OME:VOR/DME:US:AK:NOME,70,80,0.04,180.67,,,5000,N,N,N,true,oppositeMagCourse,explicit_opposite_fields_present,AWY_SEG_ALT,5972
AIRWAY:T228,AIRWAY_PATH:T228:A,AWY_OCC:T228:A:80,AWY_OCC:T228:A:90,POINT:NAVAID:OME:VOR/DME:US:AK:NOME,POINT:FIX:JESZU:PA,80,90,342.26,162.15,,,7000,N,N,Y,true,oppositeMagCourse,explicit_opposite_fields_present,AWY_SEG_ALT,5973
AIRWAY:T228,AIRWAY_PATH:T228:A,AWY_OCC:T228:A:90,AWY_OCC:T228:A:100,POINT:FIX:JESZU:PA,POINT:FIX:GAITS:PA,90,100,342.26,162.15,,,7000,N,N,N,true,oppositeMagCourse,explicit_opposite_fields_present,AWY_SEG_ALT,5974
AIRWAY:T229,AIRWAY_PATH:T229:A,AWY_OCC:T229:A:10,AWY_OCC:T229:A:20,POINT:NAVAID:FAI:VORTAC:US:AK:FAIRBANKS,POINT:FIX:MINTO:PA,10,20,269.05,86.91,,,5000,N,N,Y,true,oppositeMagCourse,explicit_opposite_fields_present,AWY_SEG_ALT,5989
AIRWAY:T229,AIRWAY_PATH:T229:A,AWY_OCC:T229:A:100,AWY_OCC:T229:A:110,POINT:NAVAID:HSL:VOR/DME:US:AK:HUSLIA,POINT:FIX:ATAGO:PA,100,110,291.49,109.92,,,4000,N,N,Y,true,oppositeMagCourse,explicit_opposite_fields_present,AWY_SEG_ALT,5998
AIRWAY:T229,AIRWAY_PATH:T229:A,AWY_OCC:T229:A:110,AWY_OCC:T229:A:120,POINT:FIX:ATAGO:PA,POINT:FIX:DESOY:PA,110,120,291.49,109.92,,,4000,N,N,N,true,oppositeMagCourse,explicit_opposite_fields_present,AWY_SEG_ALT,5999
AIRWAY:T229,AIRWAY_PATH:T229:A,AWY_OCC:T229:A:120,AWY_OCC:T229:A:130,POINT:FIX:DESOY:PA,POINT:NAVAID:WLK:VOR/DME:US:AK:SELAWIK,120,130,291.49,109.92,,,4000,N,N,N,true,oppositeMagCourse,explicit_opposite_fields_present,AWY_SEG_ALT,6000
AIRWAY:T229,AIRWAY_PATH:T229:A,AWY_OCC:T229:A:130,AWY_OCC:T229:A:140,POINT:NAVAID:WLK:VOR/DME:US:AK:SELAWIK,POINT:NAVAID:OTZ:VOR/DME:US:AK:KOTZEBUE,130,140,277.34,96.25,,,3000,N,N,Y,true,oppositeMagCourse,explicit_opposite_fields_present,AWY_SEG_ALT,6001
AIRWAY:T229,AIRWAY_PATH:T229:A,AWY_OCC:T229:A:140,AWY_OCC:T229:A:150,POINT:NAVAID:OTZ:VOR/DME:US:AK:KOTZEBUE,POINT:FIX:BERJO:PA,140,150,305.44,123.87,,,4000,N,N,Y,true,oppositeMagCourse,explicit_opposite_fields_present,AWY_SEG_ALT,6002
AIRWAY:T229,AIRWAY_PATH:T229:A,AWY_OCC:T229:A:150,AWY_OCC:T229:A:160,POINT:FIX:BERJO:PA,POINT:FIX:FIWWI:PA,150,160,305.44,123.87,,,4000,N,N,N,true,oppositeMagCourse,explicit_opposite_fields_present,AWY_SEG_ALT,6003
AIRWAY:T229,AIRWAY_PATH:T229:A,AWY_OCC:T229:A:160,AWY_OCC:T229:A:170,POINT:FIX:FIWWI:PA,POINT:FIX:JEGTU:PA,160,170,305.44,123.87,,,4000,N,N,N,true,oppositeMagCourse,explicit_opposite_fields_present,AWY_SEG_ALT,6004
AIRWAY:T229,AIRWAY_PATH:T229:A,AWY_OCC:T229:A:170,AWY_OCC:T229:A:180,POINT:FIX:JEGTU:PA,POINT:FIX:ECIPI:PA,170,180,305.44,123.87,,,4000,N,N,N,true,oppositeMagCourse,explicit_opposite_fields_present,AWY_SEG_ALT,6005
AIRWAY:T229,AIRWAY_PATH:T229:A,AWY_OCC:T229:A:180,AWY_OCC:T229:A:190,POINT:FIX:ECIPI:PA,POINT:FIX:SUGRE:PA,180,190,305.44,123.87,,,4000,N,N,N,true,oppositeMagCourse,explicit_opposite_fields_present,AWY_SEG_ALT,6006
AIRWAY:T229,AIRWAY_PATH:T229:A,AWY_OCC:T229:A:190,AWY_OCC:T229:A:200,POINT:FIX:SUGRE:PA,POINT:FIX:VANTY:PA,190,200,305.44,123.87,,,3000,N,N,N,true,oppositeMagCourse,explicit_opposite_fields_present,AWY_SEG_ALT,6007
AIRWAY:T229,AIRWAY_PATH:T229:A,AWY_OCC:T229:A:20,AWY_OCC:T229:A:30,POINT:FIX:MINTO:PA,POINT:FIX:GOLLY:PA,20,30,269.05,86.91,,,5000,N,N,N,true,oppositeMagCourse,explicit_opposite_fields_present,AWY_SEG_ALT,5990
AIRWAY:T229,AIRWAY_PATH:T229:A,AWY_OCC:T229:A:30,AWY_OCC:T229:A:40,POINT:FIX:GOLLY:PA,POINT:FIX:REEBA:PA,30,40,269.05,86.91,,,5000,N,N,N,true,oppositeMagCourse,explicit_opposite_fields_present,AWY_SEG_ALT,5991
AIRWAY:T229,AIRWAY_PATH:T229:A,AWY_OCC:T229:A:40,AWY_OCC:T229:A:50,POINT:FIX:REEBA:PA,POINT:FIX:SATUE:PA,40,50,269.05,86.91,,,4000,N,N,N,true,oppositeMagCourse,explicit_opposite_fields_present,AWY_SEG_ALT,5992
AIRWAY:T229,AIRWAY_PATH:T229:A,AWY_OCC:T229:A:50,AWY_OCC:T229:A:60,POINT:FIX:SATUE:PA,POINT:NAVAID:TAL:VOR/DME:US:AK:TANANA,50,60,269.05,86.91,,,4000,N,N,N,true,oppositeMagCourse,explicit_opposite_fields_present,AWY_SEG_ALT,5993
AIRWAY:T229,AIRWAY_PATH:T229:A,AWY_OCC:T229:A:60,AWY_OCC:T229:A:70,POINT:NAVAID:TAL:VOR/DME:US:AK:TANANA,POINT:FIX:ELCON:PA,60,70,275.58,93.6,,,6000,N,N,Y,true,oppositeMagCourse,explicit_opposite_fields_present,AWY_SEG_ALT,5994
AIRWAY:T229,AIRWAY_PATH:T229:A,AWY_OCC:T229:A:70,AWY_OCC:T229:A:80,POINT:FIX:ELCON:PA,POINT:FIX:CENSE:PA,70,80,275.58,93.6,,,6000,N,N,N,true,oppositeMagCourse,explicit_opposite_fields_present,AWY_SEG_ALT,5995
AIRWAY:T229,AIRWAY_PATH:T229:A,AWY_OCC:T229:A:80,AWY_OCC:T229:A:90,POINT:FIX:CENSE:PA,POINT:FIX:TOYKU:PA,80,90,275.58,93.6,,,6000,N,N,N,true,oppositeMagCourse,explicit_opposite_fields_present,AWY_SEG_ALT,5996
AIRWAY:T229,AIRWAY_PATH:T229:A,AWY_OCC:T229:A:90,AWY_OCC:T229:A:100,POINT:FIX:TOYKU:PA,POINT:NAVAID:HSL:VOR/DME:US:AK:HUSLIA,90,100,275.58,93.6,,,6000,N,N,N,true,oppositeMagCourse,explicit_opposite_fields_present,AWY_SEG_ALT,5997
AIRWAY:T230,AIRWAY_PATH:T230:A,AWY_OCC:T230:A:10,AWY_OCC:T230:A:20,POINT:NAVAID:SPY:NDB/DME:US:AK:ST_PAUL_ISLAND,POINT:FIX:GARRS:PA,10,20,66.86,250.48,,,3000,N,N,Y,true,oppositeMagCourse,explicit_opposite_fields_present,AWY_SEG_ALT,6009
AIRWAY:T230,AIRWAY_PATH:T230:A,AWY_OCC:T230:A:20,AWY_OCC:T230:A:30,POINT:FIX:GARRS:PA,POINT:NAVAID:AKN:VORTAC:US:AK:KING_SALMON,20,30,68.86,250.86,,,2400,N,N,Y,true,oppositeMagCourse,explicit_opposite_fields_present,AWY_SEG_ALT,6010
AIRWAY:T231,AIRWAY_PATH:T231:A,AWY_OCC:T231:A:10,AWY_OCC:T231:A:20,POINT:NAVAID:FAI:VORTAC:US:AK:FAIRBANKS,POINT:FIX:HOBOM:PA,10,20,280.53,94.82,,,5100,N,N,Y,true,oppositeMagCourse,explicit_opposite_fields_present,AWY_SEG_ALT,6012
AIRWAY:T231,AIRWAY_PATH:T231:A,AWY_OCC:T231:A:20,AWY_OCC:T231:A:30,POINT:FIX:HOBOM:PA,POINT:FIX:MOGFO:PA,20,30,280.53,94.82,,,6300,N,N,N,true,oppositeMagCourse,explicit_opposite_fields_present,AWY_SEG_ALT,6013
AIRWAY:T231,AIRWAY_PATH:T231:A,AWY_OCC:T231:A:30,AWY_OCC:T231:A:40,POINT:FIX:MOGFO:PA,POINT:FIX:ATYEB:PA,30,40,280.53,94.82,,,6300,N,N,N,true,oppositeMagCourse,explicit_opposite_fields_present,AWY_SEG_ALT,6014
AIRWAY:T231,AIRWAY_PATH:T231:A,AWY_OCC:T231:A:40,AWY_OCC:T231:A:50,POINT:FIX:ATYEB:PA,POINT:FIX:TAYWY:PA,40,50,280.53,94.82,,,6300,N,N,N,true,oppositeMagCourse,explicit_opposite_fields_present,AWY_SEG_ALT,6015
AIRWAY:T231,AIRWAY_PATH:T231:A,AWY_OCC:T231:A:50,AWY_OCC:T231:A:60,POINT:FIX:TAYWY:PA,POINT:FIX:MIPMY:PA,50,60,280.53,94.82,,,6300,N,N,N,true,oppositeMagCourse,explicit_opposite_fields_present,AWY_SEG_ALT,6016
AIRWAY:T231,AIRWAY_PATH:T231:A,AWY_OCC:T231:A:60,AWY_OCC:T231:A:70,POINT:FIX:MIPMY:PA,POINT:NAVAID:WLK:VOR/DME:US:AK:SELAWIK,60,70,280.53,94.82,,,3300,N,N,N,true,oppositeMagCourse,explicit_opposite_fields_present,AWY_SEG_ALT,6017
AIRWAY:T231,AIRWAY_PATH:T231:A,AWY_OCC:T231:A:70,AWY_OCC:T231:A:80,POINT:NAVAID:WLK:VOR/DME:US:AK:SELAWIK,POINT:NAVAID:OTZ:VOR/DME:US:AK:KOTZEBUE,70,80,277.34,96.25,,,3000,N,N,Y,true,oppositeMagCourse,explicit_opposite_fields_present,AWY_SEG_ALT,6018
AIRWAY:T232,AIRWAY_PATH:T232:A,AWY_OCC:T232:A:10,AWY_OCC:T232:A:20,POINT:NAVAID:BRW:VOR/DME:US:AK:UTQIAGVIK,POINT:FIX:CHIPS:PA,10,20,144.07,325.85,,,4000,N,N,Y,true,oppositeMagCourse,explicit_opposite_fields_present,AWY_SEG_ALT,6020
AIRWAY:T232,AIRWAY_PATH:T232:A,AWY_OCC:T232:A:100,AWY_OCC:T232:A:110,POINT:FIX:BRION:PA,POINT:FIX:LIVEN:PA,100,110,130.51,312.26,,,6000,N,N,N,true,oppositeMagCourse,explicit_opposite_fields_present,AWY_SEG_ALT,6029
AIRWAY:T232,AIRWAY_PATH:T232:A,AWY_OCC:T232:A:110,AWY_OCC:T232:A:120,POINT:FIX:LIVEN:PA,POINT:FIX:HESSE:PA,110,120,130.51,312.26,,,6000,N,N,N,true,oppositeMagCourse,explicit_opposite_fields_present,AWY_SEG_ALT,6030
AIRWAY:T232,AIRWAY_PATH:T232:A,AWY_OCC:T232:A:120,AWY_OCC:T232:A:130,POINT:FIX:HESSE:PA,POINT:NAVAID:FAI:VORTAC:US:AK:FAIRBANKS,120,130,130.51,312.26,,,6000,N,N,N,true,oppositeMagCourse,explicit_opposite_fields_present,AWY_SEG_ALT,6031
AIRWAY:T232,AIRWAY_PATH:T232:A,AWY_OCC:T232:A:130,AWY_OCC:T232:A:140,POINT:NAVAID:FAI:VORTAC:US:AK:FAIRBANKS,POINT:FIX:KRNKL:PA,130,140,112.77,293.16,,,3200,N,N,Y,true,oppositeMagCourse,explicit_opposite_fields_present,AWY_SEG_ALT,6032
AIRWAY:T232,AIRWAY_PATH:T232:A,AWY_OCC:T232:A:140,AWY_OCC:T232:A:150,POINT:FIX:KRNKL:PA,POINT:FIX:IMARE:PA,140,150,112.77,293.16,,,2300,N,N,N,true,oppositeMagCourse,explicit_opposite_fields_present,AWY_SEG_ALT,6033
AIRWAY:T232,AIRWAY_PATH:T232:A,AWY_OCC:T232:A:150,AWY_OCC:T232:A:160,POINT:FIX:IMARE:PA,POINT:FIX:CUTUB:PA,150,160,116.63,297,,,3900,N,N,Y,true,oppositeMagCourse,explicit_opposite_fields_present,AWY_SEG_ALT,6034
AIRWAY:T232,AIRWAY_PATH:T232:A,AWY_OCC:T232:A:160,AWY_OCC:T232:A:170,POINT:FIX:CUTUB:PA,POINT:FIX:RIVOR:PA,160,170,107.96,288.23,,,3700,N,N,Y,true,oppositeMagCourse,explicit_opposite_fields_present,AWY_SEG_ALT,6035
AIRWAY:T232,AIRWAY_PATH:T232:A,AWY_OCC:T232:A:170,AWY_OCC:T232:A:180,POINT:FIX:RIVOR:PA,POINT:NAVAID:BIG:VORTAC:US:AK:DELTA_JUNCTION_FT_GREELY,170,180,113.79,294.04,,,3200,N,N,Y,true,oppositeMagCourse,explicit_opposite_fields_present,AWY_SEG_ALT,6036
AIRWAY:T232,AIRWAY_PATH:T232:A,AWY_OCC:T232:A:180,AWY_OCC:T232:A:190,POINT:NAVAID:BIG:VORTAC:US:AK:DELTA_JUNCTION_FT_GREELY,POINT:FIX:MEYLE:PA,180,190,104.45,286.73,,,6400,N,N,Y,true,oppositeMagCourse,explicit_opposite_fields_present,AWY_SEG_ALT,6037
AIRWAY:T232,AIRWAY_PATH:T232:A,AWY_OCC:T232:A:190,AWY_OCC:T232:A:200,POINT:FIX:MEYLE:PA,POINT:FIX:EGAXE:PA,190,200,104.45,286.73,,,8000,N,N,N,true,oppositeMagCourse,explicit_opposite_fields_present,AWY_SEG_ALT,6038
AIRWAY:T232,AIRWAY_PATH:T232:A,AWY_OCC:T232:A:20,AWY_OCC:T232:A:30,POINT:FIX:CHIPS:PA,POINT:FIX:BRONX:PA,20,30,144.07,325.85,,,4000,N,N,N,true,oppositeMagCourse,explicit_opposite_fields_present,AWY_SEG_ALT,6021
AIRWAY:T232,AIRWAY_PATH:T232:A,AWY_OCC:T232:A:200,AWY_OCC:T232:A:210,POINT:FIX:EGAXE:PA,POINT:FIX:CUGCA:PA,200,210,104.45,286.73,,,8000,N,N,N,true,oppositeMagCourse,explicit_opposite_fields_present,AWY_SEG_ALT,6039
AIRWAY:T232,AIRWAY_PATH:T232:A,AWY_OCC:T232:A:210,AWY_OCC:T232:A:220,POINT:FIX:CUGCA:PA,POINT:FIX:CIMGO:PA,210,220,104.45,286.73,,,8000,N,N,N,true,oppositeMagCourse,explicit_opposite_fields_present,AWY_SEG_ALT,6040
AIRWAY:T232,AIRWAY_PATH:T232:A,AWY_OCC:T232:A:220,AWY_OCC:T232:A:230,POINT:FIX:CIMGO:PA,POINT:NAVAID:ORT:VORTAC:US:AK:NORTHWAY,220,230,104.45,286.73,,,8000,N,N,N,true,oppositeMagCourse,explicit_opposite_fields_present,AWY_SEG_ALT,6041
AIRWAY:T232,AIRWAY_PATH:T232:A,AWY_OCC:T232:A:30,AWY_OCC:T232:A:40,POINT:FIX:BRONX:PA,POINT:FIX:AKUMY:PA,30,40,144.07,325.85,,,9100,N,N,N,true,oppositeMagCourse,explicit_opposite_fields_present,AWY_SEG_ALT,6022
AIRWAY:T232,AIRWAY_PATH:T232:A,AWY_OCC:T232:A:40,AWY_OCC:T232:A:50,POINT:FIX:AKUMY:PA,POINT:FIX:ZENLA:PA,40,50,144.07,325.85,,,9000,N,N,N,true,oppositeMagCourse,explicit_opposite_fields_present,AWY_SEG_ALT,6023
AIRWAY:T232,AIRWAY_PATH:T232:A,AWY_OCC:T232:A:50,AWY_OCC:T232:A:60,POINT:FIX:ZENLA:PA,POINT:FIX:OCOCU:PA,50,60,144.07,325.85,,,9000,N,N,N,true,oppositeMagCourse,explicit_opposite_fields_present,AWY_SEG_ALT,6024
AIRWAY:T232,AIRWAY_PATH:T232:A,AWY_OCC:T232:A:60,AWY_OCC:T232:A:70,POINT:FIX:OCOCU:PA,POINT:NAVAID:BTT:VOR/DME:US:AK:BETTLES,60,70,141.71,321.79,,,9000,N,N,Y,true,oppositeMagCourse,explicit_opposite_fields_present,AWY_SEG_ALT,6025
AIRWAY:T232,AIRWAY_PATH:T232:A,AWY_OCC:T232:A:70,AWY_OCC:T232:A:80,POINT:NAVAID:BTT:VOR/DME:US:AK:BETTLES,POINT:FIX:HORAG:PA,70,80,130.51,312.26,,,6000,N,N,Y,true,oppositeMagCourse,explicit_opposite_fields_present,AWY_SEG_ALT,6026
AIRWAY:T232,AIRWAY_PATH:T232:A,AWY_OCC:T232:A:80,AWY_OCC:T232:A:90,POINT:FIX:HORAG:PA,POINT:FIX:CYCLE:PA,80,90,130.51,312.26,,,6000,N,N,N,true,oppositeMagCourse,explicit_opposite_fields_present,AWY_SEG_ALT,6027
AIRWAY:T232,AIRWAY_PATH:T232:A,AWY_OCC:T232:A:90,AWY_OCC:T232:A:100,POINT:FIX:CYCLE:PA,POINT:FIX:BRION:PA,90,100,130.51,312.26,,,6000,N,N,N,true,oppositeMagCourse,explicit_opposite_fields_present,AWY_SEG_ALT,6028
AIRWAY:T233,AIRWAY_PATH:T233:A,AWY_OCC:T233:A:10,AWY_OCC:T233:A:20,POINT:NAVAID:OTZ:VOR/DME:US:AK:KOTZEBUE,POINT:FIX:CIBDU:PA,10,20,81.19,261.85,,,2600,N,N,Y,true,oppositeMagCourse,explicit_opposite_fields_present,AWY_SEG_ALT,6043
AIRWAY:T233,AIRWAY_PATH:T233:A,AWY_OCC:T233:A:20,AWY_OCC:T233:A:30,POINT:FIX:CIBDU:PA,POINT:FIX:TOMPY:PA,20,30,69.31,250.77,,,4100,N,N,Y,true,oppositeMagCourse,explicit_opposite_fields_present,AWY_SEG_ALT,6044
AIRWAY:T233,AIRWAY_PATH:T233:A,AWY_OCC:T233:A:30,AWY_OCC:T233:A:40,POINT:FIX:TOMPY:PA,POINT:FIX:KORKY:PA,30,40,81.39,264,,,4900,N,N,Y,true,oppositeMagCourse,explicit_opposite_fields_present,AWY_SEG_ALT,6045
AIRWAY:T233,AIRWAY_PATH:T233:A,AWY_OCC:T233:A:40,AWY_OCC:T233:A:50,POINT:FIX:KORKY:PA,POINT:FIX:ENCOR:PA,40,50,81.39,264,,,6800,N,N,N,true,oppositeMagCourse,explicit_opposite_fields_present,AWY_SEG_ALT,6046
AIRWAY:T233,AIRWAY_PATH:T233:A,AWY_OCC:T233:A:50,AWY_OCC:T233:A:60,POINT:FIX:ENCOR:PA,POINT:NAVAID:BTT:VOR/DME:US:AK:BETTLES,50,60,81.63,262.03,,,4700,N,N,Y,true,oppositeMagCourse,explicit_opposite_fields_present,AWY_SEG_ALT,6047
AIRWAY:T234,AIRWAY_PATH:T234:A,AWY_OCC:T234:A:10,AWY_OCC:T234:A:20,POINT:NAVAID:FAI:VORTAC:US:AK:FAIRBANKS,POINT:FIX:WILTS:PA,10,20,292.1,111.59,,,5000,N,N,Y,true,oppositeMagCourse,explicit_opposite_fields_present,AWY_SEG_ALT,6049
AIRWAY:T234,AIRWAY_PATH:T234:A,AWY_OCC:T234:A:20,AWY_OCC:T234:A:30,POINT:FIX:WILTS:PA,POINT:FIX:TOLLO:PA,20,30,292.1,111.59,,,5000,N,N,N,true,oppositeMagCourse,explicit_opposite_fields_present,AWY_SEG_ALT,6050
AIRWAY:T234,AIRWAY_PATH:T234:A,AWY_OCC:T234:A:30,AWY_OCC:T234:A:40,POINT:FIX:TOLLO:PA,POINT:FIX:RAMPA:PA,30,40,291.6,111.14,,,7000,N,N,Y,true,oppositeMagCourse,explicit_opposite_fields_present,AWY_SEG_ALT,6051
AIRWAY:T235,AIRWAY_PATH:T235:A,AWY_OCC:T235:A:10,AWY_OCC:T235:A:20,POINT:FIX:FILEV:PA,POINT:FIX:FAQIR:PA,10,20,90.94,272.1,,,1800,N,N,Y,true,oppositeMagCourse,explicit_opposite_fields_present,AWY_SEG_ALT,6053
AIRWAY:T235,AIRWAY_PATH:T235:A,AWY_OCC:T235:A:20,AWY_OCC:T235:A:30,POINT:FIX:FAQIR:PA,POINT:FIX:ZISDU:PA,20,30,90.94,272.1,,,1800,N,N,N,true,oppositeMagCourse,explicit_opposite_fields_present,AWY_SEG_ALT,6054
AIRWAY:T235,AIRWAY_PATH:T235:A,AWY_OCC:T235:A:30,AWY_OCC:T235:A:40,POINT:FIX:ZISDU:PA,POINT:FIX:WUPUV:PA,30,40,83.47,266.56,,,2000,N,N,Y,true,oppositeMagCourse,explicit_opposite_fields_present,AWY_SEG_ALT,6055
AIRWAY:T235,AIRWAY_PATH:T235:A,AWY_OCC:T235:A:40,AWY_OCC:T235:A:50,POINT:FIX:WUPUV:PA,POINT:FIX:JATIL:PA,40,50,83.47,266.56,,,3500,N,N,N,true,oppositeMagCourse,explicit_opposite_fields_present,AWY_SEG_ALT,6056
AIRWAY:T235,AIRWAY_PATH:T235:A,AWY_OCC:T235:A:50,AWY_OCC:T235:A:60,POINT:FIX:JATIL:PA,POINT:FIX:ZADRO:PA,50,60,75.02,255.44,,,1800,N,N,Y,true,oppositeMagCourse,explicit_opposite_fields_present,AWY_SEG_ALT,6057
AIRWAY:T235,AIRWAY_PATH:T235:A,AWY_OCC:T235:A:60,AWY_OCC:T235:A:70,POINT:FIX:ZADRO:PA,POINT:NAVAID:SCC:VOR/DME:US:AK:DEADHORSE,60,70,77.52,258.47,,,1900,N,N,Y,true,oppositeMagCourse,explicit_opposite_fields_present,AWY_SEG_ALT,6058
AIRWAY:T236,AIRWAY_PATH:T236:A,AWY_OCC:T236:A:10,AWY_OCC:T236:A:20,POINT:NAVAID:ENN:VORTAC:US:AK:NENANA,POINT:FIX:RAMPA:PA,10,20,322.97,142.59,,,7000,N,N,Y,true,oppositeMagCourse,explicit_opposite_fields_present,AWY_SEG_ALT,6060
AIRWAY:T237,AIRWAY_PATH:T237:A,AWY_OCC:T237:A:10,AWY_OCC:T237:A:20,POINT:NAVAID:HOM:VOR/DME:US:AK:HOMER,POINT:FIX:WUXAN:PA,10,20,67.38,248.63,,,9000,N,N,Y,true,oppositeMagCourse,explicit_opposite_fields_present,AWY_SEG_ALT,6062
AIRWAY:T237,AIRWAY_PATH:T237:A,AWY_OCC:T237:A:20,AWY_OCC:T237:A:30,POINT:FIX:WUXAN:PA,POINT:NAVAID:MDO:VOR/DME:US:AK:MIDDLETON_ISLAND,20,30,93.41,274.85,,,5000,N,N,Y,true,oppositeMagCourse,explicit_opposite_fields_present,AWY_SEG_ALT,6063
AIRWAY:T238,AIRWAY_PATH:T238:A,AWY_OCC:T238:A:10,AWY_OCC:T238:A:20,POINT:FIX:RAMPA:PA,POINT:FIX:KANUT:PA,10,20,322.59,141.81,,,7000,N,N,Y,true,oppositeMagCourse,explicit_opposite_fields_present,AWY_SEG_ALT,6065
AIRWAY:T238,AIRWAY_PATH:T238:A,AWY_OCC:T238:A:20,AWY_OCC:T238:A:30,POINT:FIX:KANUT:PA,POINT:NAVAID:BTT:VOR/DME:US:AK:BETTLES,20,30,322.59,141.81,,,7000,N,N,N,true,oppositeMagCourse,explicit_opposite_fields_present,AWY_SEG_ALT,6066
AIRWAY:T239,AIRWAY_PATH:T239:C,AWY_OCC:T239:C:10,AWY_OCC:T239:C:20,POINT:FIX:PCANN:K7,POINT:FIX:SHANY:K7,10,20,298.08,117.13,,,2000,N,N,Y,true,oppositeMagCourse,explicit_opposite_fields_present,AWY_SEG_ALT,6068
AIRWAY:T239,AIRWAY_PATH:T239:C,AWY_OCC:T239:C:100,AWY_OCC:T239:C:110,POINT:FIX:NIXBY:K7,POINT:FIX:FAYEZ:K7,100,110,324.41,142.43,,,3200,N,N,N,true,oppositeMagCourse,explicit_opposite_fields_present,AWY_SEG_ALT,6077
AIRWAY:T239,AIRWAY_PATH:T239:C,AWY_OCC:T239:C:110,AWY_OCC:T239:C:120,POINT:FIX:FAYEZ:K7,POINT:FIX:KYLEE:K7,110,120,324.41,142.43,,,3200,N,N,N,true,oppositeMagCourse,explicit_opposite_fields_present,AWY_SEG_ALT,6078
AIRWAY:T239,AIRWAY_PATH:T239:C,AWY_OCC:T239:C:120,AWY_OCC:T239:C:130,POINT:FIX:KYLEE:K7,POINT:FIX:HANDE:K7,120,130,324.41,142.43,,,3200,N,N,N,true,oppositeMagCourse,explicit_opposite_fields_present,AWY_SEG_ALT,6079
AIRWAY:T239,AIRWAY_PATH:T239:C,AWY_OCC:T239:C:130,AWY_OCC:T239:C:140,POINT:FIX:HANDE:K7,POINT:FIX:VLKNN:K7,130,140,324.41,142.43,,,3200,N,N,N,true,oppositeMagCourse,explicit_opposite_fields_present,AWY_SEG_ALT,6080
AIRWAY:T239,AIRWAY_PATH:T239:C,AWY_OCC:T239:C:140,AWY_OCC:T239:C:150,POINT:FIX:VLKNN:K7,POINT:FIX:NEGEE:K7,140,150,303.72,122.62,,,2600,N,N,Y,true,oppositeMagCourse,explicit_opposite_fields_present,AWY_SEG_ALT,6081
AIRWAY:T239,AIRWAY_PATH:T239:C,AWY_OCC:T239:C:150,AWY_OCC:T239:C:160,POINT:FIX:NEGEE:K7,POINT:FIX:CORES:K7,150,160,303.72,122.62,,,2600,N,N,N,true,oppositeMagCourse,explicit_opposite_fields_present,AWY_SEG_ALT,6082
AIRWAY:T239,AIRWAY_PATH:T239:C,AWY_OCC:T239:C:160,AWY_OCC:T239:C:170,POINT:FIX:CORES:K7,POINT:FIX:CHOOK:K7,160,170,303.72,122.62,,,2600,N,N,N,true,oppositeMagCourse,explicit_opposite_fields_present,AWY_SEG_ALT,6083
AIRWAY:T239,AIRWAY_PATH:T239:C,AWY_OCC:T239:C:170,AWY_OCC:T239:C:180,POINT:FIX:CHOOK:K7,POINT:FIX:EXIST:K7,170,180,303.72,122.62,,,2600,N,N,N,true,oppositeMagCourse,explicit_opposite_fields_present,AWY_SEG_ALT,6084
AIRWAY:T239,AIRWAY_PATH:T239:C,AWY_OCC:T239:C:180,AWY_OCC:T239:C:190,POINT:FIX:EXIST:K7,POINT:FIX:FOGUM:K7,180,190,303.72,122.62,,,2600,N,N,N,true,oppositeMagCourse,explicit_opposite_fields_present,AWY_SEG_ALT,6085
AIRWAY:T239,AIRWAY_PATH:T239:C,AWY_OCC:T239:C:190,AWY_OCC:T239:C:200,POINT:FIX:FOGUM:K7,POINT:FIX:SWIKI:K7,190,200,303.75,123.53,,,2600,N,N,Y,true,oppositeMagCourse,explicit_opposite_fields_present,AWY_SEG_ALT,6086
AIRWAY:T239,AIRWAY_PATH:T239:C,AWY_OCC:T239:C:20,AWY_OCC:T239:C:30,POINT:FIX:SHANY:K7,POINT:FIX:AYUVO:K7,20,30,298.08,117.13,,,2300,N,N,N,true,oppositeMagCourse,explicit_opposite_fields_present,AWY_SEG_ALT,6069
