routeKey,ORIGIN_ID,DSTN_ID,PFR_TYPE_CODE,ROUTE_NO,ALT_DESCRIP,AIRCRAFT,HOURS,ROUTE_DIR_DESCRIP,DESIGNATOR,ROUTE_STRING,semanticStatus,searchProjectionStatus
BDR:PNE:TEC:1,BDR,PNE,TEC,1,6000,SINGLE ENGINE ONLY,,,,CCC T224 DIXIE T438 ARD,valid_semantic_route,projected
BDR:PSM:L:1,BDR,PSM,L,1,110-150,,,,,ORCHA T320 GDM CON,valid_semantic_route,projected
BDR:PSM:TEC:2,BDR,PSM,TEC,2,10000,"/E, /F, /G ONLY",,,,MAD T303 HFD T315 GDM RAYMY,valid_semantic_route,projected
BDR:PVC:TEC:1,BDR,PVC,TEC,1,10000,,,,,MAD CARLD ORW PVD T393 GAILS,valid_semantic_route,projected
BDR:PVD:L:1,BDR,PVD,L,1,110-170 INCL,,,,,MAD CARLD V188 GON V374 MINNK,valid_semantic_route,projected
BDR:PVD:TEC:1,BDR,PVD,TEC,1,9000,,,,,MAD CARLD V188 GON,valid_semantic_route,projected
BDR:PWM:L:1,BDR,PWM,L,1,110-170 INCL,,1100-0300,,,MAD T303 HFD KEYNN CDOGG CDOGG4,valid_semantic_route,projected
BDR:PWM:TEC:1,BDR,PWM,TEC,1,10000,,,,,MAD T303 HFD T315 GDM T314 ENE,valid_semantic_route,projected
BDR:PWM:TEC:2,BDR,PWM,TEC,2,10000,"/E, /F, /G ONLY",,,,MAD HFD CLOWW,valid_semantic_route,projected
BDR:RDG:TEC:1,BDR,RDG,TEC,1,,PROPS ONLY,,,,SAX V249 SBJ T430 ETX V39 FLOAT,valid_semantic_route,projected
BDR:RIC:TEC:1,BDR,RIC,TEC,1,6000,SINGLE ENGINE ONLY,,,,CCC T224 DIXIE T303 LEEAH T315 COLIN,valid_semantic_route,projected
BDR:RKD:L:1,BDR,RKD,L,1,110-170 INCL,,1100-0300,,,ORCHA T320 GDM T314 ENE,valid_semantic_route,projected
BDR:SBY:TEC:1,BDR,SBY,TEC,1,6000,SINGLE ENGINE ONLY,,,,CCC T224 DIXIE T303 TRPOD,valid_semantic_route,projected
BDR:SYR:TEC:1,BDR,SYR,TEC,1,10000,,,,,HAAYS HUO V273 HNK T391 SYR,valid_semantic_route,projected
BDR:WRI:TEC:1,BDR,WRI,TEC,1,6000,SINGLE ENGINE ONLY,,,,CCC T224 CYN,valid_semantic_route,projected
BDR:WVL:L:1,BDR,WVL,L,1,110-170 INCL,,1100-0300,,,ORCHA T320 GDM T314 ENE,valid_semantic_route,projected
BDR:WWD:TEC:1,BDR,WWD,TEC,1,6000,SINGLE ENGINE ONLY,,,,CCC T224 DIXIE T315 PANZE V44 SIE,valid_semantic_route,projected
BED:ASE:H:1,BED,ASE,H,1,,RNAV 1- DME/DME/IRU OR GPS,,,,HYLND HANAA Q816 HOCKE BAE DBQ DSM LNK DORPH MMARY1,valid_semantic_route,projected
BED:AUS:H:1,BED,AUS,H,1,,"JETS TURBOPROPS, RNAV 1 - DME/DME/IRU OR GPS",,,,REVSS BAF Q406 BWZ J6 HVQ Q68 LITTR TXK BROBB WINDU SEWZY6,valid_semantic_route,projected
BED:BHM:H:1,BED,BHM,H,1,,,,,,REVSS BAF Q448 PTW J48 CSN FANPO Q40 NIOLA DIODE,valid_semantic_route,projected
BED:BWI:H:1,BED,BWI,H,1,,JETS ONLY: RNAV 1 - DME/DME/IRU OR GPS REQUIRED,,,,PUT CCC TOPRR Q167 ZIZZI KNUKK ATR LAFLN MIIDY4,valid_semantic_route,projected
BED:CLT:H:1,BED,CLT,H,1,,,1100-0300,,,REVSS NELIE Q75 GVE AIROW CHSLY7,valid_semantic_route,projected
BED:DCA:H:1,BED,DCA,H,1,,,1100-0300,,,PUT CCC TOPRR Q167 ZIZZI KNUKK ATR LAFLN DEALE3,valid_semantic_route,projected
BED:FLL:H:1,BED,FLL,H,1,,"JETS ONLY, EXCLUDES EA50, E50P, SF50, C510, C525",,,,PUT ORW CCC Q97 PRMUS CUUDA3,valid_semantic_route,projected
BED:FLL:H:2,BED,FLL,H,2,,"VLJ/TURBPROP ONLY: INCL EA50,E50P,SF50,C510,C525",,,,PUT ORW CCC Q97 KENLL TARPN3,valid_semantic_route,projected
BED:FLL:H:3,BED,FLL,H,3,,"JETS ONLY, EXCLUDES EA50, E50P, SF50, C510, C525",,WATER,,PUT ORW CCC Q97 KALDA Q161 CHIEZ Y291 MAJIK CUUDA3,valid_semantic_route,projected
BED:HPN:L:1,BED,HPN,L,1,,"RNAV1-DME/DME/IRU OR GPS, 250 KTS OR GREATER",,,,REVSS NELIE VALRE1,valid_semantic_route,projected
BED:HPN:L:2,BED,HPN,L,2,,"RNAV1-DME/DME/IRU,PROP/TURBOPROP,250 KTS OR LESS",,,,REVSS BAF NOBBI1,valid_semantic_route,projected
BED:LAS:H:1,BED,LAS,H,1,,"JETS ONLY,  RNAV 1 - DME/DME/IRU OR GPS.",,,,REVSS BAF Q480 AIR J80 VHP J110 RSK J64 TBC SQIRE RKSTR4,valid_semantic_route,projected
BED:LGA:L:1,BED,LGA,L,1,,"RNAV1-DME/DME/IRU OR GPS, 250 KTS OR GREATER",,,,REVSS NELIE VADDR1,valid_semantic_route,projected
BED:LGA:L:2,BED,LGA,L,2,,"RNAV1-DME/DME/IRU,PROP/TURBOPROP,250 KTS OR LESS",,,,REVSS BAF NOBBI1,valid_semantic_route,projected
BED:MCO:H:1,BED,MCO,H,1,,JETS: RNAV 1  - DME/DME/IRU OR GPS REQUIRED,,MCO LANDING NORTH,,PUT ORW CCC Q97 SAWED MOXXY Q85 LPERD SNFLD3,valid_semantic_route,projected
BED:MCO:H:2,BED,MCO,H,2,,"JETS, TURBOPROPS:  RNAV 1-DME/DME/IRU OR GPS",,WATER,,PUT ORW CCC Q97 KALDA Q131 WAALT Y289 BAHAA HIBAC ALYNA4,valid_semantic_route,projected
BED:MCO:H:3,BED,MCO,H,3,,JETS: RNAV 1  - DME/DME/IRU OR GPS REQUIRED,,MCO LANDING SOUTH,,PUT ORW CCC Q97 SAWED MOXXY Q85 LPERD GTOUT1,valid_semantic_route,projected
BED:MDW:H:1,BED,MDW,H,1,,RNAV 1-DME/DME/IRU OR GPS,,,,HYLND CAM Q822 GONZZ Q29 DORET DJB ASHEN PANGG7,valid_semantic_route,projected
BED:MIA:H:1,BED,MIA,H,1,,,,,,PUT ORW CCC Q97 DEBRL CSTAL3,valid_semantic_route,projected
BED:MIA:H:2,BED,MIA,H,2,,"JETS ONLY, EXCLUDES EA50, E50P, SF50, C510, C525",,WATER,,PUT ORW CCC Q97 KALDA Q101 SKARP Y313 HOAGG BNFSH3,valid_semantic_route,projected
BED:PBI:H:1,BED,PBI,H,1,,"JETS ONLY, RNAV 1-DME/DME/IRU OR GPS",,WATER,,PUT CCC Q97 KALDA Q131 WAALT Y289 DULEE CLMNT2,valid_semantic_route,projected
BED:PBI:H:2,BED,PBI,H,2,,"JETS ONLY, RNAV 1-DME/DME/IRU OR GPS",,,,PUT CCC Q97 KENLL CPTAN3,valid_semantic_route,projected
BED:PHL:H:1,BED,PHL,H,1,,,,,,PUT CCC MANTA Q439 BRIGS JIIMS4,valid_semantic_route,projected
BED:PNE:H:1,BED,PNE,H,1,,,,,,PUT CCC MANTA T438 ARD,valid_semantic_route,projected
BED:RSW:H:1,BED,RSW,H,1,,,1100-0300,,,REVSS NELIE Q75 SLOJO Q103 CYNTA SHFTY6,valid_semantic_route,projected
BED:SRQ:H:1,BED,SRQ,H,1,,"JET & TURBOPROP ONLY,  RNAV 1 - DME/DME/IRU OR GPS",,,,REVSS NELIE Q75 SLOJO Q103 PUPYY KYYUU LUBBR4,valid_semantic_route,projected
BED:TEB:L:1,BED,TEB,L,1,110-160,,,,,REVSS BAF MOBBS T295 SAGES V489 COATE,valid_semantic_route,projected
BED:TPA:H:1,BED,TPA,H,1,,,1100-0300,,,REVSS NELIE Q75 TEUFL BAAMF DADES2,valid_semantic_route,projected
BFI:BUR:H:1,BFI,BUR,H,1,FL240 AND ABOVE,,,,,TAOMA J5 SUMMA Q9 REBRG ROKKR3,valid_semantic_route,projected
BFI:LAX:H:1,BFI,LAX,H,1,FL240 AND ABOVE,,,,,TAOMA J5 SUMMA JINMO Q7 JAGWA BURGL IRNMN2,valid_semantic_route,projected
BFI:LGB:H:1,BFI,LGB,H,1,FL240 AND ABOVE,,,,,TAOMA J5 SUMMA Q9 REBRG PCIFC3,valid_semantic_route,projected
BFI:OAK:H:1,BFI,OAK,H,1,FL240 AND ABOVE,,1300-0600,,,JJAMM ELMAA HISKU Q5 HUPTU SPAMY WNDSR2,valid_semantic_route,projected
BFI:ONT:H:1,BFI,ONT,H,1,FL240 AND ABOVE,,,,,TAOMA J5 SUMMA PAAGE Q11 PUSHH PASKE LANDO PMD ZIGGY8,valid_semantic_route,projected
BFI:PSP:H:1,BFI,PSP,H,1,FL240 AND ABOVE,,,,,TAOMA J5 SUMMA PAAGE PUSHH PASKE OYVEY SIZLR4,valid_semantic_route,projected
BFI:SAN:H:1,BFI,SAN,H,1,FL240 AND ABOVE,,,,,TAOMA J5 SUMMA PAAGE Q11 PASKE HUULK COMIX2,valid_semantic_route,projected
BFI:SFO:H:1,BFI,SFO,H,1,FL240 AND ABOVE,,1300-0600,,,JJAMM ELMAA ERAVE Q1 ETCHY MLBEC BDEGA4,valid_semantic_route,projected
BFI:SJC:H:1,BFI,SJC,H,1,FL240 AND ABOVE,,1300-0600,,,JJAMM ELMAA FAMUK Q3 FINER CHBLI BRIXX4,valid_semantic_route,projected
BFI:SMO:H:1,BFI,SMO,H,1,FL240 AND ABOVE,,,,,TAOMA J5 SUMMA Q9 SUNBE FRA REBRG BONJO3,valid_semantic_route,projected
BFI:SNA:H:1,BFI,SNA,H,1,FL240 AND ABOVE,,,,,TAOMA J5 SUMMA Q9 REBRG OHSEA3,valid_semantic_route,projected
BFI:VNY:H:1,BFI,VNY,H,1,FL240 AND ABOVE,,,,,TAOMA J5 SUMMA Q9 SUNBE FRA REBRG IVINS2,valid_semantic_route,projected
BGM:ABE:TEC:1,BGM,ABE,TEC,1,,,,,,CFB T335 WLKES FJC,valid_semantic_route,projected
BGM:AVP:TEC:1,BGM,AVP,TEC,1,8000,,,,,CFB T335 WLKES,valid_semantic_route,projected
BGM:BUF:TEC:1,BGM,BUF,TEC,1,8000,,,,,CFB V252 GEE,valid_semantic_route,projected
BGM:ELM:TEC:1,BGM,ELM,TEC,1,8000,,,,,CFB T458 STUBN,valid_semantic_route,projected
BGM:ITH:TEC:1,BGM,ITH,TEC,1,8000,,,,,ITH,valid_semantic_route,projected
BGM:PHL:TEC:1,BGM,PHL,TEC,1,8000,,,,,CFB T335 PTW,valid_semantic_route,projected
BGM:PNE:TEC:1,BGM,PNE,TEC,1,,,,,,CFB T335 WLKES FJC ARD,valid_semantic_route,projected
BGM:ROC:TEC:1,BGM,ROC,TEC,1,8000,,,,,ITH,valid_semantic_route,projected
BGM:SYR:TEC:1,BGM,SYR,TEC,1,8000,,,,,CFB T335 CORTA,valid_semantic_route,projected
BGM:TEB:TEC:1,BGM,TEB,TEC,1,8000,,,,,CFB T335 LECOR LVZ T454 MUGZY,valid_semantic_route,projected
BGR:ACK:TEC:1,BGR,ACK,TEC,1,10000,,,,,ENE T287 HAVNS LFV,valid_semantic_route,projected
BGR:BDL:TEC:2,BGR,BDL,TEC,2,10000,RNAV ONLY,,,,CLOWW WITNY,valid_semantic_route,projected
BGR:BDR:TEC:2,BGR,BDR,TEC,2,10000,RNAV ONLY,,,,CLOWW WITNY HFD,valid_semantic_route,projected
BGR:BED:TEC:1,BGR,BED,TEC,1,10000,,,,,ENE LWRNC,valid_semantic_route,projected
BGR:BOS:TEC:1,BGR,BOS,TEC,1,10000,PROPS LESS THAN 25O KT IAS,,,,ENE PEASE STEVO LWRNC,valid_semantic_route,projected
BGR:BOS:TEC:2,BGR,BOS,TEC,2,10000,JETS AND PROPS GREATER THAN 210 KTS IAS,,,,ENE V167 SCUPP,valid_semantic_route,projected
BGR:CHO:H:1,BGR,CHO,H,1,,,1100-0300,,,KAYCC KYLOH NELIE BIZEX Q75 GVE,valid_semantic_route,projected
BGR:CLT:H:1,BGR,CLT,H,1,,,1100-0300,,,KAYCC KYLOH NELIE Q75 GVE AIROW CHSLY7,valid_semantic_route,projected
BGR:CON:TEC:1,BGR,CON,TEC,1,10000,,,,,BGR T295 CON,valid_semantic_route,projected
BGR:CVG:H:1,BGR,CVG,H,1,,DME/DME/IRU OR GPS REQUIRED,1100-0300,,,GONZZ JOSSY MAULL KODIE SAVVI TIGRR4,valid_semantic_route,projected
BGR:DCA:H:1,BGR,DCA,H,1,,,1100-0300,,,KAYCC KYLOH NELIE Q75 MXE CLIPR3,valid_semantic_route,projected
BGR:DCA:H:2,BGR,DCA,H,2,,,1100-0400,,,BEEKN Q439 RIFLE Q167 ZIZZI KNUKK ATR LAFLN DEALE3,valid_semantic_route,projected
BGR:DTW:H:1,BGR,DTW,H,1,,DME/DME/IRU OR GPS REQUIRED,1100-0300,DTW SOUTH FLOW,,GONZZ DONEO TPGUN2,valid_semantic_route,projected
BGR:DTW:H:2,BGR,DTW,H,2,,DME/DME/IRU OR GPS REQUIRED,1100-0300,DTW NORTH FLOW,,GONZZ DONEO CUUGR2,valid_semantic_route,projected
BGR:DXR:TEC:2,BGR,DXR,TEC,2,10000,RNAV ONLY,,,,CLOWW WITNY HFD T303 MAD EEGOR ALIXX RYMES,valid_semantic_route,projected
BGR:EWR:H:5,BGR,EWR,H,5,,,,,,HANAA FLOSI4,valid_semantic_route,projected
BGR:EWR:TEC:1,BGR,EWR,TEC,1,10000,RNAV ONLY,,,,CLOWW WITNY HFD T315 SEALL V188 CMK V623 SAX,valid_semantic_route,projected
BGR:EWR:TEC:4,BGR,EWR,TEC,4,10000,RNAV ONLY,,,,CLOWW WITNY HFD V3 CMK V623 SAX,valid_semantic_route,projected
BGR:FLL:H:1,BGR,FLL,H,1,,"JETS ONLY, EXCLUDES EA50, E50P, SF50, C510, C525",,,,BEEKN Q97 PRMUS CUUDA3,valid_semantic_route,projected
BGR:FLL:H:2,BGR,FLL,H,2,,"VLJ/TURBPROP ONLY: INCL EA50,E50P,SF50,C510,C525",,,,BEEKN Q97 KENLL TARPN3,valid_semantic_route,projected
BGR:FLL:H:3,BGR,FLL,H,3,,"JETS ONLY, EXCLUDES EA50, E50P, SF50, C510, C525",,WATER,,BEEKN Q97 KALDA Q161 CHIEZ Y291 MAJIK CUUDA3,valid_semantic_route,projected
BGR:GON:TEC:1,BGR,GON,TEC,1,10000,,,,,BGR T295 ENE T314 GDM T320 YANTC,valid_semantic_route,projected
BGR:HFD:TEC:2,BGR,HFD,TEC,2,10000,RNAV ONLY,,,,CLOWW WITNY HFD,valid_semantic_route,projected
BGR:HPN:TEC:1,BGR,HPN,TEC,1,10000,RNAV ONLY,,,,CLOWW WITNY HFD T303 MAD EEGOR ALIXX RYMES,valid_semantic_route,projected
BGR:HYA:TEC:1,BGR,HYA,TEC,1,10000,,,,,ENE T287 HAVNS,valid_semantic_route,projected
BGR:ISP:TEC:1,BGR,ISP,TEC,1,10000,,,,,CLOWW WITNY HFD T303 BELTT,valid_semantic_route,projected
BGR:JFK:TEC:1,BGR,JFK,TEC,1,10000,,,,,CLOWW WITNY HFD T303 DPK,valid_semantic_route,projected
BGR:LGA:H:1,BGR,LGA,H,1,,"RNAV 1-DME/DME/IRU OR GPS, 25O KTS OR GREATER",,,,ALB VADDR1,valid_semantic_route,projected
BGR:MDW:H:1,BGR,MDW,H,1,,RNAV 1-DME/DME/IRU OR GPS,,,,GONZZ Q29 DORET DJB ASHEN PANGG7,valid_semantic_route,projected
BGR:MHT:TEC:1,BGR,MHT,TEC,1,10000,,,,,BGR T295 ENE,valid_semantic_route,projected
BGR:MIA:H:1,BGR,MIA,H,1,,,,,,BEEKN Q97 DEBRL CSTAL3,valid_semantic_route,projected
BGR:MIA:H:2,BGR,MIA,H,2,,"JETS ONLY, EXCLUDES EA50, E50P, SF50, C510, C525",,WATER,,BEEKN Q97 KALDA Q101 SKARP Y313 HOAGG BNFSH3,valid_semantic_route,projected
BGR:MVY:TEC:1,BGR,MVY,TEC,1,10000,,,,,ENE T287 HAVNS,valid_semantic_route,projected
BGR:ORD:H:1,BGR,ORD,H,1,,,1100-0400,,,GONZZ Q822 FNT WYNDE3,valid_semantic_route,projected
BGR:ORH:TEC:1,BGR,ORH,TEC,1,10000,,,,,CLOWW SPENO,valid_semantic_route,projected
BGR:OWD:TEC:1,BGR,OWD,TEC,1,10000,,,,,ENE LWRNC,valid_semantic_route,projected
BGR:PBI:H:1,BGR,PBI,H,1,,,,,,BEEKN Q97 KENLL CPTAN3,valid_semantic_route,projected
BGR:PBI:H:2,BGR,PBI,H,2,,JETS ONLY,,WATER,,BEEKN Q97 KALDA Q131 WAALT Y289 DULEE CLMNT2,valid_semantic_route,projected
BGR:PGD:H:1,BGR,PGD,H,1,,"JETS , TURBOPROPS ONLY  RNAV 1-DME/DME/IRU OR GPS",,,,KAYCC KYLOH NELIE Q75 SLOJO Q103 PUPYY KYYUU LUBBR4,valid_semantic_route,projected
BGR:PHL:H:1,BGR,PHL,H,1,,,1100-0400,,,BEEKN Q439 BRIGS JIIMS4,valid_semantic_route,projected
BGR:PIE:H:1,BGR,PIE,H,1,,,1100-0300,,,KAYCC KYLOH NELIE Q75 TEUFL BAAMF DADES2,valid_semantic_route,projected
BGR:PVC:TEC:1,BGR,PVC,TEC,1,10000,,,,,ENE T287 HAVNS,valid_semantic_route,projected
BGR:PVD:TEC:1,BGR,PVD,TEC,1,10000,,,,,ENE T287 BURDY,valid_semantic_route,projected
BGR:RSW:H:1,BGR,RSW,H,1,,"JETS , TURBOPROPS ONLY  RNAV 1-DME/DME/IRU OR GPS",,,,KAYCC KYLOH NELIE Q75 SLOJO Q103 CYNTA SHFTY6,valid_semantic_route,projected
BGR:RSW:H:2,BGR,RSW,H,2,,"JETS , TURBOPROPS ONLY  RNAV 1-DME/DME/IRU OR GPS",,WATER,,BEEKN Q97 KALDA Q131 WAALT Y289 BAHAA HIBAC SHFTY6,valid_semantic_route,projected
BGR:SDF:H:1,BGR,SDF,H,1,,"JETS ONLY,  RNAV 1 - DME/DME/IRU OR GPS.",,,,KAYCC KYLOH BAF Q406 BWZ J6 HVQ Q68 YOCKY LEDDL1,valid_semantic_route,projected
BGR:SFB:H:1,BGR,SFB,H,1,,JETS ONLY,,WATER,,BEEKN Q97 KALDA Q131 WAALT Y289 BAHAA HIBAC ALYNA4,valid_semantic_route,projected
BGR:SFB:H:2,BGR,SFB,H,2,,,,,,KAYCC KYLOH NELIE Q75 GSO Q83 ROYCO Q85 LPERD TTHOR3,valid_semantic_route,projected
BGR:SWF:TEC:1,BGR,SWF,TEC,1,10000,,,,,BGR T295 ENE T314 BAF VEERS T212 TRESA,valid_semantic_route,projected
BHB:HPN:H:1,BHB,HPN,H,1,,"RNAV1-DME/DME/IRU OR GPS, 250 KTS OR GREATER",,,,RIVVR VALRE1,valid_semantic_route,projected
BHM:BWI:H:2,BHM,BWI,H,2,,JETS ONLY: RNAV 1 - DME/DME/IRU OR GPS REQUIRED,,,,CHEHA KBLER KELLN Q58 PEETT THHMP RAVNN9,valid_semantic_route,projected
BHM:DCA:H:2,BHM,DCA,H,2,,JETS: RNAV 1 - DME/DME/IRU OR GPS,,,,CHEHA KBLER Q56 KIWII WAVES CAPSS4,valid_semantic_route,projected
BHM:DFW:H:1,BHM,DFW,H,1,,JETS ONLY - RNAV1 DME/DME/IRU OR GPS,,DFW SOUTH FLOW,,JOEYE IGB SQS YUYUN BEREE3,valid_semantic_route,projected
BHM:DFW:H:2,BHM,DFW,H,2,,JETS ONLY - RNAV1 DME/DME/IRU OR GPS,,DFW NORTH FLOW,,JOEYE IGB SQS YUYUN WHINY4,valid_semantic_route,projected
BHM:DTW:H:1,BHM,DTW,H,1,,DME/DME/IRU OR GPS REQUIRED,,DTW SOUTH FLOW,,RHETT BNA IMPEL WWODD HANBL3,valid_semantic_route,projected
BHM:DTW:H:2,BHM,DTW,H,2,,DME/DME/IRU OR GPS REQUIRED,,DTW NORTH FLOW,,RHETT BNA IMPEL WWODD LECTR3,valid_semantic_route,projected
BHM:HOU:H:1,BHM,HOU,H,1,,,,,,DAYVS MOVIL KWANE AEX WAPPL7,valid_semantic_route,projected
BHM:HOU:H:2,BHM,HOU,H,2,,NON-TURBOJETS - DME/DME/IRU OR GPS,,,,DAYVS MOVIL KWANE AEX CESAN CESAN4,valid_semantic_route,projected
BHM:IAD:H:2,BHM,IAD,H,2,,,,,,CHEHA THRSR TWOUP Q22 BURGG Q60 JAXSN DORRN CAVLR6,valid_semantic_route,projected
BHM:IAH:H:1,BHM,IAH,H,1,,,,IAH EAST FLOW,,DAYVS KWANE AEX SKNRD5,valid_semantic_route,projected
BHM:IAH:H:3,BHM,IAH,H,3,,,,IAH WEST FLOW,,DAYVS KWANE AEX DOOBI3,valid_semantic_route,projected
BHM:MCO:H:1,BHM,MCO,H,1,,"JETS ONLY, RNAV 1 - DME/DME/IRU OR GPS",,,,GUMMP MGM DEEDA GRNCH5,valid_semantic_route,projected
BHM:MDW:H:1,BHM,MDW,H,1,,"/E,/G,/R,/J,/L, /Q ONLY",,,,RHETT IIU DROSE FISSK7,valid_semantic_route,projected
BHM:MIA:H:1,BHM,MIA,H,1,,"JETS ONLY, RNAV 1 - DME/DME/IRU OR GPS",,,,ACORI FROGZ5,valid_semantic_route,projected
BHM:ORD:H:2,BHM,ORD,H,2,,,,,,KELCC FTZ TRTLL6,valid_semantic_route,projected
BLV:ORD:H:1,BLV,ORD,H,1,,TURBOJET,,,,LEBOY CASHN TRTLL6,valid_semantic_route,projected
BLV:ORD:H:2,BLV,ORD,H,2,,TURBOJET,,,,LEBOY CASHN SHAIN2,valid_semantic_route,projected
BMI:DTW:H:1,BMI,DTW,H,1,,,,LANDING SOUTH,,BMI SWAYD HANBL3,valid_semantic_route,projected
BMI:DTW:H:2,BMI,DTW,H,2,,,,LANDING NORTH,,BMI SWAYD LECTR3,valid_semantic_route,projected
BNA:AUS:H:1,BNA,AUS,H,1,,"JET ONLY,  RNAV 1 - DME/DME/IRU OR GPS.",,,,DANLS4 TPEEE MEMFS TXK BROBB WINDU SEWZY6,valid_semantic_route,projected
BNA:BCT:H:1,BNA,BCT,H,1,,"JET ONLY,  RNAV 1 - DME/DME/IRU OR GPS.",,,,FLAME4 GENDE ACORI VUUDU1,valid_semantic_route,projected
BNA:BDL:H:1,BNA,BDL,H,1,,"JET ONLY,  RNAV 1 - DME/DME/IRU OR GPS.",,,,TAZMO4 BURME VXV BURGG Q22 RBV Q419 DPK DPK3,valid_semantic_route,projected
BNA:BWI:H:2,BNA,BWI,H,2,,PT 121&129 JETS ONLY:RNAV 1-DME/DME/IRU OR GPS RQD,,,,CHADM4 MUNNY TONIO Q34 SITTR CJAAE RAVNN9,valid_semantic_route,projected
BNA:CLE:H:1,BNA,CLE,H,1,,"JET ONLY,  RNAV 1 - DME/DME/IRU OR GPS.",,,,KRSTA4 OLSIE IIU DRUGA ROKNN4,valid_semantic_route,projected
BNA:CMH:H:1,BNA,CMH,H,1,,"JET ONLY,  RNAV 1 - DME/DME/IRU OR GPS.",,,,KRSTA4 OLSIE GETTA JAKTZ2,valid_semantic_route,projected
BNA:CYYZ:H:1,BNA,CYYZ,H,1,,"JET ONLY,  RNAV 1 - DME/DME/IRU OR GPS.",,,,KRSTA4 OLSIE IIU Q139 RINTE QWERI NUBER-STAR,valid_semantic_route,projected
BNA:DCA:H:2,BNA,DCA,H,2,,"JET ONLY,  RNAV 1 - DME/DME/IRU OR GPS.",,,,CHADM4 MUNNY TONIO Q34 SITTR TRUPS5,valid_semantic_route,projected
BNA:DEN:H:1,BNA,DEN,H,1,,"JET ONLY,  RNAV 1 - DME/DME/IRU OR GPS.",,,,PARDN4 NAKIY FAM J112 BUM J110 GCK KIISS CLASH5,valid_semantic_route,projected
BNA:DTW:H:1,BNA,DTW,H,1,,"JET ONLY,  RNAV 1 - DME/DME/IRU OR GPS.",,DTW SOUTH FLOW,,GDOGG4 FAPER IMPEL WWODD HANBL3,valid_semantic_route,projected
BNA:DTW:H:2,BNA,DTW,H,2,,"JET ONLY,  RNAV 1 - DME/DME/IRU OR GPS.",,DTW NORTH FLOW,,GDOGG4 FAPER IMPEL WWODD LECTR3,valid_semantic_route,projected
BNA:EWR:H:2,BNA,EWR,H,2,,"JET ONLY,  RNAV 1 - DME/DME/IRU OR GPS.",,,,TAZMO4 BURME BURGG Q22 UMBRE QUART PHLBO4,valid_semantic_route,projected
BNA:EWR:H:4,BNA,EWR,H,4,,"JET ONLY,  RNAV 1 - DME/DME/IRU OR GPS.",,,,KRSTA4 OLSIE IIU RINTE KLYNE Q29 DORET J584 SLT FQM3,valid_semantic_route,projected
BNA:FLL:H:1,BNA,FLL,H,1,,"JET ONLY,  RNAV 1 - DME/DME/IRU OR GPS.",,,,FLAME4 GENDE ACORI TEEKY4,valid_semantic_route,projected
BNA:FMY:H:1,BNA,FMY,H,1,,"JET ONLY,  RNAV 1 - DME/DME/IRU OR GPS.",,,,FLAME4 GENDE BULZI Q81 NICKI PLYER TYNEE4,valid_semantic_route,projected
BNA:HOU:H:1,BNA,HOU,H,1,,"JET ONLY,  RNAV 1 - DME/DME/IRU OR GPS.",,,,DANLS4 TPEEE UJM Q31 DHART SWEUP WAPPL7,valid_semantic_route,projected
BNA:HOU:H:2,BNA,HOU,H,2,,"JET ONLY,  RNAV 1 - DME/DME/IRU OR GPS.",,,,DANLS4 TPEEE UJM Q31 DHART SWEUP CESAN CESAN4,valid_semantic_route,projected
BNA:IAD:H:2,BNA,IAD,H,2,,"JET ONLY,  RNAV 1 - DME/DME/IRU OR GPS.",,,,CHADM4 MUNNY JARLO GIBBZ5,valid_semantic_route,projected
BNA:IAH:H:1,BNA,IAH,H,1,,"JET ONLY,  RNAV 1 - DME/DME/IRU OR GPS.",,,,DANLS4 TPEEE UJM Q31 DHART SWEUP GESNR2,valid_semantic_route,projected
BNA:IAH:H:2,BNA,IAH,H,2,,"JET ONLY,  RNAV 1 - DME/DME/IRU OR GPS.",,,,DANLS4 TPEEE UJM Q31 DHART SWEUP ZEEKK3,valid_semantic_route,projected
BNA:JFK:H:1,BNA,JFK,H,1,,"JET ONLY,  RNAV 1 - DME/DME/IRU OR GPS.",,,,TAZMO4 BURME VXV IDDAA Q64 SAWED Q108 SIE CAMRN5,valid_semantic_route,projected
BNA:LGA:H:1,BNA,LGA,H,1,,JETS:  RNAV 1 - DME/DME/IRU OR GPS.,,,,KRSTA4 OLSIE IIU Q139 CREEP Q29 WWSHR TEESY Q186 WEVEL ETG MIP4,valid_semantic_route,projected
BNA:MCO:H:2,BNA,MCO,H,2,,"JET ONLY,  RNAV 1 - DME/DME/IRU OR GPS.",,,,TIPPN4 DENST THRSR ZJAYX GRNCH5,valid_semantic_route,projected
BNA:MDW:H:1,BNA,MDW,H,1,,"JET ONLY,  RNAV 1 - DME/DME/IRU OR GPS.",,,,KRSTA4 OLSIE IIU DROSE FISSK7,valid_semantic_route,projected
BNA:MDW:H:2,BNA,MDW,H,2,,JETS ONLY - RNAV1 DME/DME/IRU OR GPS,,,,PARDN4 NAKIY PLESS DAAVE PHEEB ENDEE8,valid_semantic_route,projected
BNA:MEM:SHD:1,BNA,MEM,SHD,1,,NON-RNAV EQUIPPED,,NORTHEAST,,BNA WLDER1,valid_semantic_route,projected
BNA:MEM:SHD:2,BNA,MEM,SHD,2,,RNAV ONLY,,NORTHEAST,,BNA BLUZZ5,valid_semantic_route,projected
