fromKey,toKey,sourceCycle,sourceTable,sourceRowId,resolveStatus,confidence
AIRWAY_PATH:AR12:C,AWY_OCC:AR12:C:70,2026-05-14,AWY_SEG_ALT,210,resolved,high
AIRWAY_PATH:AR12:C,AWY_OCC:AR12:C:80,2026-05-14,AWY_SEG_ALT,211,resolved,high
AIRWAY_PATH:AR12:C,AWY_OCC:AR12:C:90,2026-05-14,AWY_SEG_ALT,212,resolved,high
AIRWAY_PATH:AR15:C,AWY_OCC:AR15:C:10,2026-05-14,AWY_SEG_ALT,213,resolved,high
AIRWAY_PATH:AR15:C,AWY_OCC:AR15:C:20,2026-05-14,AWY_SEG_ALT,214,resolved,high
AIRWAY_PATH:AR15:C,AWY_OCC:AR15:C:30,2026-05-14,AWY_SEG_ALT,215,resolved,high
AIRWAY_PATH:AR15:C,AWY_OCC:AR15:C:40,2026-05-14,AWY_SEG_ALT,216,resolved,high
AIRWAY_PATH:AR15:C,AWY_OCC:AR15:C:50,2026-05-14,AWY_SEG_ALT,217,resolved,high
AIRWAY_PATH:AR15:C,AWY_OCC:AR15:C:60,2026-05-14,AWY_SEG_ALT,218,resolved,high
AIRWAY_PATH:AR16:C,AWY_OCC:AR16:C:10,2026-05-14,AWY_SEG_ALT,219,resolved,high
AIRWAY_PATH:AR16:C,AWY_OCC:AR16:C:20,2026-05-14,AWY_SEG_ALT,220,resolved,high
AIRWAY_PATH:AR16:C,AWY_OCC:AR16:C:30,2026-05-14,AWY_SEG_ALT,221,resolved,high
AIRWAY_PATH:AR16:C,AWY_OCC:AR16:C:40,2026-05-14,AWY_SEG_ALT,222,resolved,high
AIRWAY_PATH:AR16:C,AWY_OCC:AR16:C:50,2026-05-14,AWY_SEG_ALT,223,resolved,high
AIRWAY_PATH:AR17:C,AWY_OCC:AR17:C:10,2026-05-14,AWY_SEG_ALT,224,resolved,high
AIRWAY_PATH:AR17:C,AWY_OCC:AR17:C:20,2026-05-14,AWY_SEG_ALT,225,resolved,high
AIRWAY_PATH:AR17:C,AWY_OCC:AR17:C:30,2026-05-14,AWY_SEG_ALT,226,resolved,high
AIRWAY_PATH:AR17:C,AWY_OCC:AR17:C:40,2026-05-14,AWY_SEG_ALT,227,resolved,high
AIRWAY_PATH:AR17:C,AWY_OCC:AR17:C:50,2026-05-14,AWY_SEG_ALT,228,resolved,high
AIRWAY_PATH:AR17:C,AWY_OCC:AR17:C:60,2026-05-14,AWY_SEG_ALT,229,resolved,high
AIRWAY_PATH:AR17:C,AWY_OCC:AR17:C:70,2026-05-14,AWY_SEG_ALT,230,resolved,high
AIRWAY_PATH:AR17:C,AWY_OCC:AR17:C:80,2026-05-14,AWY_SEG_ALT,231,resolved,high
AIRWAY_PATH:AR18:C,AWY_OCC:AR18:C:10,2026-05-14,AWY_SEG_ALT,232,resolved,high
AIRWAY_PATH:AR18:C,AWY_OCC:AR18:C:20,2026-05-14,AWY_SEG_ALT,233,resolved,high
AIRWAY_PATH:AR18:C,AWY_OCC:AR18:C:30,2026-05-14,AWY_SEG_ALT,234,resolved,high
AIRWAY_PATH:AR18:C,AWY_OCC:AR18:C:40,2026-05-14,AWY_SEG_ALT,235,resolved,high
AIRWAY_PATH:AR18:C,AWY_OCC:AR18:C:50,2026-05-14,AWY_SEG_ALT,236,resolved,high
