nodeKey,FIX_ID,ICAO_REGION_CODE,STATE_CODE,COUNTRY_CODE,LAT_DECIMAL,LONG_DECIMAL,FIX_USE_CODE,ARTCC_ID_HIGH,ARTCC_ID_LOW,COMPULSORY,CHARTS
FIX:HNNAH,HNNAH,K6,NJ,US,40.47020277,-74.04350555,WP,ZNY,ZNY,,"CONTROLLER HIGH,CONTROLLER LOW,ENROUTE HIGH"
FIX:HOAGG,HOAGG,K,OA,US,29.78436388,-78.84273611,WP,ZMA,ZMA,,"CONTROLLER HIGH,CONTROLLER LOW,ENROUTE HIGH,ENROUTE LOW,STAR,WESTERN ATLANTIC ROUTE"
FIX:HOCKE,HOCKE,K5,MI,US,43.26205,-82.71063055,WP,ZOB,ZOB,,"CONTROLLER HIGH,CONTROLLER LOW,ENROUTE HIGH,ENROUTE LOW,SECTIONAL"
FIX:HODJS,HODJS,K7,TN,US,36.278525,-88.22737777,WP,ZME,ZME,,"CONTROLLER LOW,ENROUTE LOW,SID"
FIX:HOFFF,HOFFF,K4,OK,US,34.90239722,-98.92281666,WP,ZFW,ZFW,,"CONTROLLER HIGH,ENROUTE HIGH,ENROUTE LOW,STAR"
FIX:HOGGZ,HOGGZ,K2,AZ,US,32.77486111,-114.0692,RP,ZLA,ZLA,,"CONTROLLER HIGH,ENROUTE HIGH,SID,STAR"
FIX:HOMEE,HOMEE,K6,PA,US,40.51018888,-79.403525,WP,,ZOB,,"CONTROLLER LOW,ENROUTE LOW,IAP"
FIX:HONID,HONID,K7,GA,US,31.64730833,-84.39516666,WP,ZJX,ZJX,,"CONTROLLER HIGH,CONTROLLER LOW,ENROUTE HIGH,ENROUTE LOW,STAR"
FIX:HOSKR,HOSKR,K6,PA,US,40.08442777,-75.548925,WP,ZNY,ZNY,,"CONTROLLER LOW,ENROUTE LOW,SECTIONAL,SID"
FIX:HOSSA,HOSSA,K5,MI,US,42.00703333,-85.07006388,WP,ZAU,ZAU,,"CONTROLLER LOW,ENROUTE LOW,STAR"
FIX:HOUKY,HOUKY,K6,VA,US,37.33221666,-77.132675,WP,ZDC,ZDC,,"CONTROLLER HIGH,CONTROLLER LOW,ENROUTE HIGH,ENROUTE LOW,SECTIONAL,SID,STAR"
FIX:HOWIE,HOWIE,K6,NJ,US,39.58272777,-74.65276944,RP,ZDC,ZDC,,"CONTROLLER LOW,ENROUTE LOW"
FIX:HOXIE,HOXIE,K6,PA,US,41.86501111,-77.85260555,RP,ZOB,ZOB,,"CONTROLLER HIGH,CONTROLLER LOW,ENROUTE HIGH,STAR"
FIX:HOZIR,HOZIR,K6,NY,US,43.10099722,-79.03479722,WP,ZOB,ZOB,,"CONTROLLER,ENROUTE HIGH"
FIX:HRISN,HRISN,K7,MS,US,33.48548611,-88.51378611,WP,ZME,ZME,,"CONTROLLER HIGH,CONTROLLER LOW,ENROUTE HIGH,ENROUTE LOW,SECTIONAL"
FIX:HRRBR,HRRBR,K2,AZ,US,33.64993333,-113.86520277,RP,ZAB,ZAB,,"CONTROLLER HIGH,ENROUTE HIGH,SID"
FIX:HRTWL,HRTWL,K7,SC,US,34.25148055,-82.15431944,WP,ZTL,ZTL,,"CONTROLLER HIGH,CONTROLLER LOW,ENROUTE HIGH,ENROUTE LOW,SECTIONAL,SID,STAR"
FIX:HTHWY,HTHWY,K3,NE,US,40.20054444,-96.20625277,WP,ZMP,ZMP,,"CONTROLLER LOW,ENROUTE LOW,IAP,STAR"
FIX:HUBRD,HUBRD,K2,CA,US,33.26,-117.57655833,RP,ZLA,ZLA,,"CONTROLLER,ENROUTE LOW,STAR"
FIX:HULKY,HULKY,K7,FL,US,25.62058888,-80.95690277,WP,ZMA,ZMA,,"CONTROLLER LOW,ENROUTE LOW,STAR"
FIX:HULZE,HULZE,K4,TX,US,33.65766388,-100.22169722,WP,ZFW,ZFW,,"CONTROLLER HIGH,ENROUTE HIGH,SID"
FIX:HUMAN,HUMAN,K2,CA,US,33.63086111,-117.16541944,WP,ZLA,ZLA,,IAP
FIX:HUMBO,HUMBO,K3,MO,US,36.627625,-89.60216944,RP,ZME,ZME,,"CONTROLLER,ENROUTE HIGH,STAR"
FIX:HUMEL,HUMEL,K6,PA,US,40.19236111,-75.92814722,RP,ZNY,ZNY,,IAP
FIX:HUMMS,HUMMS,K7,TN,US,36.35594444,-88.98433888,WP,ZME,ZME,,"CONTROLLER,SID"
FIX:HUPTU,HUPTU,K2,CA,US,39.5,-122.74416666,WP,ZOA,ZOA,,ENROUTE HIGH
FIX:HURCN,HURCN,K7,FL,US,26.50817222,-80.84728333,RP,ZMA,ZMA,,"CONTROLLER LOW,ENROUTE LOW,SID"
FIX:HURTS,HURTS,K6,VA,US,37.46163055,-76.95493055,WP,ZDC,ZDC,,"CONTROLLER HIGH,CONTROLLER LOW,ENROUTE HIGH,STAR"
FIX:HUSKA,HUSKA,K3,KS,US,37.20421666,-97.09333055,RP,ZKC,ZKC,,"ENROUTE HIGH,ENROUTE LOW"
FIX:HUTCC,HUTCC,K7,AL,US,34.63210277,-87.42878333,WP,ZME,ZME,,"CONTROLLER,ENROUTE HIGH,STAR"
FIX:HUULK,HUULK,K2,CA,US,34.59091666,-118.60316388,WP,ZLA,ZLA,,"CONTROLLER HIGH,ENROUTE HIGH"
FIX:HWANG,HWANG,K6,PA,US,40.40905555,-76.3303,RP,ZNY,ZNY,,"CONTROLLER LOW,ENROUTE LOW,IAP,MILITARY IAP,MILITARY SID,SECTIONAL"
FIX:HYLND,HYLND,K6,NH,US,42.78086666,-71.2753,RP,ZBW,ZBW,,"CONTROLLER HIGH,CONTROLLER LOW,ENROUTE HIGH,ENROUTE LOW,SID"
FIX:HYPER,HYPER,K6,MD,US,39.68393333,-77.22509444,RP,ZNY,ZNY,,"CONTROLLER HIGH,CONTROLLER LOW,ENROUTE HIGH,ENROUTE LOW,IAP,STAR"
FIX:HYTRA,HYTRA,K6,MD,US,38.29219722,-76.41383333,WP,ZDC,ZDC,,"CONTROLLER HIGH,CONTROLLER LOW,ENROUTE HIGH,ENROUTE LOW,SID,STAR"
FIX:IANNA,IANNA,K3,IA,US,42.507075,-93.08188611,WP,ZAU,ZAU,,"CONTROLLER,ENROUTE HIGH,ENROUTE LOW,SID"
FIX:IBAKE,IBAKE,K4,OK,US,35.02322777,-97.50329722,WP,ZFW,ZFW,,"CONTROLLER HIGH,ENROUTE HIGH,STAR"
FIX:IBSKI,IBSKI,K2,UT,US,37.9972,-109.99720833,WP,ZDV,ZDV,,"CONTROLLER HIGH,CONTROLLER LOW,ENROUTE HIGH,ENROUTE LOW,STAR"
FIX:IBUFY,IBUFY,K7,MS,US,34.09109722,-90.1444,WP,ZME,ZME,,SID
FIX:IDDAA,IDDAA,K7,NC,US,35.18475,-79.99185833,WP,ZTL,ZTL,,"CONTROLLER HIGH,CONTROLLER LOW,ENROUTE HIGH"
FIX:IDIOM,IDIOM,K5,WI,US,44.505,-88.29916666,WP,ZMP,ZMP,,"CONTROLLER,ENROUTE HIGH,STAR"
FIX:IDOLS,IDOLS,K,OA,US,33.58056944,-77.58626388,WP,ZJX,ZJX,,"CONTROLLER HIGH,CONTROLLER LOW,ENROUTE HIGH,ENROUTE LOW,WESTERN ATLANTIC ROUTE"
FIX:IHAVE,IHAVE,K7,TN,US,35.55596944,-86.27543611,WP,ZME,ZME,,"CONTROLLER,ENROUTE HIGH,ENROUTE LOW,STAR"
FIX:IISLY,IISLY,K7,GA,US,30.71047222,-83.29936666,WP,ZJX,ZJX,,"CONTROLLER HIGH,CONTROLLER LOW,ENROUTE HIGH,ENROUTE LOW,STAR"
FIX:IKALE,IKALE,K5,OH,US,40.44358888,-83.47965277,WP,ZID,ZID,,STAR
FIX:ILEXY,ILEXY,K4,TX,US,30.35277777,-97.07929444,RP,ZHU,ZHU,,"CONTROLLER HIGH,CONTROLLER LOW,ENROUTE HIGH,ENROUTE LOW,SID,STAR"
FIX:ILLSA,ILLSA,K6,VA,US,37.64884722,-80.22178888,WP,ZDC,ZDC,,"CONTROLLER HIGH,ENROUTE HIGH"
FIX:IMPEL,IMPEL,K5,IN,US,38.35955,-87.08303055,RP,ZID,ZID,,ENROUTE HIGH
FIX:INDIA,INDIA,K7,FL,US,28.43449722,-80.76534722,RP,ZMA,ZMA,,"CONTROLLER LOW,ENROUTE LOW,IAP,SECTIONAL"
FIX:INDIE,INDIE,K4,TX,US,31.48591944,-94.49281944,WP,ZHU,ZHU,,"CONTROLLER HIGH,SID"
FIX:INISH,INISH,K2,CA,US,33.75391111,-118.54132222,RP,ZLA,ZLA,,"AREA,CONTROLLER LOW,ENROUTE LOW,IAP"
FIX:INNDY,INNDY,K6,MA,US,41.77199722,-71.09886944,RP,,ZBW,,"CONTROLLER LOW,ENROUTE LOW,IAP,SECTIONAL"
FIX:INSLO,INSLO,K2,NV,US,38.67913888,-117.29811111,WP,ZLC,ZLC,,"CONTROLLER HIGH,ENROUTE HIGH,SID"
FIX:INYOE,INYOE,K2,CA,US,37.89562222,-118.76499166,RP,ZOA,ZOA,,"CONTROLLER HIGH,ENROUTE HIGH,IAP,STAR"
FIX:IPTAY,IPTAY,K7,GA,US,34.34904722,-82.83974166,WP,ZTL,ZTL,,"CONTROLLER HIGH,ENROUTE HIGH,SID"
FIX:IRONS,IRONS,K6,MD,US,38.5311,-77.10609444,RP,ZDC,ZDC,,"CONTROLLER LOW,ENROUTE LOW,IAP,MILITARY IAP,MILITARY SID,STAR"
FIX:ITSME,ITSME,K2,CA,US,34.07502222,-118.00480833,RP,ZLA,ZLA,,"CONTROLLER LOW,ENROUTE LOW"
FIX:IZAAC,IZAAC,K7,MS,US,33.46385277,-90.27715277,WP,ZME,ZME,,"CONTROLLER HIGH,CONTROLLER LOW,ENROUTE HIGH,ENROUTE LOW,SECTIONAL"
FIX:IZZEE,IZZEE,K6,PA,US,40.94151111,-77.52908611,WP,ZNY,ZNY,,"CONTROLLER HIGH,CONTROLLER LOW,ENROUTE HIGH,ENROUTE LOW,STAR"
FIX:JAAVE,JAAVE,K5,IL,US,39.840525,-88.25472222,WP,ZKC,ZKC,,"CONTROLLER,ENROUTE HIGH,STAR"
FIX:JACCI,JACCI,K6,NY,US,42.46980277,-78.72968055,WP,ZOB,ZOB,,STAR
FIX:JAFFY,JAFFY,K6,NY,US,40.89002222,-73.12449722,RP,ZBW,ZBW,,"CONTROLLER LOW,ENROUTE LOW,SECTIONAL"
FIX:JAGWA,JAGWA,K2,CA,US,37.33027777,-120.63833333,WP,ZOA,ZOA,,"CONTROLLER HIGH,ENROUTE HIGH"
FIX:JAKKS,JAKKS,K5,IN,US,40.16423611,-86.87512222,RP,ZAU,ZAU,,"CONTROLLER LOW,ENROUTE LOW,IAP,STAR"
FIX:JAKTZ,JAKTZ,K5,OH,US,39.59102222,-83.41958611,WP,ZID,ZID,,"CONTROLLER LOW,ENROUTE LOW,STAR"
FIX:JAMIE,JAMIE,K6,VA,US,37.60571666,-75.96355833,WP,,ZDC,,"CONTROLLER HIGH,CONTROLLER LOW,ENROUTE HIGH,ENROUTE LOW,SECTIONAL,SID,STAR"
FIX:JAMIZ,JAMIZ,K7,FL,US,30.22969722,-83.32438333,WP,ZJX,ZJX,,"CONTROLLER HIGH,CONTROLLER LOW,ENROUTE HIGH,ENROUTE LOW,SID,STAR"
FIX:JAMMR,JAMMR,K7,AL,US,33.23213611,-86.94231944,RP,ZTL,ZTL,,"CONTROLLER HIGH,ENROUTE HIGH"
FIX:JAMOX,JAMOX,K5,OH,US,39.71075,-81.86225555,RP,,ZID,,"CONTROLLER HIGH,CONTROLLER LOW,ENROUTE HIGH,STAR"
FIX:JANIE,JANIE,K7,GA,US,31.859425,-81.29571944,RP,ZJX,ZJX,,"CONTROLLER LOW,ENROUTE LOW"
FIX:JANYS,JANYS,K5,OH,US,39.77776111,-82.00863333,WP,ZOB,ZOB,,STAR
FIX:JARLO,JARLO,K6,WV,US,38.34968055,-81.76991111,WP,ZID,ZID,,"CONTROLLER LOW,ENROUTE LOW,SECTIONAL,STAR"
FIX:JARPA,JARPA,K2,AZ,US,35.70623888,-109.78888611,WP,ZAB,ZAB,,SID
FIX:JARRD,JARRD,K2,CA,US,33.46905,-117.94013055,RP,ZLA,ZLA,,"CONTROLLER LOW,ENROUTE LOW"
FIX:JASEE,JASEE,K5,OH,US,41.85770833,-80.59985277,WP,ZOB,ZOB,,SID
FIX:JAWBN,JAWBN,K1,WA,US,48.03173888,-122.84323888,RP,ZSE,ZSE,,"CONTROLLER LOW,ENROUTE LOW,IAP,STAR"
FIX:JAWJA,JAWJA,K7,FL,US,30.17376388,-83.81637222,WP,ZJX,ZJX,,"CONTROLLER HIGH,ENROUTE HIGH,SID"
FIX:JAWZZ,JAWZZ,K6,MA,US,41.40224444,-70.84256944,WP,ZBW,ZBW,,"CONTROLLER HIGH,CONTROLLER LOW,ENROUTE HIGH"
FIX:JAXSN,JAXSN,K6,VA,US,36.71061666,-78.78980833,RP,ZDC,ZDC,,"CONTROLLER HIGH,CONTROLLER LOW,ENROUTE HIGH,ENROUTE LOW,SID"
FIX:JAYBO,JAYBO,K6,MD,US,38.85476944,-76.02343055,WP,ZDC,ZDC,,"CONTROLLER HIGH,CONTROLLER LOW,ENROUTE HIGH,ENROUTE LOW,STAR"
FIX:JAYDB,JAYDB,K7,NC,US,34.32169444,-78.36316944,RP,ZDC,ZDC,,"CONTROLLER LOW,ENROUTE LOW,IAP"
FIX:JAYEX,JAYEX,K5,WI,US,42.98333333,-90.23333333,WP,ZAU,ZAU,,"CONTROLLER HIGH,CONTROLLER LOW,ENROUTE HIGH,ENROUTE LOW,SID"
FIX:JAYJO,JAYJO,K4,TX,US,30.33715,-96.81501388,RP,ZHU,ZHU,,"CONTROLLER HIGH,CONTROLLER LOW,ENROUTE HIGH,ENROUTE LOW,IAP,SID,STAR"
FIX:JAYMC,JAYMC,K7,FL,US,26.98083333,-81.36888888,WP,ZMA,ZMA,,"CONTROLLER HIGH,CONTROLLER LOW,ENROUTE HIGH,ENROUTE LOW,SID,STAR"
FIX:JAZZI,JAZZI,K,OA,US,31.89171944,-77.86377777,WP,ZJX,ZJX,,"CONTROLLER HIGH,CONTROLLER LOW,ENROUTE HIGH,ENROUTE LOW,WESTERN ATLANTIC ROUTE"
FIX:JEDER,JEDER,K5,KY,US,37.32515,-84.75393611,WP,ZID,ZID,,"CONTROLLER HIGH,CONTROLLER LOW,ENROUTE HIGH,ENROUTE LOW"
FIX:JEEMY,JEEMY,K7,FL,US,29.09803333,-81.42900277,WP,ZJX,ZJX,,"CONTROLLER LOW,ENROUTE LOW,SID"
FIX:JENDO,JENDO,K7,SC,US,33.83761944,-81.30409722,WP,ZJX,ZJX,,"CONTROLLER HIGH,ENROUTE HIGH,SID"
FIX:JENKS,JENKS,K,OA,US,30.63535833,-78.69544166,WP,ZJX,ZJX,,"CONTROLLER HIGH,CONTROLLER LOW,ENROUTE HIGH,ENROUTE LOW,WESTERN ATLANTIC ROUTE"
FIX:JEPEG,JEPEG,K4,LA,US,29.45664166,-92.45780555,RP,ZHU,ZHU,,STAR
FIX:JERES,JERES,K6,MD,US,39.64288888,-77.45505555,RP,ZDC,ZDC,,"AREA,CONTROLLER HIGH,CONTROLLER LOW,ENROUTE HIGH,ENROUTE LOW,MILITARY SID,SID"
FIX:JERRI,JERRI,K5,OH,US,41.38376944,-82.60338888,WP,ZOB,ZOB,,"CONTROLLER HIGH,ENROUTE HIGH"
FIX:JESEX,JESEX,K2,CA,US,33.8435,-117.24383888,RP,ZLA,ZLA,,"AREA,CONTROLLER LOW,ENROUTE LOW,IAP,SECTIONAL,VFR TERMINAL AREA"
FIX:JESTR,JESTR,K7,FL,US,27.69023611,-80.49865277,WP,ZMA,ZMA,,"CONTROLLER HIGH,CONTROLLER LOW,ENROUTE HIGH,ENROUTE LOW,STAR"
FIX:JEVED,JEVED,K7,GA,US,31.25072222,-81.06115,WP,ZJX,ZJX,,"CONTROLLER HIGH,ENROUTE HIGH"
FIX:JFREE,JFREE,K2,CA,US,36.65894444,-120.93738055,WP,ZOA,ZOA,,SID
FIX:JFRYS,JFRYS,K7,FL,US,28.43420833,-82.47636388,WP,ZJX,ZJX,,"CONTROLLER HIGH,CONTROLLER LOW,ENROUTE HIGH,ENROUTE LOW,SID"
FIX:JIGSY,JIGSY,K5,IL,US,38.842225,-89.119725,RP,ZKC,ZKC,,"CONTROLLER HIGH,CONTROLLER LOW,ENROUTE HIGH,ENROUTE LOW,SID"
FIX:JIIMS,JIIMS,K6,NJ,US,39.53767222,-74.96714444,WP,ZDC,ZDC,,"CONTROLLER LOW,ENROUTE LOW,IAP,SECTIONAL,STAR"
FIX:JILIS,JILIS,K7,GA,US,34.95666111,-85.13429444,WP,ZTL,ZTL,,"CONTROLLER HIGH,CONTROLLER LOW,ENROUTE HIGH,ENROUTE LOW,IAP,SECTIONAL"
FIX:JIMAR,JIMAR,K7,NC,US,36.29501944,-77.90605,WP,ZDC,ZDC,,"CONTROLLER HIGH,ENROUTE HIGH,SID"
FIX:JIMEE,JIMEE,K6,NJ,US,39.81698055,-74.15380555,RP,,ZNY,,"CONTROLLER LOW,ENROUTE LOW"
FIX:JIMUR,JIMUR,K5,KY,US,39.02156111,-84.683925,RP,ZID,ZID,,"CONTROLLER LOW,ENROUTE LOW,IAP,STAR"
FIX:JINMO,JINMO,K1,WA,US,46.37138888,-122.12527777,WP,ZSE,ZSE,,"CONTROLLER,ENROUTE HIGH,MILITARY SID"
FIX:JINOS,JINOS,K7,FL,US,28.47944444,-82.14777777,WP,ZJX,ZJX,,"CONTROLLER HIGH,ENROUTE HIGH,SID"
FIX:JIPOD,JIPOD,K7,FL,US,28.09488611,-80.32053333,WP,ZMA,ZMA,,"CONTROLLER HIGH,CONTROLLER LOW,ENROUTE HIGH,ENROUTE LOW,SID"
FIX:JJAMM,JJAMM,K1,WA,US,47.34531388,-122.65283055,WP,ZSE,ZSE,,"CONTROLLER HIGH,CONTROLLER LOW,ENROUTE HIGH,ENROUTE LOW"
FIX:JJIMY,JJIMY,K6,MA,US,42.41780277,-71.15640555,RP,ZBW,ZBW,,"CONTROLLER HIGH,CONTROLLER LOW,ENROUTE HIGH,ENROUTE LOW,SID"
FIX:JKNOX,JKNOX,K1,OR,US,45.51740277,-120.41131388,WP,ZSE,ZSE,,"CONTROLLER HIGH,ENROUTE HIGH,STAR"
FIX:JLENA,JLENA,K7,NC,US,35.56975277,-82.28651666,WP,ZTL,ZTL,,"CONTROLLER,ENROUTE HIGH,ENROUTE LOW,SID"
FIX:JOANE,JOANE,K6,PA,US,40.04402222,-76.45594444,RP,ZNY,ZNY,,"CONTROLLER LOW,ENROUTE LOW,SECTIONAL,STAR"
FIX:JOEYE,JOEYE,K7,AL,US,33.49275555,-87.34435833,WP,ZTL,ZTL,,"CONTROLLER,ENROUTE HIGH,ENROUTE LOW,SID"
FIX:JOHAR,JOHAR,K7,NC,US,34.32815277,-78.59365555,WP,ZJX,ZJX,,"CONTROLLER HIGH,CONTROLLER LOW,ENROUTE HIGH,SID"
FIX:JONEN,JONEN,K5,KY,US,37.98580833,-82.54616388,WP,ZID,ZID,,"CONTROLLER HIGH,ENROUTE HIGH"
FIX:JONEZ,JONEZ,K4,OK,US,34.51586666,-95.45938333,WP,ZFW,ZFW,,"CONTROLLER HIGH,ENROUTE HIGH,STAR"
FIX:JOOLI,JOOLI,K7,NC,US,35.91533611,-79.82117777,WP,ZTL,ZTL,,"CONTROLLER HIGH,ENROUTE HIGH"
FIX:JOPLN,JOPLN,K2,CO,US,37.41045277,-104.18436388,WP,ZDV,ZDV,,SID
FIX:JORDN,JORDN,K6,NY,US,41.0547,-71.91462777,RP,ZBW,ZBW,,"AREA,CONTROLLER LOW,ENROUTE LOW,IAP,STAR"
FIX:JORDY,JORDY,K3,IA,US,42.08653611,-93.52578333,RP,ZMP,ZMP,,"CONTROLLER HIGH,ENROUTE HIGH,SID"
FIX:JOSSY,JOSSY,K6,NY,US,42.89164722,-77.04355555,WP,ZOB,ZOB,,"CONTROLLER,ENROUTE HIGH"
FIX:JOTBA,JOTBA,K1,OR,US,45.16686111,-120.520075,WP,ZSE,ZSE,,"CONTROLLER HIGH,ENROUTE HIGH,STAR"
FIX:JRDAN,JRDAN,K,OA,US,33.04458333,-77.93156111,WP,ZJX,ZJX,,"CONTROLLER HIGH,CONTROLLER LOW,ENROUTE HIGH,ENROUTE LOW,WESTERN ATLANTIC ROUTE"
FIX:JROAM,JROAM,K4,TX,US,31.62013333,-95.2355,WP,ZFW,ZFW,,"CONTROLLER,ENROUTE LOW,STAR"
FIX:JROSS,JROSS,K7,SC,US,32.71111111,-80.62722222,WP,ZJX,ZJX,,"CONTROLLER HIGH,ENROUTE HIGH"
FIX:JSICA,JSICA,K2,NV,US,38.52051666,-117.28681666,WP,ZLC,ZLC,,"CONTROLLER HIGH,ENROUTE HIGH,SID"
FIX:JUDAH,JUDAH,K1,OR,US,42.89040555,-121.32448055,WP,ZSE,ZSE,,"CONTROLLER HIGH,ENROUTE HIGH,SID"
FIX:JUDDS,JUDDS,K6,CT,US,41.63467222,-73.10824444,RP,ZBW,ZBW,,"CONTROLLER LOW,ENROUTE LOW"
FIX:JUMDA,JUMDA,K2,CA,US,37.33179166,-122.28871944,WP,ZOA,ZOA,,IAP
FIX:JUMPR,JUMPR,K6,RI,US,41.17092777,-71.24708333,RP,,ZBW,,"CONTROLLER,ENROUTE LOW"
FIX:JUNEJ,JUNEJ,K2,CA,US,41.00166666,-120.91833333,WP,ZOA,ZOA,,"CONTROLLER HIGH,ENROUTE HIGH"
FIX:JURDI,JURDI,K7,SC,US,34.68414444,-79.87066111,WP,ZJX,ZJX,,"CONTROLLER HIGH,ENROUTE HIGH,STAR"
FIX:JYMSE,JYMSE,K7,SC,US,33.54696388,-80.35210555,WP,ZJX,ZJX,,SID
FIX:KAATT,KAATT,K7,NC,US,34.25984166,-78.99510555,WP,ZJX,ZJX,,"CONTROLLER HIGH,ENROUTE HIGH"
FIX:KALDA,KALDA,K6,VA,US,37.84196111,-75.62648333,WP,,ZDC,,"CONTROLLER HIGH,CONTROLLER LOW,ENROUTE HIGH,ENROUTE LOW,SID,STAR"
FIX:KAMMA,KAMMA,K5,WI,US,43.117375,-88.28523055,WP,ZAU,ZAU,,"CONTROLLER,ENROUTE HIGH,STAR"
FIX:KAMPR,KAMPR,K2,CO,US,40.67285833,-109.04775,WP,ZDV,ZDV,,STAR
FIX:KARNN,KARNN,K2,CA,US,37.15105277,-121.27922777,RP,ZOA,ZOA,,"CONTROLLER LOW,ENROUTE LOW,STAR"
FIX:KARTR,KARTR,K7,FL,US,25.49604444,-81.51284444,RP,ZMA,ZMA,,"CONTROLLER HIGH,CONTROLLER LOW,ENROUTE HIGH,ENROUTE LOW,SECTIONAL,STAR"
FIX:KATES,KATES,K3,NE,US,42.54103055,-96.77403333,WP,ZMP,ZMP,,"CONTROLLER HIGH,ENROUTE HIGH"
FIX:KAYCC,KAYCC,K6,ME,US,43.53947222,-70.86044722,WP,ZBW,ZBW,,"CONTROLLER HIGH,CONTROLLER LOW,ENROUTE HIGH,ENROUTE LOW,IAP,STAR"
FIX:KAYEX,KAYEX,K2,CA,US,36.48748611,-120.94785833,WP,ZOA,ZOA,,SID
FIX:KAYYS,KAYYS,K5,MI,US,42.88443333,-84.58066666,WP,ZOB,ZOB,,"CONTROLLER HIGH,ENROUTE HIGH,STAR"
FIX:KBLER,KBLER,K7,GA,US,33.72240277,-83.720475,WP,ZTL,ZTL,,"CONTROLLER HIGH,ENROUTE HIGH"
FIX:KCEEE,KCEEE,K,OG,US,29.24299444,-92.46707222,RP,ZHU,ZHU,,"CONTROLLER,ENROUTE HIGH,ENROUTE LOW,STAR"
FIX:KD39Q,KD39Q,K2,AZ,US,36.5,-110,NRS,ZDV,ZDV,,ENROUTE HIGH
FIX:KD63U,KD63U,K2,CO,US,40.5,-106,NRS,ZDV,ZDV,,ENROUTE HIGH
FIX:KEEHO,KEEHO,K5,OH,US,41.91759444,-81.83095555,RP,,ZOB,,"CONTROLLER HIGH,ENROUTE HIGH"
FIX:KEENR,KEENR,K2,CA,US,37.89736388,-121.736075,WP,ZOA,ZOA,,STAR
FIX:KELCC,KELCC,K7,AL,US,33.95259166,-87.13056666,WP,ZTL,ZTL,,"CONTROLLER,ENROUTE HIGH,ENROUTE LOW,SID"
FIX:KELCE,KELCE,K6,VA,US,37.18510555,-77.91631388,WP,ZDC,ZDC,,"CONTROLLER,ENROUTE LOW,STAR"
FIX:KELLE,KELLE,K6,VA,US,37.179525,-77.8052,RP,ZDC,ZDC,,"CONTROLLER HIGH,CONTROLLER LOW,ENROUTE HIGH,ENROUTE LOW,MILITARY SID,SID"
FIX:KELLN,KELLN,K7,SC,US,34.52589444,-82.17136666,WP,ZTL,ZTL,,"CONTROLLER,ENROUTE HIGH,SID"
FIX:KELPS,KELPS,K2,CA,US,33.3242,-117.51505277,RP,ZLA,ZLA,,"CONTROLLER LOW,ENROUTE LOW"
FIX:KELTI,KELTI,K6,NY,US,43.2825,-78.93333333,WP,ZOB,ZOB,,"CONTROLLER HIGH,ENROUTE HIGH,SID"
FIX:KEMAN,KEMAN,K6,PA,US,39.86050277,-80.04170833,RP,ZOB,ZOB,,"CONTROLLER HIGH,CONTROLLER LOW,ENROUTE HIGH,ENROUTE LOW,SID,STAR"
FIX:KEMPR,KEMPR,K6,VA,US,36.74945555,-76.48875555,WP,ZDC,ZDC,,ENROUTE HIGH
FIX:KENLL,KENLL,K7,FL,US,29.57454166,-81.12368333,WP,ZJX,ZJX,,"CONTROLLER HIGH,CONTROLLER LOW,ENROUTE HIGH,ENROUTE LOW,STAR"
FIX:KERLY,KERLY,K7,GA,US,32.07963333,-82.36802777,WP,ZJX,ZJX,,"CONTROLLER HIGH,CONTROLLER LOW,ENROUTE HIGH,ENROUTE LOW,STAR"
FIX:KEYED,KEYED,K6,NY,US,41.01429166,-72.69217777,RP,,ZBW,,"CONTROLLER LOW,ENROUTE LOW,IAP,SPECIAL IAP,STAR"
FIX:KEYNN,KEYNN,K6,NH,US,42.79444166,-72.29176388,WP,ZBW,ZBW,,"CONTROLLER HIGH,CONTROLLER LOW,ENROUTE HIGH,ENROUTE LOW,IAP,SECTIONAL,STAR"
FIX:KG72M,KG72M,K5,IL,US,42,-88,NRS,ZAU,ZAU,,ENROUTE HIGH
FIX:KG75M,KG75M,K5,WI,US,42.5,-88,NRS,ZAU,ZAU,,ENROUTE HIGH
FIX:KG78K,KG78K,K5,WI,US,43,-90,NRS,ZAU,ZAU,,ENROUTE HIGH
FIX:KIDDO,KIDDO,K7,NC,US,36.17636111,-80.03991388,WP,ZTL,ZTL,,"CONTROLLER,ENROUTE HIGH"
FIX:KIISS,KIISS,K3,KS,US,38.19342777,-101.44340277,WP,ZDV,ZDV,,"CONTROLLER HIGH,ENROUTE HIGH,STAR"
FIX:KIMMO,KIMMO,K2,CA,US,34.41015833,-118.41726944,RP,ZLA,ZLA,,"CONTROLLER LOW,ENROUTE LOW,SID,STAR"
FIX:KIMMR,KIMMR,K2,UT,US,39.22923333,-109.95836111,WP,ZDV,ZDV,,"ENROUTE HIGH,ENROUTE LOW,SID,STAR"
FIX:KIOSK,KIOSK,K7,AL,US,33.58158888,-86.15351944,WP,ZTL,ZTL,,"CONTROLLER,ENROUTE HIGH,ENROUTE LOW"
FIX:KISTN,KISTN,K7,SC,US,33.73908611,-81.87116666,WP,ZTL,ZTL,,"CONTROLLER,ENROUTE HIGH,ENROUTE LOW,STAR"
FIX:KITHE,KITHE,K6,PA,US,39.80986944,-76.2967,RP,ZNY,ZNY,,"AREA,CONTROLLER LOW,ENROUTE LOW,SECTIONAL"
