fromKey,toKey,rawValue,normalizedValue,resolveMethod,resolveStatus,confidence,sourceCycle,sourceTable,sourceRowId
AWY_OCC:Y262:C:80,POINT:NAVAID:ZFP:VOR/DME:BS::FREEPORT,ZFP,ZFP,navaid_id_type_country_state,resolved_navaid,high,2026-05-14,AWY_SEG_ALT,18920
AWY_OCC:Y280:C:10,POINT:NAVAID:LEV:VORTAC:US:LA:GRAND_ISLE,LEV,LEV,navaid_id_type_country_state,resolved_navaid,high,2026-05-14,AWY_SEG_ALT,18921
AWY_OCC:Y280:C:20,POINT:FIX:REDFN:K,REDFN,REDFN,unique_id_fallback,resolved_fix,medium,2026-05-14,AWY_SEG_ALT,18922
AWY_OCC:Y280:C:30,POINT:FIX:NAITE:K,NAITE,NAITE,unique_id_fallback,resolved_fix,medium,2026-05-14,AWY_SEG_ALT,18923
AWY_OCC:Y280:C:40,POINT:FIX:ROZZI:K,ROZZI,ROZZI,unique_id_fallback,resolved_fix,medium,2026-05-14,AWY_SEG_ALT,18924
AWY_OCC:Y280:C:50,POINT:FIX:REMIS:K,REMIS,REMIS,unique_id_fallback,resolved_fix,medium,2026-05-14,AWY_SEG_ALT,18925
AWY_OCC:Y280:C:60,POINT:FIX:CHRGE:K,CHRGE,CHRGE,unique_id_fallback,resolved_fix,medium,2026-05-14,AWY_SEG_ALT,18926
AWY_OCC:Y280:C:70,POINT:FIX:JONBU:K,JONBU,JONBU,unique_id_fallback,resolved_fix,medium,2026-05-14,AWY_SEG_ALT,18927
AWY_OCC:Y280:C:80,POINT:NAVAID:SRQ:VOR/DME:US:FL:SARASOTA/BRADENTON,SRQ,SRQ,navaid_id_type_country_state,resolved_navaid,high,2026-05-14,AWY_SEG_ALT,18928
AWY_OCC:Y280:C:90,POINT:FIX:DOLIE:K7,DOLIE,DOLIE,unique_id_fallback,resolved_fix,medium,2026-05-14,AWY_SEG_ALT,18929
AWY_OCC:Y280:C:100,POINT:FIX:JAYMC:K7,JAYMC,JAYMC,unique_id_fallback,resolved_fix,medium,2026-05-14,AWY_SEG_ALT,18930
AWY_OCC:Y280:C:110,POINT:FIX:OCTAL:K7,OCTAL,OCTAL,unique_id_fallback,resolved_fix,medium,2026-05-14,AWY_SEG_ALT,18931
AWY_OCC:Y280:C:120,POINT:FIX:CANVI:K,CANVI,CANVI,unique_id_fallback,resolved_fix,medium,2026-05-14,AWY_SEG_ALT,18932
AWY_OCC:Y280:C:130,POINT:FIX:PEACH:K,PEACH,PEACH,unique_id_fallback,resolved_fix,medium,2026-05-14,AWY_SEG_ALT,18933
AWY_OCC:Y280:C:140,POINT:FIX:SUMAC:K,SUMAC,SUMAC,unique_id_fallback,resolved_fix,medium,2026-05-14,AWY_SEG_ALT,18934
AWY_OCC:Y280:C:150,POINT:FIX:RUTOC:K,RUTOC,RUTOC,unique_id_fallback,resolved_fix,medium,2026-05-14,AWY_SEG_ALT,18935
AWY_OCC:Y280:C:160,POINT:FIX:CHASO:K,CHASO,CHASO,unique_id_fallback,resolved_fix,medium,2026-05-14,AWY_SEG_ALT,18936
AWY_OCC:Y280:C:170,POINT:FIX:JSTIN:K,JSTIN,JSTIN,unique_id_fallback,resolved_fix,medium,2026-05-14,AWY_SEG_ALT,18937
AWY_OCC:Y280:C:180,POINT:FIX:CHYLE:K,CHYLE,CHYLE,unique_id_fallback,resolved_fix,medium,2026-05-14,AWY_SEG_ALT,18938
AWY_OCC:Y280:C:190,POINT:FIX:SAPPO:K,SAPPO,SAPPO,unique_id_fallback,resolved_fix,medium,2026-05-14,AWY_SEG_ALT,18939
AWY_OCC:Y280:C:200,POINT:FIX:ACONY:K,ACONY,ACONY,unique_id_fallback,resolved_fix,medium,2026-05-14,AWY_SEG_ALT,18940
AWY_OCC:Y280:C:210,POINT:FIX:GOTAY:TJ,GOTAY,GOTAY,unique_id_fallback,resolved_fix,medium,2026-05-14,AWY_SEG_ALT,18941
AWY_OCC:Y280:C:220,POINT:FIX:STIIV:K,STIIV,STIIV,unique_id_fallback,resolved_fix,medium,2026-05-14,AWY_SEG_ALT,18942
AWY_OCC:Y280:C:230,POINT:FIX:MLIZA:K,MLIZA,MLIZA,unique_id_fallback,resolved_fix,medium,2026-05-14,AWY_SEG_ALT,18943
AWY_OCC:Y280:C:240,POINT:FIX:DANDE:TI,DANDE,DANDE,unique_id_fallback,resolved_fix,medium,2026-05-14,AWY_SEG_ALT,18944
AWY_OCC:Y280:C:250,POINT:FIX:GABAR:TI,GABAR,GABAR,unique_id_fallback,resolved_fix,medium,2026-05-14,AWY_SEG_ALT,18945
AWY_OCC:Y289:C:10,POINT:FIX:DULEE:K,DULEE,DULEE,unique_id_fallback,resolved_fix,medium,2026-05-14,AWY_SEG_ALT,18946
AWY_OCC:Y289:C:20,POINT:FIX:SCONE:K,SCONE,SCONE,unique_id_fallback,resolved_fix,medium,2026-05-14,AWY_SEG_ALT,18947
AWY_OCC:Y289:C:30,POINT:FIX:BAHAA:K,BAHAA,BAHAA,unique_id_fallback,resolved_fix,medium,2026-05-14,AWY_SEG_ALT,18948
AWY_OCC:Y289:C:40,POINT:FIX:NRRSE:K,NRRSE,NRRSE,unique_id_fallback,resolved_fix,medium,2026-05-14,AWY_SEG_ALT,18949
AWY_OCC:Y289:C:50,POINT:FIX:OGGRE:K,OGGRE,OGGRE,unique_id_fallback,resolved_fix,medium,2026-05-14,AWY_SEG_ALT,18950
AWY_OCC:Y289:C:60,POINT:FIX:ACMED:K,ACMED,ACMED,unique_id_fallback,resolved_fix,medium,2026-05-14,AWY_SEG_ALT,18951
AWY_OCC:Y289:C:70,POINT:FIX:OSTNN:K,OSTNN,OSTNN,unique_id_fallback,resolved_fix,medium,2026-05-14,AWY_SEG_ALT,18952
AWY_OCC:Y289:C:80,POINT:FIX:WAALT:K7,WAALT,WAALT,unique_id_fallback,resolved_fix,medium,2026-05-14,AWY_SEG_ALT,18953
AWY_OCC:Y290:C:10,POINT:NAVAID:LEV:VORTAC:US:LA:GRAND_ISLE,LEV,LEV,navaid_id_type_country_state,resolved_navaid,high,2026-05-14,AWY_SEG_ALT,18954
AWY_OCC:Y290:C:20,POINT:FIX:BLVNS:K,BLVNS,BLVNS,unique_id_fallback,resolved_fix,medium,2026-05-14,AWY_SEG_ALT,18955
AWY_OCC:Y290:C:30,POINT:FIX:BUNNZ:K,BUNNZ,BUNNZ,unique_id_fallback,resolved_fix,medium,2026-05-14,AWY_SEG_ALT,18956
AWY_OCC:Y290:C:40,POINT:FIX:BACCA:K,BACCA,BACCA,unique_id_fallback,resolved_fix,medium,2026-05-14,AWY_SEG_ALT,18957
AWY_OCC:Y290:C:50,POINT:FIX:DOWRY:K,DOWRY,DOWRY,unique_id_fallback,resolved_fix,medium,2026-05-14,AWY_SEG_ALT,18958
AWY_OCC:Y290:C:60,POINT:FIX:CIGAR:K,CIGAR,CIGAR,unique_id_fallback,resolved_fix,medium,2026-05-14,AWY_SEG_ALT,18959
AWY_OCC:Y290:C:70,POINT:FIX:OCHHO:K,OCHHO,OCHHO,unique_id_fallback,resolved_fix,medium,2026-05-14,AWY_SEG_ALT,18960
AWY_OCC:Y290:C:80,POINT:FIX:GAWKS:K,GAWKS,GAWKS,unique_id_fallback,resolved_fix,medium,2026-05-14,AWY_SEG_ALT,18961
AWY_OCC:Y290:C:90,POINT:FIX:BAGGS:K,BAGGS,BAGGS,unique_id_fallback,resolved_fix,medium,2026-05-14,AWY_SEG_ALT,18962
AWY_OCC:Y290:C:100,POINT:FIX:THMPR:K7,THMPR,THMPR,unique_id_fallback,resolved_fix,medium,2026-05-14,AWY_SEG_ALT,18963
AWY_OCC:Y290:C:110,POINT:FIX:FEMID:K7,FEMID,FEMID,unique_id_fallback,resolved_fix,medium,2026-05-14,AWY_SEG_ALT,18964
AWY_OCC:Y290:C:120,POINT:FIX:SAXXN:K7,SAXXN,SAXXN,unique_id_fallback,resolved_fix,medium,2026-05-14,AWY_SEG_ALT,18965
AWY_OCC:Y290:C:130,POINT:FIX:UCRAZ:K,UCRAZ,UCRAZ,unique_id_fallback,resolved_fix,medium,2026-05-14,AWY_SEG_ALT,18966
AWY_OCC:Y290:C:140,POINT:FIX:SKIPS:K7,SKIPS,SKIPS,unique_id_fallback,resolved_fix,medium,2026-05-14,AWY_SEG_ALT,18967
AWY_OCC:Y290:C:150,POINT:FIX:BITAC:K,BITAC,BITAC,unique_id_fallback,resolved_fix,medium,2026-05-14,AWY_SEG_ALT,18968
AWY_OCC:Y290:C:160,POINT:FIX:HAGIT:K,HAGIT,HAGIT,unique_id_fallback,resolved_fix,medium,2026-05-14,AWY_SEG_ALT,18969
AWY_OCC:Y290:C:170,POINT:FIX:CALTO:K,CALTO,CALTO,unique_id_fallback,resolved_fix,medium,2026-05-14,AWY_SEG_ALT,18970
AWY_OCC:Y290:C:180,POINT:FIX:ZIBER:K,ZIBER,ZIBER,unique_id_fallback,resolved_fix,medium,2026-05-14,AWY_SEG_ALT,18971
AWY_OCC:Y290:C:190,POINT:FIX:YAAYA:K,YAAYA,YAAYA,unique_id_fallback,resolved_fix,medium,2026-05-14,AWY_SEG_ALT,18972
AWY_OCC:Y290:C:200,POINT:FIX:BEANO:TJ,BEANO,BEANO,unique_id_fallback,resolved_fix,medium,2026-05-14,AWY_SEG_ALT,18973
AWY_OCC:Y290:C:210,POINT:FIX:JETSS:TJ,JETSS,JETSS,unique_id_fallback,resolved_fix,medium,2026-05-14,AWY_SEG_ALT,18974
AWY_OCC:Y290:C:220,POINT:FIX:SLUGO:TI,SLUGO,SLUGO,unique_id_fallback,resolved_fix,medium,2026-05-14,AWY_SEG_ALT,18975
AWY_OCC:Y290:C:230,POINT:FIX:ELOPO:TJ,ELOPO,ELOPO,unique_id_fallback,resolved_fix,medium,2026-05-14,AWY_SEG_ALT,18976
AWY_OCC:Y291:C:10,POINT:FIX:MAJIK:K,MAJIK,MAJIK,unique_id_fallback,resolved_fix,medium,2026-05-14,AWY_SEG_ALT,18977
AWY_OCC:Y291:C:20,POINT:FIX:FLAMU:K,FLAMU,FLAMU,unique_id_fallback,resolved_fix,medium,2026-05-14,AWY_SEG_ALT,18978
AWY_OCC:Y291:C:30,POINT:FIX:RAZZL:K,RAZZL,RAZZL,unique_id_fallback,resolved_fix,medium,2026-05-14,AWY_SEG_ALT,18979
AWY_OCC:Y291:C:40,POINT:FIX:AAARG:K,AAARG,AAARG,unique_id_fallback,resolved_fix,medium,2026-05-14,AWY_SEG_ALT,18980
AWY_OCC:Y291:C:50,POINT:FIX:JRDAN:K,JRDAN,JRDAN,unique_id_fallback,resolved_fix,medium,2026-05-14,AWY_SEG_ALT,18981
AWY_OCC:Y291:C:60,POINT:FIX:SAGGY:K,SAGGY,SAGGY,unique_id_fallback,resolved_fix,medium,2026-05-14,AWY_SEG_ALT,18982
AWY_OCC:Y291:C:70,POINT:FIX:CHIEZ:K7,CHIEZ,CHIEZ,unique_id_fallback,resolved_fix,medium,2026-05-14,AWY_SEG_ALT,18983
AWY_OCC:Y292:C:10,POINT:FIX:MNDEZ:K,MNDEZ,MNDEZ,unique_id_fallback,resolved_fix,medium,2026-05-14,AWY_SEG_ALT,18984
AWY_OCC:Y292:C:20,POINT:FIX:FIPEK:K,FIPEK,FIPEK,unique_id_fallback,resolved_fix,medium,2026-05-14,AWY_SEG_ALT,18985
AWY_OCC:Y292:C:30,POINT:FIX:PANMO:K,PANMO,PANMO,unique_id_fallback,resolved_fix,medium,2026-05-14,AWY_SEG_ALT,18986
AWY_OCC:Y294:C:10,POINT:FIX:FIPEK:K,FIPEK,FIPEK,unique_id_fallback,resolved_fix,medium,2026-05-14,AWY_SEG_ALT,18987
AWY_OCC:Y294:C:20,POINT:FIX:GESSO:TJ,GESSO,GESSO,unique_id_fallback,resolved_fix,medium,2026-05-14,AWY_SEG_ALT,18988
AWY_OCC:Y297:C:10,POINT:FIX:URSUS:K,URSUS,URSUS,unique_id_fallback,resolved_fix,medium,2026-05-14,AWY_SEG_ALT,18989
AWY_OCC:Y297:C:20,POINT:FIX:UCRAZ:K,UCRAZ,UCRAZ,unique_id_fallback,resolved_fix,medium,2026-05-14,AWY_SEG_ALT,18990
AWY_OCC:Y297:C:30,POINT:FIX:CANVI:K,CANVI,CANVI,unique_id_fallback,resolved_fix,medium,2026-05-14,AWY_SEG_ALT,18991
AWY_OCC:Y297:C:40,POINT:FIX:TOVAR:K7,TOVAR,TOVAR,unique_id_fallback,resolved_fix,medium,2026-05-14,AWY_SEG_ALT,18992
AWY_OCC:Y298:C:10,POINT:FIX:VENDS:K,VENDS,VENDS,unique_id_fallback,resolved_fix,medium,2026-05-14,AWY_SEG_ALT,18993
AWY_OCC:Y298:C:20,POINT:FIX:WISET:K,WISET,WISET,unique_id_fallback,resolved_fix,medium,2026-05-14,AWY_SEG_ALT,18994
AWY_OCC:Y298:C:30,POINT:FIX:RUMFO:K,RUMFO,RUMFO,unique_id_fallback,resolved_fix,medium,2026-05-14,AWY_SEG_ALT,18995
AWY_OCC:Y298:C:40,POINT:FIX:KNSLY:K,KNSLY,KNSLY,unique_id_fallback,resolved_fix,medium,2026-05-14,AWY_SEG_ALT,18996
AWY_OCC:Y298:C:50,POINT:FIX:BODLO:K,BODLO,BODLO,unique_id_fallback,resolved_fix,medium,2026-05-14,AWY_SEG_ALT,18997
AWY_OCC:Y299:C:10,POINT:FIX:GRUBR:K,GRUBR,GRUBR,unique_id_fallback,resolved_fix,medium,2026-05-14,AWY_SEG_ALT,18998
AWY_OCC:Y299:C:20,POINT:FIX:SNABS:K,SNABS,SNABS,unique_id_fallback,resolved_fix,medium,2026-05-14,AWY_SEG_ALT,18999
AWY_OCC:Y299:C:30,POINT:FIX:SEELO:K,SEELO,SEELO,unique_id_fallback,resolved_fix,medium,2026-05-14,AWY_SEG_ALT,19000
AWY_OCC:Y304:C:10,POINT:FIX:VENDS:K,VENDS,VENDS,unique_id_fallback,resolved_fix,medium,2026-05-14,AWY_SEG_ALT,19001
AWY_OCC:Y304:C:20,POINT:FIX:RUTOC:K,RUTOC,RUTOC,unique_id_fallback,resolved_fix,medium,2026-05-14,AWY_SEG_ALT,19002
AWY_OCC:Y304:C:30,POINT:FIX:SEKAR:MD,SEKAR,SEKAR,unique_id_fallback,resolved_fix,medium,2026-05-14,AWY_SEG_ALT,19003
AWY_OCC:Y306:C:10,POINT:FIX:VENDS:K,VENDS,VENDS,unique_id_fallback,resolved_fix,medium,2026-05-14,AWY_SEG_ALT,19004
AWY_OCC:Y306:C:20,POINT:FIX:CHASO:K,CHASO,CHASO,unique_id_fallback,resolved_fix,medium,2026-05-14,AWY_SEG_ALT,19005
AWY_OCC:Y306:C:30,POINT:FIX:HAGIT:K,HAGIT,HAGIT,unique_id_fallback,resolved_fix,medium,2026-05-14,AWY_SEG_ALT,19006
AWY_OCC:Y306:C:40,POINT:FIX:POKEG:K7,POKEG,POKEG,unique_id_fallback,resolved_fix,medium,2026-05-14,AWY_SEG_ALT,19007
AWY_OCC:Y307:C:10,POINT:FIX:ENAMO:K,ENAMO,ENAMO,unique_id_fallback,resolved_fix,medium,2026-05-14,AWY_SEG_ALT,19008
AWY_OCC:Y307:C:20,POINT:NAVAID:ZQA:VOR/DME:BS::NASSAU,ZQA,ZQA,navaid_id_type_country_state,resolved_navaid,high,2026-05-14,AWY_SEG_ALT,19009
AWY_OCC:Y307:C:30,POINT:FIX:HANKX:MY,HANKX,HANKX,unique_id_fallback,resolved_fix,medium,2026-05-14,AWY_SEG_ALT,19010
AWY_OCC:Y307:C:40,POINT:FIX:NUCAR:K7,NUCAR,NUCAR,unique_id_fallback,resolved_fix,medium,2026-05-14,AWY_SEG_ALT,19011
AWY_OCC:Y307:C:50,POINT:FIX:PAAZZ:K,PAAZZ,PAAZZ,unique_id_fallback,resolved_fix,medium,2026-05-14,AWY_SEG_ALT,19012
AWY_OCC:Y307:C:60,POINT:FIX:HOVAX:K,HOVAX,HOVAX,unique_id_fallback,resolved_fix,medium,2026-05-14,AWY_SEG_ALT,19013
AWY_OCC:Y307:C:70,POINT:FIX:CASPR:K,CASPR,CASPR,unique_id_fallback,resolved_fix,medium,2026-05-14,AWY_SEG_ALT,19014
AWY_OCC:Y307:C:80,POINT:FIX:CARPX:K,CARPX,CARPX,unique_id_fallback,resolved_fix,medium,2026-05-14,AWY_SEG_ALT,19015
AWY_OCC:Y307:C:90,POINT:FIX:ADUCI:K,ADUCI,ADUCI,unique_id_fallback,resolved_fix,medium,2026-05-14,AWY_SEG_ALT,19016
AWY_OCC:Y307:C:100,POINT:FIX:JAZZI:K,JAZZI,JAZZI,unique_id_fallback,resolved_fix,medium,2026-05-14,AWY_SEG_ALT,19017
AWY_OCC:Y308:C:10,POINT:FIX:MADIZ:K,MADIZ,MADIZ,unique_id_fallback,resolved_fix,medium,2026-05-14,AWY_SEG_ALT,19018
AWY_OCC:Y308:C:20,POINT:FIX:FODED:K,FODED,FODED,unique_id_fallback,resolved_fix,medium,2026-05-14,AWY_SEG_ALT,19019
AWY_OCC:Y308:C:30,POINT:FIX:GMONI:K,GMONI,GMONI,unique_id_fallback,resolved_fix,medium,2026-05-14,AWY_SEG_ALT,19020
AWY_OCC:Y308:C:40,POINT:FIX:HAGIT:K,HAGIT,HAGIT,unique_id_fallback,resolved_fix,medium,2026-05-14,AWY_SEG_ALT,19021
AWY_OCC:Y308:C:50,POINT:FIX:ANTOX:K,ANTOX,ANTOX,unique_id_fallback,resolved_fix,medium,2026-05-14,AWY_SEG_ALT,19022
AWY_OCC:Y308:C:60,POINT:FIX:FEKKO:K,FEKKO,FEKKO,unique_id_fallback,resolved_fix,medium,2026-05-14,AWY_SEG_ALT,19023
AWY_OCC:Y308:C:70,POINT:FIX:ACONY:K,ACONY,ACONY,unique_id_fallback,resolved_fix,medium,2026-05-14,AWY_SEG_ALT,19024
AWY_OCC:Y309:C:10,POINT:FIX:PELCN:K,PELCN,PELCN,unique_id_fallback,resolved_fix,medium,2026-05-14,AWY_SEG_ALT,19025
AWY_OCC:Y309:C:20,POINT:FIX:OZENA:K,OZENA,OZENA,unique_id_fallback,resolved_fix,medium,2026-05-14,AWY_SEG_ALT,19026
AWY_OCC:Y309:C:30,POINT:FIX:ROWSY:K,ROWSY,ROWSY,unique_id_fallback,resolved_fix,medium,2026-05-14,AWY_SEG_ALT,19027
AWY_OCC:Y309:C:40,POINT:FIX:FLRDA:K,FLRDA,FLRDA,unique_id_fallback,resolved_fix,medium,2026-05-14,AWY_SEG_ALT,19028
AWY_OCC:Y313:C:10,POINT:FIX:HOAGG:K,HOAGG,HOAGG,unique_id_fallback,resolved_fix,medium,2026-05-14,AWY_SEG_ALT,19029
AWY_OCC:Y313:C:20,POINT:FIX:MEIGS:K,MEIGS,MEIGS,unique_id_fallback,resolved_fix,medium,2026-05-14,AWY_SEG_ALT,19030
AWY_OCC:Y313:C:30,POINT:FIX:DUUNK:K,DUUNK,DUUNK,unique_id_fallback,resolved_fix,medium,2026-05-14,AWY_SEG_ALT,19031
AWY_OCC:Y313:C:40,POINT:FIX:SPOOF:K,SPOOF,SPOOF,unique_id_fallback,resolved_fix,medium,2026-05-14,AWY_SEG_ALT,19032
AWY_OCC:Y313:C:50,POINT:FIX:IDOLS:K,IDOLS,IDOLS,unique_id_fallback,resolved_fix,medium,2026-05-14,AWY_SEG_ALT,19033
AWY_OCC:Y313:C:60,POINT:FIX:SKARP:K7,SKARP,SKARP,unique_id_fallback,resolved_fix,medium,2026-05-14,AWY_SEG_ALT,19034
AWY_OCC:Y315:C:10,POINT:FIX:CHUMA:K,CHUMA,CHUMA,unique_id_fallback,resolved_fix,medium,2026-05-14,AWY_SEG_ALT,19035
AWY_OCC:Y315:C:20,POINT:FIX:DOZGO:K,DOZGO,DOZGO,unique_id_fallback,resolved_fix,medium,2026-05-14,AWY_SEG_ALT,19036
AWY_OCC:Y315:C:30,POINT:FIX:GEROA:K,GEROA,GEROA,unique_id_fallback,resolved_fix,medium,2026-05-14,AWY_SEG_ALT,19037
AWY_OCC:Y315:C:40,POINT:FIX:KEEKA:K,KEEKA,KEEKA,unique_id_fallback,resolved_fix,medium,2026-05-14,AWY_SEG_ALT,19038
AWY_OCC:Y318:C:10,POINT:FIX:RODRK:K,RODRK,RODRK,unique_id_fallback,resolved_fix,medium,2026-05-14,AWY_SEG_ALT,19039
AWY_OCC:Y318:C:20,POINT:FIX:DONQU:K,DONQU,DONQU,unique_id_fallback,resolved_fix,medium,2026-05-14,AWY_SEG_ALT,19040
AWY_OCC:Y318:C:30,POINT:FIX:WEXET:TJ,WEXET,WEXET,unique_id_fallback,resolved_fix,medium,2026-05-14,AWY_SEG_ALT,19041
AWY_OCC:Y318:C:40,POINT:FIX:ZWEEK:K,ZWEEK,ZWEEK,unique_id_fallback,resolved_fix,medium,2026-05-14,AWY_SEG_ALT,19042
AWY_OCC:Y318:C:50,POINT:FIX:LARPP:TI,LARPP,LARPP,unique_id_fallback,resolved_fix,medium,2026-05-14,AWY_SEG_ALT,19043
AWY_OCC:Y318:C:60,POINT:FIX:ELOPO:TJ,ELOPO,ELOPO,unique_id_fallback,resolved_fix,medium,2026-05-14,AWY_SEG_ALT,19044
AWY_OCC:Y319:C:10,POINT:FIX:URSUS:K,URSUS,URSUS,unique_id_fallback,resolved_fix,medium,2026-05-14,AWY_SEG_ALT,19045
AWY_OCC:Y319:C:20,POINT:NAVAID:ZFP:VOR/DME:BS::FREEPORT,ZFP,ZFP,navaid_id_type_country_state,resolved_navaid,high,2026-05-14,AWY_SEG_ALT,19046
AWY_OCC:Y319:C:30,POINT:FIX:BRATZ:K,BRATZ,BRATZ,unique_id_fallback,resolved_fix,medium,2026-05-14,AWY_SEG_ALT,19047
AWY_OCC:Y319:C:40,POINT:FIX:OHLAA:K,OHLAA,OHLAA,unique_id_fallback,resolved_fix,medium,2026-05-14,AWY_SEG_ALT,19048
AWY_OCC:Y319:C:50,POINT:FIX:COACH:K,COACH,COACH,unique_id_fallback,resolved_fix,medium,2026-05-14,AWY_SEG_ALT,19049
AWY_OCC:Y319:C:60,POINT:FIX:TYCAL:K,TYCAL,TYCAL,unique_id_fallback,resolved_fix,medium,2026-05-14,AWY_SEG_ALT,19050
AWY_OCC:Y319:C:70,POINT:FIX:JAZZI:K,JAZZI,JAZZI,unique_id_fallback,resolved_fix,medium,2026-05-14,AWY_SEG_ALT,19051
AWY_OCC:Y323:C:10,POINT:FIX:CARPX:K,CARPX,CARPX,unique_id_fallback,resolved_fix,medium,2026-05-14,AWY_SEG_ALT,19052
AWY_OCC:Y323:C:20,POINT:FIX:WEAKK:K,WEAKK,WEAKK,unique_id_fallback,resolved_fix,medium,2026-05-14,AWY_SEG_ALT,19053
AWY_OCC:Y323:C:30,POINT:FIX:RROOO:K,RROOO,RROOO,unique_id_fallback,resolved_fix,medium,2026-05-14,AWY_SEG_ALT,19054
AWY_OCC:Y327:C:10,POINT:FIX:JAINS:K,JAINS,JAINS,unique_id_fallback,resolved_fix,medium,2026-05-14,AWY_SEG_ALT,19055
AWY_OCC:Y327:C:20,POINT:FIX:CLOWR:K,CLOWR,CLOWR,unique_id_fallback,resolved_fix,medium,2026-05-14,AWY_SEG_ALT,19056
AWY_OCC:Y327:C:30,POINT:FIX:PRTHR:K,PRTHR,PRTHR,unique_id_fallback,resolved_fix,medium,2026-05-14,AWY_SEG_ALT,19057
AWY_OCC:Y327:C:40,POINT:FIX:IDOLS:K,IDOLS,IDOLS,unique_id_fallback,resolved_fix,medium,2026-05-14,AWY_SEG_ALT,19058
AWY_OCC:Y327:C:50,POINT:FIX:SKARP:K7,SKARP,SKARP,unique_id_fallback,resolved_fix,medium,2026-05-14,AWY_SEG_ALT,19059
AWY_OCC:Y329:C:10,POINT:FIX:ZEUSS:K,ZEUSS,ZEUSS,unique_id_fallback,resolved_fix,medium,2026-05-14,AWY_SEG_ALT,19060
AWY_OCC:Y329:C:20,POINT:NAVAID:ZFP:VOR/DME:BS::FREEPORT,ZFP,ZFP,navaid_id_type_country_state,resolved_navaid,high,2026-05-14,AWY_SEG_ALT,19061
AWY_OCC:Y330:C:10,POINT:FIX:FODED:K,FODED,FODED,unique_id_fallback,resolved_fix,medium,2026-05-14,AWY_SEG_ALT,19062
AWY_OCC:Y330:C:20,POINT:FIX:PURPE:K,PURPE,PURPE,unique_id_fallback,resolved_fix,medium,2026-05-14,AWY_SEG_ALT,19063
AWY_OCC:Y330:C:30,POINT:FIX:HARBG:K,HARBG,HARBG,unique_id_fallback,resolved_fix,medium,2026-05-14,AWY_SEG_ALT,19064
AWY_OCC:Y350:C:10,POINT:NAVAID:ZQA:VOR/DME:BS::NASSAU,ZQA,ZQA,navaid_id_type_country_state,resolved_navaid,high,2026-05-14,AWY_SEG_ALT,19065
AWY_OCC:Y350:C:20,POINT:FIX:CILEX:K,CILEX,CILEX,unique_id_fallback,resolved_fix,medium,2026-05-14,AWY_SEG_ALT,19066
AWY_OCC:Y350:C:30,POINT:FIX:KNSLY:K,KNSLY,KNSLY,unique_id_fallback,resolved_fix,medium,2026-05-14,AWY_SEG_ALT,19067
AWY_OCC:Y352:C:10,POINT:NAVAID:ZQA:VOR/DME:BS::NASSAU,ZQA,ZQA,navaid_id_type_country_state,resolved_navaid,high,2026-05-14,AWY_SEG_ALT,19068
AWY_OCC:Y352:C:20,POINT:FIX:HAGIT:K,HAGIT,HAGIT,unique_id_fallback,resolved_fix,medium,2026-05-14,AWY_SEG_ALT,19069
AWY_OCC:Y353:C:10,POINT:FIX:ALBBE:K7,ALBBE,ALBBE,unique_id_fallback,resolved_fix,medium,2026-05-14,AWY_SEG_ALT,19070
AWY_OCC:Y353:C:20,POINT:FIX:KNSLY:K,KNSLY,KNSLY,unique_id_fallback,resolved_fix,medium,2026-05-14,AWY_SEG_ALT,19071
AWY_OCC:Y353:C:30,POINT:FIX:SUMAC:K,SUMAC,SUMAC,unique_id_fallback,resolved_fix,medium,2026-05-14,AWY_SEG_ALT,19072
AWY_OCC:Y353:C:40,POINT:FIX:UPOKE:K,UPOKE,UPOKE,unique_id_fallback,resolved_fix,medium,2026-05-14,AWY_SEG_ALT,19073
AWY_OCC:Y353:C:50,POINT:FIX:BAHMA:K7,BAHMA,BAHMA,unique_id_fallback,resolved_fix,medium,2026-05-14,AWY_SEG_ALT,19074
AWY_OCC:Y354:C:10,POINT:FIX:DONQU:K,DONQU,DONQU,unique_id_fallback,resolved_fix,medium,2026-05-14,AWY_SEG_ALT,19075
AWY_OCC:Y354:C:20,POINT:FIX:GESSO:TJ,GESSO,GESSO,unique_id_fallback,resolved_fix,medium,2026-05-14,AWY_SEG_ALT,19076
AWY_OCC:Y355:C:10,POINT:FIX:ELOPO:TJ,ELOPO,ELOPO,unique_id_fallback,resolved_fix,medium,2026-05-14,AWY_SEG_ALT,19077
AWY_OCC:Y355:C:20,POINT:FIX:SLUGO:TI,SLUGO,SLUGO,unique_id_fallback,resolved_fix,medium,2026-05-14,AWY_SEG_ALT,19078
AWY_OCC:Y355:C:30,POINT:FIX:KOLAO:K,KOLAO,KOLAO,unique_id_fallback,resolved_fix,medium,2026-05-14,AWY_SEG_ALT,19079
AWY_OCC:Y355:C:40,POINT:FIX:PLING:TJ,PLING,PLING,unique_id_fallback,resolved_fix,medium,2026-05-14,AWY_SEG_ALT,19080
AWY_OCC:Y355:C:50,POINT:FIX:PUYYA:K,PUYYA,PUYYA,unique_id_fallback,resolved_fix,medium,2026-05-14,AWY_SEG_ALT,19081
AWY_OCC:Y355:C:60,POINT:FIX:FIPEK:K,FIPEK,FIPEK,unique_id_fallback,resolved_fix,medium,2026-05-14,AWY_SEG_ALT,19082
