routeKey,ORIGIN_ID,DSTN_ID,PFR_TYPE_CODE,ROUTE_NO,rejectReason
ALLEX:PORTI:NAR:1,ALLEX,PORTI,NAR,1,origin_airport_not_found|destination_airport_not_found|route_segments_not_found
ALLEX:RAFIN:NAR:1,ALLEX,RAFIN,NAR,1,origin_airport_not_found|destination_airport_not_found|route_segments_not_found
ALLEX:RDU:NAR:1,ALLEX,RDU,NAR,1,origin_airport_not_found
ALLEX:RELIC:NAR:1,ALLEX,RELIC,NAR,1,origin_airport_not_found|destination_airport_not_found|route_segments_not_found
ALLEX:RIKAL:NAR:1,ALLEX,RIKAL,NAR,1,origin_airport_not_found|destination_airport_not_found|route_segments_not_found
ALLEX:SAXAN:NAR:1,ALLEX,SAXAN,NAR,1,origin_airport_not_found|destination_airport_not_found|route_segments_not_found
ALLEX:SDF:NAR:1,ALLEX,SDF,NAR,1,origin_airport_not_found
ALLEX:SUPRY:NAR:1,ALLEX,SUPRY,NAR,1,origin_airport_not_found|destination_airport_not_found|route_segments_not_found
ALLEX:SWF:NAR:1,ALLEX,SWF,NAR,1,origin_airport_not_found
ALLEX:TEB:NAR:1,ALLEX,TEB,NAR,1,origin_airport_not_found
ALLEX:TPA:NAR:1,ALLEX,TPA,NAR,1,origin_airport_not_found
ALLEX:TUDEP:NAR:1,ALLEX,TUDEP,NAR,1,origin_airport_not_found|destination_airport_not_found|route_segments_not_found
ALLEX:UMESI:NAR:1,ALLEX,UMESI,NAR,1,origin_airport_not_found|destination_airport_not_found|route_segments_not_found
ALLEX:WRI:NAR:1,ALLEX,WRI,NAR,1,origin_airport_not_found
ALLRY:ALLEX:NAR:1,ALLRY,ALLEX,NAR,1,origin_airport_not_found|destination_airport_not_found|route_segments_not_found
ALLRY:ANATI:NAR:1,ALLRY,ANATI,NAR,1,origin_airport_not_found|destination_airport_not_found|route_segments_not_found
ALLRY:BRADD:NAR:1,ALLRY,BRADD,NAR,1,origin_airport_not_found|destination_airport_not_found|route_segments_not_found
ALLRY:EBONY:NAR:1,ALLRY,EBONY,NAR,1,origin_airport_not_found|destination_airport_not_found|route_segments_not_found
ALLRY:HULTN:NAR:1,ALLRY,HULTN,NAR,1,origin_airport_not_found|destination_airport_not_found|route_segments_not_found
ALLRY:KANNI:NAR:1,ALLRY,KANNI,NAR,1,origin_airport_not_found|destination_airport_not_found|route_segments_not_found
ALLRY:MIILS:NAR:1,ALLRY,MIILS,NAR,1,origin_airport_not_found|destination_airport_not_found|route_segments_not_found
ALLRY:TOPPS:NAR:1,ALLRY,TOPPS,NAR,1,origin_airport_not_found|destination_airport_not_found|route_segments_not_found
ALLRY:TUSKY:NAR:1,ALLRY,TUSKY,NAR,1,origin_airport_not_found|destination_airport_not_found|route_segments_not_found
ALLRY:VITOL:NAR:1,ALLRY,VITOL,NAR,1,origin_airport_not_found|destination_airport_not_found|route_segments_not_found
ALLRY:WHALE:NAR:1,ALLRY,WHALE,NAR,1,origin_airport_not_found|destination_airport_not_found|route_segments_not_found
ANATI:CYMX:NAR:1,ANATI,CYMX,NAR,1,origin_airport_not_found|destination_airport_not_found
ANATI:CYYZ:NAR:1,ANATI,CYYZ,NAR,1,origin_airport_not_found
ANATI:DTW:NAR:1,ANATI,DTW,NAR,1,origin_airport_not_found
ANATI:DTW:NAR:2,ANATI,DTW,NAR,2,origin_airport_not_found
ANATI:ORD:NAR:1,ANATI,ORD,NAR,1,origin_airport_not_found
ANATI:STL:NAR:1,ANATI,STL,NAR,1,origin_airport_not_found
ANCER:ALLRY:NAR:1,ANCER,ALLRY,NAR,1,origin_airport_not_found|destination_airport_not_found|route_segments_not_found
ANCER:AVUTI:NAR:1,ANCER,AVUTI,NAR,1,origin_airport_not_found|destination_airport_not_found
ANCER:BOKTO:NAR:1,ANCER,BOKTO,NAR,1,origin_airport_not_found|destination_airport_not_found
ANCER:BUDAR:NAR:1,ANCER,BUDAR,NAR,1,origin_airport_not_found|destination_airport_not_found|route_segments_not_found
ANCER:DORYY:NAR:1,ANCER,DORYY,NAR,1,origin_airport_not_found|destination_airport_not_found
ANCER:ELSIR:NAR:1,ANCER,ELSIR,NAR,1,origin_airport_not_found|destination_airport_not_found|route_segments_not_found
ANCER:ENNSO:NAR:1,ANCER,ENNSO,NAR,1,origin_airport_not_found|destination_airport_not_found
ANCER:HOIST:NAR:1,ANCER,HOIST,NAR,1,origin_airport_not_found|destination_airport_not_found
ANCER:IRLOK:NAR:1,ANCER,IRLOK,NAR,1,origin_airport_not_found|destination_airport_not_found|route_segments_not_found
ANCER:JANJO:NAR:1,ANCER,JANJO,NAR,1,origin_airport_not_found|destination_airport_not_found|route_segments_not_found
ANCER:KODIK:NAR:1,ANCER,KODIK,NAR,1,origin_airport_not_found|destination_airport_not_found|route_segments_not_found
ANCER:LOMSI:NAR:1,ANCER,LOMSI,NAR,1,origin_airport_not_found|destination_airport_not_found|route_segments_not_found
ANCER:MELDI:NAR:1,ANCER,MELDI,NAR,1,origin_airport_not_found|destination_airport_not_found|route_segments_not_found
ANCER:NEEKO:NAR:1,ANCER,NEEKO,NAR,1,origin_airport_not_found|destination_airport_not_found|route_segments_not_found
ANCER:PELTU:NAR:1,ANCER,PELTU,NAR,1,origin_airport_not_found|destination_airport_not_found|route_segments_not_found
ANCER:RIKAL:NAR:1,ANCER,RIKAL,NAR,1,origin_airport_not_found|destination_airport_not_found|route_segments_not_found
ANCER:SAXAN:NAR:1,ANCER,SAXAN,NAR,1,origin_airport_not_found|destination_airport_not_found|route_segments_not_found
ANCER:TUDEP:NAR:1,ANCER,TUDEP,NAR,1,origin_airport_not_found|destination_airport_not_found|route_segments_not_found
ANCER:UMESI:NAR:1,ANCER,UMESI,NAR,1,origin_airport_not_found|destination_airport_not_found|route_segments_not_found
ANCER:URTAK:NAR:1,ANCER,URTAK,NAR,1,origin_airport_not_found|destination_airport_not_found
ANCER:VESMI:NAR:1,ANCER,VESMI,NAR,1,origin_airport_not_found|destination_airport_not_found
AUG:BGR:TEC:1,AUG,BGR,TEC,1,route_segments_not_found
AUG:BHB:TEC:1,AUG,BHB,TEC,1,route_segments_not_found
AUNTI:HNL:SHD:1,AUNTI,HNL,SHD,1,origin_airport_not_found
AVPUT:DUTUM:NAR:1,AVPUT,DUTUM,NAR,1,origin_airport_not_found|destination_airport_not_found
AVUTI:DUVBI:NAR:1,AVUTI,DUVBI,NAR,1,origin_airport_not_found|destination_airport_not_found|route_segments_not_found
AVUTI:MT:NAR:1,AVUTI,MT,NAR,1,origin_airport_not_found|destination_airport_not_found
AVUTI:QUBIS:NAR:1,AVUTI,QUBIS,NAR,1,origin_airport_not_found|destination_airport_not_found
AVUTI:ROUND:NAR:1,AVUTI,ROUND,NAR,1,origin_airport_not_found|destination_airport_not_found
AVUTI:SSM:NAR:1,AVUTI,SSM,NAR,1,origin_airport_not_found|destination_airport_not_found
AVUTI:SSM:NAR:2,AVUTI,SSM,NAR,2,origin_airport_not_found|destination_airport_not_found
AVUTI:SYR:NAR:1,AVUTI,SYR,NAR,1,origin_airport_not_found
AVUTI:TAFFY:NAR:1,AVUTI,TAFFY,NAR,1,origin_airport_not_found|destination_airport_not_found
AVUTI:TEALS:NAR:1,AVUTI,TEALS,NAR,1,origin_airport_not_found|destination_airport_not_found
AVUTI:YBC:NAR:1,AVUTI,YBC,NAR,1,origin_airport_not_found|destination_airport_not_found
AVUTI:YDP:NAR:1,AVUTI,YDP,NAR,1,origin_airport_not_found|destination_airport_not_found|route_segments_not_found
BAE:IAD:SHD:2,BAE,IAD,SHD,2,origin_airport_not_found
BAF:BWZ:HPD:1,BAF,BWZ,HPD,1,destination_airport_not_found
BAHAA:ORL:HPD:1,BAHAA,ORL,HPD,1,origin_airport_not_found
BAREE:ALLRY:NAR:1,BAREE,ALLRY,NAR,1,origin_airport_not_found|destination_airport_not_found|route_segments_not_found
BAREE:AVUTI:NAR:1,BAREE,AVUTI,NAR,1,origin_airport_not_found|destination_airport_not_found
BAREE:AVUTI:NAR:2,BAREE,AVUTI,NAR,2,origin_airport_not_found|destination_airport_not_found
BAREE:AVUTI:NAR:3,BAREE,AVUTI,NAR,3,origin_airport_not_found|destination_airport_not_found|route_segments_not_found
BAREE:BOKTO:NAR:1,BAREE,BOKTO,NAR,1,origin_airport_not_found|destination_airport_not_found|route_segments_not_found
BAREE:BUDAR:NAR:1,BAREE,BUDAR,NAR,1,origin_airport_not_found|destination_airport_not_found|route_segments_not_found
BAREE:CUDDY:NAR:1,BAREE,CUDDY,NAR,1,origin_airport_not_found|destination_airport_not_found|route_segments_not_found
BAREE:DORYY:NAR:1,BAREE,DORYY,NAR,1,origin_airport_not_found|destination_airport_not_found
BAREE:ELSIR:NAR:1,BAREE,ELSIR,NAR,1,origin_airport_not_found|destination_airport_not_found|route_segments_not_found
BAREE:ENNSO:NAR:1,BAREE,ENNSO,NAR,1,origin_airport_not_found|destination_airport_not_found|route_segments_not_found
BAREE:HOIST:NAR:1,BAREE,HOIST,NAR,1,origin_airport_not_found|destination_airport_not_found|route_segments_not_found
BAREE:IRLOK:NAR:1,BAREE,IRLOK,NAR,1,origin_airport_not_found|destination_airport_not_found|route_segments_not_found
BAREE:JANJO:NAR:1,BAREE,JANJO,NAR,1,origin_airport_not_found|destination_airport_not_found|route_segments_not_found
BAREE:KODIK:NAR:1,BAREE,KODIK,NAR,1,origin_airport_not_found|destination_airport_not_found|route_segments_not_found
BAREE:LOMSI:NAR:1,BAREE,LOMSI,NAR,1,origin_airport_not_found|destination_airport_not_found|route_segments_not_found
BAREE:MELDI:NAR:1,BAREE,MELDI,NAR,1,origin_airport_not_found|destination_airport_not_found|route_segments_not_found
BAREE:NEEKO:NAR:1,BAREE,NEEKO,NAR,1,origin_airport_not_found|destination_airport_not_found|route_segments_not_found
BAREE:PELTU:NAR:1,BAREE,PELTU,NAR,1,origin_airport_not_found|destination_airport_not_found|route_segments_not_found
BAREE:RIKAL:NAR:1,BAREE,RIKAL,NAR,1,origin_airport_not_found|destination_airport_not_found|route_segments_not_found
BAREE:SAXAN:NAR:1,BAREE,SAXAN,NAR,1,origin_airport_not_found|destination_airport_not_found|route_segments_not_found
BAREE:TUDEP:NAR:1,BAREE,TUDEP,NAR,1,origin_airport_not_found|destination_airport_not_found|route_segments_not_found
BAREE:UMESI:NAR:1,BAREE,UMESI,NAR,1,origin_airport_not_found|destination_airport_not_found|route_segments_not_found
BAREE:URTAK:NAR:1,BAREE,URTAK,NAR,1,origin_airport_not_found|destination_airport_not_found
BAREE:VESMI:NAR:1,BAREE,VESMI,NAR,1,origin_airport_not_found|destination_airport_not_found
BDA:FLL:SHD:1,BDA,FLL,SHD,1,origin_airport_not_found
BDA:FLL:SHD:2,BDA,FLL,SHD,2,origin_airport_not_found
BDA:FLL:SHD:3,BDA,FLL,SHD,3,origin_airport_not_found
BDA:FLL:SHD:4,BDA,FLL,SHD,4,origin_airport_not_found
BDA:FLL:SHD:5,BDA,FLL,SHD,5,origin_airport_not_found
BDA:FLL:SHD:6,BDA,FLL,SHD,6,origin_airport_not_found
BDA:FLL:SHD:7,BDA,FLL,SHD,7,origin_airport_not_found
BDA:MCO:SHD:1,BDA,MCO,SHD,1,origin_airport_not_found
BDA:MIA:SHD:1,BDA,MIA,SHD,1,origin_airport_not_found
BDA:MIA:SHD:2,BDA,MIA,SHD,2,origin_airport_not_found
BDA:MIA:SHD:3,BDA,MIA,SHD,3,origin_airport_not_found
BDA:MIA:SHD:4,BDA,MIA,SHD,4,origin_airport_not_found
BDA:MIA:SHD:5,BDA,MIA,SHD,5,origin_airport_not_found
BDA:MIA:SHD:6,BDA,MIA,SHD,6,origin_airport_not_found
BDA:MIA:SHD:7,BDA,MIA,SHD,7,origin_airport_not_found
BDA:PBI:SHD:1,BDA,PBI,SHD,1,origin_airport_not_found
BDA:TPA:SHD:1,BDA,TPA,SHD,1,origin_airport_not_found
BDL:ALB:TEC:1,BDL,ALB,TEC,1,route_segments_not_found
BDL:CYHU:H:1,BDL,CYHU,H,1,destination_airport_not_found
BDL:EEN:TEC:1,BDL,EEN,TEC,1,route_segments_not_found
BDL:PVD:TEC:1,BDL,PVD,TEC,1,route_segments_not_found
BDL:TJSJ:H:1,BDL,TJSJ,H,1,destination_airport_not_found
BDL:TJSJ:H:2,BDL,TJSJ,H,2,destination_airport_not_found
BDR:HVN:TEC:1,BDR,HVN,TEC,1,route_segments_not_found
BLENO:DUNEE:HPD:1,BLENO,DUNEE,HPD,1,origin_airport_not_found|destination_airport_not_found
BOKTO:DUVBI:NAR:1,BOKTO,DUVBI,NAR,1,origin_airport_not_found|destination_airport_not_found|route_segments_not_found
BOKTO:MT:NAR:1,BOKTO,MT,NAR,1,origin_airport_not_found|destination_airport_not_found
BOKTO:QUBIS:NAR:1,BOKTO,QUBIS,NAR,1,origin_airport_not_found|destination_airport_not_found
BOKTO:ROUND:NAR:1,BOKTO,ROUND,NAR,1,origin_airport_not_found|destination_airport_not_found
BOKTO:YBC:NAR:1,BOKTO,YBC,NAR,1,origin_airport_not_found|destination_airport_not_found
BOS:CYHU:H:1,BOS,CYHU,H,1,destination_airport_not_found
BOS:CYUL:H:1,BOS,CYUL,H,1,destination_airport_not_found
BOS:ORH:TEC:1,BOS,ORH,TEC,1,route_segments_not_found
BOS:PSM:TEC:1,BOS,PSM,TEC,1,route_segments_not_found
BOS:TJSJ:H:1,BOS,TJSJ,H,1,destination_airport_not_found
BOS:TJSJ:H:2,BOS,TJSJ,H,2,destination_airport_not_found
BRADD:ADW:NAR:1,BRADD,ADW,NAR,1,origin_airport_not_found
BRADD:ALLRY:NAR:1,BRADD,ALLRY,NAR,1,origin_airport_not_found|destination_airport_not_found|route_segments_not_found
BRADD:ATL:NAR:1,BRADD,ATL,NAR,1,origin_airport_not_found
BRADD:AUS:NAR:1,BRADD,AUS,NAR,1,origin_airport_not_found
BRADD:BDL:NAR:1,BRADD,BDL,NAR,1,origin_airport_not_found
BRADD:BED:NAR:1,BRADD,BED,NAR,1,origin_airport_not_found
BRADD:BNA:NAR:1,BRADD,BNA,NAR,1,origin_airport_not_found
BRADD:BOS:NAR:1,BRADD,BOS,NAR,1,origin_airport_not_found
BRADD:BUDAR:NAR:1,BRADD,BUDAR,NAR,1,origin_airport_not_found|destination_airport_not_found|route_segments_not_found
BRADD:BWI:NAR:1,BRADD,BWI,NAR,1,origin_airport_not_found
BRADD:CHS:NAR:1,BRADD,CHS,NAR,1,origin_airport_not_found
BRADD:CLT:NAR:1,BRADD,CLT,NAR,1,origin_airport_not_found
BRADD:CVG:NAR:1,BRADD,CVG,NAR,1,origin_airport_not_found
BRADD:DFW:NAR:1,BRADD,DFW,NAR,1,origin_airport_not_found
BRADD:DOV:NAR:1,BRADD,DOV,NAR,1,origin_airport_not_found
BRADD:DTW:NAR:1,BRADD,DTW,NAR,1,origin_airport_not_found
BRADD:ELSIR:NAR:1,BRADD,ELSIR,NAR,1,origin_airport_not_found|destination_airport_not_found|route_segments_not_found
BRADD:EWR:NAR:1,BRADD,EWR,NAR,1,origin_airport_not_found
BRADD:FAY:NAR:1,BRADD,FAY,NAR,1,origin_airport_not_found
BRADD:FLL:NAR:1,BRADD,FLL,NAR,1,origin_airport_not_found
BRADD:FOK:NAR:1,BRADD,FOK,NAR,1,origin_airport_not_found
BRADD:GSP:NAR:1,BRADD,GSP,NAR,1,origin_airport_not_found
BRADD:HPN:NAR:1,BRADD,HPN,NAR,1,origin_airport_not_found
BRADD:IAD:NAR:1,BRADD,IAD,NAR,1,origin_airport_not_found
BRADD:IAH:NAR:1,BRADD,IAH,NAR,1,origin_airport_not_found
BRADD:IBERG:NAR:1,BRADD,IBERG,NAR,1,origin_airport_not_found|destination_airport_not_found|route_segments_not_found
BRADD:JAROM:NAR:1,BRADD,JAROM,NAR,1,origin_airport_not_found|destination_airport_not_found
BRADD:JFK:NAR:1,BRADD,JFK,NAR,1,origin_airport_not_found
BRADD:JOOPY:NAR:1,BRADD,JOOPY,NAR,1,origin_airport_not_found|destination_airport_not_found|route_segments_not_found
BRADD:JOOPY:NAR:2,BRADD,JOOPY,NAR,2,origin_airport_not_found|destination_airport_not_found
BRADD:JOOPY:NAR:3,BRADD,JOOPY,NAR,3,origin_airport_not_found|destination_airport_not_found
BRADD:MCO:NAR:1,BRADD,MCO,NAR,1,origin_airport_not_found
BRADD:MEM:NAR:1,BRADD,MEM,NAR,1,origin_airport_not_found
BRADD:MIA:NAR:1,BRADD,MIA,NAR,1,origin_airport_not_found
BRADD:MLB:NAR:1,BRADD,MLB,NAR,1,origin_airport_not_found
BRADD:MSY:NAR:1,BRADD,MSY,NAR,1,origin_airport_not_found
BRADD:MUSAK:NAR:1,BRADD,MUSAK,NAR,1,origin_airport_not_found|destination_airport_not_found|route_segments_not_found
BRADD:MUSAK:NAR:2,BRADD,MUSAK,NAR,2,origin_airport_not_found|destination_airport_not_found
BRADD:NICSO:NAR:1,BRADD,NICSO,NAR,1,origin_airport_not_found|destination_airport_not_found|route_segments_not_found
BRADD:NICSO:NAR:2,BRADD,NICSO,NAR,2,origin_airport_not_found|destination_airport_not_found
BRADD:OMSAT:NAR:1,BRADD,OMSAT,NAR,1,origin_airport_not_found|destination_airport_not_found|route_segments_not_found
BRADD:OMSAT:NAR:2,BRADD,OMSAT,NAR,2,origin_airport_not_found|destination_airport_not_found
BRADD:PELTU:NAR:1,BRADD,PELTU,NAR,1,origin_airport_not_found|destination_airport_not_found|route_segments_not_found
BRADD:PHL:NAR:1,BRADD,PHL,NAR,1,origin_airport_not_found
BRADD:PIT:NAR:1,BRADD,PIT,NAR,1,origin_airport_not_found
BRADD:POB:NAR:1,BRADD,POB,NAR,1,origin_airport_not_found
BRADD:PORTI:NAR:1,BRADD,PORTI,NAR,1,origin_airport_not_found|destination_airport_not_found|route_segments_not_found
BRADD:PORTI:NAR:2,BRADD,PORTI,NAR,2,origin_airport_not_found|destination_airport_not_found
BRADD:RAFIN:NAR:1,BRADD,RAFIN,NAR,1,origin_airport_not_found|destination_airport_not_found|route_segments_not_found
BRADD:RAFIN:NAR:2,BRADD,RAFIN,NAR,2,origin_airport_not_found|destination_airport_not_found
BRADD:RDU:NAR:1,BRADD,RDU,NAR,1,origin_airport_not_found
BRADD:RELIC:NAR:1,BRADD,RELIC,NAR,1,origin_airport_not_found|destination_airport_not_found|route_segments_not_found
BRADD:RELIC:NAR:2,BRADD,RELIC,NAR,2,origin_airport_not_found|destination_airport_not_found
BRADD:RIKAL:NAR:1,BRADD,RIKAL,NAR,1,origin_airport_not_found|destination_airport_not_found|route_segments_not_found
BRADD:SAXAN:NAR:1,BRADD,SAXAN,NAR,1,origin_airport_not_found|destination_airport_not_found|route_segments_not_found
BRADD:SDF:NAR:1,BRADD,SDF,NAR,1,origin_airport_not_found
BRADD:SUPRY:NAR:1,BRADD,SUPRY,NAR,1,origin_airport_not_found|destination_airport_not_found|route_segments_not_found
BRADD:SUPRY:NAR:2,BRADD,SUPRY,NAR,2,origin_airport_not_found|destination_airport_not_found
BRADD:SWF:NAR:1,BRADD,SWF,NAR,1,origin_airport_not_found
BRADD:TEB:NAR:1,BRADD,TEB,NAR,1,origin_airport_not_found
BRADD:TPA:NAR:1,BRADD,TPA,NAR,1,origin_airport_not_found
BRADD:TUDEP:NAR:1,BRADD,TUDEP,NAR,1,origin_airport_not_found|destination_airport_not_found|route_segments_not_found
BRADD:UMESI:NAR:1,BRADD,UMESI,NAR,1,origin_airport_not_found|destination_airport_not_found|route_segments_not_found
BRADD:WRI:NAR:1,BRADD,WRI,NAR,1,origin_airport_not_found
BUDAR:ALLEX:NAR:1,BUDAR,ALLEX,NAR,1,origin_airport_not_found|destination_airport_not_found|route_segments_not_found
BUDAR:ANATI:NAR:1,BUDAR,ANATI,NAR,1,origin_airport_not_found|destination_airport_not_found|route_segments_not_found
BUDAR:BRADD:NAR:1,BUDAR,BRADD,NAR,1,origin_airport_not_found|destination_airport_not_found|route_segments_not_found
BUDAR:EBONY:NAR:1,BUDAR,EBONY,NAR,1,origin_airport_not_found|destination_airport_not_found|route_segments_not_found
BUDAR:HULTN:NAR:1,BUDAR,HULTN,NAR,1,origin_airport_not_found|destination_airport_not_found|route_segments_not_found
BUDAR:KANNI:NAR:1,BUDAR,KANNI,NAR,1,origin_airport_not_found|destination_airport_not_found|route_segments_not_found
BUDAR:MIILS:NAR:1,BUDAR,MIILS,NAR,1,origin_airport_not_found|destination_airport_not_found|route_segments_not_found
BUDAR:TOPPS:NAR:1,BUDAR,TOPPS,NAR,1,origin_airport_not_found|destination_airport_not_found|route_segments_not_found
BUDAR:TUSKY:NAR:1,BUDAR,TUSKY,NAR,1,origin_airport_not_found|destination_airport_not_found|route_segments_not_found
BUDAR:VITOL:NAR:1,BUDAR,VITOL,NAR,1,origin_airport_not_found|destination_airport_not_found|route_segments_not_found
BUDAR:WHALE:NAR:1,BUDAR,WHALE,NAR,1,origin_airport_not_found|destination_airport_not_found|route_segments_not_found
BVL:SLC:SHD:1,BVL,SLC,SHD,1,origin_airport_not_found
BWI:CYUL:H:1,BWI,CYUL,H,1,destination_airport_not_found
BWI:DCA:TEC:1,BWI,DCA,TEC,1,route_segments_not_found
CAARS:BJC:SHD:1,CAARS,BJC,SHD,1,origin_airport_not_found
CAARS:BJC:SHD:2,CAARS,BJC,SHD,2,origin_airport_not_found
CAM:GONZZ:HPD:1,CAM,GONZZ,HPD,1,origin_airport_not_found|destination_airport_not_found
CAMJO:JOHAR:HPD:1,CAMJO,JOHAR,HPD,1,origin_airport_not_found|destination_airport_not_found
CARAC:BRADD:NAR:1,CARAC,BRADD,NAR,1,origin_airport_not_found|destination_airport_not_found|route_segments_not_found
CARAC:KANNI:NAR:1,CARAC,KANNI,NAR,1,origin_airport_not_found|destination_airport_not_found|route_segments_not_found
CARAC:MIILS:NAR:1,CARAC,MIILS,NAR,1,origin_airport_not_found|destination_airport_not_found|route_segments_not_found
CARAC:TOPPS:NAR:1,CARAC,TOPPS,NAR,1,origin_airport_not_found|destination_airport_not_found|route_segments_not_found
CARAC:TUSKY:NAR:1,CARAC,TUSKY,NAR,1,origin_airport_not_found|destination_airport_not_found|route_segments_not_found
CARAC:VITOL:NAR:1,CARAC,VITOL,NAR,1,origin_airport_not_found|destination_airport_not_found|route_segments_not_found
CARAC:WHALE:NAR:1,CARAC,WHALE,NAR,1,origin_airport_not_found|destination_airport_not_found|route_segments_not_found
CCB:TIJ:TEC:1,CCB,TIJ,TEC,1,destination_airport_not_found
CEFOU:ALLRY:NAR:1,CEFOU,ALLRY,NAR,1,origin_airport_not_found|destination_airport_not_found
CEFOU:ALLRY:NAR:2,CEFOU,ALLRY,NAR,2,origin_airport_not_found|destination_airport_not_found|route_segments_not_found
CEFOU:AVUTI:NAR:1,CEFOU,AVUTI,NAR,1,origin_airport_not_found|destination_airport_not_found|route_segments_not_found
CEFOU:BOKTO:NAR:1,CEFOU,BOKTO,NAR,1,origin_airport_not_found|destination_airport_not_found|route_segments_not_found
CEFOU:BUDAR:NAR:1,CEFOU,BUDAR,NAR,1,origin_airport_not_found|destination_airport_not_found
CEFOU:BUDAR:NAR:2,CEFOU,BUDAR,NAR,2,origin_airport_not_found|destination_airport_not_found|route_segments_not_found
CEFOU:DORYY:NAR:1,CEFOU,DORYY,NAR,1,origin_airport_not_found|destination_airport_not_found|route_segments_not_found
CEFOU:ELSIR:NAR:1,CEFOU,ELSIR,NAR,1,origin_airport_not_found|destination_airport_not_found
CEFOU:ELSIR:NAR:2,CEFOU,ELSIR,NAR,2,origin_airport_not_found|destination_airport_not_found|route_segments_not_found
CEFOU:ENNSO:NAR:1,CEFOU,ENNSO,NAR,1,origin_airport_not_found|destination_airport_not_found|route_segments_not_found
CEFOU:HOIST:NAR:1,CEFOU,HOIST,NAR,1,origin_airport_not_found|destination_airport_not_found|route_segments_not_found
CEFOU:IBERG:NAR:1,CEFOU,IBERG,NAR,1,origin_airport_not_found|destination_airport_not_found|route_segments_not_found
CEFOU:IRLOK:NAR:1,CEFOU,IRLOK,NAR,1,origin_airport_not_found|destination_airport_not_found|route_segments_not_found
CEFOU:JANJO:NAR:1,CEFOU,JANJO,NAR,1,origin_airport_not_found|destination_airport_not_found|route_segments_not_found
CEFOU:JOOPY:NAR:1,CEFOU,JOOPY,NAR,1,origin_airport_not_found|destination_airport_not_found|route_segments_not_found
CEFOU:KODIK:NAR:1,CEFOU,KODIK,NAR,1,origin_airport_not_found|destination_airport_not_found|route_segments_not_found
CEFOU:LOMSI:NAR:1,CEFOU,LOMSI,NAR,1,origin_airport_not_found|destination_airport_not_found|route_segments_not_found
CEFOU:MELDI:NAR:1,CEFOU,MELDI,NAR,1,origin_airport_not_found|destination_airport_not_found|route_segments_not_found
CEFOU:MUSAK:NAR:1,CEFOU,MUSAK,NAR,1,origin_airport_not_found|destination_airport_not_found|route_segments_not_found
CEFOU:NEEKO:NAR:1,CEFOU,NEEKO,NAR,1,origin_airport_not_found|destination_airport_not_found|route_segments_not_found
CEFOU:NICSO:NAR:1,CEFOU,NICSO,NAR,1,origin_airport_not_found|destination_airport_not_found|route_segments_not_found
CEFOU:OMSAT:NAR:1,CEFOU,OMSAT,NAR,1,origin_airport_not_found|destination_airport_not_found|route_segments_not_found
CEFOU:PELTU:NAR:1,CEFOU,PELTU,NAR,1,origin_airport_not_found|destination_airport_not_found|route_segments_not_found
CEFOU:RIKAL:NAR:1,CEFOU,RIKAL,NAR,1,origin_airport_not_found|destination_airport_not_found|route_segments_not_found
CEFOU:SAXAN:NAR:1,CEFOU,SAXAN,NAR,1,origin_airport_not_found|destination_airport_not_found|route_segments_not_found
CEFOU:TUDEP:NAR:1,CEFOU,TUDEP,NAR,1,origin_airport_not_found|destination_airport_not_found|route_segments_not_found
CEFOU:UMESI:NAR:1,CEFOU,UMESI,NAR,1,origin_airport_not_found|destination_airport_not_found|route_segments_not_found
CEFOU:URTAK:NAR:1,CEFOU,URTAK,NAR,1,origin_airport_not_found|destination_airport_not_found
CEFOU:VESMI:NAR:1,CEFOU,VESMI,NAR,1,origin_airport_not_found|destination_airport_not_found|route_segments_not_found
CHESZ:LAS:SHD:1,CHESZ,LAS,SHD,1,origin_airport_not_found
CLAVY:MUSVA:NAR:1,CLAVY,MUSVA,NAR,1,origin_airport_not_found|destination_airport_not_found|route_segments_not_found
CLAVY:TEFFO:NAR:1,CLAVY,TEFFO,NAR,1,origin_airport_not_found|destination_airport_not_found
CLT:CYUL:H:1,CLT,CYUL,H,1,destination_airport_not_found
CNO:TIJ:TEC:1,CNO,TIJ,TEC,1,destination_airport_not_found
COLZI:CHOPZ:HPD:1,COLZI,CHOPZ,HPD,1,origin_airport_not_found|destination_airport_not_found
COPLY:BROSK:HPD:1,COPLY,BROSK,HPD,1,origin_airport_not_found|destination_airport_not_found
CRPLR:LPERD:HPD:1,CRPLR,LPERD,HPD,1,origin_airport_not_found|destination_airport_not_found
CUDDY:ANATI:NAR:1,CUDDY,ANATI,NAR,1,origin_airport_not_found|destination_airport_not_found|route_segments_not_found
CUDDY:KJOHN:NAR:1,CUDDY,KJOHN,NAR,1,origin_airport_not_found|destination_airport_not_found
CUDDY:MIILS:NAR:1,CUDDY,MIILS,NAR,1,origin_airport_not_found|destination_airport_not_found|route_segments_not_found
CUDDY:MT:NAR:1,CUDDY,MT,NAR,1,origin_airport_not_found|destination_airport_not_found|route_segments_not_found
CUDDY:MT:NAR:2,CUDDY,MT,NAR,2,origin_airport_not_found|destination_airport_not_found|route_segments_not_found
CUDDY:QUBIS:NAR:1,CUDDY,QUBIS,NAR,1,origin_airport_not_found|destination_airport_not_found|route_segments_not_found
CUDDY:SSM:NAR:1,CUDDY,SSM,NAR,1,origin_airport_not_found|destination_airport_not_found
