routeKey,ORIGIN_ID,DSTN_ID,PFR_TYPE_CODE,ROUTE_NO,ALT_DESCRIP,AIRCRAFT,HOURS,ROUTE_DIR_DESCRIP,DESIGNATOR,ROUTE_STRING
IAH:DEN:H:2,IAH,DEN,H,2,,,,,,STYCK8 DOLEY ADM ROLLS TOTOE HALEN NIIXX4
IAH:DFW:H:1,IAH,DFW,H,1,,RNAV TURBOJET,,DFW SOUTH FLOW,,BLTWY7 CRIED BEREE3
IAH:DFW:H:2,IAH,DFW,H,2,,RNAV TURBOJET,,DFW NORTH FLOW,,BLTWY7 CRIED WHINY4
IAH:DFW:H:3,IAH,DFW,H,3,,NON-TURBOJET (RNAV),,,,BLTWY7 CRIED CQY3
IAH:DFW:H:4,IAH,DFW,H,4,,ALL OTHERS,,,,CRIED CQY3
IAH:DFW:L:1,IAH,DFW,L,1,,NON TURBOJET (RNAV),,DFW NORTH FLOW,,STYCK8 STYCK CQY CQY3
IAH:DFW:L:2,IAH,DFW,L,2,,NON TURBOJET (RNAV),,DFW SOUTH FLOW,,STYCK8 STYCK CQY YEAGR4
IAH:DFW:L:3,IAH,DFW,L,3,,RNAV TURBOJET,,DFW NORTH FLOW,,BLTWY7 CRIED WHINY4
IAH:DFW:L:4,IAH,DFW,L,4,,RNAV TURBOJET,,DFW SOUTH FLOW,,BLTWY7 CRIED BEREE3
IAH:DFW:L:5,IAH,DFW,L,5,,ALL OTHERS,,DFW NORTH FLOW,,LOA4 CQY CQY3
IAH:DFW:L:6,IAH,DFW,L,6,,ALL OTHERS,,DFW SOUTH FLOW,,LOA4 CQY YEAGR4
IAH:DSM:H:1,IAH,DSM,H,1,,DME/DME/IRU OR GPS,,,,STYCK8 WTSON BYP TUL J25 DSM
IAH:DTW:H:1,IAH,DTW,H,1,,DME/DME/IRU OR GPS REQUIRED,,DTW SOUTH FLOW,,INDIE8 TPAKK LIT J131 PXV WWODD HANBL3
IAH:DTW:H:2,IAH,DTW,H,2,,DME/DME/IRU OR GPS REQUIRED,,DTW NORTH FLOW,,INDIE8 TPAKK LIT J131 PXV WWODD LECTR3
IAH:EWR:H:1,IAH,EWR,H,1,,TURBOJETS,,IAH EAST FLOW,,GUMBY3 GUSTI Q22 UMBRE QUART PHLBO4
IAH:EWR:H:2,IAH,EWR,H,2,,TURBOJETS,,IAH WEST FLOW,,MMUGS4 GUSTI Q22 UMBRE QUART PHLBO4
IAH:EYW:H:1,IAH,EYW,H,1,,JETS ONLY: RNAV 1 - DME/DME/IRU OR GPS,,WATER/IAH EAST FLOW,,GUMBY3 LLA LEV Y290 GAWKS PIKKR KRAKN1
IAH:EYW:H:2,IAH,EYW,H,2,,JETS ONLY: RNAV 1 - DME/DME/IRU OR GPS,,WATER/IAH WEST FLOW,,MMUGS4 LLA LEV Y290 GAWKS PIKKR KRAKN1
IAH:EYW:H:3,IAH,EYW,H,3,,,,IAH EAST FLOW,,GUMBY3 GUSTI AWDAD SJI J2 DEFUN KRAKN1
IAH:EYW:H:4,IAH,EYW,H,4,,,,IAH WEST FLOW,,MMUGS4 GUSTI AWDAD SJI J2 DEFUN KRAKN1
IAH:FLL:H:1,IAH,FLL,H,1,,JETS ONLY: RNAV 1 - DME/DME/IRU OR GPS.,,WATER/IAH EAST FLOW,,GUMBY3 LLA LEV Y290 DOWRY TEEKY4
IAH:FLL:H:2,IAH,FLL,H,2,,JETS ONLY: RNAV 1 - DME/DME/IRU OR GPS.,,WATER/IAH WEST FLOW,,MMUGS4 LLA LEV Y290 DOWRY TEEKY4
IAH:FLL:H:3,IAH,FLL,H,3,,"JETS ONLY,  RNAV 1 - DME/DME/IRU OR GPS.",,IAH EAST FLOW,,GUMBY3 GUSTI AWDAD SJI J2 DEFUN TEEKY4
IAH:FLL:H:4,IAH,FLL,H,4,,"JETS ONLY,  RNAV 1 - DME/DME/IRU OR GPS.",,IAH WEST FLOW,,MMUGS4 GUSTI AWDAD SJI J2 DEFUN TEEKY4
IAH:GRR:H:1,IAH,GRR,H,1,,RNAV 1 - DME/DME/IRU OR GPS,,,,INDIE8 TPAKK LIT J101 STL J19 RBS KLROY LOGGR VIO
IAH:GSP:H:1,IAH,GSP,H,1,,,,IAH EAST FLOW,,GUMBY3 GUSTI Q22 CATLN MGMRY BESTT WORXS2
IAH:GSP:H:2,IAH,GSP,H,2,,,,IAH WEST FLOW,,MMUGS4 GUSTI Q22 CATLN MGMRY BESTT WORXS2
IAH:IAD:H:1,IAH,IAD,H,1,,TURBOJETS,,IAH EAST FLOW,,GUMBY3 GUSTI Q22 BURGG Q60 JAXSN DORRN CAVLR6
IAH:IAD:H:2,IAH,IAD,H,2,,TURBOJETS,,IAH WEST FLOW,,MMUGS4 GUSTI Q22 BURGG Q60 JAXSN DORRN CAVLR6
IAH:ICT:H:1,IAH,ICT,H,1,,DME/DME/IRU OR GPS,,,,STYCK8 DOLEY ADM IRW HUSKA
IAH:IND:H:1,IAH,IND,H,1,,TURBOJETS,,,,INDIE8 TPAKK LIT J131 PXV TERGE SMUKE3
IAH:JAX:H:1,IAH,JAX,H,1,,,,IAH EAST FLOW,,GUMBY3 GUSTI SJI J2 DEFUN CABLO ZOOSS MARQO3
IAH:JAX:H:2,IAH,JAX,H,2,,,,IAH WEST FLOW,,MMUGS4 GUSTI SJI J2 DEFUN CABLO ZOOSS MARQO3
IAH:JFK:H:1,IAH,JFK,H,1,,,,IAH EAST FLOW,,GUMBY3 GUSTI Q22 CATLN Q64 SAWED Q108 SIE CAMRN5
IAH:JFK:H:2,IAH,JFK,H,2,,,,IAH WEST FLOW,,MMUGS4 GUSTI Q22 CATLN Q64 SAWED Q108 SIE CAMRN5
IAH:LAS:H:1,IAH,LAS,H,1,,,,IAH EAST FLOW,,PITZZ5 CRGER ELP J86 INW HAHAA RKSTR4
IAH:LAS:H:2,IAH,LAS,H,2,,,,IAH WEST FLOW,,BNDTO6 CRGER ELP J86 INW HAHAA RKSTR4
IAH:LAX:H:1,IAH,LAX,H,1,,DME/DME/IRU OR GPS,,IAH EAST FLOW,,PITZZ5 CRGER ELP J50 SSO J4 TNP SEAVU2
IAH:LAX:H:2,IAH,LAX,H,2,,DME/DME/IRU OR GPS,,IAH WEST FLOW,,BNDTO6 CRGER ELP J50 SSO J4 TNP SEAVU2
IAH:LEX:H:1,IAH,LEX,H,1,,DME/DME/IRU OR GPS,,,,LURIC8 ORRTH CRAMM BNA UNCKL
IAH:LGA:H:1,IAH,LGA,H,1,,,,IAH EAST FLOW,,GUMBY3 GUSTI Q22 BURGG Q60 HURTS PROUD2
IAH:LGA:H:2,IAH,LGA,H,2,,,,IAH WEST FLOW,,MMUGS4 GUSTI Q22 BURGG Q60 HURTS PROUD2
IAH:MCI:H:1,IAH,MCI,H,1,,RNAV TURBOJET/TURBOPROP,,,,STYCK8 WTSON BYP TUL STASN WUTNG3
IAH:MCO:H:1,IAH,MCO,H,1,,"JETS ONLY, RNAV 1 - DME/DME/IRU OR GPS",,WATER/IAH EAST FLOW,,GUMBY3 LLA LEV Y280 CHRGE PRICY5
IAH:MCO:H:2,IAH,MCO,H,2,,"JETS ONLY, RNAV 1 - DME/DME/IRU OR GPS",,WATER/IAH WEST FLOW,,MMUGS4 LLA LEV Y280 CHRGE PRICY5
IAH:MCO:H:3,IAH,MCO,H,3,,,,IAH EAST FLOW,,GUMBY3 GUSTI AWDAD SJI J2 DEFUN GRNCH5
IAH:MCO:H:4,IAH,MCO,H,4,,,,IAH WEST FLOW,,MMUGS4 GUSTI AWDAD SJI J2 DEFUN GRNCH5
IAH:MDW:H:1,IAH,MDW,H,1,,DME/DME/IRU OR GPS,,,,INDIE8 TPAKK LIT J101 SPI POOGY ENDEE8
IAH:MEM:H:1,IAH,MEM,H,1,,TURBOJETS - DME/DME/IRU OR GPS,,,,LURIC8 LURIC ELD HOBRK4
IAH:MIA:H:1,IAH,MIA,H,1,,JETS ONLY: RNAV 1 - DME/DME/IRU OR GPS.,,WATER/IAH EAST FLOW,,GUMBY3 LLA LEV Y290 DOWRY FROGZ5
IAH:MIA:H:2,IAH,MIA,H,2,,JETS ONLY: RNAV 1 - DME/DME/IRU OR GPS.,,WATER/IAH WEST FLOW,,MMUGS4 LLA LEV Y290 DOWRY FROGZ5
IAH:MIA:H:3,IAH,MIA,H,3,,"JETS ONLY, RNAV 1 - DME/DME/IRU OR GPS",,IAH EAST FLOW,,GUMBY3 GUSTI AWDAD SJI J2 DEFUN FROGZ5
IAH:MIA:H:4,IAH,MIA,H,4,,"JETS ONLY, RNAV 1 - DME/DME/IRU OR GPS",,IAH WEST FLOW,,MMUGS4 GUSTI AWDAD SJI J2 DEFUN FROGZ5
IAH:MKE:H:1,IAH,MKE,H,1,,DME/DME/IRU OR GPS,,,,INDIE8 LURIC LIT J101 SPI JOT LEEDN GOPAC3
IAH:MSP:H:1,IAH,MSP,H,1,,TURBOJETS,1000-0300,,,STYCK8 WTSON BYP TUL J25 MCI ROKKK NITZR4
IAH:MSY:H:1,IAH,MSY,H,1,,DME/DME/IRU OR GPS,,IAH EAST FLOW,,GUMBY3 GUSTI AWDAD AWDAD1
IAH:MSY:H:2,IAH,MSY,H,2,,DME/DME/IRU OR GPS,,IAH WEST FLOW,,MMUGS4 GUSTI AWDAD AWDAD1
IAH:MSY:L:1,IAH,MSY,L,1,SFC-100,,,,,LCH5 LCH V20 AWDAD
IAH:MSY:L:2,IAH,MSY,L,2,110-180,DME/DME/IRU OR GPS,,IAH EAST FLOW,,GUMBY3 GUSTI AWDAD AWDAD1
IAH:MSY:L:3,IAH,MSY,L,3,110-180,ALL OTHERS,,,,LCH5 LCH AWDAD1
IAH:MSY:L:4,IAH,MSY,L,4,110-180,DME/DME/IRU OR GPS,,IAH WEST FLOW,,MMUGS4 GUSTI AWDAD AWDAD1
IAH:OAK:H:1,IAH,OAK,H,1,,TURBOJET,,EAST FLOW,,PITZZ5 CRGER ELP J86 BLD J92 BTY RUSME OAKES3
IAH:OAK:H:2,IAH,OAK,H,2,,TURBOJET,,WEST FLOW,,BNDTO6 CRGER ELP J86 BLD J92 BTY RUSME OAKES3
IAH:OKC:H:1,IAH,OKC,H,1,,DME/DME/IRU OR GPS,,,,STYCK8 DOLEY ADM DECKK IRW
IAH:OMA:H:1,IAH,OMA,H,1,,DME/DME/IRU OR GPS,,,,STYCK8 WTSON BYP HTHWY TIMMO1
IAH:ONT:H:1,IAH,ONT,H,1,,DME/DME/IRU OR GPS,,IAH EAST FLOW,,PITZZ5 CRGER ELP SSO J4 BXK PHRED SCBBY2
IAH:ONT:H:2,IAH,ONT,H,2,,DME/DME/IRU OR GPS,,IAH WEST FLOW,,BNDTO6 CRGER ELP SSO J4 BXK PHRED SCBBY2
IAH:ORD:H:1,IAH,ORD,H,1,,DME/DME/IRU OR GPS,,,,INDIE8 TPAKK LIT J101 STL TRTLL6
IAH:ORD:H:2,IAH,ORD,H,2,,DME/DME/IRU OR GPS,,,,INDIE8 TPAKK LIT J180 FTZ TRTLL6
IAH:ORD:H:3,IAH,ORD,H,3,,,,,,STYCK8 WTSON BYP MLC RZC SGF WELTS TRTLL6
IAH:ORF:H:1,IAH,ORF,H,1,,RNAV 1 - DME/DME/IRU OR GPS,,IAH EAST FLOW,,GUMBY3 GUSTI Q22 CATLN Q64 HRTWL Q54 NUTZE KOHLS1
IAH:ORF:H:2,IAH,ORF,H,2,,RNAV 1 - DME/DME/IRU OR GPS,,IAH WEST FLOW,,MMUGS4 GUSTI Q22 CATLN Q64 HRTWL Q54 NUTZE KOHLS1
IAH:PBI:H:1,IAH,PBI,H,1,,JETS ONLY: RNAV 1 - DME/DME/IRU OR GPS,,WATER/IAH EAST FLOW,,GUMBY3 LLA LEV Y290 GAWKS VUUDU1
IAH:PBI:H:2,IAH,PBI,H,2,,JETS ONLY: RNAV 1 - DME/DME/IRU OR GPS,,WATER/IAH WEST FLOW,,MMUGS4 LLA LEV Y290 GAWKS VUUDU1
IAH:PBI:H:3,IAH,PBI,H,3,,,,IAH EAST FLOW,,GUMBY3 GUSTI AWDAD SJI J2 DEFUN VUUDU1
IAH:PBI:H:4,IAH,PBI,H,4,,,,IAH WEST FLOW,,MMUGS4 GUSTI AWDAD SJI J2 DEFUN VUUDU1
IAH:PDX:H:1,IAH,PDX,H,1,,RNAV 1 - DME/DME/IRU OR GPS,,IAH EAST FLOW,,PITZZ5 CRGER LOWGO J15 IMB JOTBA HHOOD6
IAH:PDX:H:2,IAH,PDX,H,2,,RNAV 1 - DME/DME/IRU OR GPS,,IAH WEST FLOW,,BNDTO6 CRGER LOWGO J15 IMB JOTBA HHOOD6
IAH:PDX:H:3,IAH,PDX,H,3,,RNAV 1 - DME/DME/IRU OR GPS,,,,STYCK8 DOLEY FUZ HNKER ALS JNC J15 IMB JOTBA HHOOD6
IAH:PHL:H:2,IAH,PHL,H,2,,TURBOJETS,,IAH EAST FLOW,,GUMBY3 GUSTI Q22 BEARI BBDOL PAATS4
IAH:PHL:H:3,IAH,PHL,H,3,,TURBOJETS,,IAH WEST FLOW,,MMUGS4 GUSTI Q22 BEARI BBDOL PAATS4
IAH:PIT:H:2,IAH,PIT,H,2,,DME/DME/IRU OR GPS REQUIRED,,,,INDIE8 TPAKK LIT J131 PXV APE CTW FEWGA7
IAH:PNS:H:1,IAH,PNS,H,1,,DME/DME/IUR OR GPS,,IAH EAST FLOW,,GUMBY3 GUSTI SJI V241 PENSI
IAH:PNS:H:2,IAH,PNS,H,2,,DME/DME/IRU OR GPS,,IAH WEST FLOW,,MMUGS4 GUSTI SJI V241 PENSI
IAH:RDU:H:1,IAH,RDU,H,1,,,,IAH EAST FLOW,,GUMBY3 GUSTI Q22 CATLN MGMRY THRSR IRQ PYRES DMSTR2
IAH:RDU:H:2,IAH,RDU,H,2,,,,IAH WEST FLOW,,MMUGS4 GUSTI Q22 CATLN MGMRY THRSR IRQ PYRES DMSTR2
IAH:RIC:H:1,IAH,RIC,H,1,,TURBOJETS & TURBOPROPS,,IAH EAST FLOW,,GUMBY3 GUSTI Q22 BURGG Q60 JAXSN KELCE DUCXS5
IAH:RIC:H:2,IAH,RIC,H,2,,TURBOJETS & TURBOPROPS,,IAH WEST FLOW,,MMUGS4 GUSTI Q22 BURGG Q60 JAXSN KELCE DUCXS5
IAH:RSW:H:1,IAH,RSW,H,1,,TURBOJETS,,IAH EAST FLOW,,GUMBY3 LLA LEV Y290 BLVNS KOLBR TYNEE4
IAH:RSW:H:2,IAH,RSW,H,2,,TURBOJETS,,IAH WEST FLOW,,MMUGS4 LLA LEV Y290 BLVNS KOLBR TYNEE4
IAH:RSW:H:3,IAH,RSW,H,3,,,,IAH EAST FLOW,,GUMBY3 GUSTI AWDAD SJI J2 DEFUN CABLO BULZI Q81 NICKI PLYER TYNEE4
IAH:RSW:H:4,IAH,RSW,H,4,,,,IAH WEST FLOW,,MMUGS4 GUSTI AWDAD SJI J2 DEFUN CABLO BULZI Q81 NICKI PLYER TYNEE4
IAH:SAN:H:1,IAH,SAN,H,1,,DME/DME/IRU OR GPS,,IAH EAST FLOW,,PITZZ5 CRGER ELP J2 HOGGZ LUCKI1
IAH:SAN:H:2,IAH,SAN,H,2,,DME/DME/IRU OR GPS,,IAH WEST FLOW,,BNDTO6 CRGER ELP J2 HOGGZ LUCKI1
IAH:SAT:H:2,IAH,SAT,H,2,,,,IAH EAST FLOW,,PITZZ5 WAILN QERVO3
IAH:SAT:H:3,IAH,SAT,H,3,,,,IAH WEST FLOW,,BNDTO6 WAILN QERVO3
IAH:SAV:H:1,IAH,SAV,H,1,,DME/DME/IRU OR GPS,,IAH EAST FLOW,,GUMBY3 GUSTI SJI J2 CEW ALLMA JANIE
IAH:SAV:H:2,IAH,SAV,H,2,,DME/DME/IRU OR GPS,,IAH WEST FLOW,,MMUGS4 GUSTI SJI J2 CEW ALLMA JANIE
IAH:SDF:H:1,IAH,SDF,H,1,,TURBOJET,,,,INDIE8 TPAKK LIT MOOCH MBELL5
IAH:SEA:H:1,IAH,SEA,H,1,,TURBOJETS,,,,STYCK8 DOLEY ADM ROLLS TOTOE LAA J52 FQF J20 PDT CHINS5
IAH:SFO:H:1,IAH,SFO,H,1,,DME/DME/IRU OR GPS,,IAH EAST FLOW,,PITZZ5 CRGER ELP J86 BLD J92 OAL
IAH:SFO:H:2,IAH,SFO,H,2,,DME/DME/IRU OR GPS,,IAH WEST FLOW,,BNDTO6 CRGER ELP J86 BLD J92 OAL
IAH:SJC:H:1,IAH,SJC,H,1,,TURBOJET,,EAST FLOW,,PITZZ5 CRGER ELP Q4 BOILE MAKRS TROXX SILCN6
IAH:SJC:H:2,IAH,SJC,H,2,,TURBOJET,,WEST FLOW,,BNDTO6 CRGER ELP Q4 BOILE MAKRS TROXX SILCN6
IAH:SLC:H:1,IAH,SLC,H,1,,TURBOJETS - DME/DME/IRU OR GPS,,IAH EAST FLOW,,PITZZ5 CRGER JCT J15 JNC HELPR JAZZZ1
IAH:SLC:H:2,IAH,SLC,H,2,,TURBOJETS - DME/DME/IRU OR GPS,,IAH WEST FLOW,,BNDTO6 CRGER JCT J15 JNC HELPR JAZZZ1
IAH:SNA:H:1,IAH,SNA,H,1,,DME/DME/IRU OR GPS,,IAH EAST FLOW,,PITZZ5 CRGER ELP J50 TFD J212 PSP KAYOH8
IAH:SNA:H:2,IAH,SNA,H,2,,DME/DME/IRU OR GPS,,IAH WEST FLOW,,BNDTO6 CRGER ELP J50 TFD J212 PSP KAYOH8
IAH:STL:H:1,IAH,STL,H,1,,TURBOJETS - DME/DME/IRU OR GPS,,,,INDIE8 TPAKK LIT ARG BOOSH3
IAH:TPA:H:1,IAH,TPA,H,1,,,,IAH EAST FLOW,,GUMBY3 LLA LEV Y280 CHRGE RAYZZ3
IAH:TPA:H:2,IAH,TPA,H,2,,,,IAH WEST FLOW,,MMUGS4 LLA LEV Y280 CHRGE RAYZZ3
IAH:TPA:H:3,IAH,TPA,H,3,,TURBOJETS,,IAH EAST FLOW,,GUMBY3 GUSTI AWDAD SJI J2 DEFUN MAATY5
IAH:TPA:H:4,IAH,TPA,H,4,,TURBOJETS,,IAH WEST FLOW,,MMUGS4 GUSTI AWDAD SJI J2 DEFUN MAATY5
IAH:TUL:H:1,IAH,TUL,H,1,,DME/DME/IRU OR GPS,,,,STYCK8 WTSON BYP TUL
IAH:TUS:H:1,IAH,TUS,H,1,,DME/DME/IRU OR GPS,,IAH EAST FLOW,,PITZZ5 CRGER ELP ZONNA2
IAH:TUS:H:2,IAH,TUS,H,2,,DME/DME/IRU OR GPS,,IAH WEST FLOW,,BNDTO6 CRGER ELP ZONNA2
IAH:TYS:H:1,IAH,TYS,H,1,,DME/DME/IRU OR GPS,,IAH EAST FLOW,,GUMBY3 LCH MEI VUZ VXV
IAH:TYS:H:2,IAH,TYS,H,2,,DME/DME/IRU OR GPS,,IAH WEST FLOW,,MMUGS4 LCH MEI VUZ VXV
IAH:TYS:H:3,IAH,TYS,H,3,,DME/DME/IRU OR GPS,,,,STRYA8 DPATY MEI VUZ VXV
IAH:XNA:H:1,IAH,XNA,H,1,,DME/DME/IRU OR GPS,,,,INDIE8 INDIE PGO RZC
ICT:MDW:H:1,ICT,MDW,H,1,,TURBOJET,,,,PEABO GOSSL MCI IRK ENDEE8
ICT:ORD:H:1,ICT,ORD,H,1,,TURBOJET,,,,PEABO GOSSL MCI IRK SHAIN2
ICT:ORD:H:3,ICT,ORD,H,3,,TURBOJET,,,,PEABO GOSSL MCI IRK BENKY6
ILM:ATL:H:1,ILM,ATL,H,1,,,,EAST FLOW,,KAATT Q172 YUTEE SKWKR SITTH3
ILM:ATL:H:2,ILM,ATL,H,2,,,,WEST FLOW,,KAATT Q172 YUTEE SKWKR JJEDI4
ILM:CLT:H:1,ILM,CLT,H,1,AOB FL220,,,,,OKNEE MLLET4
ILM:DFW:H:1,ILM,DFW,H,1,,TURBOJET,,DFW SOUTH,,ILM RAPZZ Q172 OKNEE UNJAM CHOPZ THRSR YUYUN BEREE3
ILM:DFW:H:2,ILM,DFW,H,2,,TURBOJET,,DFW NORTH,,ILM RAPZZ Q172 OKNEE UNJAM CHOPZ THRSR YUYUN WHINY4
ILM:DFW:H:3,ILM,DFW,H,3,,TURBOJET,,DFW SOUTH,,ILM RAPZZ JILIS MEMFS LITTR FEWWW SEEVR4
ILM:DFW:H:4,ILM,DFW,H,4,,TURBOJET,,DFW NORTH,,ILM RAPZZ JILIS MEMFS LITTR FEWWW BRDJE5
ILM:TEB:H:1,ILM,TEB,H,1,,JETS ONLY: RNAV 1 - DME/DME/IRU OR GPS,,,,WALLO LARKE Q111 SWNGR JAIKE4
IND:EYW:H:1,IND,EYW,H,1,,,,,,DAWNN1 IIU Q79 IISLY FNTSY1
ISM:FLL:L:1,ISM,FLL,L,1,,PROPS ONLY,,,,VALKA T345 MARKT
ISM:PBI:L:1,ISM,PBI,L,1,,PROPS ONLY,,PBI WEST OPS,,DEARY T336 VALKA RASAE
ISM:PBI:L:2,ISM,PBI,L,2,,PROPS ONLY,,PBI EAST OPS,,VALKA T345 AIRBT
ISP:ABE:TEC:1,ISP,ABE,TEC,1,8000,NON-JETS/NON-TURBOPROPS ONLY,,,,SAX V249 SBJ T430 ETX
ISP:ACK:TEC:1,ISP,ACK,TEC,1,9000,SINGLE ENGINE ONLY,,,,HTO SEY T216 NEWBE T300 DEEPO
ISP:ACK:TEC:2,ISP,ACK,TEC,2,9000,TWIN ENGINE,,,,ORCHA T705 CLAMY
ISP:ACY:TEC:1,ISP,ACY,TEC,1,6000,SINGLE ENGINE ONLY,,,,CCC T224 DIXIE T315 ACY
ISP:ADW:TEC:1,ISP,ADW,TEC,1,6000,SINGLE ENGINE ONLY,,,,CCC T224 DIXIE T303 LEEAH T315 CHOPS T320 VAALI CAPKO
ISP:ALB:L:1,ISP,ALB,L,1,110-170 INCL,,1100-0300,,,SOARS V487 CANAN
ISP:ASH:L:1,ISP,ASH,L,1,110-150 INCL,,1100-0300,,,ORCHA T320 GDM T314 GDM MANCH
ISP:AUG:L:1,ISP,AUG,L,1,110-170 INCL,,1100-0300,,,ORCHA T320 GDM T314 ENE
ISP:AUG:TEC:1,ISP,AUG,TEC,1,10000,"/E, /F, /G ONLY",,,,MAD HFD CLOWW
ISP:BCT:H:1,ISP,BCT,H,1,,,,,,BEADS EMJAY Q167 ZJAAY Q97 KENLL CPTAN3
ISP:BCT:H:4,ISP,BCT,H,4,,JETS ONLY,,WATER,,BEADS EMJAY Q167 KALDA Q131 WAALT Y289 DULEE CLMNT2
ISP:BDL:TEC:2,ISP,BDL,TEC,2,10000,,,,,BDR
ISP:BDR:TEC:1,ISP,BDR,TEC,1,4000,,,,,BDR
ISP:BED:L:1,ISP,BED,L,1,110-150 ONLY,RNAV 1 - DME/DME/IRU OR GPS,,,,ORCHA T320 GON YANTC DREEM3
ISP:BGM:H:1,ISP,BGM,H,1,,JETS,,,,NEION Q232 CORDS CFB
ISP:BGR:L:1,ISP,BGR,L,1,110-170 INCL,,1100-0300,,,ORCHA T320 GDM T314 ENE T295 BGR
ISP:BGR:TEC:1,ISP,BGR,TEC,1,10000,"/E, /F, /G ONLY",,,,MAD HFD CLOWW
ISP:BHB:TEC:1,ISP,BHB,TEC,1,10000,"/E, /F, /G ONLY",,,,MAD HFD CLOWW
ISP:BID:TEC:1,ISP,BID,TEC,1,7000,,,,,ORCHA SEY
ISP:BLM:TEC:1,ISP,BLM,TEC,1,6000,,,,,DPK JFK COL
ISP:BOS:TEC:1,ISP,BOS,TEC,1,9000,,,,,MAD T303 HFD DREEM
ISP:BOS:TEC:2,ISP,BOS,TEC,2,9000,,,,,ORCHA T320 YANTC T224 WOONS
ISP:BTV:TEC:1,ISP,BTV,TEC,1,10000,"/E, /F, /G ONLY",,,,BDR JUDDS
ISP:BUF:H:1,ISP,BUF,H,1,,,,,,NEION Q232 STUBN BENEE
ISP:BVY:L:1,ISP,BVY,L,1,110-170 INCL,RNAV 1 - DME/DME/IRU OR GPS,,,,ORCHA T320 GON YANTC DREEM3
ISP:BWI:H:1,ISP,BWI,H,1,,JETS ONLY: RNAV 1 - DME/DME/IRU OR GPS REQUIRED,,,,BEADS EMJAY Q167 ZIZZI KNUKK ATR LAFLN MIIDY4
ISP:BWI:TEC:1,ISP,BWI,TEC,1,4000,SINGLE ENGINE ONLY,,,,CCC T224 ENO T358 SWANN
ISP:BWI:TEC:2,ISP,BWI,TEC,2,6000,SINGLE ENGINE ONLY,,,,CCC T224 DIXIE T303 LEEAH T358 SWANN
ISP:CON:L:1,ISP,CON,L,1,110-150 INCL,,1100-0300,,,ORCHA T320 GDM
ISP:CON:TEC:1,ISP,CON,TEC,1,10000,"/E, /F, /G ONLY",,,,MAD HFD CLOWW
ISP:CVG:H:2,ISP,CVG,H,2,,RNAV 1 - DME/DME/IRU OR GPS,,,,BEADS T320 SARDI RBV Q430 SAAME J6 COLNS GAVNN8
ISP:CXY:TEC:1,ISP,CXY,TEC,1,8000,NON-JETS/NON-TURBOPROPS ONLY,,,,SAX V249 SBJ T430 ETX V162 HAR
ISP:DCA:H:2,ISP,DCA,H,2,,TURBOJET,,,,BEADS EMJAY Q167 ZIZZI KNUKK ATR LAFLN DEALE3
ISP:DCA:TEC:1,ISP,DCA,TEC,1,6000,SINGLE ENGINE ONLY,,,,CCC T224 DIXIE T303 LEEAH T315 CHOPS T320 VAALI CAPKO
ISP:DFW:H:1,ISP,DFW,H,1,,,,DFW SOUTH FLOW,,RBV Q430 SAAME J6 HVQ Q68 LITTR FEWWW SEEVR4
ISP:DFW:H:2,ISP,DFW,H,2,,,,DFW NORTH FLOW,,RBV Q430 SAAME J6 HVQ Q68 LITTR FEWWW BRDJE5
ISP:EEN:L:1,ISP,EEN,L,1,110-170 ONLY,,1100-0300,,,ORCHA T320 GDM
ISP:EEN:TEC:1,ISP,EEN,TEC,1,10000,"/E, /F, /G ONLY",,,,BDR JUDDS WHATE
ISP:EWB:TEC:1,ISP,EWB,TEC,1,9000,RNAV/GNSS REQUIRED,,,,HTO WACKY
ISP:EWR:TEC:1,ISP,EWR,TEC,1,4000,,,,,CMK V188 SAX
ISP:FLL:H:5,ISP,FLL,H,5,,,,,,BEADS EMJAY Q167 ZJAAY Q97 PRMUS CUUDA3
ISP:FLL:H:9,ISP,FLL,H,9,,"JETS ONLY, EXCLUDES EA50, E50P, SF50, C510, C525",,WATER,,BEADS EMJAY Q167 KALDA Q161 CHIEZ Y291 MAJIK CUUDA3
ISP:FLL:H:10,ISP,FLL,H,10,,"VLJ/TURBPROP ONLY: INCL EA50,E50P,SF50,C510,C525",,,,BEADS EMJAY Q167 ZJAAY Q97 KENLL TARPN3
ISP:GON:TEC:1,ISP,GON,TEC,1,7000,,,,,ORCHA MONDI
ISP:HFD:TEC:1,ISP,HFD,TEC,1,5000,,,,,MAD T303 HFD
ISP:HPN:TEC:1,ISP,HPN,TEC,1,5000,,,,,BDR RYMES
ISP:HPN:TEC:2,ISP,HPN,TEC,2,6000,,,,,ORCHA BDR RYMES
ISP:HVN:TEC:1,ISP,HVN,TEC,1,4000,,,,,BDR
ISP:HYA:TEC:1,ISP,HYA,TEC,1,9000,,,,,ORCHA WACKY PVD T393 GAILS
ISP:IAD:H:1,ISP,IAD,H,1,,RNAV EQUIPPED ONLY,,,,BEADS SARDI RBV HYPER9
ISP:IAD:TEC:1,ISP,IAD,TEC,1,040 OR 060,SINGLE ENGINE ONLY,,,,CCC T224 DIXIE T303 LEEAH T358 OBWON T356 TWIRK T358 MRB
ISP:ISP:TEC:1,ISP,ISP,TEC,1,2000,,,,,CCC
ISP:ITH:H:1,ISP,ITH,H,1,,JETS,,,,NEION Q232 CORDS CFB
