airwayId,airwayLocation,pointSeq,currentSegValue,currentSegType,nextRowPointSeq,nextRowSegValue,nextSegRaw,nextSegMatchesNextRow,magCourse,oppMagCourse,magCourseDistance,gapFlag,signalGapFlag,dogleg,isTerminalPoint,segmentAttributePresent,sourceRowNumber
T224,C,1000,VIKKY,RP   ,1010,CREAM,CREAM,true,56.71,237.67,6.2,N,N,N,false,true,5887
T224,C,1010,CREAM,RP   ,1020,FLIBB,FLIBB,true,56.71,237.67,6.5,N,N,N,false,true,5888
T224,C,1020,FLIBB,RP   ,1030,YODER,YODER,true,56.71,237.67,5.21,N,N,N,false,true,5889
T224,C,1030,YODER,RP   ,1040,KURTY,KURTY,true,56.71,237.67,4.86,N,N,N,false,true,5890
T224,C,1040,KURTY,RP   ,1050,SALEM,SALEM,true,56.71,237.67,5.47,N,N,N,false,true,5891
T224,C,1050,SALEM,WP   ,1060,YANTC,YANTC,true,56.71,237.67,11.95,N,N,N,false,true,5892
T224,C,1060,YANTC,WP   ,1070,JEWIT,JEWIT,true,56.4,237.59,11.45,N,N,Y,false,true,5893
T224,C,1070,JEWIT,RP   ,1080,FOSTY,FOSTY,true,56.4,237.59,12.08,N,N,N,false,true,5894
T224,C,1080,FOSTY,RP   ,1090,HEFTY,HEFTY,true,56.4,237.59,5.11,N,N,N,false,true,5895
T224,C,1090,HEFTY,RP   ,1100,WOONS,WOONS,true,56.4,237.59,3.72,N,N,N,false,true,5896
T224,C,1100,WOONS,RP   ,1110,MILIS,MILIS,true,56.4,237.59,12.74,N,N,N,false,true,5897
T224,C,1110,MILIS,RP   ,1120,BOS,BOS,true,56.4,237.59,20.86,N,N,N,false,true,5898
T224,C,1120,BOS,VOR/DME,,,,,,,,N,N,Y,true,false,5899
T225,A,10,HPB,VOR/DME,20,AKELT,AKELT,true,36.82,219.3,42.3,N,N,Y,false,true,5900
T225,A,20,AKELT,RP   ,30,HUMLA,HUMLA,true,36.82,219.3,38.69,N,N,N,false,true,5901
T225,A,30,HUMLA,WP   ,40,ZIPIX,ZIPIX,true,36.82,219.3,15.04,N,N,N,false,true,5902
T225,A,40,ZIPIX,WP   ,50,ALMOT,ALMOT,true,36.82,219.3,71.61,N,N,N,false,true,5903
T225,A,50,ALMOT,RP   ,60,HERLA,HERLA,true,36.82,219.3,24,N,N,N,false,true,5904
T225,A,60,HERLA,RP   ,70,MKLUR,MKLUR,true,36.82,219.3,10.2,N,N,N,false,true,5905
T225,A,70,MKLUR,WP   ,80,UNK,UNK,true,36.82,219.3,5.8,N,N,N,false,true,5906
T225,A,80,UNK,VOR/DME,90,EDMON,EDMON,true,52.11,233.93,25,N,N,Y,false,true,5907
T225,A,90,EDMON,RP   ,100,VENCE,VENCE,true,52.11,233.93,54.05,N,N,N,false,true,5908
T225,A,100,VENCE,RP   ,110,GAL,GAL,true,52.11,233.93,35,N,N,N,false,true,5909
T225,A,110,GAL,VOR/DME,120,KUHZE,KUHZE,true,62.68,243.02,19.88,N,N,Y,false,true,5910
T225,A,120,KUHZE,RP   ,130,FECFO,FECFO,true,67.27,247.42,8.13,N,N,Y,false,true,5911
T225,A,130,FECFO,RP   ,140,CHOKK,CHOKK,true,64.41,246.13,62.27,N,N,Y,false,true,5912
T225,A,140,CHOKK,RP   ,150,NELTE,NELTE,true,64.41,246.13,18,N,N,N,false,true,5913
T225,A,150,NELTE,RP   ,160,TAL,TAL,true,64.41,246.13,12,N,N,N,false,true,5914
T225,A,160,TAL,VOR/DME,170,SATUE,SATUE,true,86.91,269.05,12,N,N,Y,false,true,5915
T225,A,170,SATUE,RP   ,180,REEBA,REEBA,true,86.91,269.05,18,N,N,N,false,true,5916
T225,A,180,REEBA,RP   ,190,GOLLY,GOLLY,true,86.91,269.05,52.13,N,N,N,false,true,5917
T225,A,190,GOLLY,RP   ,200,MINTO,MINTO,true,86.91,269.05,7.78,N,N,N,false,true,5918
T225,A,200,MINTO,RP   ,210,FAI,FAI,true,86.91,269.05,18.63,N,N,N,false,true,5919
T225,A,210,FAI,VORTAC,,,,,,,,N,N,Y,true,false,5920
T226,A,10,JOH,VOR/DME,20,FIDAL,FIDAL,true,2.55,183.09,16,N,N,Y,false,true,5921
T226,A,20,FIDAL,RP   ,30,ROBES,ROBES,true,2.55,183.09,23,N,N,N,false,true,5922
T226,A,30,ROBES,RP   ,40,KLUNG,KLUNG,true,2.55,183.09,42.02,N,N,N,false,true,5923
T226,A,40,KLUNG,RP   ,50,GKN,GKN,true,2.55,183.09,25,N,N,N,false,true,5924
T226,A,50,GKN,VOR/DME,60,DOZEY,DOZEY,true,340.6,160.4,14.93,N,N,Y,false,true,5925
T226,A,60,DOZEY,RP   ,70,PAXON,PAXON,true,340.6,160.4,35,N,N,N,false,true,5926
T226,A,70,PAXON,RP   ,80,DONEL,DONEL,true,340.6,160.4,41.7,N,N,N,false,true,5927
T226,A,80,DONEL,RP   ,90,BIG,BIG,true,340.6,160.4,20.01,N,N,N,false,true,5928
T226,A,90,BIG,VORTAC,100,HUTIL,HUTIL,true,348.2,168.47,17,N,N,Y,false,true,5929
T226,A,100,HUTIL,RP   ,110,DEYEP,DEYEP,true,348.2,168.47,55.42,N,N,N,false,true,5930
T226,A,110,DEYEP,RP   ,120,WUTGA,WUTGA,true,348.2,168.47,9.11,N,N,N,false,true,5931
T226,A,120,WUTGA,WP   ,130,HEXAX,HEXAX,true,348.2,168.47,38.59,N,N,N,false,true,5932
T226,A,130,HEXAX,WP   ,140,FYU,FYU,true,348.2,168.47,35,N,N,N,false,true,5933
T226,A,140,FYU,VORTAC,,,,,,,,N,N,Y,true,false,5934
T227,A,10,SYA,VORTAC,20,JANNT,JANNT,true,95.67,278.25,284.75,N,N,Y,false,true,5935
T227,A,20,JANNT,WP   ,30,DEJJE,DEJJE,true,98.3,278.64,38.08,N,N,Y,false,true,5936
T227,A,30,DEJJE,WP   ,40,BAERE,BAERE,true,66.1,246.53,44.14,N,N,Y,false,true,5937
T227,A,40,BAERE,WP   ,50,INOTY,INOTY,true,63.21,246.9,60.01,N,N,Y,false,true,5938
T227,A,50,INOTY,WP   ,60,HIMKI,HIMKI,true,63.21,246.9,33.44,N,N,N,false,true,5939
T227,A,60,HIMKI,WP   ,70,ALEUT,ALEUT,true,63.21,246.9,273.02,N,N,N,false,true,5940
T227,A,70,ALEUT,WP   ,80,MORDI,MORDI,true,45.36,225.98,64.92,N,N,Y,false,true,5941
T227,A,80,MORDI,RP   ,90,GENFU,GENFU,true,56.62,237.4,73.73,N,N,Y,false,true,5942
T227,A,90,GENFU,RP   ,100,BINAL,BINAL,true,49.52,229.98,44.02,N,N,Y,false,true,5943
T227,A,100,BINAL,RP   ,110,WIXER,WIXER,true,48.03,229.48,132.55,N,N,Y,false,true,5944
T227,A,110,WIXER,WP   ,120,CULTI,CULTI,true,28.08,209,105.17,N,N,Y,false,true,5945
T227,A,120,CULTI,WP   ,130,ZAFPO,ZAFPO,true,30.85,211.91,25.87,N,N,Y,false,true,5946
T227,A,130,ZAFPO,WP   ,140,BATTY,BATTY,true,30.85,211.91,40.73,N,N,N,false,true,5947
T227,A,140,BATTY,RP   ,150,GAMIC,GAMIC,true,30.85,211.91,26.49,N,N,N,false,true,5948
T227,A,150,GAMIC,WP   ,160,FEDGI,FEDGI,true,30.85,211.91,10.41,N,N,N,false,true,5949
T227,A,160,FEDGI,WP   ,170,WEZZL,WEZZL,true,54.2,235.07,60.37,N,N,Y,false,true,5950
T227,A,170,WEZZL,WP   ,180,AMOTT,AMOTT,true,13.67,194.16,66.84,N,N,Y,false,true,5951
T227,A,180,AMOTT,RP   ,190,BGQ,BGQ,true,30.04,210.72,58.44,N,N,Y,false,true,5952
T227,A,190,BGQ,VORTAC,200,SURES,SURES,true,0.25,181.13,43.68,N,N,Y,false,true,5953
T227,A,200,SURES,RP   ,210,CAWIN,CAWIN,true,0.25,181.13,62.88,N,N,N,false,true,5954
T227,A,210,CAWIN,RP   ,220,LIBER,LIBER,true,0.25,181.13,48,N,N,N,false,true,5955
T227,A,220,LIBER,RP   ,230,GLOWS,GLOWS,true,0.25,181.13,24.3,N,N,N,false,true,5956
T227,A,230,GLOWS,RP   ,240,PERZO,PERZO,true,358.76,178.83,14.58,N,N,Y,false,true,5957
T227,A,240,PERZO,WP   ,250,FAI,FAI,true,5.44,185.51,8.16,N,N,Y,false,true,5958
T227,A,250,FAI,VORTAC,260,PESGE,PESGE,true,343.64,163.89,61.01,N,N,Y,false,true,5959
T227,A,260,PESGE,WP   ,270,JIFFS,JIFFS,true,343.64,163.89,28.84,N,N,N,false,true,5960
T227,A,270,JIFFS,WP   ,280,FIPSU,FIPSU,true,343.64,163.89,100.17,N,N,N,false,true,5961
T227,A,280,FIPSU,WP   ,290,CUGOB,CUGOB,true,343.64,163.89,64.28,N,N,N,false,true,5962
T227,A,290,CUGOB,WP   ,300,SIKLV,SIKLV,true,343.64,163.89,34,N,N,N,false,true,5963
T227,A,300,SIKLV,WP   ,310,SCC,SCC,true,343.64,163.89,37,N,N,N,false,true,5964
T227,A,310,SCC,VOR/DME,,,,,,,,N,N,Y,true,false,5965
T228,A,10,ZIKNI,WP   ,20,KUCYE,KUCYE,true,313.6,132.86,15.1,N,N,Y,false,true,5966
T228,A,20,KUCYE,WP   ,30,RUFVY,RUFVY,true,313.6,132.86,83.1,N,N,N,false,true,5967
T228,A,30,RUFVY,WP   ,40,DENRO,DENRO,true,319.39,138.63,93,N,N,Y,false,true,5968
T228,A,40,DENRO,RP   ,50,HPB,HPB,true,319.39,138.63,20,N,N,N,false,true,5969
T228,A,50,HPB,VOR/DME,60,ITKIC,ITKIC,true,0.04,180.67,20,N,N,Y,false,true,5970
T228,A,60,ITKIC,RP   ,70,FAIRE,FAIRE,true,0.04,180.67,140.42,N,N,N,false,true,5971
T228,A,70,FAIRE,RP   ,80,OME,OME,true,0.04,180.67,20,N,N,N,false,true,5972
T228,A,80,OME,VOR/DME,90,JESZU,JESZU,true,342.26,162.15,10,N,N,Y,false,true,5973
T228,A,90,JESZU,RP   ,100,GAITS,GAITS,true,342.26,162.15,6,N,N,N,false,true,5974
T228,A,100,GAITS,WP   ,110,TALYN,TALYN,true,342.26,162.15,4,N,N,N,false,true,5975
T228,A,110,TALYN,RP   ,120,HIKAX,HIKAX,true,342.26,162.15,48.61,N,N,N,false,true,5976
T228,A,120,HIKAX,WP   ,130,HIPIV,HIPIV,true,342.26,162.15,40.03,N,N,N,false,true,5977
T228,A,130,HIPIV,WP   ,140,ECIPI,ECIPI,true,0.36,180.85,101.53,N,N,Y,false,true,5978
T228,A,140,ECIPI,WP   ,150,JAPKI,JAPKI,true,31.44,216.03,44.37,N,N,Y,false,true,5979
T228,A,150,JAPKI,WP   ,160,PODKE,PODKE,true,31.44,216.03,38.31,N,N,N,false,true,5980
T228,A,160,PODKE,WP   ,170,CIRSU,CIRSU,true,31.44,216.03,46.36,N,N,N,false,true,5981
T228,A,170,CIRSU,WP   ,180,FAQIR,FAQIR,true,31.44,216.03,82.66,N,N,N,false,true,5982
T228,A,180,FAQIR,WP   ,190,BRW,BRW,true,31.44,216.03,59.97,N,N,N,false,true,5983
T228,A,190,BRW,VOR/DME,200,OOSIK,OOSIK,true,96.87,280.87,143.49,N,N,Y,false,true,5984
T228,A,200,OOSIK,RP   ,210,YIGUF,YIGUF,true,96.87,280.87,19,N,N,N,false,true,5985
T228,A,210,YIGUF,RP   ,220,SCC,SCC,true,96.87,280.87,16,N,N,N,false,true,5986
T228,A,220,SCC,VOR/DME,230,ROCES,ROCES,true,75.92,258.35,87.55,N,N,Y,false,true,5987
T228,A,230,ROCES,WP   ,,,,,,,,N,N,Y,true,false,5988
T229,A,10,FAI,VORTAC,20,MINTO,MINTO,true,269.05,86.91,18.63,N,N,Y,false,true,5989
T229,A,20,MINTO,RP   ,30,GOLLY,GOLLY,true,269.05,86.91,7.78,N,N,N,false,true,5990
T229,A,30,GOLLY,RP   ,40,REEBA,REEBA,true,269.05,86.91,52.13,N,N,N,false,true,5991
T229,A,40,REEBA,RP   ,50,SATUE,SATUE,true,269.05,86.91,18,N,N,N,false,true,5992
T229,A,50,SATUE,RP   ,60,TAL,TAL,true,269.05,86.91,12,N,N,N,false,true,5993
T229,A,60,TAL,VOR/DME,70,ELCON,ELCON,true,275.58,93.6,30,N,N,Y,false,true,5994
T229,A,70,ELCON,RP   ,80,CENSE,CENSE,true,275.58,93.6,49.59,N,N,N,false,true,5995
T229,A,80,CENSE,RP   ,90,TOYKU,TOYKU,true,275.58,93.6,18,N,N,N,false,true,5996
T229,A,90,TOYKU,RP   ,100,HSL,HSL,true,275.58,93.6,12,N,N,N,false,true,5997
T229,A,100,HSL,VOR/DME,110,ATAGO,ATAGO,true,291.49,109.92,30,N,N,Y,false,true,5998
T229,A,110,ATAGO,RP   ,120,DESOY,DESOY,true,291.49,109.92,43.44,N,N,N,false,true,5999
T229,A,120,DESOY,RP   ,130,WLK,WLK,true,291.49,109.92,29.97,N,N,N,false,true,6000
T229,A,130,WLK,VOR/DME,140,OTZ,OTZ,true,277.34,96.25,63.07,N,N,Y,false,true,6001
T229,A,140,OTZ,VOR/DME,150,BERJO,BERJO,true,305.44,123.87,15,N,N,Y,false,true,6002
T229,A,150,BERJO,WP   ,160,FIWWI,FIWWI,true,305.44,123.87,10,N,N,N,false,true,6003
T229,A,160,FIWWI,RP   ,170,JEGTU,JEGTU,true,305.44,123.87,45,N,N,N,false,true,6004
T229,A,170,JEGTU,WP   ,180,ECIPI,ECIPI,true,305.44,123.87,23,N,N,N,false,true,6005
T229,A,180,ECIPI,WP   ,190,SUGRE,SUGRE,true,305.44,123.87,13,N,N,N,false,true,6006
T229,A,190,SUGRE,WP   ,200,VANTY,VANTY,true,305.44,123.87,25.46,N,N,N,false,true,6007
T229,A,200,VANTY,WP   ,,,,,,,,N,N,Y,true,false,6008
T230,A,10,SPY,NDB/DME,20,GARRS,GARRS,true,66.86,250.48,294.15,N,N,Y,false,true,6009
T230,A,20,GARRS,WP   ,30,AKN,AKN,true,68.86,250.86,146.45,N,N,Y,false,true,6010
T230,A,30,AKN,VORTAC,,,,,,,,N,N,Y,true,false,6011
T231,A,10,FAI,VORTAC,20,HOBOM,HOBOM,true,280.53,94.82,44.09,N,N,Y,false,true,6012
T231,A,20,HOBOM,WP   ,30,MOGFO,MOGFO,true,280.53,94.82,106.01,N,N,N,false,true,6013
T231,A,30,MOGFO,WP   ,40,ATYEB,ATYEB,true,280.53,94.82,6,N,N,N,false,true,6014
T231,A,40,ATYEB,WP   ,50,TAYWY,TAYWY,true,280.53,94.82,44.58,N,N,N,false,true,6015
T231,A,50,TAYWY,WP   ,60,MIPMY,MIPMY,true,280.53,94.82,77.01,N,N,N,false,true,6016
T231,A,60,MIPMY,WP   ,70,WLK,WLK,true,280.53,94.82,38,N,N,N,false,true,6017
T231,A,70,WLK,VOR/DME,80,OTZ,OTZ,true,277.34,96.25,63.07,N,N,Y,false,true,6018
T231,A,80,OTZ,VOR/DME,,,,,,,,N,N,Y,true,false,6019
T232,A,10,BRW,VOR/DME,20,CHIPS,CHIPS,true,144.07,325.85,53.01,N,N,Y,false,true,6020
T232,A,20,CHIPS,RP   ,30,BRONX,BRONX,true,144.07,325.85,27,N,N,N,false,true,6021
T232,A,30,BRONX,RP   ,40,AKUMY,AKUMY,true,144.07,325.85,141.06,N,N,N,false,true,6022
T232,A,40,AKUMY,WP   ,50,ZENLA,ZENLA,true,144.07,325.85,50.1,N,N,N,false,true,6023
T232,A,50,ZENLA,RP   ,60,OCOCU,OCOCU,true,144.07,325.85,3.01,N,N,N,false,true,6024
T232,A,60,OCOCU,RP   ,70,BTT,BTT,true,141.71,321.79,12,N,N,Y,false,true,6025
T232,A,70,BTT,VOR/DME,80,HORAG,HORAG,true,130.51,312.26,12,N,N,Y,false,true,6026
T232,A,80,HORAG,RP   ,90,CYCLE,CYCLE,true,130.51,312.26,13,N,N,N,false,true,6027
T232,A,90,CYCLE,RP   ,100,BRION,BRION,true,130.51,312.26,30,N,N,N,false,true,6028
T232,A,100,BRION,RP   ,110,LIVEN,LIVEN,true,130.51,312.26,56.51,N,N,N,false,true,6029
T232,A,110,LIVEN,RP   ,120,HESSE,HESSE,true,130.51,312.26,21.69,N,N,N,false,true,6030
T232,A,120,HESSE,RP   ,130,FAI,FAI,true,130.51,312.26,20.42,N,N,N,false,true,6031
T232,A,130,FAI,VORTAC,140,KRNKL,KRNKL,true,112.77,293.16,13,N,N,Y,false,true,6032
T232,A,140,KRNKL,RP   ,150,IMARE,IMARE,true,112.77,293.16,10.65,N,N,N,false,true,6033
T232,A,150,IMARE,RP   ,160,CUTUB,CUTUB,true,116.63,297,23.46,N,N,Y,false,true,6034
T232,A,160,CUTUB,WP   ,170,RIVOR,RIVOR,true,107.96,288.23,14.58,N,N,Y,false,true,6035
T232,A,170,RIVOR,RP   ,180,BIG,BIG,true,113.79,294.04,15,N,N,Y,false,true,6036
T232,A,180,BIG,VORTAC,190,MEYLE,MEYLE,true,104.45,286.73,15.01,N,N,Y,false,true,6037
T232,A,190,MEYLE,RP   ,200,EGAXE,EGAXE,true,104.45,286.73,50.53,N,N,N,false,true,6038
T232,A,200,EGAXE,RP   ,210,CUGCA,CUGCA,true,104.45,286.73,17,N,N,N,false,true,6039
T232,A,210,CUGCA,RP   ,220,CIMGO,CIMGO,true,104.45,286.73,20.68,N,N,N,false,true,6040
T232,A,220,CIMGO,RP   ,230,ORT,ORT,true,104.45,286.73,17.33,N,N,N,false,true,6041
T232,A,230,ORT,VORTAC,,,,,285.82,103.45,17.33,N,N,Y,true,true,6042
T233,A,10,OTZ,VOR/DME,20,CIBDU,CIBDU,true,81.19,261.85,34.97,N,N,Y,false,true,6043
T233,A,20,CIBDU,WP   ,30,TOMPY,TOMPY,true,69.31,250.77,76.52,N,N,Y,false,true,6044
T233,A,30,TOMPY,WP   ,40,KORKY,KORKY,true,81.39,264,20.29,N,N,Y,false,true,6045
T233,A,40,KORKY,WP   ,50,ENCOR,ENCOR,true,81.39,264,110.3,N,N,N,false,true,6046
T233,A,50,ENCOR,WP   ,60,BTT,BTT,true,81.63,262.03,18.88,N,N,Y,false,true,6047
T233,A,60,BTT,VOR/DME,,,,,,,,N,N,Y,true,false,6048
T234,A,10,FAI,VORTAC,20,WILTS,WILTS,true,292.1,111.59,18.17,N,N,Y,false,true,6049
T234,A,20,WILTS,RP   ,30,TOLLO,TOLLO,true,292.1,111.59,12.46,N,N,N,false,true,6050
T234,A,30,TOLLO,RP   ,40,RAMPA,RAMPA,true,291.6,111.14,27.02,N,N,Y,false,true,6051
T234,A,40,RAMPA,RP   ,,,,,,,,N,N,Y,true,false,6052
T235,A,10,FILEV,WP   ,20,FAQIR,FAQIR,true,90.94,272.1,21.17,N,N,Y,false,true,6053
T235,A,20,FAQIR,WP   ,30,ZISDU,ZISDU,true,90.94,272.1,31.45,N,N,N,false,true,6054
T235,A,30,ZISDU,WP   ,40,WUPUV,WUPUV,true,83.47,266.56,30.85,N,N,Y,false,true,6055
T235,A,40,WUPUV,WP   ,50,JATIL,JATIL,true,83.47,266.56,100.17,N,N,N,false,true,6056
T235,A,50,JATIL,WP   ,60,ZADRO,ZADRO,true,75.02,255.44,16.42,N,N,Y,false,true,6057
T235,A,60,ZADRO,WP   ,70,SCC,SCC,true,77.52,258.47,36.46,N,N,Y,false,true,6058
T235,A,70,SCC,VOR/DME,,,,,,,,N,N,Y,true,false,6059
T236,A,10,ENN,VORTAC,20,RAMPA,RAMPA,true,322.97,142.59,50.66,N,N,Y,false,true,6060
T236,A,20,RAMPA,RP   ,,,,,,,,N,N,Y,true,false,6061
T237,A,10,HOM,VOR/DME,20,WUXAN,WUXAN,true,67.38,248.63,75.21,N,N,Y,false,true,6062
T237,A,20,WUXAN,WP   ,30,MDO,MDO,true,93.41,274.85,85.32,N,N,Y,false,true,6063
T237,A,30,MDO,VOR/DME,,,,,,,,N,N,Y,true,false,6064
T238,A,10,RAMPA,RP   ,20,KANUT,KANUT,true,322.59,141.81,76.46,N,N,Y,false,true,6065
T238,A,20,KANUT,RP   ,30,BTT,BTT,true,322.59,141.81,25,N,N,N,false,true,6066
T238,A,30,BTT,VOR/DME,,,,,,,,N,N,Y,true,false,6067
T239,C,10,PCANN,WP   ,20,SHANY,SHANY,true,298.08,117.13,14.99,N,N,Y,false,true,6068
T239,C,20,SHANY,RP   ,30,AYUVO,AYUVO,true,298.08,117.13,1.99,N,N,N,false,true,6069
T239,C,30,AYUVO,RP   ,40,SAWES,SAWES,true,298.08,117.13,13.48,N,N,N,false,true,6070
T239,C,40,SAWES,RP   ,50,AXOSE,AXOSE,true,298.08,117.13,5.85,N,N,N,false,true,6071
T239,C,50,AXOSE,RP   ,60,TYGRR,TYGRR,true,298.08,117.13,9.99,N,N,N,false,true,6072
T239,C,60,TYGRR,WP   ,70,MILER,MILER,true,324.41,142.43,20.94,N,N,Y,false,true,6073
T239,C,70,MILER,RP   ,80,KENTT,KENTT,true,324.41,142.43,31.28,N,N,N,false,true,6074
T239,C,80,KENTT,RP   ,90,SEMAN,SEMAN,true,324.41,142.43,12.72,N,N,N,false,true,6075
T239,C,90,SEMAN,RP   ,100,NIXBY,NIXBY,true,324.41,142.43,12.21,N,N,N,false,true,6076
T239,C,100,NIXBY,RP   ,110,FAYEZ,FAYEZ,true,324.41,142.43,6.72,N,N,N,false,true,6077
T239,C,110,FAYEZ,RP   ,120,KYLEE,KYLEE,true,324.41,142.43,11.98,N,N,N,false,true,6078
T239,C,120,KYLEE,RP   ,130,HANDE,HANDE,true,324.41,142.43,12.02,N,N,N,false,true,6079
T239,C,130,HANDE,RP   ,140,VLKNN,VLKNN,true,324.41,142.43,28.56,N,N,N,false,true,6080
T239,C,140,VLKNN,WP   ,150,NEGEE,NEGEE,true,303.72,122.62,16.01,N,N,Y,false,true,6081
T239,C,150,NEGEE,RP   ,160,CORES,CORES,true,303.72,122.62,3.84,N,N,N,false,true,6082
T239,C,160,CORES,WP   ,170,CHOOK,CHOOK,true,303.72,122.62,12.16,N,N,N,false,true,6083
T239,C,170,CHOOK,WP   ,180,EXIST,EXIST,true,303.72,122.62,7.2,N,N,N,false,true,6084
T239,C,180,EXIST,WP   ,190,FOGUM,FOGUM,true,303.72,122.62,13.84,N,N,N,false,true,6085
T239,C,190,FOGUM,WP   ,200,SWIKI,SWIKI,true,303.75,123.53,10.88,N,N,Y,false,true,6086
T239,C,200,SWIKI,WP   ,210,GANTT,GANTT,true,298.55,116.74,34.95,N,N,Y,false,true,6087
T239,C,210,GANTT,WP   ,220,ICAVY,ICAVY,true,298.55,116.74,7.4,N,N,N,false,true,6088
T239,C,220,ICAVY,WP   ,230,GOINS,GOINS,true,298.55,116.74,38.85,N,N,N,false,true,6089
T239,C,230,GOINS,WP   ,,,,,,,,N,N,Y,true,false,6090
T240,A,10,BTT,VOR/DME,20,JEVUM,JEVUM,true,4.24,186.29,15,N,N,Y,false,true,6091
T240,A,20,JEVUM,RP   ,30,TEGDE,TEGDE,true,4.24,186.29,15.01,N,N,N,false,true,6092
T240,A,30,TEGDE,WP   ,40,ZETUV,ZETUV,true,4.24,186.29,72.44,N,N,N,false,true,6093
T240,A,40,ZETUV,WP   ,50,DERIK,DERIK,true,4.24,186.29,27.49,N,N,N,false,true,6094
T240,A,50,DERIK,RP   ,60,MUKTU,MUKTU,true,4.24,186.29,20,N,N,N,false,true,6095
T240,A,60,MUKTU,RP   ,70,SHELO,SHELO,true,4.24,186.29,44,N,N,N,false,true,6096
T240,A,70,SHELO,RP   ,80,SCC,SCC,true,4.24,186.29,16,N,N,N,false,true,6097
T240,A,80,SCC,VOR/DME,,,,,,,,N,N,N,true,false,6098
T241,A,10,LATCH,RP   ,20,FOROP,FOROP,true,43.74,224.79,9.12,N,N,Y,false,true,6099
T241,A,20,FOROP,WP   ,30,AKCAR,AKCAR,true,43.74,224.79,13.61,N,N,N,false,true,6100
T241,A,30,AKCAR,WP   ,40,LVD,LVD,true,43.74,224.79,34.91,N,N,N,false,true,6101
T241,A,40,LVD,VOR/DME,50,ZIDRA,ZIDRA,true,64.74,245.21,20.2,N,N,Y,false,true,6102
T241,A,50,ZIDRA,WP   ,,,,,,,,N,N,Y,true,false,6103
T242,A,10,BRW,VOR/DME,20,WUPUV,WUPUV,true,150.13,332.12,53.83,N,N,Y,false,true,6104
T242,A,20,WUPUV,WP   ,30,LACIL,LACIL,true,150.13,332.12,58.62,N,N,N,false,true,6105
T242,A,30,LACIL,WP   ,40,KUTDE,KUTDE,true,150.13,332.12,200.02,N,N,N,false,true,6106
T242,A,40,KUTDE,WP   ,50,TADUE,TADUE,true,150.13,332.12,89.48,N,N,N,false,true,6107
T242,A,50,TADUE,WP   ,60,JOKAP,JOKAP,true,150.13,332.12,60.54,N,N,N,false,true,6108
T242,A,60,JOKAP,WP   ,70,WEGNO,WEGNO,true,153.14,333.47,81.7,N,N,Y,false,true,6109
T242,A,70,WEGNO,WP   ,80,HUMUB,HUMUB,true,153.7,333.74,10.28,N,N,Y,false,true,6110
T242,A,80,HUMUB,WP   ,90,TKA,TKA,true,140.74,320.82,8.24,N,N,Y,false,true,6111
T242,A,90,TKA,VOR/DME,,,,,,,,N,N,Y,true,false,6112
T243,C,10,PUNGO,RP   ,20,HULIP,HULIP,true,142.8,323.44,42.69,N,N,Y,false,true,6113
T243,C,20,HULIP,WP   ,30,ZOLMN,ZOLMN,true,43.22,223.73,36.62,N,N,Y,false,true,6114
T243,C,30,ZOLMN,WP   ,,,,,,,,N,N,Y,true,false,6115
T244,A,10,OME,VOR/DME,20,CONFI,CONFI,true,101.03,287.9,113.01,N,N,Y,false,true,6116
T244,A,20,CONFI,WP   ,30,JERDN,JERDN,true,101.03,287.9,13.66,N,N,N,false,true,6117
T244,A,30,JERDN,WP   ,40,CHEFF,CHEFF,true,101.03,287.9,100.34,N,N,N,false,true,6118
T244,A,40,CHEFF,WP   ,50,BETPE,BETPE,true,101.03,287.9,89.78,N,N,N,false,true,6119
T244,A,50,BETPE,WP   ,60,CEXIX,CEXIX,true,101.03,287.9,102.34,N,N,N,false,true,6120
T244,A,60,CEXIX,WP   ,70,CAKAD,CAKAD,true,101.03,287.9,21.67,N,N,N,false,true,6121
T244,A,70,CAKAD,WP   ,80,TED,TED,true,101.03,287.9,23.57,N,N,N,false,true,6122
T244,A,80,TED,VOR/DME,,,,,,,,N,N,Y,true,false,6123
T245,C,10,SLI,VORTAC,20,POPPR,POPPR,true,275.7,95.5,12.21,N,N,Y,false,true,6124
T245,C,20,POPPR,RP   ,30,SMO,SMO,true,308.73,128.57,13.09,N,N,Y,false,true,6125
T245,C,30,SMO,VOR/DME,40,SILEX,SILEX,true,314.58,134.42,13.79,N,N,Y,false,true,6126
T245,C,40,SILEX,RP   ,,,,,,,,N,N,Y,true,false,6127
T246,A,10,BRW,VOR/DME,20,GAL,GAL,true,169.58,348.65,393.62,N,N,Y,false,true,6128
T246,A,20,GAL,VOR/DME,30,GEYHY,GEYHY,true,152.1,332.54,10,N,N,Y,false,true,6129
T246,A,30,GEYHY,RP   ,40,MCG,MCG,true,152.1,332.54,101.94,N,N,N,false,true,6130
T246,A,40,MCG,VORTAC,50,WINOR,WINOR,true,109.48,292.24,52.01,N,N,Y,false,true,6131
T246,A,50,WINOR,RP   ,60,FFITZ,FFITZ,true,109.48,292.24,37.7,N,N,N,false,true,6132
T246,A,60,FFITZ,RP   ,70,FRIDA,FRIDA,true,109.48,292.24,44.36,N,N,N,false,true,6133
T246,A,70,FRIDA,RP   ,80,IVANN,IVANN,true,109.48,292.24,36.15,N,N,N,false,true,6134
T246,A,80,IVANN,RP   ,90,TED,TED,true,109.48,292.24,22,N,N,N,false,true,6135
