airwayOccurrenceKey,airwayPathKey,awyId,awyLocation,pointSeq,rawFromPoint,rawFromPointType,rawToPoint,rawNextMeaPoint,resolvedPointKey,resolveStatus,occurrenceRole,sourceCycle,sourceTable,sourceRowId
AWY_OCC:J16:C:60,AIRWAY_PATH:J16:C,J16,C,60,DOXIE,RP,HIA,,POINT:FIX:DOXIE:K1,resolved_fix,INTERMEDIATE,2026-05-14,AWY_SEG_ALT,1324
AWY_OCC:J16:C:70,AIRWAY_PATH:J16:C,J16,C,70,HIA,VOR/DME,BIL,BIL,POINT:NAVAID:HIA:VOR/DME:US:MT:WHITEHALL,resolved_navaid,INTERMEDIATE,2026-05-14,AWY_SEG_ALT,1325
AWY_OCC:J16:C:80,AIRWAY_PATH:J16:C,J16,C,80,BIL,VORTAC,RECAP,DPR,POINT:NAVAID:BIL:VORTAC:US:MT:BILLINGS,resolved_navaid,INTERMEDIATE,2026-05-14,AWY_SEG_ALT,1326
AWY_OCC:J16:C:90,AIRWAY_PATH:J16:C,J16,C,90,RECAP,RP,DPR,,POINT:FIX:RECAP:K1,resolved_fix,INTERMEDIATE,2026-05-14,AWY_SEG_ALT,1327
AWY_OCC:J16:C:100,AIRWAY_PATH:J16:C,J16,C,100,DPR,VOR/DME,FSD,FSD,POINT:NAVAID:DPR:VOR/DME:US:SD:DUPREE,resolved_navaid,INTERMEDIATE,2026-05-14,AWY_SEG_ALT,1328
AWY_OCC:J16:C:110,AIRWAY_PATH:J16:C,J16,C,110,FSD,VORTAC,HAYNS,MCW,POINT:NAVAID:FSD:VORTAC:US:SD:SIOUX_FALLS,resolved_navaid,INTERMEDIATE,2026-05-14,AWY_SEG_ALT,1329
AWY_OCC:J16:C:120,AIRWAY_PATH:J16:C,J16,C,120,HAYNS,RP,ONTIJ,,POINT:FIX:HAYNS:K3,resolved_fix,INTERMEDIATE,2026-05-14,AWY_SEG_ALT,1330
AWY_OCC:J16:C:130,AIRWAY_PATH:J16:C,J16,C,130,ONTIJ,RP,MCW,,POINT:FIX:ONTIJ:K3,resolved_fix,INTERMEDIATE,2026-05-14,AWY_SEG_ALT,1331
AWY_OCC:J16:C:140,AIRWAY_PATH:J16:C,J16,C,140,MCW,VOR/DME,SABBO,BAE,POINT:NAVAID:MCW:VOR/DME:US:IA:MASON_CITY,resolved_navaid,INTERMEDIATE,2026-05-14,AWY_SEG_ALT,1332
AWY_OCC:J16:C:150,AIRWAY_PATH:J16:C,J16,C,150,SABBO,RP,SIBER,,POINT:FIX:SABBO:K5,resolved_fix,INTERMEDIATE,2026-05-14,AWY_SEG_ALT,1333
AWY_OCC:J16:C:160,AIRWAY_PATH:J16:C,J16,C,160,SIBER,RP,DUTYS,,POINT:FIX:SIBER:K5,resolved_fix,INTERMEDIATE,2026-05-14,AWY_SEG_ALT,1334
AWY_OCC:J16:C:170,AIRWAY_PATH:J16:C,J16,C,170,DUTYS,RP,BAE,,POINT:FIX:DUTYS:K5,resolved_fix,INTERMEDIATE,2026-05-14,AWY_SEG_ALT,1335
AWY_OCC:J16:C:180,AIRWAY_PATH:J16:C,J16,C,180,BAE,VOR/DME,,,POINT:NAVAID:BAE:VOR/DME:US:WI:MILWAUKEE,resolved_navaid,END,2026-05-14,AWY_SEG_ALT,1336
AWY_OCC:J160:A:10,AIRWAY_PATH:J160:A,J160,A,10,FAI,VORTAC,AYKID,FYU,POINT:NAVAID:FAI:VORTAC:US:AK:FAIRBANKS,resolved_navaid,START,2026-05-14,AWY_SEG_ALT,1337
AWY_OCC:J160:A:20,AIRWAY_PATH:J160:A,J160,A,20,AYKID,RP,FYU,,POINT:FIX:AYKID:PA,resolved_fix,INTERMEDIATE,2026-05-14,AWY_SEG_ALT,1338
AWY_OCC:J160:A:30,AIRWAY_PATH:J160:A,J160,A,30,FYU,VORTAC,ADREW,ADREW,POINT:NAVAID:FYU:VORTAC:US:AK:FORT_YUKON,resolved_navaid,INTERMEDIATE,2026-05-14,AWY_SEG_ALT,1339
AWY_OCC:J160:A:40,AIRWAY_PATH:J160:A,J160,A,40,ADREW,RP,,,POINT:FIX:ADREW:PA,resolved_fix,END,2026-05-14,AWY_SEG_ALT,1340
AWY_OCC:J161:C:10,AIRWAY_PATH:J161:C,J161,C,10,ZUN,VORTAC,RSK,RSK,POINT:NAVAID:ZUN:VORTAC:US:NM:ZUNI_PUEBLO,resolved_navaid,START,2026-05-14,AWY_SEG_ALT,1341
AWY_OCC:J161:C:20,AIRWAY_PATH:J161:C,J161,C,20,RSK,VORTAC,,,POINT:NAVAID:RSK:VORTAC:US:NM:FARMINGTON,resolved_navaid,END,2026-05-14,AWY_SEG_ALT,1342
AWY_OCC:J162:C:10,AIRWAY_PATH:J162:C,J162,C,10,DJB,VOR/DME,GAABE,AIR,POINT:NAVAID:DJB:VOR/DME:US:OH:CLEVELAND,resolved_navaid,START,2026-05-14,AWY_SEG_ALT,1343
AWY_OCC:J162:C:20,AIRWAY_PATH:J162:C,J162,C,20,GAABE,RP,MAINE,,POINT:FIX:GAABE:K5,resolved_fix,INTERMEDIATE,2026-05-14,AWY_SEG_ALT,1344
AWY_OCC:J162:C:30,AIRWAY_PATH:J162:C,J162,C,30,MAINE,RP,SPOOL,,POINT:FIX:MAINE:K5,resolved_fix,INTERMEDIATE,2026-05-14,AWY_SEG_ALT,1345
AWY_OCC:J162:C:40,AIRWAY_PATH:J162:C,J162,C,40,SPOOL,RP,AIR,,POINT:FIX:SPOOL:K5,resolved_fix,INTERMEDIATE,2026-05-14,AWY_SEG_ALT,1346
AWY_OCC:J162:C:50,AIRWAY_PATH:J162:C,J162,C,50,AIR,VOR/DME,MGW,MGW,POINT:NAVAID:AIR:VOR/DME:US:OH:BELLAIRE,resolved_navaid,INTERMEDIATE,2026-05-14,AWY_SEG_ALT,1347
AWY_OCC:J162:C:60,AIRWAY_PATH:J162:C,J162,C,60,MGW,VOR/DME,BAABY,MRB,POINT:NAVAID:MGW:VOR/DME:US:WV:MORGANTOWN,resolved_navaid,INTERMEDIATE,2026-05-14,AWY_SEG_ALT,1348
AWY_OCC:J162:C:70,AIRWAY_PATH:J162:C,J162,C,70,BAABY,RP,LIZIO,,POINT:FIX:BAABY:K6,resolved_fix,INTERMEDIATE,2026-05-14,AWY_SEG_ALT,1349
AWY_OCC:J162:C:80,AIRWAY_PATH:J162:C,J162,C,80,LIZIO,RP,MRB,,POINT:FIX:LIZIO:K6,resolved_fix,INTERMEDIATE,2026-05-14,AWY_SEG_ALT,1350
AWY_OCC:J162:C:90,AIRWAY_PATH:J162:C,J162,C,90,MRB,VORTAC,,,POINT:NAVAID:MRB:VORTAC:US:WV:MARTINSBURG,resolved_navaid,END,2026-05-14,AWY_SEG_ALT,1351
AWY_OCC:J163:C:10,AIRWAY_PATH:J163:C,J163,C,10,BKE,VOR/DME,HOVEL,BOI,POINT:NAVAID:BKE:VOR/DME:US:OR:BAKER_CITY,resolved_navaid,START,2026-05-14,AWY_SEG_ALT,1352
AWY_OCC:J163:C:20,AIRWAY_PATH:J163:C,J163,C,20,HOVEL,RP,BOI,,POINT:FIX:HOVEL:K1,resolved_fix,INTERMEDIATE,2026-05-14,AWY_SEG_ALT,1353
AWY_OCC:J163:C:30,AIRWAY_PATH:J163:C,J163,C,30,BOI,VORTAC,PIH,PIH,POINT:NAVAID:BOI:VORTAC:US:ID:BOISE,resolved_navaid,INTERMEDIATE,2026-05-14,AWY_SEG_ALT,1354
AWY_OCC:J163:C:40,AIRWAY_PATH:J163:C,J163,C,40,PIH,VOR/DME,OCS,OCS,POINT:NAVAID:PIH:VOR/DME:US:ID:POCATELLO,resolved_navaid,INTERMEDIATE,2026-05-14,AWY_SEG_ALT,1355
AWY_OCC:J163:C:50,AIRWAY_PATH:J163:C,J163,C,50,OCS,VOR/DME,CHE,CHE,POINT:NAVAID:OCS:VOR/DME:US:WY:ROCK_SPRINGS,resolved_navaid,INTERMEDIATE,2026-05-14,AWY_SEG_ALT,1356
AWY_OCC:J163:C:60,AIRWAY_PATH:J163:C,J163,C,60,CHE,VOR/DME,,,POINT:NAVAID:CHE:VOR/DME:US:CO:HAYDEN,resolved_navaid,END,2026-05-14,AWY_SEG_ALT,1357
AWY_OCC:J166:C:10,AIRWAY_PATH:J166:C,J166,C,10,SSO,VORTAC,TCS,TCS,POINT:NAVAID:SSO:VORTAC:US:AZ:SAN_SIMON,resolved_navaid,START,2026-05-14,AWY_SEG_ALT,1358
AWY_OCC:J166:C:20,AIRWAY_PATH:J166:C,J166,C,20,TCS,VORTAC,CME,CME,POINT:NAVAID:TCS:VORTAC:US:NM:TRUTH_OR_CONSEQUENCES,resolved_navaid,INTERMEDIATE,2026-05-14,AWY_SEG_ALT,1359
AWY_OCC:J166:C:30,AIRWAY_PATH:J166:C,J166,C,30,CME,VORTAC,DUMPS,SPS,POINT:NAVAID:CME:VORTAC:US:NM:ROSWELL,resolved_navaid,INTERMEDIATE,2026-05-14,AWY_SEG_ALT,1360
AWY_OCC:J166:C:40,AIRWAY_PATH:J166:C,J166,C,40,DUMPS,RP,SPS,,POINT:FIX:DUMPS:K4,resolved_fix,INTERMEDIATE,2026-05-14,AWY_SEG_ALT,1361
AWY_OCC:J166:C:50,AIRWAY_PATH:J166:C,J166,C,50,SPS,VORTAC,,,POINT:NAVAID:SPS:VORTAC:US:TX:WICHITA_FALLS,resolved_navaid,END,2026-05-14,AWY_SEG_ALT,1362
AWY_OCC:J167:A:10,AIRWAY_PATH:J167:A,J167,A,10,JOH,VOR/DME,GKN,GKN,POINT:NAVAID:JOH:VOR/DME:US:AK:JOHNSTONE_POINT,resolved_navaid,START,2026-05-14,AWY_SEG_ALT,1363
AWY_OCC:J167:A:20,AIRWAY_PATH:J167:A,J167,A,20,GKN,VOR/DME,DONEL,BIG,POINT:NAVAID:GKN:VOR/DME:US:AK:GULKANA,resolved_navaid,INTERMEDIATE,2026-05-14,AWY_SEG_ALT,1364
AWY_OCC:J167:A:30,AIRWAY_PATH:J167:A,J167,A,30,DONEL,RP,BIG,,POINT:FIX:DONEL:PA,resolved_fix,INTERMEDIATE,2026-05-14,AWY_SEG_ALT,1365
AWY_OCC:J167:A:40,AIRWAY_PATH:J167:A,J167,A,40,BIG,VORTAC,FYU,FYU,POINT:NAVAID:BIG:VORTAC:US:AK:DELTA_JUNCTION_FT_GREELY,resolved_navaid,INTERMEDIATE,2026-05-14,AWY_SEG_ALT,1366
AWY_OCC:J167:A:50,AIRWAY_PATH:J167:A,J167,A,50,FYU,VORTAC,POTAT,U.S. CANADIAN BORDER-2,POINT:NAVAID:FYU:VORTAC:US:AK:FORT_YUKON,resolved_navaid,INTERMEDIATE,2026-05-14,AWY_SEG_ALT,1367
AWY_OCC:J167:A:60,AIRWAY_PATH:J167:A,J167,A,60,POTAT,RP,U.S. CANADIAN BORDER-2,,POINT:FIX:POTAT:PA,resolved_fix,INTERMEDIATE,2026-05-14,AWY_SEG_ALT,1368
AWY_OCC:J167:A:70,AIRWAY_PATH:J167:A,J167,A,70,U.S. CANADIAN BORDER-2,,,,POINT:BOUNDARY:U.S._CANADIAN_BORDER-2,resolved_boundary,END,2026-05-14,AWY_SEG_ALT,1369
AWY_OCC:J168:C:10,AIRWAY_PATH:J168:C,J168,C,10,SPS,VORTAC,LAA,LAA,POINT:NAVAID:SPS:VORTAC:US:TX:WICHITA_FALLS,resolved_navaid,START,2026-05-14,AWY_SEG_ALT,1370
AWY_OCC:J168:C:20,AIRWAY_PATH:J168:C,J168,C,20,LAA,VOR/DME,,,POINT:NAVAID:LAA:VOR/DME:US:CO:LAMAR,resolved_navaid,END,2026-05-14,AWY_SEG_ALT,1371
AWY_OCC:J169:C:10,AIRWAY_PATH:J169:C,J169,C,10,LAX,VORTAC,SLI,SLI,POINT:NAVAID:LAX:VORTAC:US:CA:LOS_ANGELES,resolved_navaid,START,2026-05-14,AWY_SEG_ALT,1372
AWY_OCC:J169:C:20,AIRWAY_PATH:J169:C,J169,C,20,SLI,VORTAC,TRM,TRM,POINT:NAVAID:SLI:VORTAC:US:CA:LOS_ALAMITOS,resolved_navaid,INTERMEDIATE,2026-05-14,AWY_SEG_ALT,1373
AWY_OCC:J169:C:30,AIRWAY_PATH:J169:C,J169,C,30,TRM,VORTAC,SHADI,BLH,POINT:NAVAID:TRM:VORTAC:US:CA:PALM_SPRINGS,resolved_navaid,INTERMEDIATE,2026-05-14,AWY_SEG_ALT,1374
AWY_OCC:J169:C:40,AIRWAY_PATH:J169:C,J169,C,40,SHADI,RP,BLH,,POINT:FIX:SHADI:K2,resolved_fix,INTERMEDIATE,2026-05-14,AWY_SEG_ALT,1375
AWY_OCC:J169:C:50,AIRWAY_PATH:J169:C,J169,C,50,BLH,VORTAC,SALOM,TFD,POINT:NAVAID:BLH:VORTAC:US:CA:BLYTHE,resolved_navaid,INTERMEDIATE,2026-05-14,AWY_SEG_ALT,1376
AWY_OCC:J169:C:60,AIRWAY_PATH:J169:C,J169,C,60,SALOM,RP,KOFFA,,POINT:FIX:SALOM:K2,resolved_fix,INTERMEDIATE,2026-05-14,AWY_SEG_ALT,1377
AWY_OCC:J169:C:70,AIRWAY_PATH:J169:C,J169,C,70,KOFFA,RP,TFD,,POINT:FIX:KOFFA:K2,resolved_fix,INTERMEDIATE,2026-05-14,AWY_SEG_ALT,1378
AWY_OCC:J169:C:80,AIRWAY_PATH:J169:C,J169,C,80,TFD,VORTAC,,,POINT:NAVAID:TFD:VORTAC:US:AZ:CASA_GRANDE,resolved_navaid,END,2026-05-14,AWY_SEG_ALT,1379
AWY_OCC:J17:C:10,AIRWAY_PATH:J17:C,J17,C,10,SAT,VORTAC,ROOMY,ABI,POINT:NAVAID:SAT:VORTAC:US:TX:SAN_ANTONIO,resolved_navaid,START,2026-05-14,AWY_SEG_ALT,1380
AWY_OCC:J17:C:20,AIRWAY_PATH:J17:C,J17,C,20,ROOMY,RP,ABI,,POINT:FIX:ROOMY:K4,resolved_fix,INTERMEDIATE,2026-05-14,AWY_SEG_ALT,1381
AWY_OCC:J17:C:30,AIRWAY_PATH:J17:C,J17,C,30,ABI,VORTAC,DUMPS,PNH,POINT:NAVAID:ABI:VORTAC:US:TX:ABILENE,resolved_navaid,INTERMEDIATE,2026-05-14,AWY_SEG_ALT,1382
AWY_OCC:J17:C:40,AIRWAY_PATH:J17:C,J17,C,40,DUMPS,RP,TURKI,,POINT:FIX:DUMPS:K4,resolved_fix,INTERMEDIATE,2026-05-14,AWY_SEG_ALT,1383
AWY_OCC:J17:C:50,AIRWAY_PATH:J17:C,J17,C,50,TURKI,RP,PNH,,POINT:FIX:TURKI:K4,resolved_fix,INTERMEDIATE,2026-05-14,AWY_SEG_ALT,1384
AWY_OCC:J17:C:60,AIRWAY_PATH:J17:C,J17,C,60,PNH,VORTAC,KENTO,TBE,POINT:NAVAID:PNH:VORTAC:US:TX:AMARILLO,resolved_navaid,INTERMEDIATE,2026-05-14,AWY_SEG_ALT,1385
AWY_OCC:J17:C:70,AIRWAY_PATH:J17:C,J17,C,70,KENTO,RP,TBE,,POINT:FIX:KENTO:K2,resolved_fix,INTERMEDIATE,2026-05-14,AWY_SEG_ALT,1386
AWY_OCC:J17:C:80,AIRWAY_PATH:J17:C,J17,C,80,TBE,VOR/DME,PUB,PUB,POINT:NAVAID:TBE:VOR/DME:US:CO:TOBE,resolved_navaid,INTERMEDIATE,2026-05-14,AWY_SEG_ALT,1387
AWY_OCC:J17:C:90,AIRWAY_PATH:J17:C,J17,C,90,PUB,VORTAC,FQF,FQF,POINT:NAVAID:PUB:VORTAC:US:CO:PUEBLO,resolved_navaid,INTERMEDIATE,2026-05-14,AWY_SEG_ALT,1388
AWY_OCC:J17:C:100,AIRWAY_PATH:J17:C,J17,C,100,FQF,VORTAC,CYS,CYS,POINT:NAVAID:FQF:VORTAC:US:CO:DENVER,resolved_navaid,INTERMEDIATE,2026-05-14,AWY_SEG_ALT,1389
AWY_OCC:J17:C:110,AIRWAY_PATH:J17:C,J17,C,110,CYS,VORTAC,RAP,RAP,POINT:NAVAID:CYS:VORTAC:US:WY:CHEYENNE,resolved_navaid,INTERMEDIATE,2026-05-14,AWY_SEG_ALT,1390
AWY_OCC:J17:C:120,AIRWAY_PATH:J17:C,J17,C,120,RAP,VORTAC,,,POINT:NAVAID:RAP:VORTAC:US:SD:RAPID_CITY,resolved_navaid,END,2026-05-14,AWY_SEG_ALT,1391
AWY_OCC:J170:C:10,AIRWAY_PATH:J170:C,J170,C,10,CZI,VOR/DME,DDY,DDY,POINT:NAVAID:CZI:VOR/DME:US:WY:CRAZY_WOMAN,resolved_navaid,START,2026-05-14,AWY_SEG_ALT,1392
AWY_OCC:J170:C:20,AIRWAY_PATH:J170:C,J170,C,20,DDY,VOR/DME,MBW,MBW,POINT:NAVAID:DDY:VOR/DME:US:WY:CASPER,resolved_navaid,INTERMEDIATE,2026-05-14,AWY_SEG_ALT,1393
AWY_OCC:J170:C:30,AIRWAY_PATH:J170:C,J170,C,30,MBW,VOR/DME,,,POINT:NAVAID:MBW:VOR/DME:US:WY:MEDICINE_BOW,resolved_navaid,END,2026-05-14,AWY_SEG_ALT,1394
AWY_OCC:J171:C:10,AIRWAY_PATH:J171:C,J171,C,10,TBE,VOR/DME,TODDE,HGO,POINT:NAVAID:TBE:VOR/DME:US:CO:TOBE,resolved_navaid,START,2026-05-14,AWY_SEG_ALT,1395
AWY_OCC:J171:C:20,AIRWAY_PATH:J171:C,J171,C,20,TODDE,RP,HGO,,POINT:FIX:TODDE:K2,resolved_fix,INTERMEDIATE,2026-05-14,AWY_SEG_ALT,1396
AWY_OCC:J171:C:30,AIRWAY_PATH:J171:C,J171,C,30,HGO,VOR/DME,,,POINT:NAVAID:HGO:VOR/DME:US:CO:HUGO,resolved_navaid,END,2026-05-14,AWY_SEG_ALT,1397
AWY_OCC:J173:C:10,AIRWAY_PATH:J173:C,J173,C,10,TCH,VORTAC,ODUCE,EKR,POINT:NAVAID:TCH:VORTAC:US:UT:SALT_LAKE_CITY,resolved_navaid,START,2026-05-14,AWY_SEG_ALT,1398
AWY_OCC:J173:C:20,AIRWAY_PATH:J173:C,J173,C,20,ODUCE,CN,EKR,,POINT:FIX:ODUCE:K2,resolved_fix,INTERMEDIATE,2026-05-14,AWY_SEG_ALT,1399
AWY_OCC:J173:C:30,AIRWAY_PATH:J173:C,J173,C,30,EKR,VOR/DME,,,POINT:NAVAID:EKR:VOR/DME:US:CO:MEEKER,resolved_navaid,END,2026-05-14,AWY_SEG_ALT,1400
AWY_OCC:J175:C:10,AIRWAY_PATH:J175:C,J175,C,10,CYS,VORTAC,LAR,LAR,POINT:NAVAID:CYS:VORTAC:US:WY:CHEYENNE,resolved_navaid,START,2026-05-14,AWY_SEG_ALT,1401
AWY_OCC:J175:C:20,AIRWAY_PATH:J175:C,J175,C,20,LAR,VOR/DME,DBS,DBS,POINT:NAVAID:LAR:VOR/DME:US:WY:LARAMIE,resolved_navaid,INTERMEDIATE,2026-05-14,AWY_SEG_ALT,1402
AWY_OCC:J175:C:30,AIRWAY_PATH:J175:C,J175,C,30,DBS,VORTAC,,,POINT:NAVAID:DBS:VORTAC:US:ID:DUBOIS,resolved_navaid,END,2026-05-14,AWY_SEG_ALT,1403
AWY_OCC:J177:C:10,AIRWAY_PATH:J177:C,J177,C,10,PSX,VORTAC,KANNA,U.S. MEXICAN BORDER-1,POINT:NAVAID:PSX:VORTAC:US:TX:PALACIOS,resolved_navaid,START,2026-05-14,AWY_SEG_ALT,1404
AWY_OCC:J177:C:20,AIRWAY_PATH:J177:C,J177,C,20,KANNA,RP,U.S. MEXICAN BORDER-1,,POINT:FIX:KANNA:K4,resolved_fix,INTERMEDIATE,2026-05-14,AWY_SEG_ALT,1405
AWY_OCC:J177:C:30,AIRWAY_PATH:J177:C,J177,C,30,U.S. MEXICAN BORDER-1,,,,POINT:BOUNDARY:U.S._MEXICAN_BORDER-1,resolved_boundary,END,2026-05-14,AWY_SEG_ALT,1406
AWY_OCC:J178:C:10,AIRWAY_PATH:J178:C,J178,C,10,FWA,VORTAC,TORRR,APE,POINT:NAVAID:FWA:VORTAC:US:IN:FORT_WAYNE,resolved_navaid,START,2026-05-14,AWY_SEG_ALT,1407
AWY_OCC:J178:C:20,AIRWAY_PATH:J178:C,J178,C,20,TORRR,RP,APE,,POINT:FIX:TORRR:K5,resolved_fix,INTERMEDIATE,2026-05-14,AWY_SEG_ALT,1408
AWY_OCC:J178:C:30,AIRWAY_PATH:J178:C,J178,C,30,APE,VORTAC,,,POINT:NAVAID:APE:VORTAC:US:OH:APPLETON,resolved_navaid,END,2026-05-14,AWY_SEG_ALT,1409
AWY_OCC:J18:C:10,AIRWAY_PATH:J18:C,J18,C,10,MZB,VORTAC,GWIRE,IPL,POINT:NAVAID:MZB:VORTAC:US:CA:SAN_DIEGO,resolved_navaid,START,2026-05-14,AWY_SEG_ALT,1410
AWY_OCC:J18:C:20,AIRWAY_PATH:J18:C,J18,C,20,GWIRE,RP,IPL,,POINT:FIX:GWIRE:K2,resolved_fix,INTERMEDIATE,2026-05-14,AWY_SEG_ALT,1411
AWY_OCC:J18:C:30,AIRWAY_PATH:J18:C,J18,C,30,IPL,VORTAC,HEEDS,BZA,POINT:NAVAID:IPL:VORTAC:US:CA:IMPERIAL,resolved_navaid,INTERMEDIATE,2026-05-14,AWY_SEG_ALT,1412
AWY_OCC:J18:C:40,AIRWAY_PATH:J18:C,J18,C,40,HEEDS,RP,BZA,,POINT:FIX:HEEDS:K2,resolved_fix,INTERMEDIATE,2026-05-14,AWY_SEG_ALT,1413
AWY_OCC:J18:C:50,AIRWAY_PATH:J18:C,J18,C,50,BZA,VORTAC,HOGGZ,GBN,POINT:NAVAID:BZA:VORTAC:US:CA:YUMA,resolved_navaid,INTERMEDIATE,2026-05-14,AWY_SEG_ALT,1414
AWY_OCC:J18:C:60,AIRWAY_PATH:J18:C,J18,C,60,HOGGZ,RP,MOHAK,,POINT:FIX:HOGGZ:K2,resolved_fix,INTERMEDIATE,2026-05-14,AWY_SEG_ALT,1415
AWY_OCC:J18:C:70,AIRWAY_PATH:J18:C,J18,C,70,MOHAK,RP,JUDTH,,POINT:FIX:MOHAK:K2,resolved_fix,INTERMEDIATE,2026-05-14,AWY_SEG_ALT,1416
AWY_OCC:J18:C:80,AIRWAY_PATH:J18:C,J18,C,80,JUDTH,RP,GBN,,POINT:FIX:JUDTH:K2,resolved_fix,INTERMEDIATE,2026-05-14,AWY_SEG_ALT,1417
AWY_OCC:J18:C:90,AIRWAY_PATH:J18:C,J18,C,90,GBN,VORTAC,PXR,PXR,POINT:NAVAID:GBN:VORTAC:US:AZ:GILA_BEND,resolved_navaid,INTERMEDIATE,2026-05-14,AWY_SEG_ALT,1418
AWY_OCC:J18:C:100,AIRWAY_PATH:J18:C,J18,C,100,PXR,VORTAC,FORPE,SJN,POINT:NAVAID:PXR:VORTAC:US:AZ:PHOENIX,resolved_navaid,INTERMEDIATE,2026-05-14,AWY_SEG_ALT,1419
AWY_OCC:J18:C:110,AIRWAY_PATH:J18:C,J18,C,110,FORPE,RP,CHEKR,,POINT:FIX:FORPE:K2,resolved_fix,INTERMEDIATE,2026-05-14,AWY_SEG_ALT,1420
AWY_OCC:J18:C:120,AIRWAY_PATH:J18:C,J18,C,120,CHEKR,RP,BOLIC,,POINT:FIX:CHEKR:K2,resolved_fix,INTERMEDIATE,2026-05-14,AWY_SEG_ALT,1421
AWY_OCC:J18:C:130,AIRWAY_PATH:J18:C,J18,C,130,BOLIC,RP,VERNO,,POINT:FIX:BOLIC:K2,resolved_fix,INTERMEDIATE,2026-05-14,AWY_SEG_ALT,1422
AWY_OCC:J18:C:140,AIRWAY_PATH:J18:C,J18,C,140,VERNO,RP,SJN,,POINT:FIX:VERNO:K2,resolved_fix,INTERMEDIATE,2026-05-14,AWY_SEG_ALT,1423
AWY_OCC:J18:C:150,AIRWAY_PATH:J18:C,J18,C,150,SJN,VORTAC,ABQ,ABQ,POINT:NAVAID:SJN:VORTAC:US:AZ:ST_JOHNS,resolved_navaid,INTERMEDIATE,2026-05-14,AWY_SEG_ALT,1424
AWY_OCC:J18:C:160,AIRWAY_PATH:J18:C,J18,C,160,ABQ,VORTAC,FTI,FTI,POINT:NAVAID:ABQ:VORTAC:US:NM:ALBUQUERQUE,resolved_navaid,INTERMEDIATE,2026-05-14,AWY_SEG_ALT,1425
AWY_OCC:J18:C:170,AIRWAY_PATH:J18:C,J18,C,170,FTI,VORTAC,KENTO,GCK,POINT:NAVAID:FTI:VORTAC:US:NM:LAS_VEGAS,resolved_navaid,INTERMEDIATE,2026-05-14,AWY_SEG_ALT,1426
AWY_OCC:J18:C:180,AIRWAY_PATH:J18:C,J18,C,180,KENTO,RP,DRAWL,,POINT:FIX:KENTO:K2,resolved_fix,INTERMEDIATE,2026-05-14,AWY_SEG_ALT,1427
AWY_OCC:J18:C:190,AIRWAY_PATH:J18:C,J18,C,190,DRAWL,RP,GCK,,POINT:FIX:DRAWL:K3,resolved_fix,INTERMEDIATE,2026-05-14,AWY_SEG_ALT,1428
AWY_OCC:J18:C:200,AIRWAY_PATH:J18:C,J18,C,200,GCK,VORTAC,SLN,SLN,POINT:NAVAID:GCK:VORTAC:US:KS:GARDEN_CITY,resolved_navaid,INTERMEDIATE,2026-05-14,AWY_SEG_ALT,1429
AWY_OCC:J18:C:210,AIRWAY_PATH:J18:C,J18,C,210,SLN,VORTAC,STJ,STJ,POINT:NAVAID:SLN:VORTAC:US:KS:SALINA,resolved_navaid,INTERMEDIATE,2026-05-14,AWY_SEG_ALT,1430
AWY_OCC:J18:C:220,AIRWAY_PATH:J18:C,J18,C,220,STJ,VORTAC,BACNN,MZV,POINT:NAVAID:STJ:VORTAC:US:MO:ST_JOSEPH,resolved_navaid,INTERMEDIATE,2026-05-14,AWY_SEG_ALT,1431
AWY_OCC:J18:C:230,AIRWAY_PATH:J18:C,J18,C,230,BACNN,RP,CHASY,,POINT:FIX:BACNN:K3,resolved_fix,INTERMEDIATE,2026-05-14,AWY_SEG_ALT,1432
AWY_OCC:J18:C:240,AIRWAY_PATH:J18:C,J18,C,240,CHASY,RP,ALBRT,,POINT:FIX:CHASY:K3,resolved_fix,INTERMEDIATE,2026-05-14,AWY_SEG_ALT,1433
AWY_OCC:J18:C:250,AIRWAY_PATH:J18:C,J18,C,250,ALBRT,RP,MZV,,POINT:FIX:ALBRT:K3,resolved_fix,INTERMEDIATE,2026-05-14,AWY_SEG_ALT,1434
AWY_OCC:J18:C:260,AIRWAY_PATH:J18:C,J18,C,260,MZV,VOR/DME,,,POINT:NAVAID:MZV:VOR/DME:US:IL:MOLINE,resolved_navaid,END,2026-05-14,AWY_SEG_ALT,1435
AWY_OCC:J180:C:10,AIRWAY_PATH:J180:C,J180,C,10,LIT,VORTAC,ZAVEL,FTZ,POINT:NAVAID:LIT:VORTAC:US:AR:LITTLE_ROCK,resolved_navaid,START,2026-05-14,AWY_SEG_ALT,1436
AWY_OCC:J180:C:20,AIRWAY_PATH:J180:C,J180,C,20,ZAVEL,WP,FTZ,,POINT:FIX:ZAVEL:K4,resolved_fix,INTERMEDIATE,2026-05-14,AWY_SEG_ALT,1437
AWY_OCC:J180:C:30,AIRWAY_PATH:J180:C,J180,C,30,FTZ,VORTAC,,,POINT:NAVAID:FTZ:VORTAC:US:MO:FORISTELL,resolved_navaid,END,2026-05-14,AWY_SEG_ALT,1438
AWY_OCC:J181:C:10,AIRWAY_PATH:J181:C,J181,C,10,FUZ,VORTAC,OKM,OKM,POINT:NAVAID:FUZ:VORTAC:US:TX:DALLAS-FORT_WORTH,resolved_navaid,START,2026-05-14,AWY_SEG_ALT,1439
